"plh0206i06","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2015","35-65 y.","Couple + C. LE 16 ","1430","0.306025957778844","0.293085632382229","0.318966283175459"
"6 on scale 1-7","2015","35-65 y.","Couple + C. GT 16 ","539","0.309878789765383","0.288383622650357","0.33137395688041"
"6 on scale 1-7","2015","35-65 y.","Couple + C. LE and GT 16","396","0.262987445846327","0.240512207778616","0.285462683914038"
"6 on scale 1-7","2015","66 and older","1-pers.-HH","351","0.246272512055329","0.22345843234436","0.269086591766299"
"6 on scale 1-7","2015","66 and older","(Married) couple without C. ","978","0.27664464924787","0.261059957369501","0.292229341126239"
"6 on scale 1-7","2015","66 and older","Single parent ","24","","",""
"6 on scale 1-7","2015","66 and older","Couple + C. LE 16 ","1","","",""
"6 on scale 1-7","2015","66 and older","Couple + C. GT 16 ","63","0.319429147535132","0.254485086861909","0.384373208208354"
"6 on scale 1-7","2015","66 and older","Couple + C. LE and GT 16","1","","",""
"7 Strongly agree","2015","16-34 y.","1-pers.-HH","235","0.250642139042523","0.22068559256433","0.280598685520717"
"7 Strongly agree","2015","16-34 y.","(Married) couple without C. ","254","0.198191356716095","0.174623126763416","0.221759586668774"
"7 Strongly agree","2015","16-34 y.","Single parent ","189","0.249460661543924","0.220076496462613","0.278844826625236"
"7 Strongly agree","2015","16-34 y.","Couple + C. LE 16 ","475","0.239133086569662","0.219482162034285","0.25878401110504"
"7 Strongly agree","2015","16-34 y.","Couple + C. GT 16 ","193","0.186193103282268","0.161721780992902","0.210664425571633"
"7 Strongly agree","2015","16-34 y.","Couple + C. LE and GT 16","162","0.212914240044134","0.183339389010793","0.242489091077474"
"7 Strongly agree","2015","35-65 y.","1-pers.-HH","394","0.243500103480002","0.222015317831722","0.264984889128282"
"7 Strongly agree","2015","35-65 y.","(Married) couple without C. ","897","0.238351329344497","0.22448885548042","0.252213803208575"
"7 Strongly agree","2015","35-65 y.","Single parent ","360","0.27305670413299","0.250335333126341","0.29577807513964"
"7 Strongly agree","2015","35-65 y.","Couple + C. LE 16 ","1076","0.196206832743311","0.185055579726073","0.207358085760549"
"7 Strongly agree","2015","35-65 y.","Couple + C. GT 16 ","408","0.207837033005074","0.188976630908519","0.226697435101629"
"7 Strongly agree","2015","35-65 y.","Couple + C. LE and GT 16","355","0.234759463285627","0.213121823475898","0.256397103095357"
"7 Strongly agree","2015","66 and older","1-pers.-HH","358","0.254682740052376","0.231612179140161","0.277753300964591"
"7 Strongly agree","2015","66 and older","(Married) couple without C. ","766","0.257756947593459","0.242518543204124","0.272995351982795"
"7 Strongly agree","2015","66 and older","Single parent ","11","","",""
"7 Strongly agree","2015","66 and older","Couple + C. LE 16 ","2","","",""
"7 Strongly agree","2015","66 and older","Couple + C. GT 16 ","36","0.155500335634068","0.105024803992391","0.205975867275744"
"7 Strongly agree","2015","66 and older","Couple + C. LE and GT 16","1","","",""
"1 Strongly disagree","2016","16-34 y.","1-pers.-HH","11","","",""
"1 Strongly disagree","2016","16-34 y.","(Married) couple without C. ","3","","",""
"1 Strongly disagree","2016","16-34 y.","Single parent ","2","","",""
"1 Strongly disagree","2016","16-34 y.","Couple + C. LE 16 ","10","","",""
"1 Strongly disagree","2016","16-34 y.","Couple + C. GT 16 ","1","","",""
"1 Strongly disagree","2016","16-34 y.","Couple + C. LE and GT 16","2","","",""
"1 Strongly disagree","2016","35-65 y.","1-pers.-HH","4","","",""
"1 Strongly disagree","2016","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2016","35-65 y.","Single parent ","3","","",""
"1 Strongly disagree","2016","35-65 y.","Couple + C. LE 16 ","7","","",""
"1 Strongly disagree","2016","35-65 y.","Couple + C. GT 16 ","1","","",""
"1 Strongly disagree","2016","35-65 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2016","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2016","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2016","66 and older","Single parent ","","","",""
"1 Strongly disagree","2016","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2016","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2016","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2016","16-34 y.","1-pers.-HH","7","","",""
"2 on scale 1-7 ","2016","16-34 y.","(Married) couple without C. ","1","","",""
"2 on scale 1-7 ","2016","16-34 y.","Single parent ","2","","",""
"2 on scale 1-7 ","2016","16-34 y.","Couple + C. LE 16 ","4","","",""
"2 on scale 1-7 ","2016","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2016","16-34 y.","Couple + C. LE and GT 16","1","","",""
"2 on scale 1-7 ","2016","35-65 y.","1-pers.-HH","5","","",""
"2 on scale 1-7 ","2016","35-65 y.","(Married) couple without C. ","2","","",""
"2 on scale 1-7 ","2016","35-65 y.","Single parent ","1","","",""
"2 on scale 1-7 ","2016","35-65 y.","Couple + C. LE 16 ","5","","",""
"2 on scale 1-7 ","2016","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2016","35-65 y.","Couple + C. LE and GT 16","2","","",""
"2 on scale 1-7 ","2016","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2016","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2016","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2016","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2016","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2016","66 and older","Couple + C. LE and GT 16","1","","",""
"3 on scale 1-7 ","2016","16-34 y.","1-pers.-HH","11","","",""
"3 on scale 1-7 ","2016","16-34 y.","(Married) couple without C. ","1","","",""
"3 on scale 1-7 ","2016","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2016","16-34 y.","Couple + C. LE 16 ","8","","",""
"3 on scale 1-7 ","2016","16-34 y.","Couple + C. GT 16 ","1","","",""
"3 on scale 1-7 ","2016","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2016","35-65 y.","1-pers.-HH","3","","",""
"3 on scale 1-7 ","2016","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2016","35-65 y.","Single parent ","5","","",""
"3 on scale 1-7 ","2016","35-65 y.","Couple + C. LE 16 ","6","","",""
"3 on scale 1-7 ","2016","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2016","35-65 y.","Couple + C. LE and GT 16","1","","",""
"3 on scale 1-7 ","2016","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2016","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2016","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2016","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2016","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2016","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2016","16-34 y.","1-pers.-HH","46","0.0650155202915265","0.0473820071983194","0.0826490333847337"
"4 on scale 1-7","2016","16-34 y.","(Married) couple without C. ","10","","",""
"4 on scale 1-7","2016","16-34 y.","Single parent ","11","","",""
"4 on scale 1-7","2016","16-34 y.","Couple + C. LE 16 ","45","0.0980367931906513","0.0792944531298484","0.116779133251454"
"4 on scale 1-7","2016","16-34 y.","Couple + C. GT 16 ","1","","",""
"4 on scale 1-7","2016","16-34 y.","Couple + C. LE and GT 16","4","","",""
"4 on scale 1-7","2016","35-65 y.","1-pers.-HH","8","","",""
"4 on scale 1-7","2016","35-65 y.","(Married) couple without C. ","4","","",""
"4 on scale 1-7","2016","35-65 y.","Single parent ","5","","",""
"4 on scale 1-7","2016","35-65 y.","Couple + C. LE 16 ","16","","",""
"4 on scale 1-7","2016","35-65 y.","Couple + C. GT 16 ","3","","",""
"4 on scale 1-7","2016","35-65 y.","Couple + C. LE and GT 16","4","","",""
"4 on scale 1-7","2016","66 and older","1-pers.-HH","1","","",""
"4 on scale 1-7","2016","66 and older","(Married) couple without C. ","1","","",""
"4 on scale 1-7","2016","66 and older","Single parent ","1","","",""
"4 on scale 1-7","2016","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2016","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2016","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2016","16-34 y.","1-pers.-HH","61","0.0928387858068407","0.072083195706522","0.113594375907159"
"5 on scale 1-7","2016","16-34 y.","(Married) couple without C. ","10","","",""
"5 on scale 1-7","2016","16-34 y.","Single parent ","14","","",""
"5 on scale 1-7","2016","16-34 y.","Couple + C. LE 16 ","72","0.0639668280070855","0.0485442178234605","0.0793894381907105"
"5 on scale 1-7","2016","16-34 y.","Couple + C. GT 16 ","1","","",""
"5 on scale 1-7","2016","16-34 y.","Couple + C. LE and GT 16","11","","",""
"5 on scale 1-7","2016","35-65 y.","1-pers.-HH","18","","",""
"5 on scale 1-7","2016","35-65 y.","(Married) couple without C. ","8","","",""
"5 on scale 1-7","2016","35-65 y.","Single parent ","10","","",""
"5 on scale 1-7","2016","35-65 y.","Couple + C. LE 16 ","71","0.110296433009191","0.0897389914893821","0.130853874529001"
"5 on scale 1-7","2016","35-65 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2016","35-65 y.","Couple + C. LE and GT 16","14","","",""
"5 on scale 1-7","2016","66 and older","1-pers.-HH","","","",""
"5 on scale 1-7","2016","66 and older","(Married) couple without C. ","1","","",""
"5 on scale 1-7","2016","66 and older","Single parent ","1","","",""
"5 on scale 1-7","2016","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2016","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2016","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2016","16-34 y.","1-pers.-HH","112","0.173558710585305","0.146471933521766","0.200645487648844"
"6 on scale 1-7","2016","16-34 y.","(Married) couple without C. ","13","","",""
"6 on scale 1-7","2016","16-34 y.","Single parent ","19","","",""
"6 on scale 1-7","2016","16-34 y.","Couple + C. LE 16 ","128","0.198128499238012","0.173006122838802","0.223250875637223"
"6 on scale 1-7","2016","16-34 y.","Couple + C. GT 16 ","2","","",""
"6 on scale 1-7","2016","16-34 y.","Couple + C. LE and GT 16","6","","",""
"6 on scale 1-7","2016","35-65 y.","1-pers.-HH","19","","",""
"6 on scale 1-7","2016","35-65 y.","(Married) couple without C. ","7","","",""
"6 on scale 1-7","2016","35-65 y.","Single parent ","25","","",""
"6 on scale 1-7","2016","35-65 y.","Couple + C. LE 16 ","107","0.205793210475483","0.179262554827338","0.232323866123628"
"6 on scale 1-7","2016","35-65 y.","Couple + C. GT 16 ","3","","",""
"6 on scale 1-7","2016","35-65 y.","Couple + C. LE and GT 16","30","0.145593989301097","0.106644955871687","0.184543022730508"
"6 on scale 1-7","2016","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2016","66 and older","(Married) couple without C. ","2","","",""
"6 on scale 1-7","2016","66 and older","Single parent ","","","",""
"6 on scale 1-7","2016","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2016","66 and older","Couple + C. GT 16 ","1","","",""
"6 on scale 1-7","2016","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2016","16-34 y.","1-pers.-HH","503","0.633964222972494","0.599511602067316","0.668416843877673"
"7 Strongly agree","2016","16-34 y.","(Married) couple without C. ","60","0.348105205694382","0.253790574974982","0.442419836413782"
"7 Strongly agree","2016","16-34 y.","Single parent ","108","0.675782991755926","0.602330367351429","0.749235616160422"
"7 Strongly agree","2016","16-34 y.","Couple + C. LE 16 ","700","0.521432258629841","0.489947127080219","0.552917390179464"
"7 Strongly agree","2016","16-34 y.","Couple + C. GT 16 ","23","","",""
"7 Strongly agree","2016","16-34 y.","Couple + C. LE and GT 16","67","0.419775448886589","0.318376380984118","0.52117451678906"
"7 Strongly agree","2016","35-65 y.","1-pers.-HH","121","0.681605929711423","0.613169514065364","0.750042345357483"
"7 Strongly agree","2016","35-65 y.","(Married) couple without C. ","42","0.508451773479017","0.385003287965437","0.631900258992597"
"7 Strongly agree","2016","35-65 y.","Single parent ","140","0.542423841976427","0.471397693005259","0.613449990947595"
"7 Strongly agree","2016","35-65 y.","Couple + C. LE 16 ","680","0.627284025927274","0.595552805126127","0.65901524672842"
"7 Strongly agree","2016","35-65 y.","Couple + C. GT 16 ","43","0.575975447070825","0.43899437004137","0.71295652410028"
"7 Strongly agree","2016","35-65 y.","Couple + C. LE and GT 16","264","0.800730139756993","0.756618143680345","0.844842135833641"
"7 Strongly agree","2016","66 and older","1-pers.-HH","1","","",""
"7 Strongly agree","2016","66 and older","(Married) couple without C. ","4","","",""
"7 Strongly agree","2016","66 and older","Single parent ","2","","",""
"7 Strongly agree","2016","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2016","66 and older","Couple + C. GT 16 ","2","","",""
"7 Strongly agree","2016","66 and older","Couple + C. LE and GT 16","1","","",""
"1 Strongly disagree","2017","16-34 y.","1-pers.-HH","8","","",""
"1 Strongly disagree","2017","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2017","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2017","16-34 y.","Couple + C. LE 16 ","9","","",""
"1 Strongly disagree","2017","16-34 y.","Couple + C. GT 16 ","1","","",""
"1 Strongly disagree","2017","16-34 y.","Couple + C. LE and GT 16","3","","",""
"1 Strongly disagree","2017","35-65 y.","1-pers.-HH","1","","",""
"1 Strongly disagree","2017","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2017","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2017","35-65 y.","Couple + C. LE 16 ","7","","",""
"1 Strongly disagree","2017","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2017","35-65 y.","Couple + C. LE and GT 16","2","","",""
"1 Strongly disagree","2017","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2017","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2017","66 and older","Single parent ","","","",""
"1 Strongly disagree","2017","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2017","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2017","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","16-34 y.","1-pers.-HH","3","","",""
"2 on scale 1-7 ","2017","16-34 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","16-34 y.","Single parent ","1","","",""
"2 on scale 1-7 ","2017","16-34 y.","Couple + C. LE 16 ","7","","",""
"2 on scale 1-7 ","2017","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","35-65 y.","1-pers.-HH","1","","",""
"2 on scale 1-7 ","2017","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","35-65 y.","Single parent ","","","",""
"2 on scale 1-7 ","2017","35-65 y.","Couple + C. LE 16 ","3","","",""
"2 on scale 1-7 ","2017","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","35-65 y.","Couple + C. LE and GT 16","1","","",""
"2 on scale 1-7 ","2017","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2017","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2017","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","16-34 y.","1-pers.-HH","7","","",""
"3 on scale 1-7 ","2017","16-34 y.","(Married) couple without C. ","2","","",""
"3 on scale 1-7 ","2017","16-34 y.","Single parent ","2","","",""
"3 on scale 1-7 ","2017","16-34 y.","Couple + C. LE 16 ","8","","",""
"3 on scale 1-7 ","2017","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","16-34 y.","Couple + C. LE and GT 16","1","","",""
"3 on scale 1-7 ","2017","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2017","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","35-65 y.","Single parent ","2","","",""
"3 on scale 1-7 ","2017","35-65 y.","Couple + C. LE 16 ","3","","",""
"3 on scale 1-7 ","2017","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","35-65 y.","Couple + C. LE and GT 16","1","","",""
"3 on scale 1-7 ","2017","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2017","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2017","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2017","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","16-34 y.","1-pers.-HH","22","","",""
"4 on scale 1-7","2017","16-34 y.","(Married) couple without C. ","7","","",""
"4 on scale 1-7","2017","16-34 y.","Single parent ","6","","",""
"4 on scale 1-7","2017","16-34 y.","Couple + C. LE 16 ","39","0.0722231701741612","0.0527384901164485","0.0917078502318739"
"4 on scale 1-7","2017","16-34 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","16-34 y.","Couple + C. LE and GT 16","4","","",""
"4 on scale 1-7","2017","35-65 y.","1-pers.-HH","2","","",""
"4 on scale 1-7","2017","35-65 y.","(Married) couple without C. ","1","","",""
"4 on scale 1-7","2017","35-65 y.","Single parent ","4","","",""
"4 on scale 1-7","2017","35-65 y.","Couple + C. LE 16 ","19","","",""
"4 on scale 1-7","2017","35-65 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","35-65 y.","Couple + C. LE and GT 16","4","","",""
"4 on scale 1-7","2017","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2017","66 and older","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","66 and older","Single parent ","","","",""
"4 on scale 1-7","2017","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2017","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2017","16-34 y.","1-pers.-HH","33","0.106048303826068","0.0782417910572692","0.133854816594867"
"5 on scale 1-7","2017","16-34 y.","(Married) couple without C. ","6","","",""
"5 on scale 1-7","2017","16-34 y.","Single parent ","10","","",""
"5 on scale 1-7","2017","16-34 y.","Couple + C. LE 16 ","59","0.0815034315136564","0.0609085185846568","0.102098344442656"
"5 on scale 1-7","2017","16-34 y.","Couple + C. GT 16 ","2","","",""
"5 on scale 1-7","2017","16-34 y.","Couple + C. LE and GT 16","5","","",""
"5 on scale 1-7","2017","35-65 y.","1-pers.-HH","7","","",""
"5 on scale 1-7","2017","35-65 y.","(Married) couple without C. ","3","","",""
"5 on scale 1-7","2017","35-65 y.","Single parent ","3","","",""
"5 on scale 1-7","2017","35-65 y.","Couple + C. LE 16 ","38","0.0783465804988918","0.0514347929013335","0.10525836809645"
"5 on scale 1-7","2017","35-65 y.","Couple + C. GT 16 ","4","","",""
"5 on scale 1-7","2017","35-65 y.","Couple + C. LE and GT 16","23","","",""
"5 on scale 1-7","2017","66 and older","1-pers.-HH","1","","",""
"5 on scale 1-7","2017","66 and older","(Married) couple without C. ","3","","",""
"5 on scale 1-7","2017","66 and older","Single parent ","","","",""
"5 on scale 1-7","2017","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2017","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2017","16-34 y.","1-pers.-HH","65","0.137393721404259","0.10630324417856","0.168484198629957"
"6 on scale 1-7","2017","16-34 y.","(Married) couple without C. ","10","","",""
"6 on scale 1-7","2017","16-34 y.","Single parent ","4","","",""
"6 on scale 1-7","2017","16-34 y.","Couple + C. LE 16 ","75","0.120369084725629","0.0958761420831503","0.144862027368107"
"6 on scale 1-7","2017","16-34 y.","Couple + C. GT 16 ","5","","",""
"6 on scale 1-7","2017","16-34 y.","Couple + C. LE and GT 16","16","","",""
"6 on scale 1-7","2017","35-65 y.","1-pers.-HH","12","","",""
"6 on scale 1-7","2017","35-65 y.","(Married) couple without C. ","4","","",""
"6 on scale 1-7","2017","35-65 y.","Single parent ","8","","",""
"6 on scale 1-7","2017","35-65 y.","Couple + C. LE 16 ","41","0.102850855306806","0.0724290500732846","0.133272660540328"
"6 on scale 1-7","2017","35-65 y.","Couple + C. GT 16 ","5","","",""
"6 on scale 1-7","2017","35-65 y.","Couple + C. LE and GT 16","14","","",""
"6 on scale 1-7","2017","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2017","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2017","66 and older","Single parent ","","","",""
"6 on scale 1-7","2017","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2017","66 and older","Couple + C. GT 16 ","2","","",""
"6 on scale 1-7","2017","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2017","16-34 y.","1-pers.-HH","333","0.662321949801785","0.619612534369033","0.705031365234537"
"7 Strongly agree","2017","16-34 y.","(Married) couple without C. ","59","0.60439788178332","0.499829781305189","0.708965982261451"
"7 Strongly agree","2017","16-34 y.","Single parent ","73","0.728152946084637","0.639153747614343","0.81715214455493"
"7 Strongly agree","2017","16-34 y.","Couple + C. LE 16 ","481","0.684681472952326","0.649706911559737","0.719656034344916"
"7 Strongly agree","2017","16-34 y.","Couple + C. GT 16 ","14","","",""
"7 Strongly agree","2017","16-34 y.","Couple + C. LE and GT 16","85","0.636323098857642","0.54801666055027","0.724629537165015"
"7 Strongly agree","2017","35-65 y.","1-pers.-HH","70","0.724678908451301","0.63389702917227","0.815460787730331"
"7 Strongly agree","2017","35-65 y.","(Married) couple without C. ","26","","",""
"7 Strongly agree","2017","35-65 y.","Single parent ","61","0.779312334140995","0.68727890685879","0.871345761423199"
"7 Strongly agree","2017","35-65 y.","Couple + C. LE 16 ","272","0.725694228679784","0.681011157952828","0.77037729940674"
"7 Strongly agree","2017","35-65 y.","Couple + C. GT 16 ","24","","",""
"7 Strongly agree","2017","35-65 y.","Couple + C. LE and GT 16","141","0.774174624581945","0.714085281601376","0.834263967562513"
"7 Strongly agree","2017","66 and older","1-pers.-HH","1","","",""
"7 Strongly agree","2017","66 and older","(Married) couple without C. ","1","","",""
"7 Strongly agree","2017","66 and older","Single parent ","3","","",""
"7 Strongly agree","2017","66 and older","Couple + C. LE 16 ","1","","",""
"7 Strongly agree","2017","66 and older","Couple + C. GT 16 ","1","","",""
"7 Strongly agree","2017","66 and older","Couple + C. LE and GT 16","2","","",""
"1 Strongly disagree","2018","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2018","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2018","16-34 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","16-34 y.","Couple + C. LE and GT 16","3","","",""
"1 Strongly disagree","2018","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2018","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2018","35-65 y.","Couple + C. LE 16 ","1","","",""
"1 Strongly disagree","2018","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","35-65 y.","Couple + C. LE and GT 16","1","","",""
"1 Strongly disagree","2018","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2018","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","66 and older","Single parent ","","","",""
"1 Strongly disagree","2018","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2018","16-34 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","16-34 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2018","16-34 y.","Single parent ","1","","",""
"2 on scale 1-7 ","2018","16-34 y.","Couple + C. LE 16 ","1","","",""
"2 on scale 1-7 ","2018","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2018","16-34 y.","Couple + C. LE and GT 16","2","","",""
"2 on scale 1-7 ","2018","35-65 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2018","35-65 y.","Single parent ","","","",""
"2 on scale 1-7 ","2018","35-65 y.","Couple + C. LE 16 ","1","","",""
"2 on scale 1-7 ","2018","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2018","35-65 y.","Couple + C. LE and GT 16","2","","",""
"2 on scale 1-7 ","2018","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2018","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2018","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2018","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2018","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2018","16-34 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2018","16-34 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2018","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2018","16-34 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2018","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2018","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2018","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2018","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2018","35-65 y.","Single parent ","","","",""
"3 on scale 1-7 ","2018","35-65 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2018","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2018","35-65 y.","Couple + C. LE and GT 16","1","","",""
"3 on scale 1-7 ","2018","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2018","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2018","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2018","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2018","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2018","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2018","16-34 y.","1-pers.-HH","1","","",""
"4 on scale 1-7","2018","16-34 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2018","16-34 y.","Single parent ","2","","",""
"4 on scale 1-7","2018","16-34 y.","Couple + C. LE 16 ","6","","",""
"4 on scale 1-7","2018","16-34 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2018","16-34 y.","Couple + C. LE and GT 16","2","","",""
"4 on scale 1-7","2018","35-65 y.","1-pers.-HH","","","",""
