"plh0206i06","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2015","35-65 y.","general elemantary","334","0.285974198514547","0.259823291257067","0.312125105772026"
"7 Strongly agree","2015","35-65 y.","middle vocational","1688","0.240486574824532","0.230482630793225","0.250490518855839"
"7 Strongly agree","2015","35-65 y.","vocational + Abi","374","0.215915025728282","0.194895777217733","0.236934274238832"
"7 Strongly agree","2015","35-65 y.","higher vocational","215","0.197915928841051","0.173986980760861","0.221844876921241"
"7 Strongly agree","2015","35-65 y.","higher education","862","0.197228673487289","0.184966434366046","0.209490912608531"
"7 Strongly agree","2015","66 and older","in school","","","",""
"7 Strongly agree","2015","66 and older","inadequately","7","","",""
"7 Strongly agree","2015","66 and older","general elemantary","148","0.232329601322532","0.199938093023355","0.264721109621709"
"7 Strongly agree","2015","66 and older","middle vocational","620","0.251175970581801","0.234273405880879","0.268078535282723"
"7 Strongly agree","2015","66 and older","vocational + Abi","40","0.229772889368077","0.15932846889465","0.300217309841503"
"7 Strongly agree","2015","66 and older","higher vocational","77","0.236568450344969","0.191659558978021","0.281477341711916"
"7 Strongly agree","2015","66 and older","higher education","305","0.280435834601739","0.254902432700238","0.30596923650324"
"1 Strongly disagree","2016","16-34 y.","in school","","","",""
"1 Strongly disagree","2016","16-34 y.","inadequately","14","","",""
"1 Strongly disagree","2016","16-34 y.","general elemantary","3","","",""
"1 Strongly disagree","2016","16-34 y.","middle vocational","6","","",""
"1 Strongly disagree","2016","16-34 y.","vocational + Abi","2","","",""
"1 Strongly disagree","2016","16-34 y.","higher vocational","","","",""
"1 Strongly disagree","2016","16-34 y.","higher education","2","","",""
"1 Strongly disagree","2016","35-65 y.","in school","","","",""
"1 Strongly disagree","2016","35-65 y.","inadequately","7","","",""
"1 Strongly disagree","2016","35-65 y.","general elemantary","5","","",""
"1 Strongly disagree","2016","35-65 y.","middle vocational","1","","",""
"1 Strongly disagree","2016","35-65 y.","vocational + Abi","1","","",""
"1 Strongly disagree","2016","35-65 y.","higher vocational","","","",""
"1 Strongly disagree","2016","35-65 y.","higher education","2","","",""
"1 Strongly disagree","2016","66 and older","in school","","","",""
"1 Strongly disagree","2016","66 and older","inadequately","","","",""
"1 Strongly disagree","2016","66 and older","general elemantary","","","",""
"1 Strongly disagree","2016","66 and older","middle vocational","","","",""
"1 Strongly disagree","2016","66 and older","vocational + Abi","","","",""
"1 Strongly disagree","2016","66 and older","higher vocational","","","",""
"1 Strongly disagree","2016","66 and older","higher education","","","",""
"2 on scale 1-7 ","2016","16-34 y.","in school","","","",""
"2 on scale 1-7 ","2016","16-34 y.","inadequately","7","","",""
"2 on scale 1-7 ","2016","16-34 y.","general elemantary","5","","",""
"2 on scale 1-7 ","2016","16-34 y.","middle vocational","2","","",""
"2 on scale 1-7 ","2016","16-34 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","16-34 y.","higher vocational","","","",""
"2 on scale 1-7 ","2016","16-34 y.","higher education","2","","",""
"2 on scale 1-7 ","2016","35-65 y.","in school","","","",""
"2 on scale 1-7 ","2016","35-65 y.","inadequately","1","","",""
"2 on scale 1-7 ","2016","35-65 y.","general elemantary","4","","",""
"2 on scale 1-7 ","2016","35-65 y.","middle vocational","3","","",""
"2 on scale 1-7 ","2016","35-65 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","35-65 y.","higher vocational","","","",""
"2 on scale 1-7 ","2016","35-65 y.","higher education","2","","",""
"2 on scale 1-7 ","2016","66 and older","in school","","","",""
"2 on scale 1-7 ","2016","66 and older","inadequately","","","",""
"2 on scale 1-7 ","2016","66 and older","general elemantary","","","",""
"2 on scale 1-7 ","2016","66 and older","middle vocational","","","",""
"2 on scale 1-7 ","2016","66 and older","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","66 and older","higher vocational","","","",""
"2 on scale 1-7 ","2016","66 and older","higher education","1","","",""
"3 on scale 1-7 ","2016","16-34 y.","in school","","","",""
"3 on scale 1-7 ","2016","16-34 y.","inadequately","8","","",""
"3 on scale 1-7 ","2016","16-34 y.","general elemantary","2","","",""
"3 on scale 1-7 ","2016","16-34 y.","middle vocational","4","","",""
"3 on scale 1-7 ","2016","16-34 y.","vocational + Abi","1","","",""
"3 on scale 1-7 ","2016","16-34 y.","higher vocational","","","",""
"3 on scale 1-7 ","2016","16-34 y.","higher education","7","","",""
"3 on scale 1-7 ","2016","35-65 y.","in school","","","",""
"3 on scale 1-7 ","2016","35-65 y.","inadequately","5","","",""
"3 on scale 1-7 ","2016","35-65 y.","general elemantary","","","",""
"3 on scale 1-7 ","2016","35-65 y.","middle vocational","4","","",""
"3 on scale 1-7 ","2016","35-65 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2016","35-65 y.","higher vocational","","","",""
"3 on scale 1-7 ","2016","35-65 y.","higher education","6","","",""
"3 on scale 1-7 ","2016","66 and older","in school","","","",""
"3 on scale 1-7 ","2016","66 and older","inadequately","","","",""
"3 on scale 1-7 ","2016","66 and older","general elemantary","","","",""
"3 on scale 1-7 ","2016","66 and older","middle vocational","","","",""
"3 on scale 1-7 ","2016","66 and older","vocational + Abi","","","",""
"3 on scale 1-7 ","2016","66 and older","higher vocational","","","",""
"3 on scale 1-7 ","2016","66 and older","higher education","","","",""
"4 on scale 1-7","2016","16-34 y.","in school","2","","",""
"4 on scale 1-7","2016","16-34 y.","inadequately","47","0.0957190175051111","0.0762252905199865","0.115212744490236"
"4 on scale 1-7","2016","16-34 y.","general elemantary","22","","",""
"4 on scale 1-7","2016","16-34 y.","middle vocational","31","0.0860199784360006","0.0599389554439952","0.112101001428006"
"4 on scale 1-7","2016","16-34 y.","vocational + Abi","2","","",""
"4 on scale 1-7","2016","16-34 y.","higher vocational","","","",""
"4 on scale 1-7","2016","16-34 y.","higher education","25","","",""
"4 on scale 1-7","2016","35-65 y.","in school","","","",""
"4 on scale 1-7","2016","35-65 y.","inadequately","12","","",""
"4 on scale 1-7","2016","35-65 y.","general elemantary","9","","",""
"4 on scale 1-7","2016","35-65 y.","middle vocational","9","","",""
"4 on scale 1-7","2016","35-65 y.","vocational + Abi","","","",""
"4 on scale 1-7","2016","35-65 y.","higher vocational","","","",""
"4 on scale 1-7","2016","35-65 y.","higher education","5","","",""
"4 on scale 1-7","2016","66 and older","in school","","","",""
"4 on scale 1-7","2016","66 and older","inadequately","1","","",""
"4 on scale 1-7","2016","66 and older","general elemantary","","","",""
"4 on scale 1-7","2016","66 and older","middle vocational","","","",""
"4 on scale 1-7","2016","66 and older","vocational + Abi","","","",""
"4 on scale 1-7","2016","66 and older","higher vocational","","","",""
"4 on scale 1-7","2016","66 and older","higher education","1","","",""
"5 on scale 1-7","2016","16-34 y.","in school","3","","",""
"5 on scale 1-7","2016","16-34 y.","inadequately","62","0.10568962339552","0.0853189974270497","0.126060249363989"
"5 on scale 1-7","2016","16-34 y.","general elemantary","33","0.0795784564472515","0.0559506194574051","0.103206293437098"
"5 on scale 1-7","2016","16-34 y.","middle vocational","39","0.0859835974554987","0.0599075713911361","0.112059623519861"
"5 on scale 1-7","2016","16-34 y.","vocational + Abi","6","","",""
"5 on scale 1-7","2016","16-34 y.","higher vocational","","","",""
"5 on scale 1-7","2016","16-34 y.","higher education","44","0.104936494777234","0.0756961784172569","0.134176811137212"
"5 on scale 1-7","2016","35-65 y.","in school","","","",""
"5 on scale 1-7","2016","35-65 y.","inadequately","34","0.143916820443245","0.116529649584748","0.171303991301742"
"5 on scale 1-7","2016","35-65 y.","general elemantary","22","","",""
"5 on scale 1-7","2016","35-65 y.","middle vocational","22","","",""
"5 on scale 1-7","2016","35-65 y.","vocational + Abi","7","","",""
"5 on scale 1-7","2016","35-65 y.","higher vocational","","","",""
"5 on scale 1-7","2016","35-65 y.","higher education","31","0.118830749566437","0.0845859115689166","0.153075587563956"
"5 on scale 1-7","2016","66 and older","in school","","","",""
"5 on scale 1-7","2016","66 and older","inadequately","2","","",""
"5 on scale 1-7","2016","66 and older","general elemantary","","","",""
"5 on scale 1-7","2016","66 and older","middle vocational","","","",""
"5 on scale 1-7","2016","66 and older","vocational + Abi","","","",""
"5 on scale 1-7","2016","66 and older","higher vocational","","","",""
"5 on scale 1-7","2016","66 and older","higher education","","","",""
"6 on scale 1-7","2016","16-34 y.","in school","3","","",""
"6 on scale 1-7","2016","16-34 y.","inadequately","107","0.134812903493468","0.112183932147808","0.157441874839129"
"6 on scale 1-7","2016","16-34 y.","general elemantary","75","0.13172743570041","0.102201818773509","0.161253052627311"
"6 on scale 1-7","2016","16-34 y.","middle vocational","58","0.191881946603417","0.155254126853489","0.228509766353345"
"6 on scale 1-7","2016","16-34 y.","vocational + Abi","16","","",""
"6 on scale 1-7","2016","16-34 y.","higher vocational","1","","",""
"6 on scale 1-7","2016","16-34 y.","higher education","58","0.14317539427882","0.109758042971349","0.176592745586291"
"6 on scale 1-7","2016","35-65 y.","in school","1","","",""
"6 on scale 1-7","2016","35-65 y.","inadequately","57","0.0978828045448945","0.0746972176257782","0.121068391464011"
"6 on scale 1-7","2016","35-65 y.","general elemantary","34","0.0674946861550013","0.0401352414466739","0.0948541308633288"
"6 on scale 1-7","2016","35-65 y.","middle vocational","36","0.139001026030655","0.102336560549359","0.175665491511951"
"6 on scale 1-7","2016","35-65 y.","vocational + Abi","11","","",""
"6 on scale 1-7","2016","35-65 y.","higher vocational","","","",""
"6 on scale 1-7","2016","35-65 y.","higher education","47","0.296608895246031","0.248270575229558","0.344947215262504"
"6 on scale 1-7","2016","66 and older","in school","","","",""
"6 on scale 1-7","2016","66 and older","inadequately","4","","",""
"6 on scale 1-7","2016","66 and older","general elemantary","","","",""
"6 on scale 1-7","2016","66 and older","middle vocational","1","","",""
"6 on scale 1-7","2016","66 and older","vocational + Abi","","","",""
"6 on scale 1-7","2016","66 and older","higher vocational","","","",""
"6 on scale 1-7","2016","66 and older","higher education","1","","",""
"7 Strongly agree","2016","16-34 y.","in school","18","","",""
"7 Strongly agree","2016","16-34 y.","inadequately","630","0.620168151748038","0.588009748056055","0.652326555440021"
"7 Strongly agree","2016","16-34 y.","general elemantary","364","0.595119674008086","0.552264988368178","0.637974359647994"
"7 Strongly agree","2016","16-34 y.","middle vocational","304","0.520169137078327","0.473699103567752","0.566639170588902"
"7 Strongly agree","2016","16-34 y.","vocational + Abi","30","0.239624149975225","0.128811302867617","0.350436997082833"
"7 Strongly agree","2016","16-34 y.","higher vocational","","","",""
"7 Strongly agree","2016","16-34 y.","higher education","284","0.559174498674314","0.511804987933808","0.60654400941482"
"7 Strongly agree","2016","35-65 y.","in school","3","","",""
"7 Strongly agree","2016","35-65 y.","inadequately","515","0.684835316260475","0.64858638066433","0.721084251856619"
"7 Strongly agree","2016","35-65 y.","general elemantary","249","0.694318800698207","0.644077525171651","0.744560076224762"
"7 Strongly agree","2016","35-65 y.","middle vocational","267","0.659604998934156","0.60938593724416","0.709824060624151"
"7 Strongly agree","2016","35-65 y.","vocational + Abi","36","0.342894365140695","0.217446141474124","0.468342588807265"
"7 Strongly agree","2016","35-65 y.","higher vocational","","","",""
"7 Strongly agree","2016","35-65 y.","higher education","250","0.514078027590671","0.461184952017724","0.566971103163618"
"7 Strongly agree","2016","66 and older","in school","","","",""
"7 Strongly agree","2016","66 and older","inadequately","9","","",""
"7 Strongly agree","2016","66 and older","general elemantary","2","","",""
"7 Strongly agree","2016","66 and older","middle vocational","","","",""
"7 Strongly agree","2016","66 and older","vocational + Abi","","","",""
"7 Strongly agree","2016","66 and older","higher vocational","","","",""
"7 Strongly agree","2016","66 and older","higher education","2","","",""
"1 Strongly disagree","2017","16-34 y.","in school","","","",""
"1 Strongly disagree","2017","16-34 y.","inadequately","11","","",""
"1 Strongly disagree","2017","16-34 y.","general elemantary","5","","",""
"1 Strongly disagree","2017","16-34 y.","middle vocational","4","","",""
"1 Strongly disagree","2017","16-34 y.","vocational + Abi","","","",""
"1 Strongly disagree","2017","16-34 y.","higher vocational","","","",""
"1 Strongly disagree","2017","16-34 y.","higher education","4","","",""
"1 Strongly disagree","2017","35-65 y.","in school","","","",""
"1 Strongly disagree","2017","35-65 y.","inadequately","6","","",""
"1 Strongly disagree","2017","35-65 y.","general elemantary","4","","",""
"1 Strongly disagree","2017","35-65 y.","middle vocational","1","","",""
"1 Strongly disagree","2017","35-65 y.","vocational + Abi","1","","",""
"1 Strongly disagree","2017","35-65 y.","higher vocational","","","",""
"1 Strongly disagree","2017","35-65 y.","higher education","1","","",""
"1 Strongly disagree","2017","66 and older","in school","","","",""
"1 Strongly disagree","2017","66 and older","inadequately","","","",""
"1 Strongly disagree","2017","66 and older","general elemantary","1","","",""
"1 Strongly disagree","2017","66 and older","middle vocational","","","",""
"1 Strongly disagree","2017","66 and older","vocational + Abi","","","",""
"1 Strongly disagree","2017","66 and older","higher vocational","","","",""
"1 Strongly disagree","2017","66 and older","higher education","","","",""
"2 on scale 1-7 ","2017","16-34 y.","in school","1","","",""
"2 on scale 1-7 ","2017","16-34 y.","inadequately","4","","",""
"2 on scale 1-7 ","2017","16-34 y.","general elemantary","1","","",""
"2 on scale 1-7 ","2017","16-34 y.","middle vocational","4","","",""
"2 on scale 1-7 ","2017","16-34 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","16-34 y.","higher vocational","","","",""
"2 on scale 1-7 ","2017","16-34 y.","higher education","1","","",""
"2 on scale 1-7 ","2017","35-65 y.","in school","1","","",""
"2 on scale 1-7 ","2017","35-65 y.","inadequately","3","","",""
"2 on scale 1-7 ","2017","35-65 y.","general elemantary","1","","",""
"2 on scale 1-7 ","2017","35-65 y.","middle vocational","","","",""
"2 on scale 1-7 ","2017","35-65 y.","vocational + Abi","1","","",""
"2 on scale 1-7 ","2017","35-65 y.","higher vocational","","","",""
"2 on scale 1-7 ","2017","35-65 y.","higher education","1","","",""
"2 on scale 1-7 ","2017","66 and older","in school","","","",""
"2 on scale 1-7 ","2017","66 and older","inadequately","","","",""
"2 on scale 1-7 ","2017","66 and older","general elemantary","","","",""
"2 on scale 1-7 ","2017","66 and older","middle vocational","","","",""
"2 on scale 1-7 ","2017","66 and older","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","66 and older","higher vocational","","","",""
"2 on scale 1-7 ","2017","66 and older","higher education","","","",""
"3 on scale 1-7 ","2017","16-34 y.","in school","","","",""
"3 on scale 1-7 ","2017","16-34 y.","inadequately","9","","",""
"3 on scale 1-7 ","2017","16-34 y.","general elemantary","3","","",""
"3 on scale 1-7 ","2017","16-34 y.","middle vocational","5","","",""
"3 on scale 1-7 ","2017","16-34 y.","vocational + Abi","2","","",""
"3 on scale 1-7 ","2017","16-34 y.","higher vocational","","","",""
"3 on scale 1-7 ","2017","16-34 y.","higher education","3","","",""
"3 on scale 1-7 ","2017","35-65 y.","in school","","","",""
"3 on scale 1-7 ","2017","35-65 y.","inadequately","2","","",""
"3 on scale 1-7 ","2017","35-65 y.","general elemantary","","","",""
"3 on scale 1-7 ","2017","35-65 y.","middle vocational","2","","",""
"3 on scale 1-7 ","2017","35-65 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","35-65 y.","higher vocational","","","",""
"3 on scale 1-7 ","2017","35-65 y.","higher education","1","","",""
"3 on scale 1-7 ","2017","66 and older","in school","","","",""
"3 on scale 1-7 ","2017","66 and older","inadequately","","","",""
"3 on scale 1-7 ","2017","66 and older","general elemantary","","","",""
"3 on scale 1-7 ","2017","66 and older","middle vocational","","","",""
"3 on scale 1-7 ","2017","66 and older","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","66 and older","higher vocational","","","",""
"3 on scale 1-7 ","2017","66 and older","higher education","","","",""
"4 on scale 1-7","2017","16-34 y.","in school","","","",""
"4 on scale 1-7","2017","16-34 y.","inadequately","43","0.0683705312392848","0.0503442273228947","0.086396835155675"
"4 on scale 1-7","2017","16-34 y.","general elemantary","15","","",""
"4 on scale 1-7","2017","16-34 y.","middle vocational","13","","",""
"4 on scale 1-7","2017","16-34 y.","vocational + Abi","2","","",""
"4 on scale 1-7","2017","16-34 y.","higher vocational","","","",""
"4 on scale 1-7","2017","16-34 y.","higher education","16","","",""
"4 on scale 1-7","2017","35-65 y.","in school","1","","",""
"4 on scale 1-7","2017","35-65 y.","inadequately","15","","",""
"4 on scale 1-7","2017","35-65 y.","general elemantary","8","","",""
"4 on scale 1-7","2017","35-65 y.","middle vocational","2","","",""
"4 on scale 1-7","2017","35-65 y.","vocational + Abi","","","",""
"4 on scale 1-7","2017","35-65 y.","higher vocational","","","",""
"4 on scale 1-7","2017","35-65 y.","higher education","2","","",""
"4 on scale 1-7","2017","66 and older","in school","","","",""
"4 on scale 1-7","2017","66 and older","inadequately","1","","",""
"4 on scale 1-7","2017","66 and older","general elemantary","","","",""
"4 on scale 1-7","2017","66 and older","middle vocational","","","",""
"4 on scale 1-7","2017","66 and older","vocational + Abi","","","",""
"4 on scale 1-7","2017","66 and older","higher vocational","","","",""
"4 on scale 1-7","2017","66 and older","higher education","","","",""
"5 on scale 1-7","2017","16-34 y.","in school","1","","",""
"5 on scale 1-7","2017","16-34 y.","inadequately","51","0.0737678112931254","0.0550978255303906","0.0924377970558602"
"5 on scale 1-7","2017","16-34 y.","general elemantary","33","0.156527564419067","0.119849342233096","0.193205786605038"
"5 on scale 1-7","2017","16-34 y.","middle vocational","23","","",""
"5 on scale 1-7","2017","16-34 y.","vocational + Abi","4","","",""
"5 on scale 1-7","2017","16-34 y.","higher vocational","","","",""
"5 on scale 1-7","2017","16-34 y.","higher education","32","0.0767865291377507","0.0464035281282446","0.107169530147257"
"5 on scale 1-7","2017","35-65 y.","in school","1","","",""
"5 on scale 1-7","2017","35-65 y.","inadequately","40","0.0663340069508273","0.0424765671588104","0.0901914467428442"
"5 on scale 1-7","2017","35-65 y.","general elemantary","15","","",""
"5 on scale 1-7","2017","35-65 y.","middle vocational","14","","",""
"5 on scale 1-7","2017","35-65 y.","vocational + Abi","3","","",""
"5 on scale 1-7","2017","35-65 y.","higher vocational","","","",""
"5 on scale 1-7","2017","35-65 y.","higher education","11","","",""
"5 on scale 1-7","2017","66 and older","in school","","","",""
"5 on scale 1-7","2017","66 and older","inadequately","4","","",""
"5 on scale 1-7","2017","66 and older","general elemantary","1","","",""
"5 on scale 1-7","2017","66 and older","middle vocational","","","",""
"5 on scale 1-7","2017","66 and older","vocational + Abi","","","",""
"5 on scale 1-7","2017","66 and older","higher vocational","","","",""
"5 on scale 1-7","2017","66 and older","higher education","1","","",""
"6 on scale 1-7","2017","16-34 y.","in school","1","","",""
"6 on scale 1-7","2017","16-34 y.","inadequately","82","0.107874945310157","0.0857172918729213","0.130032598747394"
"6 on scale 1-7","2017","16-34 y.","general elemantary","50","0.131525523986996","0.0974092993064189","0.165641748667574"
"6 on scale 1-7","2017","16-34 y.","middle vocational","45","0.181071112964261","0.13735035928982","0.224791866638701"
"6 on scale 1-7","2017","16-34 y.","vocational + Abi","1","","",""
"6 on scale 1-7","2017","16-34 y.","higher vocational","","","",""
"6 on scale 1-7","2017","16-34 y.","higher education","37","0.132026808631999","0.0933971116386107","0.170656505625388"
"6 on scale 1-7","2017","35-65 y.","in school","1","","",""
"6 on scale 1-7","2017","35-65 y.","inadequately","36","0.0850938855453756","0.058345511199218","0.111842259891533"
"6 on scale 1-7","2017","35-65 y.","general elemantary","21","","",""
"6 on scale 1-7","2017","35-65 y.","middle vocational","12","","",""
"6 on scale 1-7","2017","35-65 y.","vocational + Abi","8","","",""
"6 on scale 1-7","2017","35-65 y.","higher vocational","","","",""
"6 on scale 1-7","2017","35-65 y.","higher education","18","","",""
"6 on scale 1-7","2017","66 and older","in school","","","",""
"6 on scale 1-7","2017","66 and older","inadequately","1","","",""
"6 on scale 1-7","2017","66 and older","general elemantary","1","","",""
"6 on scale 1-7","2017","66 and older","middle vocational","1","","",""
"6 on scale 1-7","2017","66 and older","vocational + Abi","","","",""
"6 on scale 1-7","2017","66 and older","higher vocational","","","",""
"6 on scale 1-7","2017","66 and older","higher education","","","",""
"7 Strongly agree","2017","16-34 y.","in school","12","","",""
"7 Strongly agree","2017","16-34 y.","inadequately","553","0.712573799948271","0.680249531518923","0.744898068377618"
"7 Strongly agree","2017","16-34 y.","general elemantary","270","0.631827831170206","0.583142035743063","0.680513626597349"
"7 Strongly agree","2017","16-34 y.","middle vocational","204","0.672250443708441","0.618956658902787","0.725544228514095"
"7 Strongly agree","2017","16-34 y.","vocational + Abi","24","","",""
"7 Strongly agree","2017","16-34 y.","higher vocational","","","",""
"7 Strongly agree","2017","16-34 y.","higher education","202","0.683858256488259","0.63079901314119","0.736917499835329"
"7 Strongly agree","2017","35-65 y.","in school","1","","",""
"7 Strongly agree","2017","35-65 y.","inadequately","316","0.766900143964523","0.726367926653496","0.80743236127555"
"7 Strongly agree","2017","35-65 y.","general elemantary","124","0.729390691909633","0.66318786824055","0.795593515578717"
"7 Strongly agree","2017","35-65 y.","middle vocational","110","0.655168171149967","0.576713536773553","0.733622805526381"
"7 Strongly agree","2017","35-65 y.","vocational + Abi","22","","",""
"7 Strongly agree","2017","35-65 y.","higher vocational","","","",""
"7 Strongly agree","2017","35-65 y.","higher education","113","0.787743148745671","0.721641453180207","0.853844844311135"
"7 Strongly agree","2017","66 and older","in school","","","",""
"7 Strongly agree","2017","66 and older","inadequately","17","","",""
"7 Strongly agree","2017","66 and older","general elemantary","2","","",""
"7 Strongly agree","2017","66 and older","middle vocational","1","","",""
"7 Strongly agree","2017","66 and older","vocational + Abi","","","",""
"7 Strongly agree","2017","66 and older","higher vocational","","","",""
"7 Strongly agree","2017","66 and older","higher education","2","","",""
"1 Strongly disagree","2018","16-34 y.","in school","","","",""
"1 Strongly disagree","2018","16-34 y.","inadequately","2","","",""
"1 Strongly disagree","2018","16-34 y.","general elemantary","2","","",""
"1 Strongly disagree","2018","16-34 y.","middle vocational","","","",""
"1 Strongly disagree","2018","16-34 y.","vocational + Abi","","","",""
"1 Strongly disagree","2018","16-34 y.","higher vocational","","","",""
"1 Strongly disagree","2018","16-34 y.","higher education","","","",""
"1 Strongly disagree","2018","35-65 y.","in school","","","",""
"1 Strongly disagree","2018","35-65 y.","inadequately","1","","",""
"1 Strongly disagree","2018","35-65 y.","general elemantary","2","","",""
"1 Strongly disagree","2018","35-65 y.","middle vocational","1","","",""
"1 Strongly disagree","2018","35-65 y.","vocational + Abi","","","",""
"1 Strongly disagree","2018","35-65 y.","higher vocational","","","",""
"1 Strongly disagree","2018","35-65 y.","higher education","","","",""
"1 Strongly disagree","2018","66 and older","in school","","","",""
"1 Strongly disagree","2018","66 and older","inadequately","","","",""
"1 Strongly disagree","2018","66 and older","general elemantary","","","",""
"1 Strongly disagree","2018","66 and older","middle vocational","","","",""
"1 Strongly disagree","2018","66 and older","vocational + Abi","","","",""
"1 Strongly disagree","2018","66 and older","higher vocational","","","",""
"1 Strongly disagree","2018","66 and older","higher education","","","",""
"2 on scale 1-7 ","2018","16-34 y.","in school","","","",""
"2 on scale 1-7 ","2018","16-34 y.","inadequately","3","","",""
"2 on scale 1-7 ","2018","16-34 y.","general elemantary","1","","",""
"2 on scale 1-7 ","2018","16-34 y.","middle vocational","","","",""
"2 on scale 1-7 ","2018","16-34 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2018","16-34 y.","higher vocational","","","",""
"2 on scale 1-7 ","2018","16-34 y.","higher education","","","",""
"2 on scale 1-7 ","2018","35-65 y.","in school","","","",""
"2 on scale 1-7 ","2018","35-65 y.","inadequately","3","","",""
"2 on scale 1-7 ","2018","35-65 y.","general elemantary","","","",""
"2 on scale 1-7 ","2018","35-65 y.","middle vocational","","","",""
"2 on scale 1-7 ","2018","35-65 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2018","35-65 y.","higher vocational","","","",""
"2 on scale 1-7 ","2018","35-65 y.","higher education","","","",""
"2 on scale 1-7 ","2018","66 and older","in school","","","",""
"2 on scale 1-7 ","2018","66 and older","inadequately","","","",""
"2 on scale 1-7 ","2018","66 and older","general elemantary","","","",""
"2 on scale 1-7 ","2018","66 and older","middle vocational","","","",""
"2 on scale 1-7 ","2018","66 and older","vocational + Abi","","","",""
"2 on scale 1-7 ","2018","66 and older","higher vocational","","","",""
"2 on scale 1-7 ","2018","66 and older","higher education","","","",""
"3 on scale 1-7 ","2018","16-34 y.","in school","","","",""
"3 on scale 1-7 ","2018","16-34 y.","inadequately","","","",""
"3 on scale 1-7 ","2018","16-34 y.","general elemantary","","","",""
"3 on scale 1-7 ","2018","16-34 y.","middle vocational","","","",""
"3 on scale 1-7 ","2018","16-34 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2018","16-34 y.","higher vocational","","","",""
"3 on scale 1-7 ","2018","16-34 y.","higher education","","","",""
"3 on scale 1-7 ","2018","35-65 y.","in school","","","",""
"3 on scale 1-7 ","2018","35-65 y.","inadequately","1","","",""
"3 on scale 1-7 ","2018","35-65 y.","general elemantary","","","",""
"3 on scale 1-7 ","2018","35-65 y.","middle vocational","","","",""
"3 on scale 1-7 ","2018","35-65 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2018","35-65 y.","higher vocational","","","",""
"3 on scale 1-7 ","2018","35-65 y.","higher education","","","",""
"3 on scale 1-7 ","2018","66 and older","in school","","","",""
"3 on scale 1-7 ","2018","66 and older","inadequately","","","",""
"3 on scale 1-7 ","2018","66 and older","general elemantary","","","",""
"3 on scale 1-7 ","2018","66 and older","middle vocational","","","",""
"3 on scale 1-7 ","2018","66 and older","vocational + Abi","","","",""
"3 on scale 1-7 ","2018","66 and older","higher vocational","","","",""
"3 on scale 1-7 ","2018","66 and older","higher education","","","",""
"4 on scale 1-7","2018","16-34 y.","in school","","","",""
"4 on scale 1-7","2018","16-34 y.","inadequately","3","","",""
"4 on scale 1-7","2018","16-34 y.","general elemantary","2","","",""
"4 on scale 1-7","2018","16-34 y.","middle vocational","4","","",""
"4 on scale 1-7","2018","16-34 y.","vocational + Abi","","","",""
"4 on scale 1-7","2018","16-34 y.","higher vocational","","","",""
"4 on scale 1-7","2018","16-34 y.","higher education","2","","",""
"4 on scale 1-7","2018","35-65 y.","in school","","","",""
"4 on scale 1-7","2018","35-65 y.","inadequately","7","","",""
"4 on scale 1-7","2018","35-65 y.","general elemantary","2","","",""
"4 on scale 1-7","2018","35-65 y.","middle vocational","3","","",""
"4 on scale 1-7","2018","35-65 y.","vocational + Abi","","","",""
"4 on scale 1-7","2018","35-65 y.","higher vocational","","","",""
"4 on scale 1-7","2018","35-65 y.","higher education","1","","",""
"4 on scale 1-7","2018","66 and older","in school","","","",""
"4 on scale 1-7","2018","66 and older","inadequately","","","",""
"4 on scale 1-7","2018","66 and older","general elemantary","","","",""
"4 on scale 1-7","2018","66 and older","middle vocational","","","",""
"4 on scale 1-7","2018","66 and older","vocational + Abi","","","",""
"4 on scale 1-7","2018","66 and older","higher vocational","","","",""
"4 on scale 1-7","2018","66 and older","higher education","","","",""
"5 on scale 1-7","2018","16-34 y.","in school","","","",""
"5 on scale 1-7","2018","16-34 y.","inadequately","3","","",""
"5 on scale 1-7","2018","16-34 y.","general elemantary","6","","",""
"5 on scale 1-7","2018","16-34 y.","middle vocational","6","","",""
"5 on scale 1-7","2018","16-34 y.","vocational + Abi","","","",""
"5 on scale 1-7","2018","16-34 y.","higher vocational","","","",""
"5 on scale 1-7","2018","16-34 y.","higher education","3","","",""
"5 on scale 1-7","2018","35-65 y.","in school","","","",""
"5 on scale 1-7","2018","35-65 y.","inadequately","8","","",""
"5 on scale 1-7","2018","35-65 y.","general elemantary","3","","",""
"5 on scale 1-7","2018","35-65 y.","middle vocational","","","",""
"5 on scale 1-7","2018","35-65 y.","vocational + Abi","1","","",""
