"plh0206i06","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(1a) inadequately completed","6","","",""
"5 on scale 1-7","2005","Couple + C. GT 16 ","(1b) general elementary school","53","0.233324756491422","0.183061598724084","0.283587914258761"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","177","0.202668941855534","0.175138126048165","0.230199757662904"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","44","0.190171358623436","0.131179408758656","0.249163308488217"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(2a) intermediate vocational","175","0.198573568455385","0.171134925568866","0.226012211341904"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","83","0.306465762486372","0.252369043708452","0.360562481264291"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","54","0.264534002517615","0.206115814169278","0.322952190865952"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(3a) lower tertiary education","48","0.203896050726868","0.152384638562084","0.255407462891652"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(3b) higher tertiary education","89","0.231984984164015","0.190306225741524","0.273663742586505"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(0) in school","61","0.239783256953011","0.187277203627537","0.292289310278485"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(1a) inadequately completed","4","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(1b) general elementary school","29","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","69","0.248358598587106","0.200262240624955","0.296454956549257"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","19","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","68","0.184252972915002","0.142360582347238","0.226145363482765"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","22","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","20","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","30","0.267924381252763","0.18733029305951","0.348518469446017"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","50","0.330910462692689","0.260793610901323","0.401027314484055"
"6 on scale 1-7","2005","1-pers.-HH","(0) in school","1","","",""
"6 on scale 1-7","2005","1-pers.-HH","(1a) inadequately completed","6","","",""
"6 on scale 1-7","2005","1-pers.-HH","(1b) general elementary school","73","0.177836548621089","0.13918705907361","0.216486038168568"
"6 on scale 1-7","2005","1-pers.-HH","(1c) basic vocational qualification","204","0.223566983314524","0.196008414243832","0.251125552385216"
"6 on scale 1-7","2005","1-pers.-HH","(2b) intermediate general qualification","12","","",""
"6 on scale 1-7","2005","1-pers.-HH","(2a) intermediate vocational","187","0.303392203285163","0.267913755799707","0.338870650770619"
"6 on scale 1-7","2005","1-pers.-HH","(2c_gen) general maturity certificate","33","0.208528839121499","0.141472607296429","0.275585070946568"
"6 on scale 1-7","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","61","0.266034009962525","0.20855070747417","0.323517312450881"
"6 on scale 1-7","2005","1-pers.-HH","(3a) lower tertiary education","75","0.367272819684428","0.305107990992401","0.429437648376455"
"6 on scale 1-7","2005","1-pers.-HH","(3b) higher tertiary education","100","0.302593816172924","0.253030079347605","0.352157552998242"
"6 on scale 1-7","2005","(Married) couple without C. ","(0) in school","2","","",""
"6 on scale 1-7","2005","(Married) couple without C. ","(1a) inadequately completed","14","","",""
"6 on scale 1-7","2005","(Married) couple without C. ","(1b) general elementary school","128","0.212767074828323","0.179882408130746","0.245651741525901"
"6 on scale 1-7","2005","(Married) couple without C. ","(1c) basic vocational qualification","620","0.234892413889277","0.218264622419111","0.251520205359444"
"6 on scale 1-7","2005","(Married) couple without C. ","(2b) intermediate general qualification","22","","",""
"6 on scale 1-7","2005","(Married) couple without C. ","(2a) intermediate vocational","362","0.253225219817509","0.230662866064388","0.27578757357063"
"6 on scale 1-7","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","43","0.336340474906552","0.254492989964697","0.418187959848406"
"6 on scale 1-7","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","137","0.298509814626147","0.257270861912324","0.339748767339971"
"6 on scale 1-7","2005","(Married) couple without C. ","(3a) lower tertiary education","217","0.318815313835764","0.284068811640182","0.353561816031346"
"6 on scale 1-7","2005","(Married) couple without C. ","(3b) higher tertiary education","304","0.281595544032948","0.253202825842738","0.309988262223158"
"6 on scale 1-7","2005","Single parent ","(0) in school","19","","",""
"6 on scale 1-7","2005","Single parent ","(1a) inadequately completed","","","",""
"6 on scale 1-7","2005","Single parent ","(1b) general elementary school","26","","",""
"6 on scale 1-7","2005","Single parent ","(1c) basic vocational qualification","69","0.260202545571928","0.204226234248454","0.316178856895403"
"6 on scale 1-7","2005","Single parent ","(2b) intermediate general qualification","10","","",""
"6 on scale 1-7","2005","Single parent ","(2a) intermediate vocational","63","0.232223469539502","0.181191692975102","0.283255246103901"
"6 on scale 1-7","2005","Single parent ","(2c_gen) general maturity certificate","23","","",""
"6 on scale 1-7","2005","Single parent ","(2c_voc) vocational maturity certificate","19","","",""
"6 on scale 1-7","2005","Single parent ","(3a) lower tertiary education","14","","",""
"6 on scale 1-7","2005","Single parent ","(3b) higher tertiary education","13","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","(0) in school","1","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","(1a) inadequately completed","3","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","(1b) general elementary school","47","0.221370550153133","0.165351956908099","0.277389143398166"
"6 on scale 1-7","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","198","0.235539858604922","0.206245081473532","0.264834635736313"
"6 on scale 1-7","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","9","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","(2a) intermediate vocational","335","0.244988135287515","0.220913912779926","0.269062357795104"
"6 on scale 1-7","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","20","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","118","0.235746114171926","0.195994741046047","0.275497487297805"
"6 on scale 1-7","2005","Couple + C. LE 16 ","(3a) lower tertiary education","93","0.331366532655108","0.277284877626177","0.38544818768404"
"6 on scale 1-7","2005","Couple + C. LE 16 ","(3b) higher tertiary education","177","0.31795434940385","0.27860422948667","0.357304469321031"
"6 on scale 1-7","2005","Couple + C. GT 16 ","(0) in school","67","0.236461117852887","0.185494254297244","0.287427981408531"
"6 on scale 1-7","2005","Couple + C. GT 16 ","(1a) inadequately completed","8","","",""
"6 on scale 1-7","2005","Couple + C. GT 16 ","(1b) general elementary school","61","0.181026866301722","0.135268555555314","0.22678517704813"
"6 on scale 1-7","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","211","0.253950469913271","0.224140297963855","0.283760641862688"
"6 on scale 1-7","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","36","0.279657967702937","0.212188605089818","0.347127330316057"
"6 on scale 1-7","2005","Couple + C. GT 16 ","(2a) intermediate vocational","213","0.275385090187527","0.244659946616197","0.306110233758856"
"6 on scale 1-7","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","75","0.265735119290006","0.213903253211097","0.317566985368915"
"6 on scale 1-7","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","56","0.208500949157217","0.154698102922061","0.262303795392373"
"6 on scale 1-7","2005","Couple + C. GT 16 ","(3a) lower tertiary education","84","0.287792105445478","0.229908311376456","0.3456758995145"
"6 on scale 1-7","2005","Couple + C. GT 16 ","(3b) higher tertiary education","136","0.344113516709525","0.297203543324418","0.391023490094632"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","(0) in school","69","0.279182755125613","0.224014644434012","0.334350865817215"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","(1a) inadequately completed","10","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","(1b) general elementary school","36","0.253502906337054","0.181443678314524","0.325562134359583"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","79","0.256280152410508","0.207680919243412","0.304879385577603"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","23","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","88","0.297761868639547","0.248350499649963","0.347173237629131"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","20","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","17","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","37","0.317129132643355","0.232444139071848","0.401814126214862"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","51","0.337271990298396","0.266821691363313","0.40772228923348"
"7 Strongly agree","2005","1-pers.-HH","(0) in school","","","",""
"7 Strongly agree","2005","1-pers.-HH","(1a) inadequately completed","9","","",""
"7 Strongly agree","2005","1-pers.-HH","(1b) general elementary school","85","0.252506294207362","0.208593199673146","0.296419388741578"
"7 Strongly agree","2005","1-pers.-HH","(1c) basic vocational qualification","256","0.281317928975474","0.251576081360031","0.311059776590918"
"7 Strongly agree","2005","1-pers.-HH","(2b) intermediate general qualification","17","","",""
"7 Strongly agree","2005","1-pers.-HH","(2a) intermediate vocational","155","0.236983229225489","0.204166591552239","0.26979986689874"
"7 Strongly agree","2005","1-pers.-HH","(2c_gen) general maturity certificate","30","0.234192129269443","0.164290935111365","0.304093323427522"
"7 Strongly agree","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","50","0.221608599841256","0.16757953111422","0.275637668568293"
"7 Strongly agree","2005","1-pers.-HH","(3a) lower tertiary education","58","0.219412339089019","0.166044027200502","0.272780650977537"
"7 Strongly agree","2005","1-pers.-HH","(3b) higher tertiary education","102","0.327638902601087","0.276999317231954","0.37827848797022"
"7 Strongly agree","2005","(Married) couple without C. ","(0) in school","","","",""
"7 Strongly agree","2005","(Married) couple without C. ","(1a) inadequately completed","20","","",""
"7 Strongly agree","2005","(Married) couple without C. ","(1b) general elementary school","165","0.274155358725421","0.238311907857944","0.309998809592898"
"7 Strongly agree","2005","(Married) couple without C. ","(1c) basic vocational qualification","647","0.274931739189572","0.257419539254388","0.292443939124756"
"7 Strongly agree","2005","(Married) couple without C. ","(2b) intermediate general qualification","25","","",""
"7 Strongly agree","2005","(Married) couple without C. ","(2a) intermediate vocational","382","0.273400895390482","0.250275801754935","0.29652598902603"
"7 Strongly agree","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","28","","",""
"7 Strongly agree","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","117","0.238763505461956","0.200343157464553","0.277183853459359"
"7 Strongly agree","2005","(Married) couple without C. ","(3a) lower tertiary education","185","0.253780063973179","0.221333311003945","0.286226816942413"
"7 Strongly agree","2005","(Married) couple without C. ","(3b) higher tertiary education","245","0.271882338775374","0.24379562973045","0.299969047820298"
"7 Strongly agree","2005","Single parent ","(0) in school","18","","",""
"7 Strongly agree","2005","Single parent ","(1a) inadequately completed","5","","",""
"7 Strongly agree","2005","Single parent ","(1b) general elementary school","31","0.212470835587167","0.14611873918426","0.278822931990073"
"7 Strongly agree","2005","Single parent ","(1c) basic vocational qualification","47","0.191081713039601","0.140922122883072","0.241241303196131"
"7 Strongly agree","2005","Single parent ","(2b) intermediate general qualification","15","","",""
"7 Strongly agree","2005","Single parent ","(2a) intermediate vocational","76","0.289941008027429","0.235104188938322","0.344777827116537"
"7 Strongly agree","2005","Single parent ","(2c_gen) general maturity certificate","10","","",""
"7 Strongly agree","2005","Single parent ","(2c_voc) vocational maturity certificate","12","","",""
"7 Strongly agree","2005","Single parent ","(3a) lower tertiary education","12","","",""
"7 Strongly agree","2005","Single parent ","(3b) higher tertiary education","21","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","(0) in school","1","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","(1a) inadequately completed","11","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","(1b) general elementary school","56","0.241498149188911","0.183749465541079","0.299246832836743"
"7 Strongly agree","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","194","0.233608777934731","0.204397509893476","0.262820045975986"
"7 Strongly agree","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","12","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","(2a) intermediate vocational","235","0.197180752053448","0.174909532286801","0.219451971820095"
"7 Strongly agree","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","19","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","94","0.243666898858439","0.203463214215768","0.283870583501111"
"7 Strongly agree","2005","Couple + C. LE 16 ","(3a) lower tertiary education","44","0.154237499439403","0.112740108034575","0.195734890844231"
