"pli0091_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","1986","Couple + C. LE 16 ","higher education","123","0.507335252363121","0.444605085622203","0.570065419104038"
"Rarely","1986","Couple + C. GT 16 ","in school","20","","",""
"Rarely","1986","Couple + C. GT 16 ","inadequately","27","","",""
"Rarely","1986","Couple + C. GT 16 ","general elemantary","165","0.244157590976399","0.211258932829041","0.277056249123757"
"Rarely","1986","Couple + C. GT 16 ","middle vocational","313","0.330994941414799","0.301412069195055","0.360577813634544"
"Rarely","1986","Couple + C. GT 16 ","vocational + Abi","15","","",""
"Rarely","1986","Couple + C. GT 16 ","higher vocational","33","0.352388738577648","0.253693763228165","0.451083713927131"
"Rarely","1986","Couple + C. GT 16 ","higher education","40","0.337504931284859","0.247909144309597","0.427100718260121"
"Rarely","1986","Couple + C. LE and GT 16","in school","18","","",""
"Rarely","1986","Couple + C. LE and GT 16","inadequately","34","0.200806831550304","0.143235437970849","0.258378225129759"
"Rarely","1986","Couple + C. LE and GT 16","general elemantary","121","0.287519557530128","0.24638168917779","0.328657425882465"
"Rarely","1986","Couple + C. LE and GT 16","middle vocational","186","0.374972271566836","0.333834430683834","0.416110112449838"
"Rarely","1986","Couple + C. LE and GT 16","vocational + Abi","5","","",""
"Rarely","1986","Couple + C. LE and GT 16","higher vocational","22","","",""
"Rarely","1986","Couple + C. LE and GT 16","higher education","21","","",""
"Never","1986","1-pers.-HH","in school","","","",""
"Never","1986","1-pers.-HH","inadequately","29","","",""
"Never","1986","1-pers.-HH","general elemantary","238","0.825789076308393","0.783222332470539","0.868355820146247"
"Never","1986","1-pers.-HH","middle vocational","263","0.556237633338075","0.51444944003134","0.598025826644811"
"Never","1986","1-pers.-HH","vocational + Abi","10","","",""
"Never","1986","1-pers.-HH","higher vocational","29","","",""
"Never","1986","1-pers.-HH","higher education","28","","",""
"Never","1986","(Married) couple without C. ","in school","1","","",""
"Never","1986","(Married) couple without C. ","inadequately","67","0.656192242286639","0.558603262758532","0.753781221814747"
"Never","1986","(Married) couple without C. ","general elemantary","397","0.749104225066075","0.713791876203107","0.784416573929042"
"Never","1986","(Married) couple without C. ","middle vocational","630","0.54692787957855","0.51939814832642","0.574457610830679"
"Never","1986","(Married) couple without C. ","vocational + Abi","30","0.443704804040674","0.330508577056532","0.556901031024816"
"Never","1986","(Married) couple without C. ","higher vocational","64","0.480538305233996","0.401371495178745","0.559705115289247"
"Never","1986","(Married) couple without C. ","higher education","66","0.406070922471628","0.336424366176763","0.475717478766493"
"Never","1986","Single parent ","in school","2","","",""
"Never","1986","Single parent ","inadequately","24","","",""
"Never","1986","Single parent ","general elemantary","66","0.410340537574191","0.33661416214346","0.484066913004922"
"Never","1986","Single parent ","middle vocational","68","0.312083343664981","0.251540886989644","0.372625800340318"
"Never","1986","Single parent ","vocational + Abi","2","","",""
"Never","1986","Single parent ","higher vocational","8","","",""
"Never","1986","Single parent ","higher education","6","","",""
"Never","1986","Couple + C. LE 16 ","in school","","","",""
"Never","1986","Couple + C. LE 16 ","inadequately","150","0.666648883830854","0.604214250061312","0.729083517600397"
"Never","1986","Couple + C. LE 16 ","general elemantary","267","0.485979534047748","0.441220621141466","0.530738446954031"
"Never","1986","Couple + C. LE 16 ","middle vocational","448","0.346390777538857","0.319287957220282","0.373493597857432"
"Never","1986","Couple + C. LE 16 ","vocational + Abi","29","","",""
"Never","1986","Couple + C. LE 16 ","higher vocational","54","0.334938925562947","0.263781813308484","0.40609603781741"
"Never","1986","Couple + C. LE 16 ","higher education","78","0.334448985669299","0.275250745781288","0.39364722555731"
"Never","1986","Couple + C. GT 16 ","in school","2","","",""
"Never","1986","Couple + C. GT 16 ","inadequately","90","0.531241192012725","0.447062572620918","0.615419811404533"
"Never","1986","Couple + C. GT 16 ","general elemantary","253","0.393180670172053","0.355773640550059","0.430587699794048"
"Never","1986","Couple + C. GT 16 ","middle vocational","328","0.335109699880338","0.305435196700989","0.364784203059687"
"Never","1986","Couple + C. GT 16 ","vocational + Abi","8","","",""
"Never","1986","Couple + C. GT 16 ","higher vocational","37","0.434047684491496","0.33165109810562","0.536444270877372"
"Never","1986","Couple + C. GT 16 ","higher education","34","0.394517651440644","0.301911429819544","0.487123873061744"
"Never","1986","Couple + C. LE and GT 16","in school","5","","",""
"Never","1986","Couple + C. LE and GT 16","inadequately","130","0.615840446180989","0.545939743383465","0.685741148978513"
"Never","1986","Couple + C. LE and GT 16","general elemantary","172","0.302204807383381","0.260466360419672","0.343943254347091"
"Never","1986","Couple + C. LE and GT 16","middle vocational","177","0.322652400503203","0.282927252569752","0.362377548436654"
"Never","1986","Couple + C. LE and GT 16","vocational + Abi","11","","",""
"Never","1986","Couple + C. LE and GT 16","higher vocational","13","","",""
"Never","1986","Couple + C. LE and GT 16","higher education","14","","",""
"Daily","1987","1-pers.-HH","in school","","","",""
"Daily","1987","1-pers.-HH","inadequately","","","",""
"Daily","1987","1-pers.-HH","general elemantary","","","",""
"Daily","1987","1-pers.-HH","middle vocational","","","",""
"Daily","1987","1-pers.-HH","vocational + Abi","","","",""
"Daily","1987","1-pers.-HH","higher vocational","","","",""
"Daily","1987","1-pers.-HH","higher education","","","",""
"Daily","1987","(Married) couple without C. ","in school","","","",""
"Daily","1987","(Married) couple without C. ","inadequately","","","",""
"Daily","1987","(Married) couple without C. ","general elemantary","","","",""
"Daily","1987","(Married) couple without C. ","middle vocational","","","",""
"Daily","1987","(Married) couple without C. ","vocational + Abi","","","",""
"Daily","1987","(Married) couple without C. ","higher vocational","","","",""
"Daily","1987","(Married) couple without C. ","higher education","","","",""
"Daily","1987","Single parent ","in school","","","",""
"Daily","1987","Single parent ","inadequately","","","",""
"Daily","1987","Single parent ","general elemantary","","","",""
"Daily","1987","Single parent ","middle vocational","","","",""
"Daily","1987","Single parent ","vocational + Abi","","","",""
"Daily","1987","Single parent ","higher vocational","","","",""
"Daily","1987","Single parent ","higher education","","","",""
"Daily","1987","Couple + C. LE 16 ","in school","","","",""
"Daily","1987","Couple + C. LE 16 ","inadequately","","","",""
"Daily","1987","Couple + C. LE 16 ","general elemantary","","","",""
"Daily","1987","Couple + C. LE 16 ","middle vocational","","","",""
"Daily","1987","Couple + C. LE 16 ","vocational + Abi","","","",""
"Daily","1987","Couple + C. LE 16 ","higher vocational","","","",""
"Daily","1987","Couple + C. LE 16 ","higher education","","","",""
"Daily","1987","Couple + C. GT 16 ","in school","","","",""
"Daily","1987","Couple + C. GT 16 ","inadequately","","","",""
"Daily","1987","Couple + C. GT 16 ","general elemantary","","","",""
"Daily","1987","Couple + C. GT 16 ","middle vocational","","","",""
"Daily","1987","Couple + C. GT 16 ","vocational + Abi","","","",""
"Daily","1987","Couple + C. GT 16 ","higher vocational","","","",""
"Daily","1987","Couple + C. GT 16 ","higher education","","","",""
"Daily","1987","Couple + C. LE and GT 16","in school","","","",""
"Daily","1987","Couple + C. LE and GT 16","inadequately","","","",""
"Daily","1987","Couple + C. LE and GT 16","general elemantary","","","",""
"Daily","1987","Couple + C. LE and GT 16","middle vocational","","","",""
"Daily","1987","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Daily","1987","Couple + C. LE and GT 16","higher vocational","","","",""
"Daily","1987","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","1987","1-pers.-HH","in school","","","",""
"Min 1x per week","1987","1-pers.-HH","inadequately","","","",""
"Min 1x per week","1987","1-pers.-HH","general elemantary","","","",""
"Min 1x per week","1987","1-pers.-HH","middle vocational","","","",""
"Min 1x per week","1987","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per week","1987","1-pers.-HH","higher vocational","","","",""
"Min 1x per week","1987","1-pers.-HH","higher education","","","",""
"Min 1x per week","1987","(Married) couple without C. ","in school","","","",""
"Min 1x per week","1987","(Married) couple without C. ","inadequately","","","",""
"Min 1x per week","1987","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per week","1987","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per week","1987","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per week","1987","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per week","1987","(Married) couple without C. ","higher education","","","",""
"Min 1x per week","1987","Single parent ","in school","","","",""
"Min 1x per week","1987","Single parent ","inadequately","","","",""
"Min 1x per week","1987","Single parent ","general elemantary","","","",""
"Min 1x per week","1987","Single parent ","middle vocational","","","",""
"Min 1x per week","1987","Single parent ","vocational + Abi","","","",""
"Min 1x per week","1987","Single parent ","higher vocational","","","",""
"Min 1x per week","1987","Single parent ","higher education","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","in school","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per month","1987","1-pers.-HH","in school","","","",""
"Min 1x per month","1987","1-pers.-HH","inadequately","","","",""
"Min 1x per month","1987","1-pers.-HH","general elemantary","","","",""
"Min 1x per month","1987","1-pers.-HH","middle vocational","","","",""
"Min 1x per month","1987","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per month","1987","1-pers.-HH","higher vocational","","","",""
"Min 1x per month","1987","1-pers.-HH","higher education","","","",""
"Min 1x per month","1987","(Married) couple without C. ","in school","","","",""
"Min 1x per month","1987","(Married) couple without C. ","inadequately","","","",""
"Min 1x per month","1987","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per month","1987","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per month","1987","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per month","1987","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per month","1987","(Married) couple without C. ","higher education","","","",""
"Min 1x per month","1987","Single parent ","in school","","","",""
"Min 1x per month","1987","Single parent ","inadequately","","","",""
"Min 1x per month","1987","Single parent ","general elemantary","","","",""
"Min 1x per month","1987","Single parent ","middle vocational","","","",""
"Min 1x per month","1987","Single parent ","vocational + Abi","","","",""
