"pli0091_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","1985","Saxony","vocational + Abi","","","","","5"
"Never","1985","Saxony","higher vocational","","","","","5"
"Never","1985","Saxony","higher education","","","","","5"
"Never","1985","Saxony-Anhalt","in school","","","","","5"
"Never","1985","Saxony-Anhalt","inadequately","","","","","5"
"Never","1985","Schleswig-Holstein","in school","","","","","5"
"Never","1985","Schleswig-Holstein","inadequately","3","","","","5"
"Never","1985","Schleswig-Holstein","general elemantary","40","0.536090506936858","0.429444613672644","0.642736400201073","5"
"Never","1985","Schleswig-Holstein","middle vocational","64","0.359183339501135","0.29201802626028","0.426348652741991","5"
"Never","1985","Schleswig-Holstein","vocational + Abi","2","","","","5"
"Rarely","1985","Baden-Württemberg","in school","6","","","","4"
"Rarely","1985","Hamburg","middle vocational","45","0.297442548699979","0.223036788377791","0.371848309022167","4"
"Rarely","1985","Hamburg","general elemantary","14","","","","4"
"Rarely","1985","Hamburg","inadequately","","","","","4"
"Rarely","1985","Schleswig-Holstein","higher education","11","","","","4"
"Rarely","1985","Hamburg","in school","","","","","4"
"Rarely","1985","Schleswig-Holstein","higher vocational","11","","","","4"
"Rarely","1985","Rhineland-Palatinate,Saarland","in school","1","","","","4"
"Rarely","1985","Lower Saxony","middle vocational","236","0.431613559048662","0.389643401998102","0.473583716099222","4"
"Rarely","1985","Hamburg","vocational + Abi","2","","","","4"
"Rarely","1985","Hesse","higher education","37","0.351362571784941","0.252733354304695","0.449991789265187","4"
"Rarely","1985","Bavaria","general elemantary","115","0.200370987241829","0.166610173831937","0.234131800651721","4"
"Rarely","1985","Hamburg","higher vocational","9","","","","4"
"Rarely","1985","Hamburg","higher education","8","","","","4"
"Rarely","1985","Lower Saxony","in school","9","","","","4"
"Rarely","1985","Lower Saxony","general elemantary","83","0.243387390139429","0.195384793824151","0.291389986454707","4"
"Rarely","1985","Baden-Württemberg","higher education","52","0.447926979529618","0.356239350563847","0.539614608495389","4"
"Rarely","1985","Bavaria","in school","4","","","","4"
"Rarely","1985","Bavaria","inadequately","23","","","","4"
"Rarely","1985","Bavaria","middle vocational","315","0.316076390804636","0.286274617119722","0.345878164489551","4"
"Rarely","1985","Baden-Württemberg","inadequately","34","0.145449969871631","0.101660066970601","0.189239872772661","4"
"Rarely","1985","Baden-Württemberg","general elemantary","124","0.171542947557847","0.141428751113115","0.201657144002579","4"
"Rarely","1985","Lower Saxony","inadequately","15","","","","4"
"Rarely","1985","Berlin","higher vocational","12","","","","4"
"Rarely","1985","Bremen","middle vocational","27","","","","4"
"Rarely","1985","Bremen","vocational + Abi","","","","","4"
"Rarely","1985","Baden-Württemberg","middle vocational","285","0.33148050261262","0.300073338309243","0.362887666915997","4"
"Rarely","1985","Baden-Württemberg","higher vocational","37","0.334526064036671","0.245126230979524","0.423925897093817","4"
"Rarely","1985","Bremen","higher vocational","2","","","","4"
"Rarely","1985","Baden-Württemberg","vocational + Abi","20","","","","4"
"Rarely","1985","Berlin","vocational + Abi","2","","","","4"
"Rarely","1985","Hesse","higher vocational","17","","","","4"
"Rarely","1985","North Rhine-Westphalia","in school","16","","","","4"
"Rarely","1985","North Rhine-Westphalia","inadequately","40","0.218835451886021","0.167888531964487","0.269782371807555","4"
"Rarely","1985","Hesse","vocational + Abi","10","","","","4"
"Rarely","1985","Bremen","higher education","","","","","4"
"Rarely","1985","Mecklenburg-Western Pomerania","general elemantary","","","","","4"
"Rarely","1985","Berlin","higher education","15","","","","4"
"Rarely","1985","Brandenburg","in school","","","","","4"
"Rarely","1985","Mecklenburg-Western Pomerania","inadequately","","","","","4"
"Rarely","1985","Schleswig-Holstein","in school","2","","","","4"
"Rarely","1985","Schleswig-Holstein","inadequately","5","","","","4"
"Rarely","1985","Schleswig-Holstein","general elemantary","22","","","","4"
"Rarely","1985","Schleswig-Holstein","middle vocational","83","0.398807319391924","0.330257161759036","0.467357477024813","4"
"Rarely","1985","Schleswig-Holstein","vocational + Abi","3","","","","4"
"Rarely","1985","Lower Saxony","vocational + Abi","7","","","","4"
"Rarely","1985","Lower Saxony","higher vocational","30","0.393953160903804","0.2794877001008","0.508418621706807","4"
"Rarely","1985","Lower Saxony","higher education","34","0.422597160081575","0.309281637530894","0.535912682632255","4"
"Rarely","1985","Bremen","in school","","","","","4"
"Rarely","1985","Bremen","inadequately","2","","","","4"
"Rarely","1985","Bremen","general elemantary","10","","","","4"
"Rarely","1985","North Rhine-Westphalia","general elemantary","191","0.232080444234491","0.201847230144601","0.262313658324382","4"
"Rarely","1985","North Rhine-Westphalia","middle vocational","502","0.343108447434028","0.31812384723438","0.368093047633676","4"
"Rarely","1985","North Rhine-Westphalia","vocational + Abi","31","0.330825206691627","0.23138364219205","0.430266771191203","4"
"Rarely","1985","North Rhine-Westphalia","higher vocational","64","0.390067108817459","0.311748376488456","0.468385841146463","4"
"Rarely","1985","North Rhine-Westphalia","higher education","77","0.3451961072375","0.282514442060341","0.407877772414659","4"
"Rarely","1985","Hesse","in school","3","","","","4"
"Rarely","1985","Hesse","inadequately","11","","","","4"
"Rarely","1985","Hesse","general elemantary","88","0.266647082743816","0.218347310210205","0.314946855277428","4"
"Rarely","1985","Hesse","middle vocational","190","0.369219547255945","0.327335903314474","0.411103191197415","4"
"Rarely","1985","Rhineland-Palatinate,Saarland","inadequately","17","","","","4"
"Rarely","1985","Rhineland-Palatinate,Saarland","general elemantary","64","0.223284797880456","0.172761892429485","0.273807703331427","4"
"Rarely","1985","Rhineland-Palatinate,Saarland","middle vocational","109","0.295160103476942","0.247169366425233","0.343150840528651","4"
"Rarely","1985","Rhineland-Palatinate,Saarland","vocational + Abi","3","","","","4"
"Rarely","1985","Rhineland-Palatinate,Saarland","higher vocational","14","","","","4"
"Rarely","1985","Rhineland-Palatinate,Saarland","higher education","16","","","","4"
"Rarely","1985","Bavaria","vocational + Abi","14","","","","4"
"Rarely","1985","Bavaria","higher vocational","48","0.361418380308292","0.275463449971531","0.447373310645053","4"
"Rarely","1985","Bavaria","higher education","69","0.453973699705187","0.372936165585291","0.535011233825083","4"
"Rarely","1985","Berlin","in school","2","","","","4"
"Rarely","1985","Berlin","inadequately","7","","","","4"
"Rarely","1985","Berlin","general elemantary","31","0.328690881973467","0.229412665435823","0.427969098511112","4"
"Rarely","1985","Berlin","middle vocational","57","0.267634098173084","0.199668511681591","0.335599684664577","4"
"Rarely","1985","Brandenburg","inadequately","","","","","4"
"Rarely","1985","Brandenburg","general elemantary","","","","","4"
"Rarely","1985","Brandenburg","middle vocational","","","","","4"
"Rarely","1985","Brandenburg","vocational + Abi","","","","","4"
"Rarely","1985","Brandenburg","higher vocational","","","","","4"
"Rarely","1985","Brandenburg","higher education","","","","","4"
"Rarely","1985","Mecklenburg-Western Pomerania","in school","","","","","4"
"Rarely","1985","Mecklenburg-Western Pomerania","middle vocational","","","","","4"
"Rarely","1985","Mecklenburg-Western Pomerania","vocational + Abi","","","","","4"
"Rarely","1985","Mecklenburg-Western Pomerania","higher vocational","","","","","4"
"Rarely","1985","Mecklenburg-Western Pomerania","higher education","","","","","4"
"Rarely","1985","Saxony","in school","","","","","4"
"Rarely","1985","Saxony","inadequately","","","","","4"
"Rarely","1985","Saxony","general elemantary","","","","","4"
"Rarely","1985","Saxony","middle vocational","","","","","4"
"Rarely","1985","Saxony","vocational + Abi","","","","","4"
"Rarely","1985","Saxony","higher vocational","","","","","4"
"Rarely","1985","Saxony","higher education","","","","","4"
"Rarely","1985","Saxony-Anhalt","in school","","","","","4"
"Rarely","1985","Saxony-Anhalt","inadequately","","","","","4"
"Rarely","1985","Saxony-Anhalt","general elemantary","","","","","4"
"Rarely","1985","Saxony-Anhalt","middle vocational","","","","","4"
"Rarely","1985","Saxony-Anhalt","vocational + Abi","","","","","4"
"Rarely","1985","Saxony-Anhalt","higher vocational","","","","","4"
"Rarely","1985","Saxony-Anhalt","higher education","","","","","4"
"Rarely","1985","Thuringia","in school","","","","","4"
"Rarely","1985","Thuringia","inadequately","","","","","4"
"Rarely","1985","Thuringia","general elemantary","","","","","4"
"Rarely","1985","Thuringia","middle vocational","","","","","4"
"Rarely","1985","Thuringia","vocational + Abi","","","","","4"
"Rarely","1985","Thuringia","higher vocational","","","","","4"
"Rarely","1985","Thuringia","higher education","","","","","4"
"Daily","1986","Schleswig-Holstein","in school","","","","","1"
"Daily","1986","Schleswig-Holstein","inadequately","","","","","1"
"Daily","1986","Schleswig-Holstein","general elemantary","","","","","1"
"Daily","1986","Schleswig-Holstein","middle vocational","","","","","1"
"Daily","1986","Schleswig-Holstein","vocational + Abi","","","","","1"
"Daily","1986","Schleswig-Holstein","higher vocational","","","","","1"
"Daily","1986","Schleswig-Holstein","higher education","","","","","1"
"Daily","1986","Hamburg","in school","","","","","1"
"Daily","1986","Hamburg","inadequately","","","","","1"
"Daily","1986","Hamburg","general elemantary","","","","","1"
"Daily","1986","Hamburg","middle vocational","","","","","1"
"Daily","1986","Hamburg","vocational + Abi","","","","","1"
"Daily","1986","Hamburg","higher vocational","","","","","1"
"Daily","1986","Hamburg","higher education","","","","","1"
"Daily","1986","Lower Saxony","in school","","","","","1"
"Daily","1986","Lower Saxony","inadequately","","","","","1"
"Daily","1986","Lower Saxony","general elemantary","","","","","1"
"Daily","1986","Lower Saxony","middle vocational","","","","","1"
"Daily","1986","Lower Saxony","vocational + Abi","","","","","1"
"Daily","1986","Lower Saxony","higher vocational","","","","","1"
"Daily","1986","Lower Saxony","higher education","","","","","1"
"Daily","1986","Bremen","in school","","","","","1"
"Daily","1986","Bremen","inadequately","","","","","1"
"Daily","1986","Bremen","general elemantary","","","","","1"
"Daily","1986","Bremen","middle vocational","","","","","1"
"Daily","1986","Bremen","vocational + Abi","","","","","1"
"Daily","1986","Bremen","higher vocational","","","","","1"
"Daily","1986","Bremen","higher education","","","","","1"
"Daily","1986","North Rhine-Westphalia","in school","","","","","1"
"Daily","1986","North Rhine-Westphalia","inadequately","","","","","1"
"Daily","1986","North Rhine-Westphalia","general elemantary","","","","","1"
"Daily","1986","North Rhine-Westphalia","middle vocational","","","","","1"
"Daily","1986","North Rhine-Westphalia","vocational + Abi","","","","","1"
"Daily","1986","North Rhine-Westphalia","higher vocational","","","","","1"
"Daily","1986","North Rhine-Westphalia","higher education","","","","","1"
"Daily","1986","Hesse","in school","","","","","1"
"Daily","1986","Hesse","inadequately","","","","","1"
"Daily","1986","Hesse","general elemantary","","","","","1"
"Daily","1986","Hesse","middle vocational","","","","","1"
"Daily","1986","Hesse","vocational + Abi","","","","","1"
"Daily","1986","Hesse","higher vocational","","","","","1"
"Daily","1986","Hesse","higher education","","","","","1"
"Daily","1986","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Daily","1986","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"Daily","1986","Rhineland-Palatinate,Saarland","general elemantary","","","","","1"
"Daily","1986","Rhineland-Palatinate,Saarland","middle vocational","","","","","1"
"Daily","1986","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"Daily","1986","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"Daily","1986","Rhineland-Palatinate,Saarland","higher education","","","","","1"
"Daily","1986","Baden-Württemberg","in school","","","","","1"
"Daily","1986","Baden-Württemberg","inadequately","","","","","1"
"Daily","1986","Baden-Württemberg","general elemantary","","","","","1"
"Daily","1986","Baden-Württemberg","middle vocational","","","","","1"
"Daily","1986","Baden-Württemberg","vocational + Abi","","","","","1"
"Daily","1986","Baden-Württemberg","higher vocational","","","","","1"
"Daily","1986","Baden-Württemberg","higher education","","","","","1"
"Daily","1986","Bavaria","in school","","","","","1"
"Daily","1986","Bavaria","inadequately","","","","","1"
"Daily","1986","Bavaria","general elemantary","","","","","1"
