"pli0091_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","1990","Not Employed","higher vocational","98","0.733838771590638","0.660102483599581","0.807575059581695","5"
"Never","1990","Not Employed","higher education","79","0.640948988454409","0.559419994915593","0.722477981993225","5"
"Never","1990","Employed","vocational + Abi","58","0.168238410882447","0.117644243552334","0.21883257821256","5"
"Never","1990","Employed","higher vocational","124","0.322374118535146","0.27513201305013","0.369616224020162","5"
"Never","1990","Employed","higher education","158","0.262647631250215","0.226360874687412","0.298934387813018","5"
"Never","1990","Employed","in school","","","","","5"
"Never","1990","Employed","inadequately","276","0.59979142932151","0.549665968388338","0.649916890254683","5"
"Never","1990","Employed","general elemantary","676","0.449728475558627","0.423548238568163","0.475908712549091","5"
"Never","1990","Employed","middle vocational","1160","0.353396906102607","0.336644971091089","0.370148841114124","5"
"Rarely","1990","Not Employed","in school","31","0.154699743084211","0.0962423128052696","0.213157173363152","4"
"Rarely","1990","Not Employed","inadequately","28","","","","4"
"Rarely","1990","Not Employed","general elemantary","161","0.123802340480204","0.104213954621074","0.143390726339334","4"
"Rarely","1990","Not Employed","middle vocational","332","0.212128111129022","0.190872286068715","0.233383936189329","4"
"Rarely","1990","Not Employed","vocational + Abi","20","","","","4"
"Rarely","1990","Not Employed","higher vocational","33","0.221073032110752","0.151838174746994","0.29030788947451","4"
"Rarely","1990","Not Employed","higher education","34","0.247717494683776","0.174352128223886","0.321082861143667","4"
"Rarely","1990","Employed","in school","3","","","","4"
"Rarely","1990","Employed","inadequately","52","0.145296497335888","0.109242753127202","0.181350241544573","4"
"Rarely","1990","Employed","general elemantary","338","0.280793844057784","0.257143887371793","0.304443800743775","4"
"Rarely","1990","Employed","middle vocational","1225","0.418782670558637","0.401493333255454","0.43607200786182","4"
"Rarely","1990","Employed","vocational + Abi","86","0.429466114820568","0.362517188434295","0.496415041206842","4"
"Rarely","1990","Employed","higher vocational","182","0.488721018422018","0.438195166276927","0.53924687056711","4"
"Rarely","1990","Employed","higher education","279","0.500856829454071","0.459628737713515","0.542084921194626","4"
"Daily","1991","Not Employed","in school","","","","","1"
"Daily","1991","Not Employed","inadequately","","","","","1"
"Daily","1991","Not Employed","general elemantary","","","","","1"
"Daily","1991","Not Employed","middle vocational","","","","","1"
"Daily","1991","Not Employed","vocational + Abi","","","","","1"
"Daily","1991","Not Employed","higher vocational","","","","","1"
"Daily","1991","Not Employed","higher education","","","","","1"
"Daily","1991","Employed","in school","","","","","1"
"Daily","1991","Employed","inadequately","","","","","1"
"Daily","1991","Employed","general elemantary","","","","","1"
"Daily","1991","Employed","middle vocational","","","","","1"
"Daily","1991","Employed","vocational + Abi","","","","","1"
"Daily","1991","Employed","higher vocational","","","","","1"
"Daily","1991","Employed","higher education","","","","","1"
"Min 1x per month","1991","Not Employed","in school","","","","","3"
"Min 1x per month","1991","Not Employed","inadequately","","","","","3"
"Min 1x per month","1991","Not Employed","general elemantary","","","","","3"
"Min 1x per month","1991","Not Employed","middle vocational","","","","","3"
"Min 1x per month","1991","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","1991","Not Employed","higher vocational","","","","","3"
"Min 1x per month","1991","Not Employed","higher education","","","","","3"
"Min 1x per month","1991","Employed","in school","","","","","3"
"Min 1x per month","1991","Employed","inadequately","","","","","3"
"Min 1x per month","1991","Employed","general elemantary","","","","","3"
"Min 1x per month","1991","Employed","middle vocational","","","","","3"
"Min 1x per month","1991","Employed","vocational + Abi","","","","","3"
"Min 1x per month","1991","Employed","higher vocational","","","","","3"
"Min 1x per month","1991","Employed","higher education","","","","","3"
"Min 1x per week","1991","Not Employed","in school","","","","","2"
"Min 1x per week","1991","Not Employed","inadequately","","","","","2"
"Min 1x per week","1991","Not Employed","general elemantary","","","","","2"
"Min 1x per week","1991","Not Employed","middle vocational","","","","","2"
"Min 1x per week","1991","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","1991","Not Employed","higher vocational","","","","","2"
"Min 1x per week","1991","Not Employed","higher education","","","","","2"
"Min 1x per week","1991","Employed","in school","","","","","2"
"Min 1x per week","1991","Employed","inadequately","","","","","2"
"Min 1x per week","1991","Employed","general elemantary","","","","","2"
"Min 1x per week","1991","Employed","middle vocational","","","","","2"
"Min 1x per week","1991","Employed","vocational + Abi","","","","","2"
"Min 1x per week","1991","Employed","higher vocational","","","","","2"
"Min 1x per week","1991","Employed","higher education","","","","","2"
"Never","1991","Not Employed","in school","","","","","5"
"Never","1991","Not Employed","inadequately","","","","","5"
"Never","1991","Not Employed","general elemantary","","","","","5"
"Never","1991","Not Employed","middle vocational","","","","","5"
"Never","1991","Not Employed","vocational + Abi","","","","","5"
"Never","1991","Not Employed","higher vocational","","","","","5"
"Never","1991","Not Employed","higher education","","","","","5"
"Never","1991","Employed","in school","","","","","5"
"Never","1991","Employed","inadequately","","","","","5"
"Never","1991","Employed","general elemantary","","","","","5"
"Never","1991","Employed","middle vocational","","","","","5"
"Never","1991","Employed","vocational + Abi","","","","","5"
"Never","1991","Employed","higher vocational","","","","","5"
"Never","1991","Employed","higher education","","","","","5"
"Rarely","1991","Not Employed","in school","","","","","4"
"Rarely","1991","Not Employed","inadequately","","","","","4"
"Rarely","1991","Not Employed","general elemantary","","","","","4"
"Rarely","1991","Not Employed","middle vocational","","","","","4"
"Rarely","1991","Not Employed","vocational + Abi","","","","","4"
"Rarely","1991","Not Employed","higher vocational","","","","","4"
"Rarely","1991","Not Employed","higher education","","","","","4"
"Rarely","1991","Employed","in school","","","","","4"
"Rarely","1991","Employed","inadequately","","","","","4"
"Rarely","1991","Employed","general elemantary","","","","","4"
"Rarely","1991","Employed","middle vocational","","","","","4"
"Rarely","1991","Employed","vocational + Abi","","","","","4"
"Rarely","1991","Employed","higher vocational","","","","","4"
"Rarely","1991","Employed","higher education","","","","","4"
"Daily","1992","Not Employed","in school","","","","","1"
"Daily","1992","Not Employed","inadequately","","","","","1"
"Daily","1992","Not Employed","general elemantary","","","","","1"
"Daily","1992","Not Employed","middle vocational","","","","","1"
"Daily","1992","Not Employed","vocational + Abi","","","","","1"
"Daily","1992","Not Employed","higher vocational","","","","","1"
"Daily","1992","Not Employed","higher education","","","","","1"
"Daily","1992","Employed","in school","","","","","1"
"Daily","1992","Employed","inadequately","","","","","1"
"Daily","1992","Employed","general elemantary","","","","","1"
"Daily","1992","Employed","middle vocational","","","","","1"
"Daily","1992","Employed","vocational + Abi","","","","","1"
"Daily","1992","Employed","higher vocational","","","","","1"
"Daily","1992","Employed","higher education","","","","","1"
"Min 1x per month","1992","Employed","general elemantary","255","0.17088021252673","0.151888768018356","0.189871657035104","3"
"Min 1x per month","1992","Employed","middle vocational","760","0.163786353446467","0.153266347516825","0.174306359376109","3"
"Min 1x per month","1992","Employed","vocational + Abi","66","0.305898624161616","0.252495669165953","0.359301579157278","3"
"Min 1x per month","1992","Employed","higher vocational","97","0.173912968704723","0.143508332466435","0.204317604943012","3"
"Min 1x per month","1992","Employed","higher education","216","0.19638745370918","0.175412369836432","0.217362537581928","3"
"Min 1x per month","1992","Not Employed","in school","54","0.325099148902239","0.252061387827024","0.398136909977453","3"
"Min 1x per month","1992","Not Employed","inadequately","16","","","","3"
"Min 1x per month","1992","Not Employed","general elemantary","91","0.0475194694092077","0.0357817895932262","0.0592571492251892","3"
"Min 1x per month","1992","Not Employed","middle vocational","159","0.0707751937223146","0.0592501185797604","0.0823002688648688","3"
"Min 1x per month","1992","Not Employed","vocational + Abi","15","","","","3"
"Min 1x per month","1992","Not Employed","higher vocational","13","","","","3"
"Min 1x per month","1992","Not Employed","higher education","26","","","","3"
"Min 1x per month","1992","Employed","in school","11","","","","3"
"Min 1x per month","1992","Employed","inadequately","23","","","","3"
"Min 1x per week","1992","Employed","general elemantary","211","0.134451365216273","0.117239346201806","0.151663384230741","2"
"Min 1x per week","1992","Employed","middle vocational","438","0.0982909047073583","0.0898282154601744","0.106753593954542","2"
"Min 1x per week","1992","Employed","vocational + Abi","40","0.150005643017496","0.108622173896753","0.19138911213824","2"
"Min 1x per week","1992","Employed","higher vocational","29","","","","2"
"Min 1x per week","1992","Employed","higher education","57","0.0474383147699054","0.0362146506124234","0.0586619789273874","2"
"Min 1x per week","1992","Not Employed","in school","50","0.349097035266572","0.274769325259202","0.423424745273943","2"
"Min 1x per week","1992","Not Employed","inadequately","7","","","","2"
"Min 1x per week","1992","Not Employed","general elemantary","78","0.0359930743319184","0.0257160363354237","0.0462701123284131","2"
"Min 1x per week","1992","Not Employed","middle vocational","84","0.0331652358914181","0.0251177447199284","0.0412127270629077","2"
"Min 1x per week","1992","Not Employed","vocational + Abi","15","","","","2"
"Min 1x per week","1992","Not Employed","higher vocational","2","","","","2"
"Min 1x per week","1992","Not Employed","higher education","7","","","","2"
"Min 1x per week","1992","Employed","in school","14","","","","2"
"Min 1x per week","1992","Employed","inadequately","18","","","","2"
"Never","1992","Not Employed","in school","11","","","","5"
"Never","1992","Not Employed","inadequately","212","0.760860957107326","0.710261639430996","0.811460274783656","5"
"Never","1992","Not Employed","general elemantary","853","0.752606288586396","0.728799727615678","0.776412849557114","5"
