"pgnation","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"75","1984","35-65 y.","no migration background","","","",""
"75","1984","35-65 y.","direct migration background","","","",""
"75","1984","35-65 y.","indirect migration background","","","",""
"75","1984","66 and older","no migration background","","","",""
"75","1984","66 and older","direct migration background","","","",""
"75","1984","66 and older","indirect migration background","","","",""
"76","1984","16-34 y.","no migration background","","","",""
"76","1984","16-34 y.","direct migration background","","","",""
"76","1984","16-34 y.","indirect migration background","","","",""
"76","1984","35-65 y.","no migration background","","","",""
"76","1984","35-65 y.","direct migration background","","","",""
"76","1984","35-65 y.","indirect migration background","","","",""
"76","1984","66 and older","no migration background","","","",""
"76","1984","66 and older","direct migration background","","","",""
"76","1984","66 and older","indirect migration background","","","",""
"77","1984","16-34 y.","no migration background","","","",""
"77","1984","16-34 y.","direct migration background","","","",""
"77","1984","16-34 y.","indirect migration background","","","",""
"77","1984","35-65 y.","no migration background","","","",""
"77","1984","35-65 y.","direct migration background","","","",""
"77","1984","35-65 y.","indirect migration background","","","",""
"77","1984","66 and older","no migration background","","","",""
"77","1984","66 and older","direct migration background","","","",""
"77","1984","66 and older","indirect migration background","","","",""
"78","1984","16-34 y.","no migration background","","","",""
"78","1984","16-34 y.","direct migration background","","","",""
"78","1984","16-34 y.","indirect migration background","","","",""
"78","1984","35-65 y.","no migration background","","","",""
"78","1984","35-65 y.","direct migration background","","","",""
"78","1984","35-65 y.","indirect migration background","","","",""
"78","1984","66 and older","no migration background","","","",""
"78","1984","66 and older","direct migration background","","","",""
"78","1984","66 and older","indirect migration background","","","",""
"79","1984","16-34 y.","no migration background","","","",""
"79","1984","16-34 y.","direct migration background","","","",""
"79","1984","16-34 y.","indirect migration background","","","",""
"79","1984","35-65 y.","no migration background","","","",""
"79","1984","35-65 y.","direct migration background","","","",""
"79","1984","35-65 y.","indirect migration background","","","",""
"79","1984","66 and older","no migration background","","","",""
"79","1984","66 and older","direct migration background","","","",""
"79","1984","66 and older","indirect migration background","","","",""
"80","1984","16-34 y.","no migration background","","","",""
"80","1984","16-34 y.","direct migration background","","","",""
"80","1984","16-34 y.","indirect migration background","","","",""
"80","1984","35-65 y.","no migration background","","","",""
"80","1984","35-65 y.","direct migration background","","","",""
"80","1984","35-65 y.","indirect migration background","","","",""
"80","1984","66 and older","no migration background","","","",""
"80","1984","66 and older","direct migration background","","","",""
"80","1984","66 and older","indirect migration background","","","",""
"81","1984","16-34 y.","no migration background","","","",""
"81","1984","16-34 y.","direct migration background","","","",""
"81","1984","16-34 y.","indirect migration background","","","",""
"81","1984","35-65 y.","no migration background","","","",""
"81","1984","35-65 y.","direct migration background","","","",""
"81","1984","35-65 y.","indirect migration background","","","",""
"81","1984","66 and older","no migration background","","","",""
"81","1984","66 and older","direct migration background","","","",""
"81","1984","66 and older","indirect migration background","","","",""
"82","1984","16-34 y.","no migration background","","","",""
"82","1984","16-34 y.","direct migration background","","","",""
"82","1984","16-34 y.","indirect migration background","","","",""
"82","1984","35-65 y.","no migration background","","","",""
"82","1984","35-65 y.","direct migration background","","","",""
"82","1984","35-65 y.","indirect migration background","","","",""
"82","1984","66 and older","no migration background","","","",""
"82","1984","66 and older","direct migration background","","","",""
"82","1984","66 and older","indirect migration background","","","",""
"83","1984","16-34 y.","no migration background","","","",""
"83","1984","16-34 y.","direct migration background","","","",""
"83","1984","16-34 y.","indirect migration background","","","",""
"83","1984","35-65 y.","no migration background","","","",""
"83","1984","35-65 y.","direct migration background","","","",""
"83","1984","35-65 y.","indirect migration background","","","",""
"83","1984","66 and older","no migration background","","","",""
"83","1984","66 and older","direct migration background","","","",""
"83","1984","66 and older","indirect migration background","","","",""
"84","1984","16-34 y.","no migration background","","","",""
"84","1984","16-34 y.","direct migration background","","","",""
"84","1984","16-34 y.","indirect migration background","","","",""
"84","1984","35-65 y.","no migration background","","","",""
"84","1984","35-65 y.","direct migration background","","","",""
"84","1984","35-65 y.","indirect migration background","","","",""
"84","1984","66 and older","no migration background","","","",""
"84","1984","66 and older","direct migration background","","","",""
"84","1984","66 and older","indirect migration background","","","",""
"85","1984","16-34 y.","no migration background","","","",""
"85","1984","16-34 y.","direct migration background","","","",""
"85","1984","16-34 y.","indirect migration background","","","",""
"85","1984","35-65 y.","no migration background","","","",""
"85","1984","35-65 y.","direct migration background","","","",""
"85","1984","35-65 y.","indirect migration background","","","",""
