"pgnation","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"140","1984","indirect migration background","Female","","","",""
"141","1984","no migration background","Male","","","",""
"141","1984","no migration background","Female","","","",""
"141","1984","direct migration background","Male","","","",""
"141","1984","direct migration background","Female","","","",""
"141","1984","indirect migration background","Male","","","",""
"141","1984","indirect migration background","Female","","","",""
"142","1984","no migration background","Male","","","",""
"142","1984","no migration background","Female","","","",""
"142","1984","direct migration background","Male","","","",""
"142","1984","direct migration background","Female","","","",""
"142","1984","indirect migration background","Male","","","",""
"142","1984","indirect migration background","Female","","","",""
"143","1984","no migration background","Male","","","",""
"143","1984","no migration background","Female","","","",""
"143","1984","direct migration background","Male","","","",""
"143","1984","direct migration background","Female","","","",""
"143","1984","indirect migration background","Male","","","",""
"143","1984","indirect migration background","Female","","","",""
"144","1984","no migration background","Male","","","",""
"144","1984","no migration background","Female","","","",""
"144","1984","direct migration background","Male","","","",""
"144","1984","direct migration background","Female","","","",""
"144","1984","indirect migration background","Male","","","",""
"144","1984","indirect migration background","Female","","","",""
"145","1984","no migration background","Male","","","",""
"145","1984","no migration background","Female","","","",""
"145","1984","direct migration background","Male","","","",""
"145","1984","direct migration background","Female","","","",""
"145","1984","indirect migration background","Male","","","",""
"145","1984","indirect migration background","Female","","","",""
"146","1984","no migration background","Male","","","",""
"146","1984","no migration background","Female","","","",""
"146","1984","direct migration background","Male","","","",""
"146","1984","direct migration background","Female","","","",""
"146","1984","indirect migration background","Male","","","",""
"146","1984","indirect migration background","Female","","","",""
"147","1984","no migration background","Male","","","",""
"147","1984","no migration background","Female","","","",""
