"pgnation","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"127","1984","Employed","no migration background","","","",""
"127","1984","Employed","direct migration background","","","",""
"127","1984","Employed","indirect migration background","","","",""
"128","1984","Not Employed","no migration background","","","",""
"128","1984","Not Employed","direct migration background","","","",""
"128","1984","Not Employed","indirect migration background","","","",""
"128","1984","Employed","no migration background","","","",""
"128","1984","Employed","direct migration background","","","",""
"128","1984","Employed","indirect migration background","","","",""
"129","1984","Not Employed","no migration background","","","",""
"129","1984","Not Employed","direct migration background","","","",""
"129","1984","Not Employed","indirect migration background","","","",""
"129","1984","Employed","no migration background","","","",""
"129","1984","Employed","direct migration background","","","",""
"129","1984","Employed","indirect migration background","","","",""
"130","1984","Not Employed","no migration background","","","",""
"130","1984","Not Employed","direct migration background","","","",""
"130","1984","Not Employed","indirect migration background","","","",""
"130","1984","Employed","no migration background","","","",""
"130","1984","Employed","direct migration background","","","",""
"130","1984","Employed","indirect migration background","","","",""
"131","1984","Not Employed","no migration background","","","",""
"131","1984","Not Employed","direct migration background","","","",""
"131","1984","Not Employed","indirect migration background","","","",""
"131","1984","Employed","no migration background","","","",""
"131","1984","Employed","direct migration background","","","",""
"131","1984","Employed","indirect migration background","","","",""
"132","1984","Not Employed","no migration background","","","",""
"132","1984","Not Employed","direct migration background","","","",""
"132","1984","Not Employed","indirect migration background","","","",""
"132","1984","Employed","no migration background","","","",""
"132","1984","Employed","direct migration background","","","",""
"132","1984","Employed","indirect migration background","","","",""
"133","1984","Not Employed","no migration background","","","",""
"133","1984","Not Employed","direct migration background","","","",""
"133","1984","Not Employed","indirect migration background","","","",""
"133","1984","Employed","no migration background","","","",""
"133","1984","Employed","direct migration background","","","",""
"133","1984","Employed","indirect migration background","","","",""
"135","1984","Not Employed","no migration background","","","",""
"135","1984","Not Employed","direct migration background","","","",""
"135","1984","Not Employed","indirect migration background","","","",""
"135","1984","Employed","no migration background","","","",""
"135","1984","Employed","direct migration background","","","",""
"135","1984","Employed","indirect migration background","","","",""
"138","1984","Not Employed","no migration background","","","",""
"138","1984","Not Employed","direct migration background","","","",""
"138","1984","Not Employed","indirect migration background","","","",""
