"pgnation","year","sex","n","percent","lower_confidence","upper_confidence"
"23","1987","Male","","","",""
"23","1987","Female","","","",""
"24","1987","Male","3","","",""
"24","1987","Female","1","","",""
"25","1987","Male","","","",""
"25","1987","Female","","","",""
"26","1987","Male","","","",""
"26","1987","Female","2","","",""
"27","1987","Male","","","",""
"27","1987","Female","","","",""
"28","1987","Male","","","",""
"28","1987","Female","","","",""
"29","1987","Male","","","",""
"29","1987","Female","","","",""
"30","1987","Male","","","",""
"30","1987","Female","","","",""
"31","1987","Male","","","",""
"31","1987","Female","2","","",""
"32","1987","Male","","","",""
"32","1987","Female","","","",""
"34","1987","Male","","","",""
"34","1987","Female","1","","",""
"35","1987","Male","","","",""
"35","1987","Female","","","",""
"36","1987","Male","","","",""
"36","1987","Female","","","",""
"37","1987","Male","","","",""
"37","1987","Female","","","",""
"38","1987","Male","","","",""
"38","1987","Female","3","","",""
"39","1987","Male","1","","",""
"39","1987","Female","","","",""
"40","1987","Male","","","",""
"40","1987","Female","","","",""
"41","1987","Male","1","","",""
"41","1987","Female","","","",""
"42","1987","Male","","","",""
"42","1987","Female","","","",""
"43","1987","Male","","","",""
"43","1987","Female","","","",""
"44","1987","Male","","","",""
"44","1987","Female","1","","",""
"45","1987","Male","","","",""
"45","1987","Female","","","",""
"46","1987","Male","","","",""
"46","1987","Female","","","",""
"47","1987","Male","","","",""
"47","1987","Female","1","","",""
"48","1987","Male","1","","",""
"48","1987","Female","","","",""
"49","1987","Male","","","",""
"49","1987","Female","","","",""
"50","1987","Male","","","",""
"50","1987","Female","","","",""
"51","1987","Male","","","",""
"51","1987","Female","","","",""
"52","1987","Male","","","",""
"52","1987","Female","","","",""
"53","1987","Male","","","",""
"53","1987","Female","","","",""
"54","1987","Male","","","",""
"54","1987","Female","","","",""
"55","1987","Male","","","",""
"55","1987","Female","","","",""
"56","1987","Male","","","",""
"56","1987","Female","","","",""
"59","1987","Male","","","",""
"59","1987","Female","","","",""
"60","1987","Male","","","",""
"60","1987","Female","","","",""
"61","1987","Male","","","",""
"61","1987","Female","","","",""
"64","1987","Male","","","",""
"64","1987","Female","","","",""
"65","1987","Male","","","",""
"65","1987","Female","","","",""
"66","1987","Male","","","",""
"66","1987","Female","","","",""
"67","1987","Male","","","",""
"67","1987","Female","","","",""
"68","1987","Male","","","",""
"68","1987","Female","","","",""
"71","1987","Male","","","",""
"71","1987","Female","","","",""
"72","1987","Male","","","",""
"72","1987","Female","","","",""
"73","1987","Male","","","",""
"73","1987","Female","","","",""
"74","1987","Male","","","",""
"74","1987","Female","","","",""
"75","1987","Male","","","",""
"75","1987","Female","","","",""
"76","1987","Male","","","",""
"76","1987","Female","","","",""
"77","1987","Male","","","",""
"77","1987","Female","","","",""
"78","1987","Male","","","",""
"78","1987","Female","","","",""
"79","1987","Male","","","",""
"79","1987","Female","","","",""
"80","1987","Male","","","",""
"80","1987","Female","","","",""
"81","1987","Male","","","",""
"81","1987","Female","","","",""
"82","1987","Male","","","",""
"82","1987","Female","","","",""
"83","1987","Male","","","",""
"83","1987","Female","","","",""
"84","1987","Male","","","",""
"84","1987","Female","","","",""
"85","1987","Male","","","",""
"85","1987","Female","","","",""
"86","1987","Male","","","",""
"86","1987","Female","","","",""
"89","1987","Male","","","",""
"89","1987","Female","","","",""
"90","1987","Male","","","",""
"90","1987","Female","","","",""
"92","1987","Male","","","",""
"92","1987","Female","","","",""
"94","1987","Male","","","",""
"94","1987","Female","","","",""
"95","1987","Male","","","",""
"95","1987","Female","","","",""
"96","1987","Male","","","",""
"96","1987","Female","","","",""
"97","1987","Male","","","",""
"97","1987","Female","","","",""
"98","1987","Male","4","","",""
"98","1987","Female","3","","",""
"101","1987","Male","","","",""
"101","1987","Female","","","",""
"102","1987","Male","","","",""
"102","1987","Female","","","",""
"103","1987","Male","","","",""
"103","1987","Female","","","",""
"105","1987","Male","","","",""
"105","1987","Female","","","",""
"108","1987","Male","","","",""
"108","1987","Female","","","",""
"110","1987","Male","","","",""
"110","1987","Female","","","",""
"111","1987","Male","","","",""
"111","1987","Female","","","",""
"113","1987","Male","","","",""
"113","1987","Female","","","",""
"116","1987","Male","","","",""
"116","1987","Female","","","",""
"117","1987","Male","","","",""
"117","1987","Female","","","",""
"118","1987","Male","","","",""
"118","1987","Female","","","",""
"119","1987","Male","","","",""
"119","1987","Female","","","",""
"120","1987","Male","","","",""
"120","1987","Female","","","",""
"121","1987","Male","","","",""
"121","1987","Female","","","",""
"122","1987","Male","","","",""
"122","1987","Female","","","",""
"123","1987","Male","","","",""
"123","1987","Female","","","",""
"124","1987","Male","","","",""
"124","1987","Female","","","",""
"125","1987","Male","","","",""
"125","1987","Female","","","",""
"127","1987","Male","","","",""
"127","1987","Female","","","",""
"128","1987","Male","","","",""
"128","1987","Female","","","",""
"129","1987","Male","","","",""
"129","1987","Female","","","",""
"130","1987","Male","","","",""
"130","1987","Female","","","",""
"131","1987","Male","","","",""
"131","1987","Female","","","",""
"132","1987","Male","","","",""
"132","1987","Female","","","",""
"133","1987","Male","","","",""
"133","1987","Female","","","",""
"135","1987","Male","","","",""
"135","1987","Female","","","",""
"138","1987","Male","","","",""
"138","1987","Female","","","",""
"139","1987","Male","","","",""
"139","1987","Female","","","",""
"140","1987","Male","","","",""
"140","1987","Female","","","",""
"141","1987","Male","","","",""
"141","1987","Female","","","",""
"142","1987","Male","","","",""
"142","1987","Female","","","",""
"143","1987","Male","","","",""
"143","1987","Female","","","",""
"144","1987","Male","","","",""
"144","1987","Female","","","",""
"145","1987","Male","","","",""
"145","1987","Female","","","",""
"146","1987","Male","","","",""
"146","1987","Female","","","",""
"147","1987","Male","","","",""
"147","1987","Female","","","",""
"148","1987","Male","","","",""
"148","1987","Female","","","",""
"149","1987","Male","","","",""
"149","1987","Female","","","",""
"151","1987","Male","","","",""
"151","1987","Female","","","",""
"152","1987","Male","","","",""
"152","1987","Female","","","",""
"154","1987","Male","","","",""
"154","1987","Female","","","",""
"155","1987","Male","","","",""
"155","1987","Female","","","",""
"156","1987","Male","","","",""
"156","1987","Female","","","",""
"158","1987","Male","","","",""
"158","1987","Female","","","",""
"162","1987","Male","","","",""
"162","1987","Female","","","",""
"164","1987","Male","","","",""
"164","1987","Female","","","",""
"165","1987","Male","","","",""
"165","1987","Female","","","",""
"166","1987","Male","","","",""
"166","1987","Female","","","",""
"167","1987","Male","","","",""
"167","1987","Female","","","",""
"168","1987","Male","","","",""
"168","1987","Female","","","",""
"169","1987","Male","","","",""
"169","1987","Female","","","",""
"172","1987","Male","","","",""
"172","1987","Female","","","",""
"173","1987","Male","","","",""
"173","1987","Female","","","",""
"178","1987","Male","","","",""
"178","1987","Female","","","",""
"181","1987","Male","","","",""
"181","1987","Female","","","",""
"183","1987","Male","","","",""
"183","1987","Female","","","",""
"188","1987","Male","","","",""
"188","1987","Female","","","",""
"195","1987","Male","","","",""
"195","1987","Female","","","",""
"196","1987","Male","","","",""
"196","1987","Female","","","",""
"999","1987","Male","","","",""
"999","1987","Female","","","",""
"1","1988","Male","3595","0.928144239998961","0.920944194332212","0.935344285665709"
"1","1988","Female","3904","0.947310129050025","0.941154965738632","0.953465292361419"
"2","1988","Male","466","0.0252440039181178","0.0208705576253428","0.0296174502108928"
"2","1988","Female","403","0.0186865731265685","0.014955801842566","0.0224173444105711"
"3","1988","Male","231","0.0129718344692035","0.00981710449344189","0.016126564444965"
"3","1988","Female","228","0.0109130796253348","0.00805074230077236","0.0137754169498973"
"4","1988","Male","183","0.00555688648584229","0.00348434870849372","0.00762942426319085"
"4","1988","Female","162","0.00383464431761835","0.00213186571978923","0.00553742291544747"
"5","1988","Male","266","0.0125661407056948","0.00946049659014995","0.0156717848212396"
"5","1988","Female","209","0.00789086106353023","0.00545320827692826","0.0103285138501322"
"6","1988","Male","157","0.00326913811076012","0.00167765399807614","0.00486062222344411"
"6","1988","Female","109","0.00187304622419838","0.000681812275414233","0.00306428017298253"
"10","1988","Male","16","","",""
"10","1988","Female","10","","",""
"11","1988","Male","4","","",""
"11","1988","Female","4","","",""
"12","1988","Male","6","","",""
"12","1988","Female","4","","",""
"13","1988","Male","","","",""
"13","1988","Female","","","",""
"14","1988","Male","4","","",""
"14","1988","Female","1","","",""
"15","1988","Male","","","",""
"15","1988","Female","","","",""
"16","1988","Male","","","",""
"16","1988","Female","","","",""
"17","1988","Male","","","",""
"17","1988","Female","1","","",""
"18","1988","Male","4","","",""
"18","1988","Female","4","","",""
"19","1988","Male","","","",""
"19","1988","Female","2","","",""
"20","1988","Male","","","",""
"20","1988","Female","1","","",""
"21","1988","Male","1","","",""
"21","1988","Female","1","","",""
"22","1988","Male","2","","",""
"22","1988","Female","4","","",""
"23","1988","Male","","","",""
"23","1988","Female","","","",""
"24","1988","Male","","","",""
"24","1988","Female","1","","",""
"25","1988","Male","","","",""
"25","1988","Female","","","",""
"26","1988","Male","","","",""
"26","1988","Female","2","","",""
"27","1988","Male","","","",""
"27","1988","Female","","","",""
"28","1988","Male","","","",""
"28","1988","Female","","","",""
"29","1988","Male","","","",""
"29","1988","Female","","","",""
"30","1988","Male","","","",""
"30","1988","Female","","","",""
"31","1988","Male","","","",""
"31","1988","Female","2","","",""
"32","1988","Male","","","",""
"32","1988","Female","","","",""
"34","1988","Male","","","",""
"34","1988","Female","1","","",""
"35","1988","Male","","","",""
"35","1988","Female","","","",""
"36","1988","Male","","","",""
"36","1988","Female","","","",""
"37","1988","Male","","","",""
"37","1988","Female","","","",""
"38","1988","Male","","","",""
"38","1988","Female","3","","",""
"39","1988","Male","1","","",""
"39","1988","Female","","","",""
"40","1988","Male","","","",""
"40","1988","Female","","","",""
"41","1988","Male","1","","",""
"41","1988","Female","","","",""
"42","1988","Male","","","",""
"42","1988","Female","","","",""
"43","1988","Male","","","",""
"43","1988","Female","","","",""
"44","1988","Male","","","",""
"44","1988","Female","1","","",""
"45","1988","Male","","","",""
"45","1988","Female","","","",""
"46","1988","Male","","","",""
"46","1988","Female","","","",""
"47","1988","Male","","","",""
"47","1988","Female","1","","",""
"48","1988","Male","1","","",""
"48","1988","Female","","","",""
"49","1988","Male","","","",""
"49","1988","Female","","","",""
"50","1988","Male","1","","",""
"50","1988","Female","","","",""
"51","1988","Male","","","",""
"51","1988","Female","","","",""
"52","1988","Male","","","",""
"52","1988","Female","","","",""
"53","1988","Male","","","",""
"53","1988","Female","","","",""
"54","1988","Male","","","",""
"54","1988","Female","","","",""
"55","1988","Male","","","",""
"55","1988","Female","","","",""
"56","1988","Male","","","",""
"56","1988","Female","","","",""
"59","1988","Male","","","",""
"59","1988","Female","","","",""
"60","1988","Male","","","",""
"60","1988","Female","","","",""
"61","1988","Male","","","",""
"61","1988","Female","","","",""
"64","1988","Male","","","",""
"64","1988","Female","","","",""
"65","1988","Male","","","",""
"65","1988","Female","","","",""
"66","1988","Male","","","",""
"66","1988","Female","","","",""
"67","1988","Male","","","",""
"67","1988","Female","","","",""
"68","1988","Male","","","",""
"68","1988","Female","","","",""
"71","1988","Male","","","",""
"71","1988","Female","","","",""
"72","1988","Male","","","",""
"72","1988","Female","","","",""
"73","1988","Male","","","",""
