"pgnation","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"142","1984","Not Working","Female","","","",""
"143","1984","Full Time","Male","","","",""
"143","1984","Full Time","Female","","","",""
"143","1984","Part Time","Male","","","",""
"143","1984","Part Time","Female","","","",""
"143","1984","Not Working","Male","","","",""
"143","1984","Not Working","Female","","","",""
"144","1984","Full Time","Male","","","",""
"144","1984","Full Time","Female","","","",""
"144","1984","Part Time","Male","","","",""
"144","1984","Part Time","Female","","","",""
"144","1984","Not Working","Male","","","",""
"144","1984","Not Working","Female","","","",""
"145","1984","Full Time","Male","","","",""
"145","1984","Full Time","Female","","","",""
"145","1984","Part Time","Male","","","",""
"145","1984","Part Time","Female","","","",""
"145","1984","Not Working","Male","","","",""
"145","1984","Not Working","Female","","","",""
"146","1984","Full Time","Male","","","",""
"146","1984","Full Time","Female","","","",""
"146","1984","Part Time","Male","","","",""
"146","1984","Part Time","Female","","","",""
"146","1984","Not Working","Male","","","",""
"146","1984","Not Working","Female","","","",""
"147","1984","Full Time","Male","","","",""
"147","1984","Full Time","Female","","","",""
"147","1984","Part Time","Male","","","",""
"147","1984","Part Time","Female","","","",""
"147","1984","Not Working","Male","","","",""
"147","1984","Not Working","Female","","","",""
"148","1984","Full Time","Male","","","",""
"148","1984","Full Time","Female","","","",""
"148","1984","Part Time","Male","","","",""
"148","1984","Part Time","Female","","","",""
"148","1984","Not Working","Male","","","",""
"148","1984","Not Working","Female","","","",""
"149","1984","Full Time","Male","","","",""
"149","1984","Full Time","Female","","","",""
"149","1984","Part Time","Male","","","",""
"149","1984","Part Time","Female","","","",""
"149","1984","Not Working","Male","","","",""
"149","1984","Not Working","Female","","","",""
"151","1984","Full Time","Male","","","",""
"151","1984","Full Time","Female","","","",""
"151","1984","Part Time","Male","","","",""
"151","1984","Part Time","Female","","","",""
"151","1984","Not Working","Male","","","",""
"151","1984","Not Working","Female","","","",""
"152","1984","Full Time","Male","","","",""
"152","1984","Full Time","Female","","","",""
"152","1984","Part Time","Male","","","",""
"152","1984","Part Time","Female","","","",""
"152","1984","Not Working","Male","","","",""
"152","1984","Not Working","Female","","","",""
"154","1984","Full Time","Male","","","",""
"154","1984","Full Time","Female","","","",""
"154","1984","Part Time","Male","","","",""
"154","1984","Part Time","Female","","","",""
"154","1984","Not Working","Male","","","",""
"154","1984","Not Working","Female","","","",""
"155","1984","Full Time","Male","","","",""
"155","1984","Full Time","Female","","","",""
"155","1984","Part Time","Male","","","",""
"155","1984","Part Time","Female","","","",""
"155","1984","Not Working","Male","","","",""
"155","1984","Not Working","Female","","","",""
"156","1984","Full Time","Male","","","",""
"156","1984","Full Time","Female","","","",""
"156","1984","Part Time","Male","","","",""
"156","1984","Part Time","Female","","","",""
"156","1984","Not Working","Male","","","",""
"156","1984","Not Working","Female","","","",""
"158","1984","Full Time","Male","","","",""
"158","1984","Full Time","Female","","","",""
"158","1984","Part Time","Male","","","",""
"158","1984","Part Time","Female","","","",""
"158","1984","Not Working","Male","","","",""
"158","1984","Not Working","Female","","","",""
"162","1984","Full Time","Male","","","",""
"162","1984","Full Time","Female","","","",""
"162","1984","Part Time","Male","","","",""
"162","1984","Part Time","Female","","","",""
"162","1984","Not Working","Male","","","",""
"162","1984","Not Working","Female","","","",""
"164","1984","Full Time","Male","","","",""
"164","1984","Full Time","Female","","","",""
"164","1984","Part Time","Male","","","",""
"164","1984","Part Time","Female","","","",""
"164","1984","Not Working","Male","","","",""
"164","1984","Not Working","Female","","","",""
"165","1984","Full Time","Male","","","",""
"165","1984","Full Time","Female","","","",""
"165","1984","Part Time","Male","","","",""
"165","1984","Part Time","Female","","","",""
"165","1984","Not Working","Male","","","",""
"165","1984","Not Working","Female","","","",""
"166","1984","Full Time","Male","","","",""
"166","1984","Full Time","Female","","","",""
"166","1984","Part Time","Male","","","",""
"166","1984","Part Time","Female","","","",""
"166","1984","Not Working","Male","","","",""
"166","1984","Not Working","Female","","","",""
"167","1984","Full Time","Male","","","",""
"167","1984","Full Time","Female","","","",""
"167","1984","Part Time","Male","","","",""
"167","1984","Part Time","Female","","","",""
"167","1984","Not Working","Male","","","",""
"167","1984","Not Working","Female","","","",""
"168","1984","Full Time","Male","","","",""
"168","1984","Full Time","Female","","","",""
"168","1984","Part Time","Male","","","",""
"168","1984","Part Time","Female","","","",""
"168","1984","Not Working","Male","","","",""
"168","1984","Not Working","Female","","","",""
"169","1984","Full Time","Male","","","",""
"169","1984","Full Time","Female","","","",""
"169","1984","Part Time","Male","","","",""
"169","1984","Part Time","Female","","","",""
"169","1984","Not Working","Male","","","",""
"169","1984","Not Working","Female","","","",""
"172","1984","Full Time","Male","","","",""
"172","1984","Full Time","Female","","","",""
"172","1984","Part Time","Male","","","",""
"172","1984","Part Time","Female","","","",""
"172","1984","Not Working","Male","","","",""
"172","1984","Not Working","Female","","","",""
"173","1984","Full Time","Male","","","",""
"173","1984","Full Time","Female","","","",""
"173","1984","Part Time","Male","","","",""
"173","1984","Part Time","Female","","","",""
"173","1984","Not Working","Male","","","",""
"173","1984","Not Working","Female","","","",""
"178","1984","Full Time","Male","","","",""
"178","1984","Full Time","Female","","","",""
"178","1984","Part Time","Male","","","",""
"178","1984","Part Time","Female","","","",""
"178","1984","Not Working","Male","","","",""
"178","1984","Not Working","Female","","","",""
"181","1984","Full Time","Male","","","",""
"181","1984","Full Time","Female","","","",""
"181","1984","Part Time","Male","","","",""
"181","1984","Part Time","Female","","","",""
"181","1984","Not Working","Male","","","",""
"181","1984","Not Working","Female","","","",""
"183","1984","Full Time","Male","","","",""
"183","1984","Full Time","Female","","","",""
"183","1984","Part Time","Male","","","",""
"183","1984","Part Time","Female","","","",""
"183","1984","Not Working","Male","","","",""
"183","1984","Not Working","Female","","","",""
"188","1984","Full Time","Male","","","",""
"188","1984","Full Time","Female","","","",""
"188","1984","Part Time","Male","","","",""
"188","1984","Part Time","Female","","","",""
"188","1984","Not Working","Male","","","",""
"188","1984","Not Working","Female","","","",""
"195","1984","Full Time","Male","","","",""
"195","1984","Full Time","Female","","","",""
"195","1984","Part Time","Male","","","",""
"195","1984","Part Time","Female","","","",""
"195","1984","Not Working","Male","","","",""
"195","1984","Not Working","Female","","","",""
"196","1984","Full Time","Male","","","",""
"196","1984","Full Time","Female","","","",""
"196","1984","Part Time","Male","","","",""
"196","1984","Part Time","Female","","","",""
"196","1984","Not Working","Male","","","",""
"196","1984","Not Working","Female","","","",""
"999","1984","Full Time","Male","","","",""
"999","1984","Full Time","Female","","","",""
"999","1984","Part Time","Male","","","",""
"999","1984","Part Time","Female","","","",""
"999","1984","Not Working","Male","","","",""
"999","1984","Not Working","Female","","","",""
"1","1985","Full Time","Male","2467","0.914421077226195","0.90520721637203","0.92363493808036"
"1","1985","Full Time","Female","1016","0.927033306415944","0.913623448698801","0.940443164133088"
"1","1985","Part Time","Male","479","0.911067428250066","0.889609863637329","0.932524992862803"
"1","1985","Part Time","Female","979","0.945360842868147","0.932458732168215","0.95826295356808"
"1","1985","Not Working","Male","1031","0.959682489024558","0.948725318757808","0.970639659291307"
"1","1985","Not Working","Female","2387","0.954279240347001","0.946798507687528","0.961759973006474"
"2","1985","Full Time","Male","313","0.02690471532719","0.0215753313447936","0.0322340993095865"
"2","1985","Full Time","Female","99","0.0197935342609771","0.0126117125008562","0.0269753560210981"
"2","1985","Part Time","Male","69","0.028799799659056","0.0161924482557263","0.0414071510623857"
"2","1985","Part Time","Female","53","0.0116469693465885","0.00555619543730028","0.0177377432558768"
"2","1985","Not Working","Male","83","0.0156050022472682","0.00870094497286775","0.0225090595216687"
"2","1985","Not Working","Female","245","0.0172301769715202","0.0125698063806681","0.0218905475623722"
"3","1985","Full Time","Male","195","0.0162494269597696","0.0120850824402308","0.0204137714793085"
"3","1985","Full Time","Female","108","0.0219114357526239","0.0143633178384981","0.0294595536667498"
"3","1985","Part Time","Male","37","0.0164564272648069","0.00686596981796071","0.0260468847116531"
"3","1985","Part Time","Female","42","0.00967639617926509","0.00411920485357542","0.0152335875049548"
"3","1985","Not Working","Male","23","","",""
"3","1985","Not Working","Female","84","0.0059213297521026","0.00317362744191513","0.00866903206229007"
"4","1985","Full Time","Male","161","0.00733694820343698","0.00452605864154953","0.0101478377653244"
"4","1985","Full Time","Female","81","0.00829983460419578","0.00362206228819301","0.0129776069201985"
"4","1985","Part Time","Male","26","","",""
"4","1985","Part Time","Female","32","0.00314285605228716","-3.46667161364132e-05","0.00632037882071074"
"4","1985","Not Working","Male","29","","",""
"4","1985","Not Working","Female","83","0.00325184543782944","0.00121289182561031","0.00529079905004856"
"5","1985","Full Time","Male","235","0.0179732110662612","0.0135973892172487","0.0223490329152737"
"5","1985","Full Time","Female","77","0.0104762949374763","0.00522663553810452","0.0157259543368481"
"5","1985","Part Time","Male","33","0.0118892369403","0.00371862566350413","0.0200598482170958"
"5","1985","Part Time","Female","43","0.00709027369838781","0.00232710080430951","0.0118534465924661"
"5","1985","Not Working","Male","32","0.00407769692358554","0.000527863537922329","0.00762753030924876"
"5","1985","Not Working","Female","109","0.00708384692818238","0.00408025761991465","0.0100874362364501"
"6","1985","Full Time","Male","139","0.0043301363486761","0.00216744972208532","0.00649282297526688"
"6","1985","Full Time","Female","52","0.00339393109243376","0.00039526960811726","0.00639259257675026"
"6","1985","Part Time","Male","21","","",""
"6","1985","Part Time","Female","21","","",""
"6","1985","Not Working","Male","29","","",""
"6","1985","Not Working","Female","59","0.0015011758542889","0.000114614020492745","0.00288773768808505"
"10","1985","Full Time","Male","13","","",""
"10","1985","Full Time","Female","5","","",""
"10","1985","Part Time","Male","3","","",""
"10","1985","Part Time","Female","7","","",""
"10","1985","Not Working","Male","","","",""
"10","1985","Not Working","Female","3","","",""
"11","1985","Full Time","Male","6","","",""
"11","1985","Full Time","Female","","","",""
"11","1985","Part Time","Male","","","",""
"11","1985","Part Time","Female","3","","",""
"11","1985","Not Working","Male","1","","",""
"11","1985","Not Working","Female","2","","",""
"12","1985","Full Time","Male","2","","",""
"12","1985","Full Time","Female","1","","",""
"12","1985","Part Time","Male","1","","",""
"12","1985","Part Time","Female","1","","",""
"12","1985","Not Working","Male","3","","",""
"12","1985","Not Working","Female","3","","",""
"13","1985","Full Time","Male","","","",""
