"transab_cat","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","1984","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Very high transfer dependency","1984","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Very high transfer dependency","1984","Mecklenburg-Western Pomerania","Other degree","","","",""
"Very high transfer dependency","1984","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Very high transfer dependency","1984","Saxony","lower secondary degree","","","",""
"Very high transfer dependency","1984","Saxony","secondary school degree","","","",""
"Very high transfer dependency","1984","Saxony","college entrance qualification","","","",""
"Very high transfer dependency","1984","Saxony","Other degree","","","",""
"Very high transfer dependency","1984","Saxony","no degree/no degree yet","","","",""
"Very high transfer dependency","1984","Saxony-Anhalt","lower secondary degree","","","",""
"Very high transfer dependency","1984","Saxony-Anhalt","secondary school degree","","","",""
"Very high transfer dependency","1984","Saxony-Anhalt","college entrance qualification","","","",""
"Very high transfer dependency","1984","Saxony-Anhalt","Other degree","","","",""
"Very high transfer dependency","1984","Saxony-Anhalt","no degree/no degree yet","","","",""
"Very high transfer dependency","1984","Thuringia","lower secondary degree","","","",""
"Very high transfer dependency","1984","Thuringia","secondary school degree","","","",""
"Very high transfer dependency","1984","Thuringia","college entrance qualification","","","",""
"Very high transfer dependency","1984","Thuringia","Other degree","","","",""
"Very high transfer dependency","1984","Thuringia","no degree/no degree yet","","","",""
"Complete transfer dependency","1984","Schleswig-Holstein","lower secondary degree","4","","",""
"Complete transfer dependency","1984","Schleswig-Holstein","secondary school degree","","","",""
"Complete transfer dependency","1984","Schleswig-Holstein","college entrance qualification","2","","",""
"Complete transfer dependency","1984","Schleswig-Holstein","Other degree","","","",""
"Complete transfer dependency","1984","Schleswig-Holstein","no degree/no degree yet","","","",""
"Complete transfer dependency","1984","Hamburg","lower secondary degree","3","","",""
"Complete transfer dependency","1984","Hamburg","secondary school degree","","","",""
"Complete transfer dependency","1984","Hamburg","college entrance qualification","1","","",""
"Complete transfer dependency","1984","Hamburg","Other degree","1","","",""
"Complete transfer dependency","1984","Hamburg","no degree/no degree yet","","","",""
"Complete transfer dependency","1984","Lower Saxony","lower secondary degree","13","","",""
"Complete transfer dependency","1984","Lower Saxony","secondary school degree","1","","",""
"Complete transfer dependency","1984","Lower Saxony","college entrance qualification","","","",""
"Complete transfer dependency","1984","Lower Saxony","Other degree","6","","",""
"Complete transfer dependency","1984","Lower Saxony","no degree/no degree yet","2","","",""
"Complete transfer dependency","1984","Bremen","lower secondary degree","1","","",""
"Complete transfer dependency","1984","Bremen","secondary school degree","1","","",""
"Complete transfer dependency","1984","Bremen","college entrance qualification","2","","",""
"Complete transfer dependency","1984","Bremen","Other degree","","","",""
"Complete transfer dependency","1984","Bremen","no degree/no degree yet","","","",""
"Complete transfer dependency","1984","North Rhine-Westphalia","lower secondary degree","30","0.0197096566140941","0.0127763351899241","0.026642978038264"
"Complete transfer dependency","1984","North Rhine-Westphalia","secondary school degree","8","","",""
"Complete transfer dependency","1984","North Rhine-Westphalia","college entrance qualification","9","","",""
"Complete transfer dependency","1984","North Rhine-Westphalia","Other degree","3","","",""
"Complete transfer dependency","1984","North Rhine-Westphalia","no degree/no degree yet","6","","",""
"Complete transfer dependency","1984","Hesse","lower secondary degree","5","","",""
"Complete transfer dependency","1984","Hesse","secondary school degree","","","",""
"Complete transfer dependency","1984","Hesse","college entrance qualification","5","","",""
"Complete transfer dependency","1984","Hesse","Other degree","3","","",""
"Complete transfer dependency","1984","Hesse","no degree/no degree yet","5","","",""
"Complete transfer dependency","1984","Rhineland-Palatinate,Saarland","lower secondary degree","5","","",""
"Complete transfer dependency","1984","Rhineland-Palatinate,Saarland","secondary school degree","1","","",""
"Complete transfer dependency","1984","Rhineland-Palatinate,Saarland","college entrance qualification","1","","",""
"Complete transfer dependency","1984","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Complete transfer dependency","1984","Rhineland-Palatinate,Saarland","no degree/no degree yet","2","","",""
"Complete transfer dependency","1984","Baden-Württemberg","lower secondary degree","5","","",""
"Complete transfer dependency","1984","Baden-Württemberg","secondary school degree","1","","",""
"Complete transfer dependency","1984","Baden-Württemberg","college entrance qualification","","","",""
"Complete transfer dependency","1984","Baden-Württemberg","Other degree","","","",""
"Complete transfer dependency","1984","Baden-Württemberg","no degree/no degree yet","5","","",""
"Complete transfer dependency","1984","Bavaria","lower secondary degree","11","","",""
"Complete transfer dependency","1984","Bavaria","secondary school degree","3","","",""
"Complete transfer dependency","1984","Bavaria","college entrance qualification","3","","",""
"Complete transfer dependency","1984","Bavaria","Other degree","1","","",""
"Complete transfer dependency","1984","Bavaria","no degree/no degree yet","1","","",""
"Complete transfer dependency","1984","Berlin","lower secondary degree","3","","",""
"Complete transfer dependency","1984","Berlin","secondary school degree","","","",""
"Complete transfer dependency","1984","Berlin","college entrance qualification","","","",""
"Complete transfer dependency","1984","Berlin","Other degree","","","",""
"Complete transfer dependency","1984","Berlin","no degree/no degree yet","2","","",""
"Complete transfer dependency","1984","Brandenburg","lower secondary degree","","","",""
"Complete transfer dependency","1984","Brandenburg","secondary school degree","","","",""
"Complete transfer dependency","1984","Brandenburg","college entrance qualification","","","",""
"Complete transfer dependency","1984","Brandenburg","Other degree","","","",""
"Complete transfer dependency","1984","Brandenburg","no degree/no degree yet","","","",""
"Complete transfer dependency","1984","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Complete transfer dependency","1984","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Complete transfer dependency","1984","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Complete transfer dependency","1984","Mecklenburg-Western Pomerania","Other degree","","","",""
"Complete transfer dependency","1984","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Complete transfer dependency","1984","Saxony","lower secondary degree","","","",""
"Complete transfer dependency","1984","Saxony","secondary school degree","","","",""
"Complete transfer dependency","1984","Saxony","college entrance qualification","","","",""
"Complete transfer dependency","1984","Saxony","Other degree","","","",""
"Complete transfer dependency","1984","Saxony","no degree/no degree yet","","","",""
"Complete transfer dependency","1984","Saxony-Anhalt","lower secondary degree","","","",""
"Complete transfer dependency","1984","Saxony-Anhalt","secondary school degree","","","",""
"Complete transfer dependency","1984","Saxony-Anhalt","college entrance qualification","","","",""
"Complete transfer dependency","1984","Saxony-Anhalt","Other degree","","","",""
"Complete transfer dependency","1984","Saxony-Anhalt","no degree/no degree yet","","","",""
"Complete transfer dependency","1984","Thuringia","lower secondary degree","","","",""
"Complete transfer dependency","1984","Thuringia","secondary school degree","","","",""
"Complete transfer dependency","1984","Thuringia","college entrance qualification","","","",""
"Complete transfer dependency","1984","Thuringia","Other degree","","","",""
"Complete transfer dependency","1984","Thuringia","no degree/no degree yet","","","",""
"No transfer dependency","1985","Schleswig-Holstein","lower secondary degree","94","0.539724538206975","0.469947095592049","0.609501980821902"
"No transfer dependency","1985","Schleswig-Holstein","secondary school degree","27","","",""
"No transfer dependency","1985","Schleswig-Holstein","college entrance qualification","11","","",""
"No transfer dependency","1985","Schleswig-Holstein","Other degree","8","","",""
"No transfer dependency","1985","Schleswig-Holstein","no degree/no degree yet","1","","",""
"No transfer dependency","1985","Hamburg","lower secondary degree","73","0.691626668210286","0.608651358474845","0.774601977945728"
"No transfer dependency","1985","Hamburg","secondary school degree","28","","",""
"No transfer dependency","1985","Hamburg","college entrance qualification","17","","",""
"No transfer dependency","1985","Hamburg","Other degree","6","","",""
