"transab_cat","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Complete transfer dependency","1985","lower secondary degree","vocational + Abi","","","",""
"Complete transfer dependency","1985","lower secondary degree","higher vocational","1","","",""
"Complete transfer dependency","1985","lower secondary degree","higher education","","","",""
"Complete transfer dependency","1985","secondary school degree","in school","","","",""
"Complete transfer dependency","1985","secondary school degree","inadequately","","","",""
"Complete transfer dependency","1985","secondary school degree","general elemantary","5","","",""
"Complete transfer dependency","1985","secondary school degree","middle vocational","6","","",""
"Complete transfer dependency","1985","secondary school degree","vocational + Abi","","","",""
"Complete transfer dependency","1985","secondary school degree","higher vocational","1","","",""
"Complete transfer dependency","1985","secondary school degree","higher education","","","",""
"Complete transfer dependency","1985","college entrance qualification","in school","","","",""
"Complete transfer dependency","1985","college entrance qualification","inadequately","","","",""
"Complete transfer dependency","1985","college entrance qualification","general elemantary","","","",""
"Complete transfer dependency","1985","college entrance qualification","middle vocational","2","","",""
"Complete transfer dependency","1985","college entrance qualification","vocational + Abi","","","",""
"Complete transfer dependency","1985","college entrance qualification","higher vocational","","","",""
"Complete transfer dependency","1985","college entrance qualification","higher education","","","",""
"Complete transfer dependency","1985","Other degree","in school","","","",""
"Complete transfer dependency","1985","Other degree","inadequately","1","","",""
"Complete transfer dependency","1985","Other degree","general elemantary","6","","",""
"Complete transfer dependency","1985","Other degree","middle vocational","4","","",""
"Complete transfer dependency","1985","Other degree","vocational + Abi","1","","",""
"Complete transfer dependency","1985","Other degree","higher vocational","","","",""
"Complete transfer dependency","1985","Other degree","higher education","","","",""
"Complete transfer dependency","1985","no degree/no degree yet","in school","1","","",""
"Complete transfer dependency","1985","no degree/no degree yet","inadequately","17","","",""
"Complete transfer dependency","1985","no degree/no degree yet","general elemantary","","","",""
"Complete transfer dependency","1985","no degree/no degree yet","middle vocational","2","","",""
"Complete transfer dependency","1985","no degree/no degree yet","vocational + Abi","","","",""
"Complete transfer dependency","1985","no degree/no degree yet","higher vocational","","","",""
"Complete transfer dependency","1985","no degree/no degree yet","higher education","","","",""
"No transfer dependency","1986","lower secondary degree","in school","","","",""
"No transfer dependency","1986","lower secondary degree","inadequately","","","",""
"No transfer dependency","1986","lower secondary degree","general elemantary","851","0.571468256252998","0.548645043811882","0.594291468694114"
"No transfer dependency","1986","lower secondary degree","middle vocational","1297","0.50667791863831","0.488537942403827","0.524817894872793"
"No transfer dependency","1986","lower secondary degree","vocational + Abi","2","","",""
"No transfer dependency","1986","lower secondary degree","higher vocational","118","0.533764045698441","0.471801970216817","0.595726121180065"
"No transfer dependency","1986","lower secondary degree","higher education","11","","",""
"No transfer dependency","1986","secondary school degree","in school","","","",""
"No transfer dependency","1986","secondary school degree","inadequately","","","",""
"No transfer dependency","1986","secondary school degree","general elemantary","117","0.336340539985924","0.291632904829294","0.381048175142553"
"No transfer dependency","1986","secondary school degree","middle vocational","514","0.537992445792533","0.508272509702777","0.567712381882289"
"No transfer dependency","1986","secondary school degree","vocational + Abi","2","","",""
"No transfer dependency","1986","secondary school degree","higher vocational","71","0.471293895187464","0.396694219877023","0.545893570497905"
"No transfer dependency","1986","secondary school degree","higher education","24","","",""
"No transfer dependency","1986","college entrance qualification","in school","","","",""
"No transfer dependency","1986","college entrance qualification","inadequately","","","",""
"No transfer dependency","1986","college entrance qualification","general elemantary","","","",""
"No transfer dependency","1986","college entrance qualification","middle vocational","99","0.336145449368407","0.283303480636694","0.38898741810012"
"No transfer dependency","1986","college entrance qualification","vocational + Abi","105","0.639652891917898","0.569516318725679","0.709789465110118"
"No transfer dependency","1986","college entrance qualification","higher vocational","57","0.542281933101099","0.454236439890808","0.63032742631139"
"No transfer dependency","1986","college entrance qualification","higher education","255","0.497120497224612","0.456394510867867","0.537846483581357"
"No transfer dependency","1986","Other degree","in school","","","",""
"No transfer dependency","1986","Other degree","inadequately","6","","",""
"No transfer dependency","1986","Other degree","general elemantary","121","0.245973049150013","0.209783277897187","0.282162820402839"
