"transab_cat","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Complete transfer dependency","1987","16-34 y.","Other degree","3","","",""
"Complete transfer dependency","1987","16-34 y.","no degree/no degree yet","5","","",""
"Complete transfer dependency","1987","35-65 y.","lower secondary degree","20","","",""
"Complete transfer dependency","1987","35-65 y.","secondary school degree","2","","",""
"Complete transfer dependency","1987","35-65 y.","college entrance qualification","1","","",""
"Complete transfer dependency","1987","35-65 y.","Other degree","7","","",""
"Complete transfer dependency","1987","35-65 y.","no degree/no degree yet","9","","",""
"Complete transfer dependency","1987","66 and older","lower secondary degree","1","","",""
"Complete transfer dependency","1987","66 and older","secondary school degree","","","",""
"Complete transfer dependency","1987","66 and older","college entrance qualification","1","","",""
"Complete transfer dependency","1987","66 and older","Other degree","","","",""
"Complete transfer dependency","1987","66 and older","no degree/no degree yet","","","",""
"No transfer dependency","1988","16-34 y.","lower secondary degree","437","0.352535859346421","0.328121166526939","0.376950552165903"
"No transfer dependency","1988","16-34 y.","secondary school degree","297","0.404777480175771","0.371952886607578","0.437602073743964"
"No transfer dependency","1988","16-34 y.","college entrance qualification","262","0.480350127028034","0.439513624800198","0.521186629255869"
"No transfer dependency","1988","16-34 y.","Other degree","36","0.137752817706497","0.0975995392398174","0.177906096173178"
"No transfer dependency","1988","16-34 y.","no degree/no degree yet","35","0.128820608110058","0.0919428145258961","0.165698401694221"
"No transfer dependency","1988","35-65 y.","lower secondary degree","1150","0.517523621479633","0.497720986551539","0.537326256407727"
"No transfer dependency","1988","35-65 y.","secondary school degree","258","0.491908044965979","0.452005319807626","0.531810770124333"
"No transfer dependency","1988","35-65 y.","college entrance qualification","164","0.458825766128529","0.411562186795985","0.506089345461072"
"No transfer dependency","1988","35-65 y.","Other degree","177","0.27471071261551","0.242484610694413","0.306936814536606"
"No transfer dependency","1988","35-65 y.","no degree/no degree yet","139","0.271410616518441","0.233551978031192","0.309269255005691"
"No transfer dependency","1988","66 and older","lower secondary degree","662","0.878292611086931","0.855139370029935","0.901445852143928"
"No transfer dependency","1988","66 and older","secondary school degree","148","0.885337691453308","0.837301390584354","0.933373992322261"
"No transfer dependency","1988","66 and older","college entrance qualification","80","0.926155049732272","0.870883566898728","0.981426532565816"
"No transfer dependency","1988","66 and older","Other degree","5","","",""
"No transfer dependency","1988","66 and older","no degree/no degree yet","12","","",""
"Very low transfer dependency","1988","16-34 y.","lower secondary degree","929","0.577085037157874","0.551839292399701","0.602330781916048"
"Very low transfer dependency","1988","16-34 y.","secondary school degree","519","0.548881216746276","0.515604831102849","0.582157602389703"
"Very low transfer dependency","1988","16-34 y.","college entrance qualification","283","0.470436610806323","0.429640036071854","0.511233185540793"
"Very low transfer dependency","1988","16-34 y.","Other degree","222","0.744824335435699","0.694031620224787","0.795617050646611"
"Very low transfer dependency","1988","16-34 y.","no degree/no degree yet","252","0.747005963680806","0.699150047351599","0.794861880010014"
"Very low transfer dependency","1988","35-65 y.","lower secondary degree","1168","0.421790566317147","0.402219662512921","0.441361470121373"
"Very low transfer dependency","1988","35-65 y.","secondary school degree","331","0.480264091831672","0.440387240904497","0.520140942758848"
"Very low transfer dependency","1988","35-65 y.","college entrance qualification","251","0.510366222083696","0.462951762991503","0.55778068117589"
"Very low transfer dependency","1988","35-65 y.","Other degree","505","0.630314331385145","0.595463812760559","0.665164850009731"
"Very low transfer dependency","1988","35-65 y.","no degree/no degree yet","329","0.593069986894798","0.551246234895526","0.634893738894071"
"Very low transfer dependency","1988","66 and older","lower secondary degree","93","0.106280208909061","0.0844548902368266","0.128105527581296"
"Very low transfer dependency","1988","66 and older","secondary school degree","20","","",""
"Very low transfer dependency","1988","66 and older","college entrance qualification","6","","",""
"Very low transfer dependency","1988","66 and older","Other degree","3","","",""
"Very low transfer dependency","1988","66 and older","no degree/no degree yet","7","","",""
"Low transfer dependency","1988","16-34 y.","lower secondary degree","58","0.0369580978243823","0.0273171628896028","0.0465990327591617"
"Low transfer dependency","1988","16-34 y.","secondary school degree","25","","",""
"Low transfer dependency","1988","16-34 y.","college entrance qualification","18","","",""
"Low transfer dependency","1988","16-34 y.","Other degree","14","","",""
"Low transfer dependency","1988","16-34 y.","no degree/no degree yet","19","","",""
"Low transfer dependency","1988","35-65 y.","lower secondary degree","63","0.0264131075613266","0.0200580867988111","0.0327681283238422"
"Low transfer dependency","1988","35-65 y.","secondary school degree","10","","",""
"Low transfer dependency","1988","35-65 y.","college entrance qualification","9","","",""
"Low transfer dependency","1988","35-65 y.","Other degree","31","0.0500412455002767","0.0343003013849653","0.0657821896155882"
"Low transfer dependency","1988","35-65 y.","no degree/no degree yet","43","0.0898202361103892","0.0654779792847832","0.114162492935995"
"Low transfer dependency","1988","66 and older","lower secondary degree","4","","",""
"Low transfer dependency","1988","66 and older","secondary school degree","1","","",""
"Low transfer dependency","1988","66 and older","college entrance qualification","","","",""
"Low transfer dependency","1988","66 and older","Other degree","","","",""
"Low transfer dependency","1988","66 and older","no degree/no degree yet","","","",""
"High transfer dependency","1988","16-34 y.","lower secondary degree","21","","",""
"High transfer dependency","1988","16-34 y.","secondary school degree","9","","",""
"High transfer dependency","1988","16-34 y.","college entrance qualification","7","","",""
"High transfer dependency","1988","16-34 y.","Other degree","1","","",""
"High transfer dependency","1988","16-34 y.","no degree/no degree yet","1","","",""
"High transfer dependency","1988","35-65 y.","lower secondary degree","20","","",""
"High transfer dependency","1988","35-65 y.","secondary school degree","1","","",""
"High transfer dependency","1988","35-65 y.","college entrance qualification","2","","",""
"High transfer dependency","1988","35-65 y.","Other degree","12","","",""
"High transfer dependency","1988","35-65 y.","no degree/no degree yet","6","","",""
"High transfer dependency","1988","66 and older","lower secondary degree","3","","",""
"High transfer dependency","1988","66 and older","secondary school degree","","","",""
"High transfer dependency","1988","66 and older","college entrance qualification","","","",""
"High transfer dependency","1988","66 and older","Other degree","1","","",""
"High transfer dependency","1988","66 and older","no degree/no degree yet","1","","",""
"Very high transfer dependency","1988","16-34 y.","lower secondary degree","16","","",""
"Very high transfer dependency","1988","16-34 y.","secondary school degree","8","","",""
"Very high transfer dependency","1988","16-34 y.","college entrance qualification","4","","",""
"Very high transfer dependency","1988","16-34 y.","Other degree","5","","",""
"Very high transfer dependency","1988","16-34 y.","no degree/no degree yet","3","","",""
"Very high transfer dependency","1988","35-65 y.","lower secondary degree","24","","",""
"Very high transfer dependency","1988","35-65 y.","secondary school degree","3","","",""
"Very high transfer dependency","1988","35-65 y.","college entrance qualification","1","","",""
"Very high transfer dependency","1988","35-65 y.","Other degree","3","","",""
"Very high transfer dependency","1988","35-65 y.","no degree/no degree yet","4","","",""
"Very high transfer dependency","1988","66 and older","lower secondary degree","3","","",""
"Very high transfer dependency","1988","66 and older","secondary school degree","","","",""
"Very high transfer dependency","1988","66 and older","college entrance qualification","","","",""
"Very high transfer dependency","1988","66 and older","Other degree","","","",""
"Very high transfer dependency","1988","66 and older","no degree/no degree yet","","","",""
