"transab_cat","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Complete transfer dependency","1985","no migration background","(2c_gen) general maturity certificate","2","","",""
"Complete transfer dependency","1985","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","1985","no migration background","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1985","no migration background","(3b) higher tertiary education","","","",""
"Complete transfer dependency","1985","direct migration background","(0) in school","","","",""
"Complete transfer dependency","1985","direct migration background","(1a) inadequately completed","15","","",""
"Complete transfer dependency","1985","direct migration background","(1b) general elementary school","13","","",""
"Complete transfer dependency","1985","direct migration background","(1c) basic vocational qualification","5","","",""
"Complete transfer dependency","1985","direct migration background","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","1985","direct migration background","(2a) intermediate vocational","2","","",""
"Complete transfer dependency","1985","direct migration background","(2c_gen) general maturity certificate","1","","",""
"Complete transfer dependency","1985","direct migration background","(2c_voc) vocational maturity certificate","1","","",""
"Complete transfer dependency","1985","direct migration background","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1985","direct migration background","(3b) higher tertiary education","","","",""
"Complete transfer dependency","1985","indirect migration background","(0) in school","","","",""
"Complete transfer dependency","1985","indirect migration background","(1a) inadequately completed","","","",""
"Complete transfer dependency","1985","indirect migration background","(1b) general elementary school","","","",""
"Complete transfer dependency","1985","indirect migration background","(1c) basic vocational qualification","","","",""
"Complete transfer dependency","1985","indirect migration background","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","1985","indirect migration background","(2a) intermediate vocational","","","",""
"Complete transfer dependency","1985","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","1985","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","1985","indirect migration background","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1985","indirect migration background","(3b) higher tertiary education","","","",""
"No transfer dependency","1986","no migration background","(0) in school","9","","",""
"No transfer dependency","1986","no migration background","(1a) inadequately completed","25","","",""
"No transfer dependency","1986","no migration background","(1b) general elementary school","757","0.570831855078664","0.545883608070123","0.595780102087204"
"No transfer dependency","1986","no migration background","(1c) basic vocational qualification","1292","0.511317887510334","0.493001160348309","0.529634614672359"
"No transfer dependency","1986","no migration background","(2b) intermediate general qualification","108","0.351674038598639","0.302003282005613","0.401344795191665"
"No transfer dependency","1986","no migration background","(2a) intermediate vocational","544","0.529321286961121","0.500560327491943","0.558082246430299"
"No transfer dependency","1986","no migration background","(2c_gen) general maturity certificate","87","0.3384251991691","0.282089424644416","0.394760973693784"
