"transab_cat","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"Very high transfer dependency","2016","16-34 y.","Not Employed","200","0.0691366484758837","0.0581683488612946","0.0801049480904727","4"
"Very high transfer dependency","2016","35-65 y.","Employed","154","0.0111937259457185","0.00926762175385612","0.0131198301375809","4"
"Very high transfer dependency","2016","66 and older","Not Employed","27","","","","4"
"Very high transfer dependency","2016","16-34 y.","Employed","102","0.0161463613417287","0.0122409534717021","0.0200517692117552","4"
"Very high transfer dependency","2016","35-65 y.","Not Employed","194","0.061074107175033","0.0512747947194733","0.0708734196305928","4"
"Very high transfer dependency","2016","66 and older","Employed","2","","","","4"
"Very low transfer dependency","2016","16-34 y.","Not Employed","1123","0.539786244964047","0.518236959112834","0.561335530815261","1"
"Very low transfer dependency","2016","16-34 y.","Employed","2038","0.408216247771152","0.39298657832861","0.423445917213694","1"
"Very low transfer dependency","2016","35-65 y.","Employed","6805","0.455335792993914","0.446218474038502","0.464453111949326","1"
"Very low transfer dependency","2016","66 and older","Not Employed","379","0.082687553543607","0.0744220886093037","0.0909530184779103","1"
"Very low transfer dependency","2016","66 and older","Employed","51","0.0657780598187913","0.0440713105886404","0.0874848090489422","1"
"Very low transfer dependency","2016","35-65 y.","Not Employed","683","0.260682063278116","0.242717255257304","0.278646871298929","1"
"Complete transfer dependency","2017","16-34 y.","Not Employed","1041","0.131101051234612","0.119463346482902","0.142738755986322","5"
"Complete transfer dependency","2017","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","2017","35-65 y.","Not Employed","1014","0.141791053127193","0.129821980917636","0.153760125336749","5"
"Complete transfer dependency","2017","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","2017","66 and older","Not Employed","16","","","","5"
"Complete transfer dependency","2017","66 and older","Employed","","","","","5"
"High transfer dependency","2017","35-65 y.","Not Employed","280","0.0899320987135482","0.0801161152798133","0.0997480821472831","3"
"High transfer dependency","2017","66 and older","Employed","6","","","","3"
"High transfer dependency","2017","16-34 y.","Employed","214","0.0356289753245784","0.0302423860082423","0.0410155646409144","3"
"High transfer dependency","2017","16-34 y.","Not Employed","249","0.0802768643157775","0.0709076458046635","0.0896460828268915","3"
"High transfer dependency","2017","35-65 y.","Employed","311","0.0170783763056735","0.0148450696650256","0.0193116829463213","3"
"High transfer dependency","2017","66 and older","Not Employed","39","0.00604211154361209","0.00375954920875537","0.00832467387846882","3"
"Low transfer dependency","2017","35-65 y.","Not Employed","320","0.108295015289051","0.0976326296823254","0.118957400895777","2"
"Low transfer dependency","2017","35-65 y.","Employed","665","0.034792076108575","0.0316333189806757","0.0379508332364742","2"
"Low transfer dependency","2017","16-34 y.","Employed","465","0.0780407877562062","0.0702459550456924","0.0858356204667199","2"
"Low transfer dependency","2017","16-34 y.","Not Employed","328","0.116958446109007","0.105877266930047","0.128039625287968","2"
"Low transfer dependency","2017","66 and older","Not Employed","100","0.0227265393922239","0.0183369995792153","0.0271160792052326","2"
"Low transfer dependency","2017","66 and older","Employed","6","","","","2"
"No transfer dependency","2017","16-34 y.","Not Employed","111","0.0733031207000157","0.0643162251468365","0.0822900162531948","0"
"No transfer dependency","2017","16-34 y.","Employed","1553","0.467281702444852","0.452783027362953","0.481780377526751","0"
"No transfer dependency","2017","35-65 y.","Not Employed","706","0.356723444398342","0.340287137479004","0.37315975131768","0"
"No transfer dependency","2017","35-65 y.","Employed","4197","0.476514548929391","0.467905483393652","0.485123614465129","0"
"No transfer dependency","2017","66 and older","Employed","529","0.865614426778744","0.838323955667484","0.892904897890005","0"
"No transfer dependency","2017","66 and older","Not Employed","3841","0.881361545391999","0.871837223290115","0.890885867493884","0"
"Very high transfer dependency","2017","16-34 y.","Not Employed","221","0.0640955535180711","0.0556503655845983","0.0725407414515438","4"
"Very high transfer dependency","2017","35-65 y.","Employed","165","0.00934050083839938","0.00768239247720815","0.0109986091995906","4"
"Very high transfer dependency","2017","66 and older","Not Employed","36","0.00646703976826397","0.00410608215394946","0.00882799738257849","4"
"Very high transfer dependency","2017","35-65 y.","Not Employed","270","0.0673463995552997","0.0587472217095247","0.0759455774010748","4"
"Very high transfer dependency","2017","16-34 y.","Employed","117","0.0179391803146477","0.0140820828551084","0.021796277774187","4"
"Very high transfer dependency","2017","66 and older","Employed","","","","","4"
"Very low transfer dependency","2017","16-34 y.","Not Employed","1281","0.534264964122517","0.517065005011273","0.551464923233761","1"
"Very low transfer dependency","2017","16-34 y.","Employed","2200","0.401109354159716","0.386866557219149","0.415352151100282","1"
"Very low transfer dependency","2017","35-65 y.","Employed","7591","0.462274497817962","0.453680486764154","0.470868508871769","1"
"Very low transfer dependency","2017","66 and older","Not Employed","396","0.0825231954537861","0.0744186278408668","0.0906277630667053","1"
"Very low transfer dependency","2017","66 and older","Employed","59","0.0959117602764546","0.0723496704844826","0.119473850068427","1"
"Very low transfer dependency","2017","35-65 y.","Not Employed","673","0.235911988916566","0.221344447789176","0.250479530043956","1"
"Complete transfer dependency","2018","16-34 y.","Not Employed","1302","0.141944050279036","0.13043786882464","0.153450231733433","5"
"Complete transfer dependency","2018","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","2018","35-65 y.","Not Employed","1319","0.155498925392506","0.143508897145969","0.167488953639042","5"
"Complete transfer dependency","2018","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","2018","66 and older","Not Employed","25","","","","5"
"Complete transfer dependency","2018","66 and older","Employed","","","","","5"
"High transfer dependency","2018","16-34 y.","Not Employed","343","0.0687674946777106","0.0604242403355634","0.0771107490198578","3"
"High transfer dependency","2018","16-34 y.","Employed","275","0.0362700269746663","0.0309295323001623","0.0416105216491704","3"
"High transfer dependency","2018","35-65 y.","Not Employed","302","0.0923026227204917","0.0827255239169025","0.101879721524081","3"
"High transfer dependency","2018","35-65 y.","Employed","358","0.0168785164310755","0.0146138683391744","0.0191431645229766","3"
"High transfer dependency","2018","66 and older","Not Employed","53","0.0105517626261456","0.00754762301437021","0.0135559022379209","3"
"High transfer dependency","2018","66 and older","Employed","7","","","","3"
"Low transfer dependency","2018","35-65 y.","Not Employed","304","0.120565607564143","0.109791784243272","0.131339430885014","2"
"Low transfer dependency","2018","66 and older","Employed","6","","","","2"
"Low transfer dependency","2018","16-34 y.","Employed","457","0.0716792036919349","0.0643107647394124","0.0790476426444573","2"
"Low transfer dependency","2018","16-34 y.","Not Employed","315","0.100286430299242","0.0903829454801518","0.110189915118332","2"
"Low transfer dependency","2018","35-65 y.","Employed","680","0.0375953798093342","0.0342513042252723","0.040939455393396","2"
"Low transfer dependency","2018","66 and older","Not Employed","124","0.0229377556045136","0.0185362866567955","0.0273392245522318","2"
"No transfer dependency","2018","16-34 y.","Not Employed","102","0.0683578047009949","0.060037610811874","0.0766779985901158","0"
"No transfer dependency","2018","16-34 y.","Employed","1598","0.460682546674521","0.44644441578725","0.474920677561791","0"
"No transfer dependency","2018","35-65 y.","Not Employed","623","0.345525083399311","0.329790954622016","0.361259212176606","0"
"No transfer dependency","2018","35-65 y.","Employed","4045","0.469337723238625","0.460564042315963","0.478111404161287","0"
"No transfer dependency","2018","66 and older","Not Employed","3837","0.878222993805912","0.868608064083341","0.887837923528484","0"
"No transfer dependency","2018","66 and older","Employed","545","0.889303563805038","0.86452651530635","0.914080612303726","0"
"Very high transfer dependency","2018","16-34 y.","Not Employed","313","0.0632934447210004","0.0552656554361045","0.0713212340058963","4"
"Very high transfer dependency","2018","35-65 y.","Employed","176","0.0103613072157475","0.0085810793041497","0.0121415351273454","4"
"Very high transfer dependency","2018","66 and older","Not Employed","38","0.00649492683717194","0.00413318054571697","0.0088566731286269","4"
"Very high transfer dependency","2018","35-65 y.","Not Employed","380","0.0743437967805671","0.0656641183929704","0.0830234751681639","4"
"Very high transfer dependency","2018","66 and older","Employed","2","","","","4"
"Very high transfer dependency","2018","16-34 y.","Employed","152","0.0153122274980705","0.0118047223032803","0.0188197326928608","4"
"Very low transfer dependency","2018","16-34 y.","Not Employed","1159","0.557350775322016","0.540974732052387","0.573726818591645","1"
"Very low transfer dependency","2018","16-34 y.","Employed","2226","0.416055995160808","0.401976361398673","0.430135628922943","1"
"Very low transfer dependency","2018","35-65 y.","Employed","7170","0.465827073305218","0.457057402395961","0.474596744214474","1"
"Very low transfer dependency","2018","66 and older","Not Employed","367","0.0806296400176528","0.0726247812225886","0.0886344988127171","1"
"Very low transfer dependency","2018","35-65 y.","Not Employed","581","0.211763964142982","0.198246022139423","0.22528190614654","1"
"Very low transfer dependency","2018","66 and older","Employed","56","0.0703169998386234","0.050126115259504","0.0905078844177428","1"
"Complete transfer dependency","2019","16-34 y.","Not Employed","1061","0.115920280192644","0.104414845432554","0.127425714952733","5"
"Complete transfer dependency","2019","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","2019","35-65 y.","Not Employed","1350","0.143067431536442","0.131460802776261","0.154674060296624","5"
"Complete transfer dependency","2019","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","2019","66 and older","Not Employed","36","0.00220916679714614","0.000823958335440535","0.00359437525885174","5"
"Complete transfer dependency","2019","66 and older","Employed","","","","","5"
"High transfer dependency","2019","16-34 y.","Not Employed","232","0.0716646265675175","0.0623945679654465","0.0809346851695885","3"
"High transfer dependency","2019","16-34 y.","Employed","274","0.0324488371911763","0.0272440011649447","0.0376536732174079","3"
"High transfer dependency","2019","35-65 y.","Not Employed","251","0.0821254812796757","0.0730243998605781","0.0912265626987734","3"
"High transfer dependency","2019","35-65 y.","Employed","317","0.0161595104678244","0.0139965293268091","0.0183224916088397","3"
"High transfer dependency","2019","66 and older","Not Employed","56","0.0107453061783591","0.00770340861831632","0.0137872037384019","3"
"High transfer dependency","2019","66 and older","Employed","4","","","","3"
"Low transfer dependency","2019","35-65 y.","Not Employed","273","0.112385540188387","0.101915947598804","0.12285513277797","2"
"Low transfer dependency","2019","16-34 y.","Not Employed","267","0.12121408416031","0.109484146739964","0.132944021580657","2"
"Low transfer dependency","2019","16-34 y.","Employed","417","0.0746013337051721","0.0668832720479904","0.0823193953623537","2"
"Low transfer dependency","2019","66 and older","Employed","7","","","","2"
"Low transfer dependency","2019","35-65 y.","Employed","593","0.040485848189836","0.0371047825654125","0.0438669138142595","2"
"Low transfer dependency","2019","66 and older","Not Employed","128","0.0265696761598152","0.0218247802089239","0.0313145721107065","2"
"No transfer dependency","2019","16-34 y.","Not Employed","94","0.087731884693416","0.0775643049656511","0.097899464421181","0"
"No transfer dependency","2019","16-34 y.","Employed","1580","0.464092069106879","0.449442741927157","0.4787413962866","0"
"No transfer dependency","2019","35-65 y.","Not Employed","715","0.397792790338586","0.38156857103173","0.414017009645443","0"
"No transfer dependency","2019","35-65 y.","Employed","4576","0.463438139471486","0.454883886832437","0.471992392110535","0"
"No transfer dependency","2019","66 and older","Not Employed","3781","0.865382295934362","0.85531213943341","0.875452452435315","0"
"No transfer dependency","2019","66 and older","Employed","750","0.883978597937009","0.86228281675992","0.905674379114098","0"
"Very high transfer dependency","2019","16-34 y.","Not Employed","231","0.0748591856544051","0.065401081795369","0.0843172895134413","4"
"Very high transfer dependency","2019","35-65 y.","Employed","188","0.00645078049720694","0.00507744352440549","0.00782411747000839","4"
"Very high transfer dependency","2019","66 and older","Not Employed","32","0.00674430891246826","0.00432951325892755","0.00915910456600897","4"
"Very high transfer dependency","2019","35-65 y.","Not Employed","259","0.0579566106726987","0.0502111131013675","0.0657021082440299","4"
"Very high transfer dependency","2019","66 and older","Employed","3","","","","4"
"Very high transfer dependency","2019","16-34 y.","Employed","167","0.016608659916327","0.0128546017348156","0.0203627180978384","4"
"Very low transfer dependency","2019","16-34 y.","Not Employed","1089","0.528609938731707","0.510669399929593","0.546550477533821","1"
"Very low transfer dependency","2019","16-34 y.","Employed","2014","0.412249100080446","0.397789808264322","0.42670839189657","1"
"Very low transfer dependency","2019","35-65 y.","Employed","7380","0.473465721373647","0.464900592876907","0.482030849870386","1"
"Very low transfer dependency","2019","66 and older","Not Employed","380","0.088349246017849","0.0799759431768991","0.0967225488587988","1"
"Very low transfer dependency","2019","66 and older","Employed","73","0.0853765137854307","0.0664454183351249","0.104307609235736","1"
"Very low transfer dependency","2019","35-65 y.","Not Employed","648","0.20667214598421","0.193249760575694","0.220094531392725","1"
