"plb0195_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Partly, partly","1989","no migration background","inadequately","1","","",""
"Partly, partly","1989","no migration background","general elemantary","58","0.136632008661565","0.102544914069493","0.170719103253638"
"Partly, partly","1989","no migration background","middle vocational","225","0.134678363379139","0.118059769293166","0.151296957465111"
"Partly, partly","1989","no migration background","vocational + Abi","14","","",""
"Partly, partly","1989","no migration background","higher vocational","48","0.221149683747447","0.164748712190744","0.27755065530415"
"Partly, partly","1989","no migration background","higher education","43","0.14610371467922","0.107098200678633","0.185109228679808"
"Partly, partly","1989","direct migration background","in school","","","",""
"Partly, partly","1989","direct migration background","inadequately","14","","",""
"Partly, partly","1989","direct migration background","general elemantary","36","0.141972958811038","0.102738776711014","0.181207140911062"
"Partly, partly","1989","direct migration background","middle vocational","51","0.202946276736463","0.161342265191773","0.244550288281152"
"Partly, partly","1989","direct migration background","vocational + Abi","3","","",""
"Partly, partly","1989","direct migration background","higher vocational","4","","",""
"Partly, partly","1989","direct migration background","higher education","11","","",""
"Partly, partly","1989","indirect migration background","in school","","","",""
"Partly, partly","1989","indirect migration background","inadequately","","","",""
"Partly, partly","1989","indirect migration background","general elemantary","3","","",""
"Partly, partly","1989","indirect migration background","middle vocational","5","","",""
"Partly, partly","1989","indirect migration background","vocational + Abi","1","","",""
"Partly, partly","1989","indirect migration background","higher vocational","2","","",""
"Partly, partly","1989","indirect migration background","higher education","1","","",""
"Paid","1989","no migration background","in school","2","","",""
"Paid","1989","no migration background","inadequately","14","","",""
"Paid","1989","no migration background","general elemantary","166","0.421968413708093","0.372953127310856","0.47098370010533"
"Paid","1989","no migration background","middle vocational","608","0.373924709553011","0.350370857223832","0.39747856188219"
"Paid","1989","no migration background","vocational + Abi","18","","",""
"Paid","1989","no migration background","higher vocational","39","0.187759035634972","0.134687788795032","0.240830282474912"
"Paid","1989","no migration background","higher education","30","0.0916491160108265","0.0597863278692806","0.123511904152372"
"Paid","1989","direct migration background","in school","","","",""
"Paid","1989","direct migration background","inadequately","112","0.726206698998023","0.65531949751827","0.797093900477777"
"Paid","1989","direct migration background","general elemantary","217","0.670221066166324","0.617372672527966","0.723069459804682"
"Paid","1989","direct migration background","middle vocational","221","0.516519343993605","0.464826108756527","0.568212579230683"
"Paid","1989","direct migration background","vocational + Abi","18","","",""
"Paid","1989","direct migration background","higher vocational","10","","",""
"Paid","1989","direct migration background","higher education","9","","",""
"Paid","1989","indirect migration background","in school","1","","",""
"Paid","1989","indirect migration background","inadequately","1","","",""
"Paid","1989","indirect migration background","general elemantary","9","","",""
"Paid","1989","indirect migration background","middle vocational","18","","",""
"Paid","1989","indirect migration background","vocational + Abi","","","",""
"Paid","1989","indirect migration background","higher vocational","1","","",""
"Paid","1989","indirect migration background","higher education","","","",""
"Not paid","1989","no migration background","in school","","","",""
"Not paid","1989","no migration background","inadequately","","","",""
"Not paid","1989","no migration background","general elemantary","46","0.118567259080515","0.0864829444232866","0.150651573737742"
"Not paid","1989","no migration background","middle vocational","223","0.142416816387474","0.125404033943054","0.159429598831894"
"Not paid","1989","no migration background","vocational + Abi","19","","",""
"Not paid","1989","no migration background","higher vocational","45","0.221079842773229","0.164685249541359","0.277474436005098"
"Not paid","1989","no migration background","higher education","179","0.570145759941904","0.51547610017998","0.624815419703827"
"Not paid","1989","direct migration background","in school","","","",""
"Not paid","1989","direct migration background","inadequately","5","","",""
"Not paid","1989","direct migration background","general elemantary","13","","",""
"Not paid","1989","direct migration background","middle vocational","19","","",""
"Not paid","1989","direct migration background","vocational + Abi","4","","",""
