"plb0195_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Not paid","2011","Employed","Single parent ","135","0.143125341815957","0.122063189432835","0.164187494199079"
"Not paid","2011","Employed","Couple + C. LE 16 ","769","0.207803221800098","0.194706753488851","0.220899690111345"
"Not paid","2011","Employed","Couple + C. GT 16 ","246","0.168821191544101","0.148219307324474","0.189423075763728"
"Not paid","2011","Employed","Couple + C. LE and GT 16","146","0.215872323361535","0.186660243469646","0.245084403253424"
"Acclaimed","2012","Not Employed","1-pers.-HH","11","","",""
"Acclaimed","2012","Not Employed","(Married) couple without C. ","13","","",""
"Acclaimed","2012","Not Employed","Single parent ","13","","",""
"Acclaimed","2012","Not Employed","Couple + C. LE 16 ","49","0.518006645594192","0.419578640150331","0.616434651038053"
"Acclaimed","2012","Not Employed","Couple + C. GT 16 ","11","","",""
"Acclaimed","2012","Not Employed","Couple + C. LE and GT 16","8","","",""
"Acclaimed","2012","Employed","1-pers.-HH","573","0.53612441716043","0.506074809417977","0.566174024902883"
"Acclaimed","2012","Employed","(Married) couple without C. ","1167","0.527097818169477","0.506454580013715","0.54774105632524"
"Acclaimed","2012","Employed","Single parent ","611","0.542396164904296","0.513008391187451","0.571783938621141"
"Acclaimed","2012","Employed","Couple + C. LE 16 ","1734","0.464242794917089","0.447832632414802","0.480652957419376"
"Acclaimed","2012","Employed","Couple + C. GT 16 ","645","0.494669600339045","0.467354415659935","0.521984785018154"
"Acclaimed","2012","Employed","Couple + C. LE and GT 16","405","0.466911612078052","0.432404607050564","0.50141861710554"
"Partly, partly","2012","Not Employed","1-pers.-HH","3","","",""
"Partly, partly","2012","Not Employed","(Married) couple without C. ","6","","",""
"Partly, partly","2012","Not Employed","Single parent ","4","","",""
"Partly, partly","2012","Not Employed","Couple + C. LE 16 ","19","","",""
"Partly, partly","2012","Not Employed","Couple + C. GT 16 ","5","","",""
"Partly, partly","2012","Not Employed","Couple + C. LE and GT 16","3","","",""
"Partly, partly","2012","Employed","1-pers.-HH","202","0.182209456763988","0.158949347209561","0.205469566318415"
"Partly, partly","2012","Employed","(Married) couple without C. ","434","0.199937399845303","0.183400444282346","0.21647435540826"
"Partly, partly","2012","Employed","Single parent ","183","0.170495280432661","0.148311826517543","0.192678734347778"
"Partly, partly","2012","Employed","Couple + C. LE 16 ","741","0.232146447216827","0.218254071978474","0.246038822455179"
"Partly, partly","2012","Employed","Couple + C. GT 16 ","282","0.234581256458373","0.211431042024146","0.2577314708926"
"Partly, partly","2012","Employed","Couple + C. LE and GT 16","145","0.208245800847199","0.180160852303838","0.23633074939056"
"Paid","2012","Not Employed","1-pers.-HH","3","","",""
"Paid","2012","Not Employed","(Married) couple without C. ","1","","",""
"Paid","2012","Not Employed","Single parent ","2","","",""
"Paid","2012","Not Employed","Couple + C. LE 16 ","14","","",""
"Paid","2012","Not Employed","Couple + C. GT 16 ","3","","",""
"Paid","2012","Not Employed","Couple + C. LE and GT 16","1","","",""
"Paid","2012","Employed","1-pers.-HH","109","0.111263961376584","0.0923157198465964","0.130212202906573"
"Paid","2012","Employed","(Married) couple without C. ","215","0.0981222305643888","0.0858222591546654","0.110422201974112"
"Paid","2012","Employed","Single parent ","162","0.151644717130527","0.130487132764742","0.172802301496312"
"Paid","2012","Employed","Couple + C. LE 16 ","422","0.120384462430674","0.109676965701364","0.131091959159985"
"Paid","2012","Employed","Couple + C. GT 16 ","147","0.127385859260966","0.10917080156324","0.145600916958692"
"Paid","2012","Employed","Couple + C. LE and GT 16","117","0.148147366185575","0.123576553502629","0.172718178868521"
"Not paid","2012","Not Employed","1-pers.-HH","2","","",""
"Not paid","2012","Not Employed","(Married) couple without C. ","3","","",""
"Not paid","2012","Not Employed","Single parent ","6","","",""
"Not paid","2012","Not Employed","Couple + C. LE 16 ","17","","",""
"Not paid","2012","Not Employed","Couple + C. GT 16 ","3","","",""
"Not paid","2012","Not Employed","Couple + C. LE and GT 16","5","","",""
"Not paid","2012","Employed","1-pers.-HH","174","0.170402164698997","0.147746510044407","0.193057819353587"
"Not paid","2012","Employed","(Married) couple without C. ","431","0.174842551420831","0.159137529942831","0.190547572898831"
"Not paid","2012","Employed","Single parent ","148","0.135463837532516","0.115277068058033","0.155650607007"
"Not paid","2012","Employed","Couple + C. LE 16 ","651","0.18322629543541","0.170497096915281","0.195955493955539"
"Not paid","2012","Employed","Couple + C. GT 16 ","213","0.143363283941616","0.124217368779586","0.162509199103647"
"Not paid","2012","Employed","Couple + C. LE and GT 16","136","0.176695220889174","0.15031471994463","0.203075721833717"
"Acclaimed","2013","Not Employed","1-pers.-HH","72","0.372546568611708","0.299436955896207","0.445656181327209"
"Acclaimed","2013","Not Employed","(Married) couple without C. ","142","0.435602121644057","0.381019280305343","0.49018496298277"
"Acclaimed","2013","Not Employed","Single parent ","48","0.429208020830084","0.327512871037126","0.530903170623043"
"Acclaimed","2013","Not Employed","Couple + C. LE 16 ","303","0.439141030120349","0.401757302837406","0.476524757403293"
"Acclaimed","2013","Not Employed","Couple + C. GT 16 ","93","0.448696137532024","0.384137798145742","0.513254476918307"
"Acclaimed","2013","Not Employed","Couple + C. LE and GT 16","71","0.443992434291141","0.371206122920931","0.516778745661352"
"Acclaimed","2013","Employed","1-pers.-HH","557","0.554672217168109","0.523666083389602","0.585678350946616"
"Acclaimed","2013","Employed","(Married) couple without C. ","1106","0.531691548052864","0.509866153017994","0.553516943087735"
"Acclaimed","2013","Employed","Single parent ","564","0.536666434237525","0.506019522832895","0.567313345642155"
"Acclaimed","2013","Employed","Couple + C. LE 16 ","1568","0.476945123704277","0.459574489366471","0.494315758042084"
"Acclaimed","2013","Employed","Couple + C. GT 16 ","549","0.504154194932809","0.474767502221992","0.533540887643625"
"Acclaimed","2013","Employed","Couple + C. LE and GT 16","376","0.453521664692095","0.418312722718752","0.488730606665438"
"Partly, partly","2013","Not Employed","1-pers.-HH","34","0.182665873318938","0.124237744880474","0.241094001757401"
"Partly, partly","2013","Not Employed","(Married) couple without C. ","73","0.251326600281324","0.203575444297674","0.299077756264974"
"Partly, partly","2013","Not Employed","Single parent ","19","","",""
"Partly, partly","2013","Not Employed","Couple + C. LE 16 ","152","0.214866034687952","0.18392680304863","0.245805266327275"
"Partly, partly","2013","Not Employed","Couple + C. GT 16 ","58","0.24092177656393","0.185412960778996","0.296430592348864"
"Partly, partly","2013","Not Employed","Couple + C. LE and GT 16","34","0.215149492959577","0.154951056617357","0.275347929301797"
"Partly, partly","2013","Employed","1-pers.-HH","170","0.195314486159087","0.17058188272904","0.220047089589135"
"Partly, partly","2013","Employed","(Married) couple without C. ","354","0.192427744855224","0.175185620347669","0.20966986936278"
"Partly, partly","2013","Employed","Single parent ","171","0.177813480173439","0.154314169029251","0.201312791317627"
"Partly, partly","2013","Employed","Couple + C. LE 16 ","672","0.222574743998768","0.208107856370992","0.237041631626545"
"Partly, partly","2013","Employed","Couple + C. GT 16 ","234","0.216262202599955","0.192064652129563","0.240459753070347"
"Partly, partly","2013","Employed","Couple + C. LE and GT 16","167","0.288482631791413","0.256440598333461","0.320524665249366"
"Paid","2013","Not Employed","1-pers.-HH","33","0.20150928660638","0.140852986238609","0.262165586974152"
"Paid","2013","Not Employed","(Married) couple without C. ","57","0.175535685782173","0.133657573079442","0.217413798484904"
"Paid","2013","Not Employed","Single parent ","16","","",""
"Paid","2013","Not Employed","Couple + C. LE 16 ","129","0.188297249583426","0.158847998578909","0.217746500587944"
"Paid","2013","Not Employed","Couple + C. GT 16 ","57","0.221942702812913","0.168003205729342","0.275882199896484"
"Paid","2013","Not Employed","Couple + C. LE and GT 16","54","0.221300469699031","0.160487291670769","0.282113647727293"
"Paid","2013","Employed","1-pers.-HH","108","0.114942723384025","0.0950444247433966","0.134841022024653"
"Paid","2013","Employed","(Married) couple without C. ","156","0.0787242126319795","0.0669450280231053","0.0905033972408537"
"Paid","2013","Employed","Single parent ","136","0.13217554778256","0.111360418364489","0.15299067720063"
"Paid","2013","Employed","Couple + C. LE 16 ","370","0.103681146444371","0.0930791170170842","0.114283175871657"
"Paid","2013","Employed","Couple + C. GT 16 ","135","0.128185002378281","0.108536634847592","0.14783336990897"
"Paid","2013","Employed","Couple + C. LE and GT 16","90","0.113218435692971","0.0908088212827331","0.13562805010321"
"Not paid","2013","Not Employed","1-pers.-HH","29","","",""
"Not paid","2013","Not Employed","(Married) couple without C. ","45","0.137535592292446","0.0996218545419989","0.175449330042893"
"Not paid","2013","Not Employed","Single parent ","8","","",""
"Not paid","2013","Not Employed","Couple + C. LE 16 ","93","0.157695685608272","0.130242156825473","0.185149214391071"
"Not paid","2013","Not Employed","Couple + C. GT 16 ","20","","",""
"Not paid","2013","Not Employed","Couple + C. LE and GT 16","20","","",""
"Not paid","2013","Employed","1-pers.-HH","152","0.135070573288779","0.113746988236389","0.156394158341169"
"Not paid","2013","Employed","(Married) couple without C. ","392","0.197156494459932","0.179754972662194","0.214558016257671"
"Not paid","2013","Employed","Single parent ","146","0.153344537806476","0.131199566226216","0.175489509386736"
"Not paid","2013","Employed","Couple + C. LE 16 ","566","0.196798985852583","0.182971876539449","0.210626095165717"
"Not paid","2013","Employed","Couple + C. GT 16 ","194","0.151398600088955","0.130331318552561","0.17246588162535"
"Not paid","2013","Employed","Couple + C. LE and GT 16","135","0.14477726782352","0.119891142301177","0.169663393345863"
"Acclaimed","2014","Not Employed","1-pers.-HH","8","","",""
"Acclaimed","2014","Not Employed","(Married) couple without C. ","15","","",""
"Acclaimed","2014","Not Employed","Single parent ","18","","",""
"Acclaimed","2014","Not Employed","Couple + C. LE 16 ","44","0.631562958807349","0.531903894652466","0.731222022962233"
"Acclaimed","2014","Not Employed","Couple + C. GT 16 ","12","","",""
"Acclaimed","2014","Not Employed","Couple + C. LE and GT 16","14","","",""
"Acclaimed","2014","Employed","1-pers.-HH","551","0.534200565668983","0.503825315496912","0.564575815841054"
"Acclaimed","2014","Employed","(Married) couple without C. ","1203","0.527449155285224","0.506847926941725","0.548050383628723"
"Acclaimed","2014","Employed","Single parent ","509","0.516111075776068","0.483906198016534","0.548315953535602"
"Acclaimed","2014","Employed","Couple + C. LE 16 ","1593","0.476194247151694","0.459143960152146","0.493244534151242"
"Acclaimed","2014","Employed","Couple + C. GT 16 ","571","0.497350964686524","0.468676812978589","0.526025116394458"
"Acclaimed","2014","Employed","Couple + C. LE and GT 16","431","0.433077490197676","0.400723313595901","0.465431666799451"
"Partly, partly","2014","Not Employed","1-pers.-HH","7","","",""
"Partly, partly","2014","Not Employed","(Married) couple without C. ","7","","",""
"Partly, partly","2014","Not Employed","Single parent ","5","","",""
"Partly, partly","2014","Not Employed","Couple + C. LE 16 ","17","","",""
"Partly, partly","2014","Not Employed","Couple + C. GT 16 ","4","","",""
"Partly, partly","2014","Not Employed","Couple + C. LE and GT 16","3","","",""
"Partly, partly","2014","Employed","1-pers.-HH","214","0.222175266286836","0.19686148971882","0.247489042854852"
"Partly, partly","2014","Employed","(Married) couple without C. ","435","0.202891831055101","0.186297129202265","0.219486532907936"
"Partly, partly","2014","Employed","Single parent ","196","0.231181987267688","0.204013466330108","0.258350508205269"
"Partly, partly","2014","Employed","Couple + C. LE 16 ","756","0.239541884657603","0.224971102340027","0.254112666975178"
"Partly, partly","2014","Employed","Couple + C. GT 16 ","252","0.216060209095829","0.192457849650874","0.239662568540783"
"Partly, partly","2014","Employed","Couple + C. LE and GT 16","209","0.268894426666184","0.239943221754262","0.297845631578106"
"Paid","2014","Not Employed","1-pers.-HH","3","","",""
"Paid","2014","Not Employed","(Married) couple without C. ","7","","",""
"Paid","2014","Not Employed","Single parent ","5","","",""
"Paid","2014","Not Employed","Couple + C. LE 16 ","15","","",""
"Paid","2014","Not Employed","Couple + C. GT 16 ","4","","",""
"Paid","2014","Not Employed","Couple + C. LE and GT 16","5","","",""
"Paid","2014","Employed","1-pers.-HH","108","0.0985660591451933","0.080415129940458","0.116716988349929"
"Paid","2014","Employed","(Married) couple without C. ","228","0.104210378642946","0.0916026444665827","0.11681811281931"
"Paid","2014","Employed","Single parent ","106","0.118618284887523","0.097781291062259","0.139455278712786"
"Paid","2014","Employed","Couple + C. LE 16 ","381","0.103180238604324","0.0927952664086621","0.113565210799985"
"Paid","2014","Employed","Couple + C. GT 16 ","162","0.129476131088046","0.110222534489663","0.148729727686429"
"Paid","2014","Employed","Couple + C. LE and GT 16","126","0.123674676920234","0.102178621722758","0.14517073211771"
"Not paid","2014","Not Employed","1-pers.-HH","4","","",""
"Not paid","2014","Not Employed","(Married) couple without C. ","6","","",""
"Not paid","2014","Not Employed","Single parent ","5","","",""
"Not paid","2014","Not Employed","Couple + C. LE 16 ","14","","",""
"Not paid","2014","Not Employed","Couple + C. GT 16 ","3","","",""
"Not paid","2014","Not Employed","Couple + C. LE and GT 16","1","","",""
"Not paid","2014","Employed","1-pers.-HH","163","0.145058108898988","0.123614024011681","0.166502193786294"
"Not paid","2014","Employed","(Married) couple without C. ","390","0.165448635016729","0.150115298274481","0.180781971758978"
"Not paid","2014","Employed","Single parent ","114","0.134088652068721","0.112129783831442","0.156047520306"
"Not paid","2014","Employed","Couple + C. LE 16 ","566","0.18108362958638","0.167937017111482","0.194230242061278"
"Not paid","2014","Employed","Couple + C. GT 16 ","183","0.157112695129601","0.136242953843233","0.177982436415969"
"Not paid","2014","Employed","Couple + C. LE and GT 16","135","0.174353406215906","0.149579299132583","0.199127513299228"
"Acclaimed","2015","Not Employed","1-pers.-HH","","","",""
"Acclaimed","2015","Not Employed","(Married) couple without C. ","","","",""
"Acclaimed","2015","Not Employed","Single parent ","","","",""
"Acclaimed","2015","Not Employed","Couple + C. LE 16 ","","","",""
"Acclaimed","2015","Not Employed","Couple + C. GT 16 ","","","",""
"Acclaimed","2015","Not Employed","Couple + C. LE and GT 16","","","",""
"Acclaimed","2015","Employed","1-pers.-HH","","","",""
"Acclaimed","2015","Employed","(Married) couple without C. ","","","",""
"Acclaimed","2015","Employed","Single parent ","","","",""
"Acclaimed","2015","Employed","Couple + C. LE 16 ","","","",""
"Acclaimed","2015","Employed","Couple + C. GT 16 ","","","",""
"Acclaimed","2015","Employed","Couple + C. LE and GT 16","","","",""
"Partly, partly","2015","Not Employed","1-pers.-HH","","","",""
"Partly, partly","2015","Not Employed","(Married) couple without C. ","","","",""
"Partly, partly","2015","Not Employed","Single parent ","","","",""
"Partly, partly","2015","Not Employed","Couple + C. LE 16 ","","","",""
"Partly, partly","2015","Not Employed","Couple + C. GT 16 ","","","",""
"Partly, partly","2015","Not Employed","Couple + C. LE and GT 16","","","",""
"Partly, partly","2015","Employed","1-pers.-HH","","","",""
"Partly, partly","2015","Employed","(Married) couple without C. ","","","",""
"Partly, partly","2015","Employed","Single parent ","","","",""
"Partly, partly","2015","Employed","Couple + C. LE 16 ","","","",""
"Partly, partly","2015","Employed","Couple + C. GT 16 ","","","",""
"Partly, partly","2015","Employed","Couple + C. LE and GT 16","","","",""
"Paid","2015","Not Employed","1-pers.-HH","","","",""
"Paid","2015","Not Employed","(Married) couple without C. ","","","",""
"Paid","2015","Not Employed","Single parent ","","","",""
"Paid","2015","Not Employed","Couple + C. LE 16 ","","","",""
"Paid","2015","Not Employed","Couple + C. GT 16 ","","","",""
"Paid","2015","Not Employed","Couple + C. LE and GT 16","","","",""
"Paid","2015","Employed","1-pers.-HH","","","",""
"Paid","2015","Employed","(Married) couple without C. ","","","",""
"Paid","2015","Employed","Single parent ","","","",""
"Paid","2015","Employed","Couple + C. LE 16 ","","","",""
"Paid","2015","Employed","Couple + C. GT 16 ","","","",""
"Paid","2015","Employed","Couple + C. LE and GT 16","","","",""
"Not paid","2015","Not Employed","1-pers.-HH","","","",""
"Not paid","2015","Not Employed","(Married) couple without C. ","","","",""
"Not paid","2015","Not Employed","Single parent ","","","",""
"Not paid","2015","Not Employed","Couple + C. LE 16 ","","","",""
"Not paid","2015","Not Employed","Couple + C. GT 16 ","","","",""
"Not paid","2015","Not Employed","Couple + C. LE and GT 16","","","",""
"Not paid","2015","Employed","1-pers.-HH","","","",""
"Not paid","2015","Employed","(Married) couple without C. ","","","",""
"Not paid","2015","Employed","Single parent ","","","",""
"Not paid","2015","Employed","Couple + C. LE 16 ","","","",""
"Not paid","2015","Employed","Couple + C. GT 16 ","","","",""
"Not paid","2015","Employed","Couple + C. LE and GT 16","","","",""
"Acclaimed","2016","Not Employed","1-pers.-HH","","","",""
"Acclaimed","2016","Not Employed","(Married) couple without C. ","","","",""
"Acclaimed","2016","Not Employed","Single parent ","","","",""
"Acclaimed","2016","Not Employed","Couple + C. LE 16 ","","","",""
"Acclaimed","2016","Not Employed","Couple + C. GT 16 ","","","",""
"Acclaimed","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"Acclaimed","2016","Employed","1-pers.-HH","","","",""
"Acclaimed","2016","Employed","(Married) couple without C. ","","","",""
"Acclaimed","2016","Employed","Single parent ","","","",""
"Acclaimed","2016","Employed","Couple + C. LE 16 ","","","",""
"Acclaimed","2016","Employed","Couple + C. GT 16 ","","","",""
"Acclaimed","2016","Employed","Couple + C. LE and GT 16","","","",""
"Partly, partly","2016","Not Employed","1-pers.-HH","","","",""
"Partly, partly","2016","Not Employed","(Married) couple without C. ","","","",""
"Partly, partly","2016","Not Employed","Single parent ","","","",""
"Partly, partly","2016","Not Employed","Couple + C. LE 16 ","","","",""
"Partly, partly","2016","Not Employed","Couple + C. GT 16 ","","","",""
"Partly, partly","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"Partly, partly","2016","Employed","1-pers.-HH","","","",""
"Partly, partly","2016","Employed","(Married) couple without C. ","","","",""
"Partly, partly","2016","Employed","Single parent ","","","",""
"Partly, partly","2016","Employed","Couple + C. LE 16 ","","","",""
"Partly, partly","2016","Employed","Couple + C. GT 16 ","","","",""
"Partly, partly","2016","Employed","Couple + C. LE and GT 16","","","",""
"Paid","2016","Not Employed","1-pers.-HH","","","",""
"Paid","2016","Not Employed","(Married) couple without C. ","","","",""
"Paid","2016","Not Employed","Single parent ","","","",""
"Paid","2016","Not Employed","Couple + C. LE 16 ","","","",""
"Paid","2016","Not Employed","Couple + C. GT 16 ","","","",""
"Paid","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"Paid","2016","Employed","1-pers.-HH","","","",""
"Paid","2016","Employed","(Married) couple without C. ","","","",""
"Paid","2016","Employed","Single parent ","","","",""
"Paid","2016","Employed","Couple + C. LE 16 ","","","",""
"Paid","2016","Employed","Couple + C. GT 16 ","","","",""
"Paid","2016","Employed","Couple + C. LE and GT 16","","","",""
"Not paid","2016","Not Employed","1-pers.-HH","","","",""
"Not paid","2016","Not Employed","(Married) couple without C. ","","","",""
"Not paid","2016","Not Employed","Single parent ","","","",""
"Not paid","2016","Not Employed","Couple + C. LE 16 ","","","",""
"Not paid","2016","Not Employed","Couple + C. GT 16 ","","","",""
"Not paid","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"Not paid","2016","Employed","1-pers.-HH","","","",""
"Not paid","2016","Employed","(Married) couple without C. ","","","",""
"Not paid","2016","Employed","Single parent ","","","",""
"Not paid","2016","Employed","Couple + C. LE 16 ","","","",""
"Not paid","2016","Employed","Couple + C. GT 16 ","","","",""
"Not paid","2016","Employed","Couple + C. LE and GT 16","","","",""
"Acclaimed","2017","Not Employed","1-pers.-HH","","","",""
"Acclaimed","2017","Not Employed","(Married) couple without C. ","","","",""
"Acclaimed","2017","Not Employed","Single parent ","","","",""
"Acclaimed","2017","Not Employed","Couple + C. LE 16 ","","","",""
"Acclaimed","2017","Not Employed","Couple + C. GT 16 ","","","",""
"Acclaimed","2017","Not Employed","Couple + C. LE and GT 16","","","",""
"Acclaimed","2017","Employed","1-pers.-HH","","","",""
"Acclaimed","2017","Employed","(Married) couple without C. ","","","",""
"Acclaimed","2017","Employed","Single parent ","","","",""
"Acclaimed","2017","Employed","Couple + C. LE 16 ","","","",""
"Acclaimed","2017","Employed","Couple + C. GT 16 ","","","",""
"Acclaimed","2017","Employed","Couple + C. LE and GT 16","","","",""
"Partly, partly","2017","Not Employed","1-pers.-HH","","","",""
"Partly, partly","2017","Not Employed","(Married) couple without C. ","","","",""
"Partly, partly","2017","Not Employed","Single parent ","","","",""
"Partly, partly","2017","Not Employed","Couple + C. LE 16 ","","","",""
"Partly, partly","2017","Not Employed","Couple + C. GT 16 ","","","",""
"Partly, partly","2017","Not Employed","Couple + C. LE and GT 16","","","",""
"Partly, partly","2017","Employed","1-pers.-HH","","","",""
"Partly, partly","2017","Employed","(Married) couple without C. ","","","",""
"Partly, partly","2017","Employed","Single parent ","","","",""
"Partly, partly","2017","Employed","Couple + C. LE 16 ","","","",""
"Partly, partly","2017","Employed","Couple + C. GT 16 ","","","",""
"Partly, partly","2017","Employed","Couple + C. LE and GT 16","","","",""
"Paid","2017","Not Employed","1-pers.-HH","","","",""
"Paid","2017","Not Employed","(Married) couple without C. ","","","",""
"Paid","2017","Not Employed","Single parent ","","","",""
"Paid","2017","Not Employed","Couple + C. LE 16 ","","","",""
"Paid","2017","Not Employed","Couple + C. GT 16 ","","","",""
"Paid","2017","Not Employed","Couple + C. LE and GT 16","","","",""
"Paid","2017","Employed","1-pers.-HH","","","",""
"Paid","2017","Employed","(Married) couple without C. ","","","",""
"Paid","2017","Employed","Single parent ","","","",""
"Paid","2017","Employed","Couple + C. LE 16 ","","","",""
"Paid","2017","Employed","Couple + C. GT 16 ","","","",""
"Paid","2017","Employed","Couple + C. LE and GT 16","","","",""
"Not paid","2017","Not Employed","1-pers.-HH","","","",""
"Not paid","2017","Not Employed","(Married) couple without C. ","","","",""
"Not paid","2017","Not Employed","Single parent ","","","",""
"Not paid","2017","Not Employed","Couple + C. LE 16 ","","","",""
"Not paid","2017","Not Employed","Couple + C. GT 16 ","","","",""
"Not paid","2017","Not Employed","Couple + C. LE and GT 16","","","",""
"Not paid","2017","Employed","1-pers.-HH","","","",""
"Not paid","2017","Employed","(Married) couple without C. ","","","",""
"Not paid","2017","Employed","Single parent ","","","",""
"Not paid","2017","Employed","Couple + C. LE 16 ","","","",""
"Not paid","2017","Employed","Couple + C. GT 16 ","","","",""
"Not paid","2017","Employed","Couple + C. LE and GT 16","","","",""
"Acclaimed","2018","Not Employed","1-pers.-HH","7","","",""
"Acclaimed","2018","Not Employed","(Married) couple without C. ","7","","",""
"Acclaimed","2018","Not Employed","Single parent ","7","","",""
"Acclaimed","2018","Not Employed","Couple + C. LE 16 ","18","","",""
"Acclaimed","2018","Not Employed","Couple + C. GT 16 ","2","","",""
"Acclaimed","2018","Not Employed","Couple + C. LE and GT 16","3","","",""
"Acclaimed","2018","Employed","1-pers.-HH","687","0.536341196075214","0.508817270103779","0.563865122046649"
"Acclaimed","2018","Employed","(Married) couple without C. ","1343","0.538520321042162","0.518840689265298","0.558199952819026"
"Acclaimed","2018","Employed","Single parent ","478","0.567468085027566","0.533537922508194","0.601398247546938"
"Acclaimed","2018","Employed","Couple + C. LE 16 ","1497","0.540352017127666","0.522026191834246","0.558677842421087"
"Acclaimed","2018","Employed","Couple + C. GT 16 ","682","0.534697494975479","0.507210668654312","0.562184321296646"
"Acclaimed","2018","Employed","Couple + C. LE and GT 16","443","0.505615317868526","0.472823539048051","0.538407096689001"
"Partly, partly","2018","Not Employed","1-pers.-HH","7","","",""
"Partly, partly","2018","Not Employed","(Married) couple without C. ","","","",""
"Partly, partly","2018","Not Employed","Single parent ","6","","",""
"Partly, partly","2018","Not Employed","Couple + C. LE 16 ","7","","",""
"Partly, partly","2018","Not Employed","Couple + C. GT 16 ","5","","",""
"Partly, partly","2018","Not Employed","Couple + C. LE and GT 16","2","","",""
"Partly, partly","2018","Employed","1-pers.-HH","281","0.228658880881499","0.205479180055601","0.251838581707397"
"Partly, partly","2018","Employed","(Married) couple without C. ","516","0.21617299680041","0.19992310545806","0.232422888142759"
"Partly, partly","2018","Employed","Single parent ","163","0.215146313853804","0.187003504666057","0.243289123041551"
"Partly, partly","2018","Employed","Couple + C. LE 16 ","608","0.201202164423923","0.186460475653925","0.21594385319392"
"Partly, partly","2018","Employed","Couple + C. GT 16 ","292","0.260892757096226","0.236694305990746","0.285091208201706"
"Partly, partly","2018","Employed","Couple + C. LE and GT 16","212","0.224482958032174","0.197117058844904","0.251848857219445"
"Paid","2018","Not Employed","1-pers.-HH","2","","",""
"Paid","2018","Not Employed","(Married) couple without C. ","1","","",""
"Paid","2018","Not Employed","Single parent ","9","","",""
"Paid","2018","Not Employed","Couple + C. LE 16 ","6","","",""
"Paid","2018","Not Employed","Couple + C. GT 16 ","3","","",""
"Paid","2018","Not Employed","Couple + C. LE and GT 16","7","","",""
"Paid","2018","Employed","1-pers.-HH","142","0.108336662741647","0.0911821364702549","0.125491189013038"
"Paid","2018","Employed","(Married) couple without C. ","270","0.103901105571555","0.0918555264582833","0.115946684684826"
"Paid","2018","Employed","Single parent ","100","0.111588945374693","0.0900252243987061","0.133152666350679"
"Paid","2018","Employed","Couple + C. LE 16 ","318","0.0998147649428194","0.0887923739884548","0.110837155897184"
"Paid","2018","Employed","Couple + C. GT 16 ","155","0.101609243066064","0.0849597094032487","0.11825877672888"
"Paid","2018","Employed","Couple + C. LE and GT 16","131","0.171808559610659","0.147067965247851","0.196549153973466"
"Not paid","2018","Not Employed","1-pers.-HH","4","","",""
"Not paid","2018","Not Employed","(Married) couple without C. ","3","","",""
"Not paid","2018","Not Employed","Single parent ","2","","",""
"Not paid","2018","Not Employed","Couple + C. LE 16 ","7","","",""
"Not paid","2018","Not Employed","Couple + C. GT 16 ","","","",""
"Not paid","2018","Not Employed","Couple + C. LE and GT 16","5","","",""
"Not paid","2018","Employed","1-pers.-HH","151","0.126663260301641","0.108306047421175","0.145020473182107"
"Not paid","2018","Employed","(Married) couple without C. ","336","0.141405576585874","0.127650375951922","0.155160777219825"
"Not paid","2018","Employed","Single parent ","78","0.105796655743937","0.0847317143635723","0.126861597124302"
"Not paid","2018","Employed","Couple + C. LE 16 ","418","0.158631053505592","0.145197224443177","0.172064882568006"
"Not paid","2018","Employed","Couple + C. GT 16 ","136","0.102800504862231","0.0860647632405736","0.119536246483888"
"Not paid","2018","Employed","Couple + C. LE and GT 16","107","0.0980931644886412","0.0785847230918362","0.117601605885446"
