"plb0195_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Acclaimed","1986","Couple + C. LE 16 ","higher vocational","20","","","","1"
"Acclaimed","1986","Couple + C. LE 16 ","higher education","27","","","","1"
"Acclaimed","1986","Couple + C. GT 16 ","in school","","","","","1"
"Acclaimed","1986","Couple + C. GT 16 ","inadequately","1","","","","1"
"Acclaimed","1986","Couple + C. GT 16 ","general elemantary","32","0.238819250747142","0.171480307852602","0.306158193641681","1"
"Acclaimed","1986","Couple + C. GT 16 ","middle vocational","132","0.339775095033094","0.292154149375026","0.387396040691162","1"
"Acclaimed","1986","Couple + C. GT 16 ","vocational + Abi","6","","","","1"
"Acclaimed","1986","Couple + C. GT 16 ","higher vocational","11","","","","1"
"Acclaimed","1986","Couple + C. GT 16 ","higher education","12","","","","1"
"Acclaimed","1986","Couple + C. LE and GT 16","in school","","","","","1"
"Acclaimed","1986","Couple + C. LE and GT 16","inadequately","3","","","","1"
"Acclaimed","1986","Couple + C. LE and GT 16","general elemantary","26","","","","1"
"Acclaimed","1986","Couple + C. LE and GT 16","middle vocational","58","0.295017418069174","0.234199123486102","0.355835712652245","1"
"Acclaimed","1986","Couple + C. LE and GT 16","vocational + Abi","1","","","","1"
"Acclaimed","1986","Couple + C. LE and GT 16","higher vocational","8","","","","1"
"Acclaimed","1986","Couple + C. LE and GT 16","higher education","1","","","","1"
"Not paid","1986","1-pers.-HH","inadequately","2","","","","4"
"Not paid","1986","Couple + C. GT 16 ","general elemantary","21","","","","4"
"Not paid","1986","1-pers.-HH","general elemantary","7","","","","4"
"Not paid","1986","Couple + C. GT 16 ","middle vocational","56","0.148434710693826","0.112688253693308","0.184181167694344","4"
"Not paid","1986","1-pers.-HH","middle vocational","23","","","","4"
"Not paid","1986","1-pers.-HH","in school","","","","","4"
"Not paid","1986","Couple + C. GT 16 ","inadequately","","","","","4"
"Not paid","1986","1-pers.-HH","vocational + Abi","3","","","","4"
"Not paid","1986","(Married) couple without C. ","in school","","","","","4"
"Not paid","1986","(Married) couple without C. ","higher vocational","16","","","","4"
"Not paid","1986","Couple + C. GT 16 ","in school","","","","","4"
"Not paid","1986","Couple + C. GT 16 ","vocational + Abi","3","","","","4"
"Not paid","1986","Couple + C. GT 16 ","higher vocational","14","","","","4"
"Not paid","1986","Couple + C. GT 16 ","higher education","33","0.567109833650723","0.440681464924179","0.693538202377268","4"
"Not paid","1986","Couple + C. LE and GT 16","in school","","","","","4"
"Not paid","1986","Couple + C. LE and GT 16","inadequately","1","","","","4"
"Not paid","1986","1-pers.-HH","higher vocational","7","","","","4"
"Not paid","1986","1-pers.-HH","higher education","34","0.576965975767606","0.448711238869859","0.705220712665352","4"
"Not paid","1986","(Married) couple without C. ","vocational + Abi","6","","","","4"
"Not paid","1986","(Married) couple without C. ","inadequately","","","","","4"
"Not paid","1986","(Married) couple without C. ","general elemantary","15","","","","4"
"Not paid","1986","(Married) couple without C. ","higher education","46","0.602146383811544","0.496207873660893","0.708084893962196","4"
"Not paid","1986","Single parent ","in school","","","","","4"
"Not paid","1986","Single parent ","inadequately","2","","","","4"
"Not paid","1986","Couple + C. LE and GT 16","general elemantary","16","","","","4"
"Not paid","1986","Couple + C. LE and GT 16","middle vocational","28","","","","4"
"Not paid","1986","Couple + C. LE and GT 16","vocational + Abi","2","","","","4"
"Not paid","1986","(Married) couple without C. ","middle vocational","82","0.188425979530664","0.152728949280882","0.224123009780445","4"
"Not paid","1986","Couple + C. LE 16 ","higher education","60","0.524960553551442","0.435612387928201","0.614308719174684","4"
"Not paid","1986","Single parent ","general elemantary","3","","","","4"
"Not paid","1986","Single parent ","middle vocational","15","","","","4"
"Not paid","1986","Single parent ","vocational + Abi","1","","","","4"
"Not paid","1986","Single parent ","higher vocational","4","","","","4"
"Not paid","1986","Single parent ","higher education","4","","","","4"
"Not paid","1986","Couple + C. LE 16 ","in school","","","","","4"
"Not paid","1986","Couple + C. LE 16 ","inadequately","1","","","","4"
"Not paid","1986","Couple + C. LE 16 ","general elemantary","10","","","","4"
"Not paid","1986","Couple + C. LE 16 ","middle vocational","68","0.144586021173367","0.114003903170741","0.175168139175992","4"
"Not paid","1986","Couple + C. LE 16 ","vocational + Abi","10","","","","4"
"Not paid","1986","Couple + C. LE 16 ","higher vocational","23","","","","4"
"Not paid","1986","Couple + C. LE and GT 16","higher vocational","5","","","","4"
"Not paid","1986","Couple + C. LE and GT 16","higher education","19","","","","4"
"Paid","1986","Couple + C. LE and GT 16","middle vocational","105","0.439257170946089","0.373071723427649","0.505442618464528","3"
"Paid","1986","Couple + C. LE and GT 16","inadequately","25","","","","3"
"Paid","1986","Couple + C. GT 16 ","higher education","6","","","","3"
"Paid","1986","1-pers.-HH","in school","","","","","3"
"Paid","1986","1-pers.-HH","inadequately","12","","","","3"
"Paid","1986","1-pers.-HH","general elemantary","29","","","","3"
"Paid","1986","1-pers.-HH","middle vocational","69","0.315070058357958","0.248665818598471","0.381474298117446","3"
"Paid","1986","1-pers.-HH","vocational + Abi","2","","","","3"
"Paid","1986","1-pers.-HH","higher vocational","6","","","","3"
"Paid","1986","1-pers.-HH","higher education","4","","","","3"
"Paid","1986","(Married) couple without C. ","inadequately","16","","","","3"
"Paid","1986","(Married) couple without C. ","middle vocational","162","0.333686141439302","0.290642784306679","0.376729498571925","3"
"Paid","1986","Single parent ","general elemantary","23","","","","3"
"Paid","1986","Single parent ","vocational + Abi","2","","","","3"
"Paid","1986","Single parent ","higher education","","","","","3"
"Paid","1986","Couple + C. LE 16 ","in school","","","","","3"
"Paid","1986","Couple + C. LE 16 ","inadequately","39","0.657723083927023","0.5275043854342","0.787941782419847","3"
"Paid","1986","Couple + C. LE 16 ","general elemantary","101","0.643494083513306","0.565264233979783","0.721723933046828","3"
"Paid","1986","Couple + C. LE 16 ","vocational + Abi","22","","","","3"
"Paid","1986","Couple + C. LE 16 ","higher education","21","","","","3"
"Paid","1986","Couple + C. GT 16 ","inadequately","24","","","","3"
"Paid","1986","Couple + C. GT 16 ","general elemantary","79","0.454004469080337","0.375370112322086","0.532638825838588","3"
"Paid","1986","Couple + C. GT 16 ","middle vocational","147","0.37863257713428","0.329864063253022","0.427401091015538","3"
"Paid","1986","Couple + C. GT 16 ","vocational + Abi","6","","","","3"
"Paid","1986","Couple + C. GT 16 ","higher vocational","12","","","","3"
"Paid","1986","Couple + C. LE and GT 16","in school","","","","","3"
"Paid","1986","Couple + C. LE and GT 16","general elemantary","61","0.475524508420491","0.380899647504271","0.570149369336711","3"
"Paid","1986","Couple + C. LE and GT 16","vocational + Abi","6","","","","3"
"Paid","1986","Couple + C. LE and GT 16","higher vocational","3","","","","3"
"Paid","1986","Couple + C. LE and GT 16","higher education","1","","","","3"
"Paid","1986","(Married) couple without C. ","in school","","","","","3"
"Paid","1986","(Married) couple without C. ","general elemantary","61","0.507402946359567","0.417198180271796","0.597607712447338","3"
"Paid","1986","(Married) couple without C. ","vocational + Abi","7","","","","3"
"Paid","1986","(Married) couple without C. ","higher vocational","14","","","","3"
"Paid","1986","(Married) couple without C. ","higher education","12","","","","3"
"Paid","1986","Single parent ","in school","1","","","","3"
"Paid","1986","Single parent ","inadequately","2","","","","3"
"Paid","1986","Single parent ","middle vocational","37","0.41324256477963","0.309171334086208","0.517313795473052","3"
"Paid","1986","Single parent ","higher vocational","3","","","","3"
"Paid","1986","Couple + C. LE 16 ","middle vocational","244","0.447710177224803","0.404468927364514","0.490951427085091","3"
"Paid","1986","Couple + C. LE 16 ","higher vocational","25","","","","3"
"Paid","1986","Couple + C. GT 16 ","in school","1","","","","3"
"Partly, partly","1986","1-pers.-HH","inadequately","3","","","","2"
"Partly, partly","1986","Couple + C. GT 16 ","in school","","","","","2"
"Partly, partly","1986","Couple + C. LE 16 ","higher education","12","","","","2"
"Partly, partly","1986","Couple + C. LE and GT 16","general elemantary","4","","","","2"
"Partly, partly","1986","1-pers.-HH","in school","","","","","2"
"Partly, partly","1986","1-pers.-HH","general elemantary","3","","","","2"
"Partly, partly","1986","1-pers.-HH","middle vocational","25","","","","2"
"Partly, partly","1986","(Married) couple without C. ","general elemantary","10","","","","2"
"Partly, partly","1986","(Married) couple without C. ","middle vocational","65","0.144164956261102","0.112100600878364","0.176229311643839","2"
"Partly, partly","1986","1-pers.-HH","vocational + Abi","2","","","","2"
"Partly, partly","1986","Couple + C. LE and GT 16","middle vocational","25","","","","2"
"Partly, partly","1986","1-pers.-HH","higher vocational","4","","","","2"
"Partly, partly","1986","1-pers.-HH","higher education","6","","","","2"
"Partly, partly","1986","(Married) couple without C. ","in school","","","","","2"
"Partly, partly","1986","(Married) couple without C. ","inadequately","1","","","","2"
"Partly, partly","1986","Couple + C. LE 16 ","higher vocational","11","","","","2"
"Partly, partly","1986","Couple + C. GT 16 ","inadequately","","","","","2"
"Partly, partly","1986","Couple + C. GT 16 ","general elemantary","22","","","","2"
"Partly, partly","1986","Couple + C. GT 16 ","middle vocational","45","0.1331576171388","0.098998285179113","0.167316949098488","2"
"Partly, partly","1986","Couple + C. GT 16 ","vocational + Abi","2","","","","2"
"Partly, partly","1986","(Married) couple without C. ","vocational + Abi","3","","","","2"
"Partly, partly","1986","(Married) couple without C. ","higher vocational","9","","","","2"
"Partly, partly","1986","(Married) couple without C. ","higher education","4","","","","2"
"Partly, partly","1986","Couple + C. GT 16 ","higher vocational","7","","","","2"
"Partly, partly","1986","Couple + C. GT 16 ","higher education","8","","","","2"
"Partly, partly","1986","Couple + C. LE and GT 16","in school","","","","","2"
"Partly, partly","1986","Couple + C. LE and GT 16","inadequately","5","","","","2"
"Partly, partly","1986","Single parent ","middle vocational","7","","","","2"
"Partly, partly","1986","Single parent ","vocational + Abi","","","","","2"
"Partly, partly","1986","Single parent ","higher vocational","","","","","2"
"Partly, partly","1986","Single parent ","higher education","","","","","2"
"Partly, partly","1986","Couple + C. LE 16 ","in school","","","","","2"
"Partly, partly","1986","Couple + C. LE 16 ","inadequately","3","","","","2"
"Partly, partly","1986","Couple + C. LE 16 ","general elemantary","11","","","","2"
"Partly, partly","1986","Couple + C. LE 16 ","middle vocational","60","0.112983842844478","0.0854548596152251","0.14051282607373","2"
"Partly, partly","1986","Couple + C. LE 16 ","vocational + Abi","2","","","","2"
"Partly, partly","1986","Single parent ","in school","","","","","2"
"Partly, partly","1986","Single parent ","inadequately","1","","","","2"
"Partly, partly","1986","Single parent ","general elemantary","6","","","","2"
"Partly, partly","1986","Couple + C. LE and GT 16","vocational + Abi","1","","","","2"
"Partly, partly","1986","Couple + C. LE and GT 16","higher vocational","2","","","","2"
"Partly, partly","1986","Couple + C. LE and GT 16","higher education","4","","","","2"
"Acclaimed","1987","1-pers.-HH","in school","","","","","1"
"Acclaimed","1987","1-pers.-HH","inadequately","","","","","1"
"Acclaimed","1987","1-pers.-HH","general elemantary","","","","","1"
"Acclaimed","1987","1-pers.-HH","middle vocational","","","","","1"
"Acclaimed","1987","1-pers.-HH","vocational + Abi","","","","","1"
"Acclaimed","1987","1-pers.-HH","higher vocational","","","","","1"
"Acclaimed","1987","1-pers.-HH","higher education","","","","","1"
"Acclaimed","1987","(Married) couple without C. ","in school","","","","","1"
"Acclaimed","1987","(Married) couple without C. ","inadequately","","","","","1"
"Acclaimed","1987","(Married) couple without C. ","general elemantary","","","","","1"
"Acclaimed","1987","(Married) couple without C. ","middle vocational","","","","","1"
"Acclaimed","1987","(Married) couple without C. ","vocational + Abi","","","","","1"
"Acclaimed","1987","(Married) couple without C. ","higher vocational","","","","","1"
"Acclaimed","1987","(Married) couple without C. ","higher education","","","","","1"
"Acclaimed","1987","Single parent ","in school","","","","","1"
"Acclaimed","1987","Single parent ","inadequately","","","","","1"
"Acclaimed","1987","Single parent ","general elemantary","","","","","1"
"Acclaimed","1987","Single parent ","middle vocational","","","","","1"
"Acclaimed","1987","Single parent ","vocational + Abi","","","","","1"
"Acclaimed","1987","Single parent ","higher vocational","","","","","1"
"Acclaimed","1987","Single parent ","higher education","","","","","1"
"Acclaimed","1987","Couple + C. LE 16 ","in school","","","","","1"
"Acclaimed","1987","Couple + C. LE 16 ","inadequately","","","","","1"
