"plb0195_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Paid","1990","Other degree","direct migration background","294","0.718907176946193","0.674687646576819","0.763126707315568"
"Paid","1990","Other degree","indirect migration background","1","","",""
"Paid","1990","no degree/no degree yet","no migration background","13","","",""
"Paid","1990","no degree/no degree yet","direct migration background","109","0.718166723389427","0.647111418955258","0.789222027823596"
"Paid","1990","no degree/no degree yet","indirect migration background","1","","",""
"Not paid","1990","lower secondary degree","no migration background","128","0.101814617866549","0.0857663204260277","0.11786291530707"
"Not paid","1990","lower secondary degree","direct migration background","16","","",""
"Not paid","1990","lower secondary degree","indirect migration background","5","","",""
"Not paid","1990","secondary school degree","no migration background","132","0.200172334038185","0.170403036040081","0.229941632036289"
"Not paid","1990","secondary school degree","direct migration background","5","","",""
"Not paid","1990","secondary school degree","indirect migration background","4","","",""
"Not paid","1990","college entrance qualification","no migration background","184","0.387367279012733","0.34401231972945","0.430722238296016"
"Not paid","1990","college entrance qualification","direct migration background","12","","",""
"Not paid","1990","college entrance qualification","indirect migration background","2","","",""
"Not paid","1990","Other degree","no migration background","2","","",""
"Not paid","1990","Other degree","direct migration background","18","","",""
"Not paid","1990","Other degree","indirect migration background","1","","",""
"Not paid","1990","no degree/no degree yet","no migration background","","","",""
"Not paid","1990","no degree/no degree yet","direct migration background","1","","",""
"Not paid","1990","no degree/no degree yet","indirect migration background","","","",""
"Acclaimed","1991","lower secondary degree","no migration background","623","0.320321143420583","0.299379178509224","0.341263108331941"
"Acclaimed","1991","lower secondary degree","direct migration background","65","0.248653126823258","0.197191839066238","0.300114414580278"
"Acclaimed","1991","lower secondary degree","indirect migration background","21","","",""
"Acclaimed","1991","secondary school degree","no migration background","832","0.435855286875234","0.412909482215264","0.458801091535204"
"Acclaimed","1991","secondary school degree","direct migration background","33","0.404680007508934","0.294329990770678","0.515030024247191"
"Acclaimed","1991","secondary school degree","indirect migration background","9","","",""
"Acclaimed","1991","college entrance qualification","no migration background","274","0.338407563841336","0.305286417761096","0.371528709921577"
"Acclaimed","1991","college entrance qualification","direct migration background","19","","",""
"Acclaimed","1991","college entrance qualification","indirect migration background","5","","",""
"Acclaimed","1991","Other degree","no migration background","13","","",""
"Acclaimed","1991","Other degree","direct migration background","63","0.176178345353077","0.139029076250275","0.21332761445588"
"Acclaimed","1991","Other degree","indirect migration background","","","",""
"Acclaimed","1991","no degree/no degree yet","no migration background","7","","",""
"Acclaimed","1991","no degree/no degree yet","direct migration background","25","","",""
"Acclaimed","1991","no degree/no degree yet","indirect migration background","1","","",""
"Partly, partly","1991","lower secondary degree","no migration background","308","0.154582839222126","0.138357681995684","0.170807996448568"
"Partly, partly","1991","lower secondary degree","direct migration background","34","0.138433581146811","0.0973159057108722","0.179551256582749"
"Partly, partly","1991","lower secondary degree","indirect migration background","11","","",""
"Partly, partly","1991","secondary school degree","no migration background","257","0.145742155659751","0.12941449545018","0.162069815869322"
"Partly, partly","1991","secondary school degree","direct migration background","8","","",""
"Partly, partly","1991","secondary school degree","indirect migration background","6","","",""
"Partly, partly","1991","college entrance qualification","no migration background","99","0.129816719031125","0.106290033831541","0.153343404230709"
"Partly, partly","1991","college entrance qualification","direct migration background","11","","",""
"Partly, partly","1991","college entrance qualification","indirect migration background","2","","",""
"Partly, partly","1991","Other degree","no migration background","3","","",""
"Partly, partly","1991","Other degree","direct migration background","43","0.118795585337863","0.0872458375748415","0.150345333100883"
"Partly, partly","1991","Other degree","indirect migration background","1","","",""
