"plb0195_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Acclaimed","1987","no migration background","(3b) higher tertiary education","","","",""
"Acclaimed","1987","direct migration background","(0) in school","","","",""
"Acclaimed","1987","direct migration background","(1a) inadequately completed","","","",""
"Acclaimed","1987","direct migration background","(1b) general elementary school","","","",""
"Acclaimed","1987","direct migration background","(1c) basic vocational qualification","","","",""
"Acclaimed","1987","direct migration background","(2b) intermediate general qualification","","","",""
"Acclaimed","1987","direct migration background","(2a) intermediate vocational","","","",""
"Acclaimed","1987","direct migration background","(2c_gen) general maturity certificate","","","",""
"Acclaimed","1987","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","1987","direct migration background","(3a) lower tertiary education","","","",""
"Acclaimed","1987","direct migration background","(3b) higher tertiary education","","","",""
"Acclaimed","1987","indirect migration background","(0) in school","","","",""
"Acclaimed","1987","indirect migration background","(1a) inadequately completed","","","",""
"Acclaimed","1987","indirect migration background","(1b) general elementary school","","","",""
"Acclaimed","1987","indirect migration background","(1c) basic vocational qualification","","","",""
"Acclaimed","1987","indirect migration background","(2b) intermediate general qualification","","","",""
"Acclaimed","1987","indirect migration background","(2a) intermediate vocational","","","",""
"Acclaimed","1987","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Acclaimed","1987","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","1987","indirect migration background","(3a) lower tertiary education","","","",""
"Acclaimed","1987","indirect migration background","(3b) higher tertiary education","","","",""
"Partly, partly","1987","no migration background","(0) in school","","","",""
"Partly, partly","1987","no migration background","(1a) inadequately completed","","","",""
"Partly, partly","1987","no migration background","(1b) general elementary school","","","",""
"Partly, partly","1987","no migration background","(1c) basic vocational qualification","","","",""
"Partly, partly","1987","no migration background","(2b) intermediate general qualification","","","",""
"Partly, partly","1987","no migration background","(2a) intermediate vocational","","","",""
"Partly, partly","1987","no migration background","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1987","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","1987","no migration background","(3a) lower tertiary education","","","",""
"Partly, partly","1987","no migration background","(3b) higher tertiary education","","","",""
"Partly, partly","1987","direct migration background","(0) in school","","","",""
"Partly, partly","1987","direct migration background","(1a) inadequately completed","","","",""
"Partly, partly","1987","direct migration background","(1b) general elementary school","","","",""
"Partly, partly","1987","direct migration background","(1c) basic vocational qualification","","","",""
"Partly, partly","1987","direct migration background","(2b) intermediate general qualification","","","",""
"Partly, partly","1987","direct migration background","(2a) intermediate vocational","","","",""
"Partly, partly","1987","direct migration background","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1987","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","1987","direct migration background","(3a) lower tertiary education","","","",""
"Partly, partly","1987","direct migration background","(3b) higher tertiary education","","","",""
"Partly, partly","1987","indirect migration background","(0) in school","","","",""
"Partly, partly","1987","indirect migration background","(1a) inadequately completed","","","",""
"Partly, partly","1987","indirect migration background","(1b) general elementary school","","","",""
"Partly, partly","1987","indirect migration background","(1c) basic vocational qualification","","","",""
"Partly, partly","1987","indirect migration background","(2b) intermediate general qualification","","","",""
"Partly, partly","1987","indirect migration background","(2a) intermediate vocational","","","",""
"Partly, partly","1987","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1987","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","1987","indirect migration background","(3a) lower tertiary education","","","",""
"Partly, partly","1987","indirect migration background","(3b) higher tertiary education","","","",""
"Paid","1987","no migration background","(0) in school","","","",""
"Paid","1987","no migration background","(1a) inadequately completed","","","",""
"Paid","1987","no migration background","(1b) general elementary school","","","",""
"Paid","1987","no migration background","(1c) basic vocational qualification","","","",""
"Paid","1987","no migration background","(2b) intermediate general qualification","","","",""
"Paid","1987","no migration background","(2a) intermediate vocational","","","",""
"Paid","1987","no migration background","(2c_gen) general maturity certificate","","","",""
"Paid","1987","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Paid","1987","no migration background","(3a) lower tertiary education","","","",""
"Paid","1987","no migration background","(3b) higher tertiary education","","","",""
"Paid","1987","direct migration background","(0) in school","","","",""
"Paid","1987","direct migration background","(1a) inadequately completed","","","",""
"Paid","1987","direct migration background","(1b) general elementary school","","","",""
"Paid","1987","direct migration background","(1c) basic vocational qualification","","","",""
"Paid","1987","direct migration background","(2b) intermediate general qualification","","","",""
