"plh0206i01","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2005","(1a) inadequately completed","middle vocational","","","",""
"6 on scale 1-7","2005","(1a) inadequately completed","vocational + Abi","","","",""
"6 on scale 1-7","2005","(1a) inadequately completed","higher vocational","","","",""
"6 on scale 1-7","2005","(1a) inadequately completed","higher education","","","",""
"6 on scale 1-7","2005","(1b) general elementary school","in school","","","",""
"6 on scale 1-7","2005","(1b) general elementary school","inadequately","","","",""
"6 on scale 1-7","2005","(1b) general elementary school","general elemantary","411","0.214869142160413","0.196035389368084","0.233702894952742"
"6 on scale 1-7","2005","(1b) general elementary school","middle vocational","","","",""
"6 on scale 1-7","2005","(1b) general elementary school","vocational + Abi","","","",""
"6 on scale 1-7","2005","(1b) general elementary school","higher vocational","","","",""
"6 on scale 1-7","2005","(1b) general elementary school","higher education","","","",""
"6 on scale 1-7","2005","(1c) basic vocational qualification","in school","","","",""
"6 on scale 1-7","2005","(1c) basic vocational qualification","inadequately","","","",""
"6 on scale 1-7","2005","(1c) basic vocational qualification","general elemantary","","","",""
"6 on scale 1-7","2005","(1c) basic vocational qualification","middle vocational","1169","0.214201931861962","0.203108389991665","0.22529547373226"
"6 on scale 1-7","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"6 on scale 1-7","2005","(1c) basic vocational qualification","higher vocational","111","0.21325243837525","0.176300110958181","0.250204765792319"
"6 on scale 1-7","2005","(1c) basic vocational qualification","higher education","","","",""
"6 on scale 1-7","2005","(2b) intermediate general qualification","in school","","","",""
"6 on scale 1-7","2005","(2b) intermediate general qualification","inadequately","","","",""
"6 on scale 1-7","2005","(2b) intermediate general qualification","general elemantary","148","0.203255986796468","0.170505695147411","0.236006278445524"
"6 on scale 1-7","2005","(2b) intermediate general qualification","middle vocational","","","",""
"6 on scale 1-7","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"6 on scale 1-7","2005","(2b) intermediate general qualification","higher vocational","","","",""
"6 on scale 1-7","2005","(2b) intermediate general qualification","higher education","","","",""
"6 on scale 1-7","2005","(2a) intermediate vocational","in school","","","",""
"6 on scale 1-7","2005","(2a) intermediate vocational","inadequately","","","",""
"6 on scale 1-7","2005","(2a) intermediate vocational","general elemantary","","","",""
"6 on scale 1-7","2005","(2a) intermediate vocational","middle vocational","1016","0.234453496547234","0.221499786668888","0.24740720642558"
"6 on scale 1-7","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"6 on scale 1-7","2005","(2a) intermediate vocational","higher vocational","188","0.278503552408792","0.245201121241523","0.31180598357606"
"6 on scale 1-7","2005","(2a) intermediate vocational","higher education","","","",""
"6 on scale 1-7","2005","(2c_gen) general maturity certificate","in school","","","",""
"6 on scale 1-7","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"6 on scale 1-7","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"6 on scale 1-7","2005","(2c_gen) general maturity certificate","middle vocational","245","0.305824155646916","0.27383597266836","0.337812338625471"
"6 on scale 1-7","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"6 on scale 1-7","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"6 on scale 1-7","2005","(2c_gen) general maturity certificate","higher education","","","",""
"6 on scale 1-7","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"6 on scale 1-7","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"6 on scale 1-7","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"6 on scale 1-7","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"6 on scale 1-7","2005","(2c_voc) vocational maturity certificate","vocational + Abi","286","0.240031417674032","0.215173003015839","0.264889832332225"
"6 on scale 1-7","2005","(2c_voc) vocational maturity certificate","higher vocational","99","0.262912604218503","0.218767595648322","0.307057612788684"
"6 on scale 1-7","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"6 on scale 1-7","2005","(3a) lower tertiary education","in school","","","",""
"6 on scale 1-7","2005","(3a) lower tertiary education","inadequately","","","",""
"6 on scale 1-7","2005","(3a) lower tertiary education","general elemantary","","","",""
"6 on scale 1-7","2005","(3a) lower tertiary education","middle vocational","","","",""
"6 on scale 1-7","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"6 on scale 1-7","2005","(3a) lower tertiary education","higher vocational","","","",""
"6 on scale 1-7","2005","(3a) lower tertiary education","higher education","441","0.243904700259734","0.223165135149293","0.264644265370176"
"6 on scale 1-7","2005","(3b) higher tertiary education","in school","","","",""
"6 on scale 1-7","2005","(3b) higher tertiary education","inadequately","","","",""
"6 on scale 1-7","2005","(3b) higher tertiary education","general elemantary","","","",""
"6 on scale 1-7","2005","(3b) higher tertiary education","middle vocational","","","",""
"6 on scale 1-7","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"6 on scale 1-7","2005","(3b) higher tertiary education","higher vocational","","","",""
"6 on scale 1-7","2005","(3b) higher tertiary education","higher education","729","0.262221579837079","0.245048625724028","0.27939453395013"
"7 Strongly agree","2005","(0) in school","in school","346","0.54003754384127","0.501634193028793","0.578440894653746"
"7 Strongly agree","2005","(0) in school","inadequately","","","",""
"7 Strongly agree","2005","(0) in school","general elemantary","","","",""
"7 Strongly agree","2005","(0) in school","middle vocational","","","",""
"7 Strongly agree","2005","(0) in school","vocational + Abi","","","",""
"7 Strongly agree","2005","(0) in school","higher vocational","","","",""
"7 Strongly agree","2005","(0) in school","higher education","","","",""
"7 Strongly agree","2005","(1a) inadequately completed","in school","","","",""
"7 Strongly agree","2005","(1a) inadequately completed","inadequately","127","0.661444348409524","0.595696243140236","0.727192453678813"
"7 Strongly agree","2005","(1a) inadequately completed","general elemantary","","","",""
"7 Strongly agree","2005","(1a) inadequately completed","middle vocational","30","0.700139183429481","0.561567179543262","0.838711187315699"
"7 Strongly agree","2005","(1a) inadequately completed","vocational + Abi","","","",""
"7 Strongly agree","2005","(1a) inadequately completed","higher vocational","","","",""
"7 Strongly agree","2005","(1a) inadequately completed","higher education","","","",""
"7 Strongly agree","2005","(1b) general elementary school","in school","","","",""
"7 Strongly agree","2005","(1b) general elementary school","inadequately","","","",""
"7 Strongly agree","2005","(1b) general elementary school","general elemantary","1117","0.624457750790933","0.602252292079246","0.64666320950262"
"7 Strongly agree","2005","(1b) general elementary school","middle vocational","","","",""
"7 Strongly agree","2005","(1b) general elementary school","vocational + Abi","","","",""
"7 Strongly agree","2005","(1b) general elementary school","higher vocational","","","",""
"7 Strongly agree","2005","(1b) general elementary school","higher education","","","",""
"7 Strongly agree","2005","(1c) basic vocational qualification","in school","","","",""
"7 Strongly agree","2005","(1c) basic vocational qualification","inadequately","","","",""
"7 Strongly agree","2005","(1c) basic vocational qualification","general elemantary","","","",""
"7 Strongly agree","2005","(1c) basic vocational qualification","middle vocational","3429","0.660783587583876","0.647981785494177","0.673585389673576"
"7 Strongly agree","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"7 Strongly agree","2005","(1c) basic vocational qualification","higher vocational","303","0.668408473600003","0.62593676064892","0.710880186551086"
"7 Strongly agree","2005","(1c) basic vocational qualification","higher education","","","",""
"7 Strongly agree","2005","(2b) intermediate general qualification","in school","","","",""
"7 Strongly agree","2005","(2b) intermediate general qualification","inadequately","","","",""
"7 Strongly agree","2005","(2b) intermediate general qualification","general elemantary","348","0.642252601302225","0.603242662186985","0.681262540417465"
"7 Strongly agree","2005","(2b) intermediate general qualification","middle vocational","","","",""
"7 Strongly agree","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"7 Strongly agree","2005","(2b) intermediate general qualification","higher vocational","","","",""
"7 Strongly agree","2005","(2b) intermediate general qualification","higher education","","","",""
"7 Strongly agree","2005","(2a) intermediate vocational","in school","","","",""
"7 Strongly agree","2005","(2a) intermediate vocational","inadequately","","","",""
"7 Strongly agree","2005","(2a) intermediate vocational","general elemantary","","","",""
"7 Strongly agree","2005","(2a) intermediate vocational","middle vocational","2717","0.676422746326064","0.662118067398284","0.690727425253843"
"7 Strongly agree","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"7 Strongly agree","2005","(2a) intermediate vocational","higher vocational","442","0.633315618979432","0.597514238228814","0.66911699973005"
"7 Strongly agree","2005","(2a) intermediate vocational","higher education","","","",""
"7 Strongly agree","2005","(2c_gen) general maturity certificate","in school","","","",""
"7 Strongly agree","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"7 Strongly agree","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"7 Strongly agree","2005","(2c_gen) general maturity certificate","middle vocational","452","0.546561916173638","0.512000016069911","0.581123816277366"
"7 Strongly agree","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"7 Strongly agree","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"7 Strongly agree","2005","(2c_gen) general maturity certificate","higher education","","","",""
"7 Strongly agree","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"7 Strongly agree","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"7 Strongly agree","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"7 Strongly agree","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"7 Strongly agree","2005","(2c_voc) vocational maturity certificate","vocational + Abi","715","0.630911757759106","0.602825687399332","0.658997828118879"
"7 Strongly agree","2005","(2c_voc) vocational maturity certificate","higher vocational","255","0.672318186077502","0.625249723971866","0.719386648183137"
"7 Strongly agree","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"7 Strongly agree","2005","(3a) lower tertiary education","in school","","","",""
"7 Strongly agree","2005","(3a) lower tertiary education","inadequately","","","",""
