"plh0206i01","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"7 Strongly agree","2015","Full Time","Couple + C. LE and GT 16","495","0.518800626048784","0.485407149288141","0.552194102809426","7"
"7 Strongly agree","2015","Part Time","1-pers.-HH","401","0.583598471868382","0.546409905632056","0.620787038104708","7"
"7 Strongly agree","2015","Part Time","(Married) couple without C. ","851","0.609769860399625","0.584618727660769","0.634920993138481","7"
"7 Strongly agree","2015","Part Time","Single parent ","588","0.6671368428443","0.636125069025425","0.698148616663175","7"
"7 Strongly agree","2015","Part Time","Couple + C. LE 16 ","1400","0.630451575970197","0.610471743999974","0.65043140794042","7"
"7 Strongly agree","2015","Part Time","Couple + C. GT 16 ","539","0.580634352885635","0.548800073025036","0.612468632746234","7"
"7 Strongly agree","2015","Part Time","Couple + C. LE and GT 16","464","0.596438165674127","0.561694833957708","0.631181497390546","7"
"7 Strongly agree","2015","Not Working","1-pers.-HH","1202","0.62039001708918","0.598626322627853","0.642153711550507","7"
"7 Strongly agree","2015","Not Working","(Married) couple without C. ","2359","0.570585804948501","0.555454616765566","0.585716993131436","7"
"1 Strongly disagree","2016","Full Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2016","Part Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2016","Not Working","(Married) couple without C. ","1","","","","1"
"1 Strongly disagree","2016","Not Working","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2016","Not Working","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2016","Full Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2016","Part Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2016","Part Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2016","Part Time","Single parent ","","","","","1"
"1 Strongly disagree","2016","Part Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2016","Part Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2016","Not Working","1-pers.-HH","11","","","","1"
"1 Strongly disagree","2016","Not Working","Single parent ","4","","","","1"
"1 Strongly disagree","2016","Not Working","Couple + C. LE 16 ","12","","","","1"
"1 Strongly disagree","2016","Full Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2016","Full Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2016","Full Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2016","Full Time","Single parent ","","","","","1"
"2 on scale 1-7 ","2016","Not Working","Single parent ","1","","","","2"
"2 on scale 1-7 ","2016","Not Working","Couple + C. LE 16 ","2","","","","2"
"2 on scale 1-7 ","2016","Not Working","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2016","Not Working","Couple + C. LE and GT 16","2","","","","2"
"2 on scale 1-7 ","2016","Not Working","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2016","Part Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2016","Part Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2016","Part Time","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2016","Part Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2016","Not Working","1-pers.-HH","4","","","","2"
"2 on scale 1-7 ","2016","Full Time","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2016","Full Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2016","Part Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2016","Part Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2016","Full Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2016","Full Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2016","Full Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2016","Full Time","1-pers.-HH","","","","","2"
"3 on scale 1-7 ","2016","Not Working","Single parent ","5","","","","3"
"3 on scale 1-7 ","2016","Not Working","Couple + C. LE 16 ","7","","","","3"
"3 on scale 1-7 ","2016","Not Working","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2016","Not Working","Couple + C. LE and GT 16","1","","","","3"
"3 on scale 1-7 ","2016","Full Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2016","Part Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2016","Part Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2016","Part Time","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2016","Part Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2016","Part Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2016","Not Working","(Married) couple without C. ","3","","","","3"
"3 on scale 1-7 ","2016","Full Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2016","Full Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2016","Full Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2016","Full Time","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2016","Part Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2016","Not Working","1-pers.-HH","7","","","","3"
"3 on scale 1-7 ","2016","Full Time","Single parent ","","","","","3"
"4 on scale 1-7","2016","Not Working","Single parent ","5","","","","4"
"4 on scale 1-7","2016","Not Working","Couple + C. LE 16 ","17","","","","4"
"4 on scale 1-7","2016","Not Working","Couple + C. GT 16 ","1","","","","4"
"4 on scale 1-7","2016","Not Working","Couple + C. LE and GT 16","3","","","","4"
"4 on scale 1-7","2016","Part Time","Single parent ","","","","","4"
"4 on scale 1-7","2016","Not Working","(Married) couple without C. ","4","","","","4"
"4 on scale 1-7","2016","Full Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2016","Part Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2016","Part Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2016","Part Time","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2016","Part Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2016","Part Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2016","Not Working","1-pers.-HH","21","","","","4"
"4 on scale 1-7","2016","Full Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2016","Full Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2016","Full Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2016","Full Time","Single parent ","","","","","4"
"4 on scale 1-7","2016","Full Time","Couple + C. LE 16 ","","","","","4"
"5 on scale 1-7","2016","Not Working","Single parent ","13","","","","5"
"5 on scale 1-7","2016","Not Working","Couple + C. LE 16 ","29","","","","5"
"5 on scale 1-7","2016","Part Time","Single parent ","","","","","5"
"5 on scale 1-7","2016","Part Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2016","Part Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2016","Part Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2016","Not Working","(Married) couple without C. ","6","","","","5"
"5 on scale 1-7","2016","Not Working","Couple + C. GT 16 ","4","","","","5"
"5 on scale 1-7","2016","Not Working","Couple + C. LE and GT 16","6","","","","5"
"5 on scale 1-7","2016","Full Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2016","Full Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2016","Part Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2016","Part Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2016","Not Working","1-pers.-HH","28","","","","5"
"5 on scale 1-7","2016","Full Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2016","Full Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2016","Full Time","Single parent ","","","","","5"
"5 on scale 1-7","2016","Full Time","Couple + C. LE 16 ","","","","","5"
"6 on scale 1-7","2016","Not Working","Single parent ","18","","","","6"
"6 on scale 1-7","2016","Not Working","Couple + C. LE and GT 16","12","","","","6"
"6 on scale 1-7","2016","Not Working","Couple + C. LE 16 ","64","0.127935144886973","0.112816363759423","0.143053926014523","6"
"6 on scale 1-7","2016","Not Working","Couple + C. GT 16 ","2","","","","6"
"6 on scale 1-7","2016","Full Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2016","Full Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2016","Part Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2016","Part Time","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2016","Full Time","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2016","Full Time","Single parent ","","","","","6"
"6 on scale 1-7","2016","Part Time","Single parent ","","","","","6"
"6 on scale 1-7","2016","Full Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2016","Part Time","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2016","Part Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2016","Part Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2016","Not Working","(Married) couple without C. ","13","","","","6"
"6 on scale 1-7","2016","Full Time","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2016","Not Working","1-pers.-HH","69","0.0808267359615019","0.0635576904367413","0.0980957814862626","6"
"7 Strongly agree","2016","Not Working","Single parent ","304","0.750946564225906","0.705639611330047","0.796253517121766","7"
"7 Strongly agree","2016","Not Working","Couple + C. LE 16 ","1744","0.816369502986992","0.798844292367483","0.8338947136065","7"
"7 Strongly agree","2016","Not Working","Couple + C. GT 16 ","75","0.666671216277003","0.5646399148916","0.768702517662405","7"
"7 Strongly agree","2016","Not Working","Couple + C. LE and GT 16","387","0.894188729795421","0.864451004869124","0.923926454721718","7"
"7 Strongly agree","2016","Full Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2016","Full Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2016","Full Time","Single parent ","","","","","7"
"7 Strongly agree","2016","Full Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2016","Full Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2016","Full Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2016","Part Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2016","Part Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2016","Part Time","Single parent ","","","","","7"
"7 Strongly agree","2016","Part Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2016","Part Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2016","Part Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2016","Not Working","1-pers.-HH","817","0.84036654589336","0.817161178150337","0.863571913636383","7"
"7 Strongly agree","2016","Not Working","(Married) couple without C. ","144","0.542363940409949","0.467692323022921","0.617035557796978","7"
"1 Strongly disagree","2017","Full Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2017","Full Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2017","Part Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2017","Part Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2017","Part Time","Single parent ","","","","","1"
"1 Strongly disagree","2017","Part Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2017","Part Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2017","Part Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2017","Not Working","1-pers.-HH","2","","","","1"
"1 Strongly disagree","2017","Not Working","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2017","Not Working","Single parent ","","","","","1"
"1 Strongly disagree","2017","Not Working","Couple + C. LE 16 ","2","","","","1"
"1 Strongly disagree","2017","Not Working","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2017","Not Working","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2017","Full Time","Single parent ","","","","","1"
"1 Strongly disagree","2017","Full Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2017","Full Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2017","Full Time","Couple + C. LE 16 ","","","","","1"
"2 on scale 1-7 ","2017","Not Working","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2017","Part Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2017","Part Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2017","Part Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2017","Part Time","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2017","Part Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2017","Not Working","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2017","Full Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2017","Part Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2017","Not Working","Couple + C. LE 16 ","1","","","","2"
"2 on scale 1-7 ","2017","Full Time","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2017","Not Working","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2017","Not Working","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2017","Not Working","Single parent ","","","","","2"
"2 on scale 1-7 ","2017","Full Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2017","Full Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2017","Full Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2017","Full Time","Couple + C. LE 16 ","","","","","2"
"3 on scale 1-7 ","2017","Not Working","Couple + C. LE and GT 16","1","","","","3"
"3 on scale 1-7 ","2017","Part Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2017","Not Working","1-pers.-HH","2","","","","3"
"3 on scale 1-7 ","2017","Part Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2017","Part Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2017","Full Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2017","Part Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2017","Part Time","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2017","Part Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2017","Not Working","Single parent ","","","","","3"
"3 on scale 1-7 ","2017","Not Working","Couple + C. LE 16 ","1","","","","3"
"3 on scale 1-7 ","2017","Not Working","Couple + C. GT 16 ","1","","","","3"
"3 on scale 1-7 ","2017","Not Working","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2017","Full Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2017","Full Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2017","Full Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2017","Full Time","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2017","Full Time","Single parent ","","","","","3"
"4 on scale 1-7","2017","Not Working","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2017","Part Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2017","Part Time","Single parent ","","","","","4"
"4 on scale 1-7","2017","Not Working","1-pers.-HH","3","","","","4"
"4 on scale 1-7","2017","Part Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2017","Not Working","Single parent ","1","","","","4"
"4 on scale 1-7","2017","Part Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2017","Not Working","Couple + C. LE 16 ","11","","","","4"
"4 on scale 1-7","2017","Full Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2017","Full Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2017","Part Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2017","Part Time","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2017","Full Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2017","Full Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2017","Not Working","Couple + C. GT 16 ","1","","","","4"
"4 on scale 1-7","2017","Not Working","Couple + C. LE and GT 16","4","","","","4"
"4 on scale 1-7","2017","Full Time","Single parent ","","","","","4"
"4 on scale 1-7","2017","Full Time","Couple + C. LE 16 ","","","","","4"
"5 on scale 1-7","2017","Part Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2017","Part Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2017","Part Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2017","Part Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2017","Full Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2017","Part Time","Single parent ","","","","","5"
"5 on scale 1-7","2017","Part Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2017","Not Working","Single parent ","4","","","","5"
"5 on scale 1-7","2017","Not Working","Couple + C. LE 16 ","26","","","","5"
"5 on scale 1-7","2017","Full Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2017","Not Working","1-pers.-HH","18","","","","5"
"5 on scale 1-7","2017","Not Working","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2017","Not Working","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2017","Not Working","Couple + C. LE and GT 16","6","","","","5"
"5 on scale 1-7","2017","Full Time","Single parent ","","","","","5"
"5 on scale 1-7","2017","Full Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2017","Full Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2017","Full Time","(Married) couple without C. ","","","","","5"
"6 on scale 1-7","2017","Part Time","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2017","Full Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2017","Part Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2017","Full Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2017","Full Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2017","Full Time","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2017","Full Time","Single parent ","","","","","6"
"6 on scale 1-7","2017","Full Time","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2017","Part Time","Single parent ","","","","","6"
"6 on scale 1-7","2017","Part Time","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2017","Part Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2017","Part Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2017","Not Working","1-pers.-HH","33","0.0547995245461317","0.0361811181475035","0.0734179309447599","6"
"6 on scale 1-7","2017","Not Working","(Married) couple without C. ","12","","","","6"
"6 on scale 1-7","2017","Not Working","Single parent ","19","","","","6"
"6 on scale 1-7","2017","Not Working","Couple + C. LE 16 ","98","0.105679931551486","0.0872938704019127","0.124065992701059","6"
"6 on scale 1-7","2017","Not Working","Couple + C. GT 16 ","5","","","","6"
"6 on scale 1-7","2017","Not Working","Couple + C. LE and GT 16","21","","","","6"
"7 Strongly agree","2017","Full Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2017","Full Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2017","Full Time","Single parent ","","","","","7"
"7 Strongly agree","2017","Full Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2017","Full Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2017","Full Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2017","Part Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2017","Part Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2017","Part Time","Single parent ","","","","","7"
"7 Strongly agree","2017","Part Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2017","Part Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2017","Part Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2017","Not Working","1-pers.-HH","516","0.895696051055218","0.870691281862746","0.920700820247689","7"
"7 Strongly agree","2017","Not Working","(Married) couple without C. ","113","0.872075692400574","0.813523021178357","0.930628363622791","7"
"7 Strongly agree","2017","Not Working","Single parent ","153","0.79113239829643","0.731246911683059","0.851017884909801","7"
"7 Strongly agree","2017","Not Working","Couple + C. LE 16 ","935","0.851323434384907","0.830046232968526","0.872600635801288","7"
"7 Strongly agree","2017","Not Working","Couple + C. GT 16 ","51","0.920490466137572","0.850867367944269","0.990113564330876","7"
"7 Strongly agree","2017","Not Working","Couple + C. LE and GT 16","272","0.88358116833018","0.847527775288573","0.919634561371786","7"
"1 Strongly disagree","2018","Not Working","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2018","Not Working","Single parent ","","","","","1"
"1 Strongly disagree","2018","Not Working","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2018","Not Working","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2018","Not Working","Couple + C. LE and GT 16","1","","","","1"
"1 Strongly disagree","2018","Full Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2018","Full Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2018","Part Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2018","Part Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2018","Part Time","Single parent ","","","","","1"
"1 Strongly disagree","2018","Part Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2018","Part Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2018","Part Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2018","Not Working","1-pers.-HH","","","","","1"
"1 Strongly disagree","2018","Full Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2018","Full Time","Single parent ","","","","","1"
"1 Strongly disagree","2018","Full Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2018","Full Time","(Married) couple without C. ","","","","","1"
"2 on scale 1-7 ","2018","Not Working","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2018","Part Time","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2018","Full Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2018","Part Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2018","Part Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2018","Not Working","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2018","Not Working","Couple + C. LE and GT 16","1","","","","2"
"2 on scale 1-7 ","2018","Part Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2018","Not Working","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2018","Not Working","Single parent ","","","","","2"
"2 on scale 1-7 ","2018","Full Time","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2018","Part Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2018","Part Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2018","Full Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2018","Full Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2018","Full Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2018","Not Working","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2018","Full Time","Couple + C. LE 16 ","","","","","2"
"3 on scale 1-7 ","2018","Full Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2018","Not Working","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2018","Part Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2018","Not Working","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2018","Part Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2018","Part Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2018","Part Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2018","Part Time","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2018","Part Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2018","Not Working","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2018","Not Working","Single parent ","","","","","3"
"3 on scale 1-7 ","2018","Not Working","Couple + C. LE 16 ","1","","","","3"
"3 on scale 1-7 ","2018","Full Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2018","Full Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2018","Full Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2018","Full Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2018","Full Time","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2018","Not Working","1-pers.-HH","","","","","3"
"4 on scale 1-7","2018","Not Working","Single parent ","","","","","4"
"4 on scale 1-7","2018","Part Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2018","Part Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2018","Not Working","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2018","Full Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2018","Part Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2018","Part Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2018","Part Time","Single parent ","","","","","4"
"4 on scale 1-7","2018","Part Time","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2018","Not Working","1-pers.-HH","","","","","4"
"4 on scale 1-7","2018","Not Working","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2018","Not Working","Couple + C. LE and GT 16","1","","","","4"
"4 on scale 1-7","2018","Full Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2018","Full Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2018","Not Working","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2018","Full Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2018","Full Time","Single parent ","","","","","4"
"4 on scale 1-7","2018","Full Time","Couple + C. LE 16 ","","","","","4"
"5 on scale 1-7","2018","Part Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2018","Part Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2018","Part Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2018","Part Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2018","Full Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2018","Part Time","Single parent ","","","","","5"
"5 on scale 1-7","2018","Part Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2018","Not Working","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2018","Not Working","Single parent ","1","","","","5"
"5 on scale 1-7","2018","Not Working","Couple + C. LE 16 ","4","","","","5"
"5 on scale 1-7","2018","Not Working","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2018","Full Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2018","Full Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2018","Not Working","Couple + C. LE and GT 16","2","","","","5"
"5 on scale 1-7","2018","Full Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2018","Full Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2018","Full Time","Single parent ","","","","","5"
"5 on scale 1-7","2018","Not Working","1-pers.-HH","","","","","5"
"6 on scale 1-7","2018","Part Time","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2018","Part Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2018","Full Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2018","Full Time","1-pers.-HH","","","","","6"
