"plh0206i01","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2016","Full Time","higher education","","","",""
"6 on scale 1-7","2016","Part Time","in school","","","",""
"6 on scale 1-7","2016","Part Time","inadequately","","","",""
"6 on scale 1-7","2016","Part Time","general elemantary","","","",""
"6 on scale 1-7","2016","Part Time","middle vocational","","","",""
"6 on scale 1-7","2016","Part Time","vocational + Abi","","","",""
"6 on scale 1-7","2016","Part Time","higher vocational","","","",""
"6 on scale 1-7","2016","Part Time","higher education","","","",""
"6 on scale 1-7","2016","Not Working","in school","5","","",""
"6 on scale 1-7","2016","Not Working","inadequately","68","0.081819123009071","0.0681476290527784","0.0954906169653637"
"6 on scale 1-7","2016","Not Working","general elemantary","46","0.109560102897834","0.0883621663993288","0.130758039396339"
"6 on scale 1-7","2016","Not Working","middle vocational","41","0.160145261800252","0.134555353792771","0.185735169807734"
"6 on scale 1-7","2016","Not Working","vocational + Abi","8","","",""
"6 on scale 1-7","2016","Not Working","higher vocational","","","",""
"6 on scale 1-7","2016","Not Working","higher education","42","0.183577990215478","0.156304214279352","0.210851766151603"
"7 Strongly agree","2016","Full Time","in school","","","",""
"7 Strongly agree","2016","Full Time","inadequately","","","",""
"7 Strongly agree","2016","Full Time","general elemantary","","","",""
"7 Strongly agree","2016","Full Time","middle vocational","","","",""
"7 Strongly agree","2016","Full Time","vocational + Abi","","","",""
"7 Strongly agree","2016","Full Time","higher vocational","","","",""
"7 Strongly agree","2016","Full Time","higher education","","","",""
"7 Strongly agree","2016","Part Time","in school","","","",""
"7 Strongly agree","2016","Part Time","inadequately","","","",""
"7 Strongly agree","2016","Part Time","general elemantary","","","",""
"7 Strongly agree","2016","Part Time","middle vocational","","","",""
"7 Strongly agree","2016","Part Time","vocational + Abi","","","",""
"7 Strongly agree","2016","Part Time","higher vocational","","","",""
"7 Strongly agree","2016","Part Time","higher education","","","",""
"7 Strongly agree","2016","Not Working","in school","20","","",""
"7 Strongly agree","2016","Not Working","inadequately","1393","0.812867745272581","0.793413754134083","0.832321736411078"
"7 Strongly agree","2016","Not Working","general elemantary","749","0.803949400346373","0.777005310933694","0.830893489759052"
"7 Strongly agree","2016","Not Working","middle vocational","718","0.791338098060582","0.762984236951209","0.819691959169955"
"7 Strongly agree","2016","Not Working","vocational + Abi","92","0.631549397324154","0.540991122548368","0.72210767209994"
"7 Strongly agree","2016","Not Working","higher vocational","1","","",""
"7 Strongly agree","2016","Not Working","higher education","695","0.723807536001704","0.692308658811177","0.755306413192231"
"1 Strongly disagree","2017","Full Time","in school","","","",""
"1 Strongly disagree","2017","Full Time","inadequately","","","",""
"1 Strongly disagree","2017","Full Time","general elemantary","","","",""
"1 Strongly disagree","2017","Full Time","middle vocational","","","",""
"1 Strongly disagree","2017","Full Time","vocational + Abi","","","",""
"1 Strongly disagree","2017","Full Time","higher vocational","","","",""
"1 Strongly disagree","2017","Full Time","higher education","","","",""
"1 Strongly disagree","2017","Part Time","in school","","","",""
"1 Strongly disagree","2017","Part Time","inadequately","","","",""
"1 Strongly disagree","2017","Part Time","general elemantary","","","",""
"1 Strongly disagree","2017","Part Time","middle vocational","","","",""
"1 Strongly disagree","2017","Part Time","vocational + Abi","","","",""
"1 Strongly disagree","2017","Part Time","higher vocational","","","",""
"1 Strongly disagree","2017","Part Time","higher education","","","",""
"1 Strongly disagree","2017","Not Working","in school","","","",""
"1 Strongly disagree","2017","Not Working","inadequately","2","","",""
"1 Strongly disagree","2017","Not Working","general elemantary","4","","",""
"1 Strongly disagree","2017","Not Working","middle vocational","1","","",""
"1 Strongly disagree","2017","Not Working","vocational + Abi","","","",""
"1 Strongly disagree","2017","Not Working","higher vocational","","","",""
"1 Strongly disagree","2017","Not Working","higher education","1","","",""
"2 on scale 1-7 ","2017","Full Time","in school","","","",""
"2 on scale 1-7 ","2017","Full Time","inadequately","","","",""
"2 on scale 1-7 ","2017","Full Time","general elemantary","","","",""
"2 on scale 1-7 ","2017","Full Time","middle vocational","","","",""
"2 on scale 1-7 ","2017","Full Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","Full Time","higher vocational","","","",""
"2 on scale 1-7 ","2017","Full Time","higher education","","","",""
"2 on scale 1-7 ","2017","Part Time","in school","","","",""
"2 on scale 1-7 ","2017","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2017","Part Time","general elemantary","","","",""
"2 on scale 1-7 ","2017","Part Time","middle vocational","","","",""
"2 on scale 1-7 ","2017","Part Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2017","Part Time","higher education","","","",""
"2 on scale 1-7 ","2017","Not Working","in school","","","",""
"2 on scale 1-7 ","2017","Not Working","inadequately","1","","",""
"2 on scale 1-7 ","2017","Not Working","general elemantary","1","","",""
"2 on scale 1-7 ","2017","Not Working","middle vocational","","","",""
"2 on scale 1-7 ","2017","Not Working","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","Not Working","higher vocational","","","",""
"2 on scale 1-7 ","2017","Not Working","higher education","","","",""
"3 on scale 1-7 ","2017","Full Time","in school","","","",""
"3 on scale 1-7 ","2017","Full Time","inadequately","","","",""
"3 on scale 1-7 ","2017","Full Time","general elemantary","","","",""
"3 on scale 1-7 ","2017","Full Time","middle vocational","","","",""
"3 on scale 1-7 ","2017","Full Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","Full Time","higher vocational","","","",""
"3 on scale 1-7 ","2017","Full Time","higher education","","","",""
"3 on scale 1-7 ","2017","Part Time","in school","","","",""
"3 on scale 1-7 ","2017","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2017","Part Time","general elemantary","","","",""
"3 on scale 1-7 ","2017","Part Time","middle vocational","","","",""
"3 on scale 1-7 ","2017","Part Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","Part Time","higher vocational","","","",""
"3 on scale 1-7 ","2017","Part Time","higher education","","","",""
"3 on scale 1-7 ","2017","Not Working","in school","","","",""
"3 on scale 1-7 ","2017","Not Working","inadequately","3","","",""
"3 on scale 1-7 ","2017","Not Working","general elemantary","","","",""
"3 on scale 1-7 ","2017","Not Working","middle vocational","2","","",""
"3 on scale 1-7 ","2017","Not Working","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","Not Working","higher vocational","","","",""
"3 on scale 1-7 ","2017","Not Working","higher education","","","",""
"4 on scale 1-7","2017","Full Time","in school","","","",""
"4 on scale 1-7","2017","Full Time","inadequately","","","",""
"4 on scale 1-7","2017","Full Time","general elemantary","","","",""
"4 on scale 1-7","2017","Full Time","middle vocational","","","",""
"4 on scale 1-7","2017","Full Time","vocational + Abi","","","",""
"4 on scale 1-7","2017","Full Time","higher vocational","","","",""
"4 on scale 1-7","2017","Full Time","higher education","","","",""
"4 on scale 1-7","2017","Part Time","in school","","","",""
"4 on scale 1-7","2017","Part Time","inadequately","","","",""
"4 on scale 1-7","2017","Part Time","general elemantary","","","",""
"4 on scale 1-7","2017","Part Time","middle vocational","","","",""
"4 on scale 1-7","2017","Part Time","vocational + Abi","","","",""
"4 on scale 1-7","2017","Part Time","higher vocational","","","",""
"4 on scale 1-7","2017","Part Time","higher education","","","",""
"4 on scale 1-7","2017","Not Working","in school","","","",""
"4 on scale 1-7","2017","Not Working","inadequately","13","","",""
"4 on scale 1-7","2017","Not Working","general elemantary","5","","",""
"4 on scale 1-7","2017","Not Working","middle vocational","4","","",""
"4 on scale 1-7","2017","Not Working","vocational + Abi","2","","",""
"4 on scale 1-7","2017","Not Working","higher vocational","","","",""
"4 on scale 1-7","2017","Not Working","higher education","1","","",""
"5 on scale 1-7","2017","Full Time","in school","","","",""
"5 on scale 1-7","2017","Full Time","inadequately","","","",""
"5 on scale 1-7","2017","Full Time","general elemantary","","","",""
"5 on scale 1-7","2017","Full Time","middle vocational","","","",""
"5 on scale 1-7","2017","Full Time","vocational + Abi","","","",""
"5 on scale 1-7","2017","Full Time","higher vocational","","","",""
"5 on scale 1-7","2017","Full Time","higher education","","","",""
"5 on scale 1-7","2017","Part Time","in school","","","",""
"5 on scale 1-7","2017","Part Time","inadequately","","","",""
"5 on scale 1-7","2017","Part Time","general elemantary","","","",""
"5 on scale 1-7","2017","Part Time","middle vocational","","","",""
"5 on scale 1-7","2017","Part Time","vocational + Abi","","","",""
"5 on scale 1-7","2017","Part Time","higher vocational","","","",""
"5 on scale 1-7","2017","Part Time","higher education","","","",""
"5 on scale 1-7","2017","Not Working","in school","3","","",""
"5 on scale 1-7","2017","Not Working","inadequately","33","0.0320279301049007","0.0221233835696914","0.0419324766401101"
"5 on scale 1-7","2017","Not Working","general elemantary","11","","",""
"5 on scale 1-7","2017","Not Working","middle vocational","8","","",""
"5 on scale 1-7","2017","Not Working","vocational + Abi","","","",""
"5 on scale 1-7","2017","Not Working","higher vocational","","","",""
"5 on scale 1-7","2017","Not Working","higher education","9","","",""
"6 on scale 1-7","2017","Full Time","in school","","","",""
"6 on scale 1-7","2017","Full Time","inadequately","","","",""
"6 on scale 1-7","2017","Full Time","general elemantary","","","",""
"6 on scale 1-7","2017","Full Time","middle vocational","","","",""
"6 on scale 1-7","2017","Full Time","vocational + Abi","","","",""
"6 on scale 1-7","2017","Full Time","higher vocational","","","",""
"6 on scale 1-7","2017","Full Time","higher education","","","",""
"6 on scale 1-7","2017","Part Time","in school","","","",""
"6 on scale 1-7","2017","Part Time","inadequately","","","",""
"6 on scale 1-7","2017","Part Time","general elemantary","","","",""
"6 on scale 1-7","2017","Part Time","middle vocational","","","",""
"6 on scale 1-7","2017","Part Time","vocational + Abi","","","",""
"6 on scale 1-7","2017","Part Time","higher vocational","","","",""
"6 on scale 1-7","2017","Part Time","higher education","","","",""
"6 on scale 1-7","2017","Not Working","in school","2","","",""
"6 on scale 1-7","2017","Not Working","inadequately","98","0.0786977041271724","0.0635509053566992","0.0938445028976456"
"6 on scale 1-7","2017","Not Working","general elemantary","41","0.0739650020289186","0.0521521545669601","0.0957778494908771"
"6 on scale 1-7","2017","Not Working","middle vocational","36","0.0833783365835834","0.0576638251182607","0.109092848048906"
"6 on scale 1-7","2017","Not Working","vocational + Abi","4","","",""
"6 on scale 1-7","2017","Not Working","higher vocational","","","",""
"6 on scale 1-7","2017","Not Working","higher education","34","0.0897316561400641","0.0632964633484913","0.116166848931637"
"7 Strongly agree","2017","Full Time","in school","","","",""
"7 Strongly agree","2017","Full Time","inadequately","","","",""
"7 Strongly agree","2017","Full Time","general elemantary","","","",""
"7 Strongly agree","2017","Full Time","middle vocational","","","",""
"7 Strongly agree","2017","Full Time","vocational + Abi","","","",""
"7 Strongly agree","2017","Full Time","higher vocational","","","",""
"7 Strongly agree","2017","Full Time","higher education","","","",""
"7 Strongly agree","2017","Part Time","in school","","","",""
"7 Strongly agree","2017","Part Time","inadequately","","","",""
"7 Strongly agree","2017","Part Time","general elemantary","","","",""
"7 Strongly agree","2017","Part Time","middle vocational","","","",""
"7 Strongly agree","2017","Part Time","vocational + Abi","","","",""
"7 Strongly agree","2017","Part Time","higher vocational","","","",""
"7 Strongly agree","2017","Part Time","higher education","","","",""
"7 Strongly agree","2017","Not Working","in school","14","","",""
"7 Strongly agree","2017","Not Working","inadequately","1064","0.869329353930288","0.850370156940267","0.888288550920309"
"7 Strongly agree","2017","Not Working","general elemantary","491","0.870785166226819","0.842827737712316","0.898742594741323"
"7 Strongly agree","2017","Not Working","middle vocational","393","0.875660211377209","0.844967908405864","0.906352514348554"
"7 Strongly agree","2017","Not Working","vocational + Abi","63","0.881977720917009","0.805851485877481","0.958103955956537"
"7 Strongly agree","2017","Not Working","higher vocational","","","",""
"7 Strongly agree","2017","Not Working","higher education","404","0.88659252723051","0.857262815803679","0.915922238657342"
"1 Strongly disagree","2018","Full Time","in school","","","",""
"1 Strongly disagree","2018","Full Time","inadequately","","","",""
"1 Strongly disagree","2018","Full Time","general elemantary","","","",""
"1 Strongly disagree","2018","Full Time","middle vocational","","","",""
"1 Strongly disagree","2018","Full Time","vocational + Abi","","","",""
"1 Strongly disagree","2018","Full Time","higher vocational","","","",""
"1 Strongly disagree","2018","Full Time","higher education","","","",""
"1 Strongly disagree","2018","Part Time","in school","","","",""
"1 Strongly disagree","2018","Part Time","inadequately","","","",""
"1 Strongly disagree","2018","Part Time","general elemantary","","","",""
"1 Strongly disagree","2018","Part Time","middle vocational","","","",""
"1 Strongly disagree","2018","Part Time","vocational + Abi","","","",""
"1 Strongly disagree","2018","Part Time","higher vocational","","","",""
"1 Strongly disagree","2018","Part Time","higher education","","","",""
"1 Strongly disagree","2018","Not Working","in school","","","",""
"1 Strongly disagree","2018","Not Working","inadequately","1","","",""
"1 Strongly disagree","2018","Not Working","general elemantary","","","",""
"1 Strongly disagree","2018","Not Working","middle vocational","","","",""
"1 Strongly disagree","2018","Not Working","vocational + Abi","","","",""
"1 Strongly disagree","2018","Not Working","higher vocational","","","",""
"1 Strongly disagree","2018","Not Working","higher education","","","",""
"2 on scale 1-7 ","2018","Full Time","in school","","","",""
"2 on scale 1-7 ","2018","Full Time","inadequately","","","",""
"2 on scale 1-7 ","2018","Full Time","general elemantary","","","",""
"2 on scale 1-7 ","2018","Full Time","middle vocational","","","",""
"2 on scale 1-7 ","2018","Full Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2018","Full Time","higher vocational","","","",""
"2 on scale 1-7 ","2018","Full Time","higher education","","","",""
"2 on scale 1-7 ","2018","Part Time","in school","","","",""
"2 on scale 1-7 ","2018","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2018","Part Time","general elemantary","","","",""
"2 on scale 1-7 ","2018","Part Time","middle vocational","","","",""
"2 on scale 1-7 ","2018","Part Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2018","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2018","Part Time","higher education","","","",""
"2 on scale 1-7 ","2018","Not Working","in school","","","",""
"2 on scale 1-7 ","2018","Not Working","inadequately","","","",""
"2 on scale 1-7 ","2018","Not Working","general elemantary","","","",""
"2 on scale 1-7 ","2018","Not Working","middle vocational","","","",""
"2 on scale 1-7 ","2018","Not Working","vocational + Abi","","","",""
"2 on scale 1-7 ","2018","Not Working","higher vocational","","","",""
"2 on scale 1-7 ","2018","Not Working","higher education","1","","",""
"3 on scale 1-7 ","2018","Full Time","in school","","","",""
"3 on scale 1-7 ","2018","Full Time","inadequately","","","",""
"3 on scale 1-7 ","2018","Full Time","general elemantary","","","",""
"3 on scale 1-7 ","2018","Full Time","middle vocational","","","",""
"3 on scale 1-7 ","2018","Full Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2018","Full Time","higher vocational","","","",""
"3 on scale 1-7 ","2018","Full Time","higher education","","","",""
"3 on scale 1-7 ","2018","Part Time","in school","","","",""
"3 on scale 1-7 ","2018","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2018","Part Time","general elemantary","","","",""
"3 on scale 1-7 ","2018","Part Time","middle vocational","","","",""
"3 on scale 1-7 ","2018","Part Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2018","Part Time","higher vocational","","","",""
"3 on scale 1-7 ","2018","Part Time","higher education","","","",""
"3 on scale 1-7 ","2018","Not Working","in school","","","",""
"3 on scale 1-7 ","2018","Not Working","inadequately","1","","",""
"3 on scale 1-7 ","2018","Not Working","general elemantary","","","",""
"3 on scale 1-7 ","2018","Not Working","middle vocational","","","",""
"3 on scale 1-7 ","2018","Not Working","vocational + Abi","","","",""
"3 on scale 1-7 ","2018","Not Working","higher vocational","","","",""
"3 on scale 1-7 ","2018","Not Working","higher education","","","",""
"4 on scale 1-7","2018","Full Time","in school","","","",""
"4 on scale 1-7","2018","Full Time","inadequately","","","",""
"4 on scale 1-7","2018","Full Time","general elemantary","","","",""
"4 on scale 1-7","2018","Full Time","middle vocational","","","",""
"4 on scale 1-7","2018","Full Time","vocational + Abi","","","",""
"4 on scale 1-7","2018","Full Time","higher vocational","","","",""
"4 on scale 1-7","2018","Full Time","higher education","","","",""
"4 on scale 1-7","2018","Part Time","in school","","","",""
"4 on scale 1-7","2018","Part Time","inadequately","","","",""
"4 on scale 1-7","2018","Part Time","general elemantary","","","",""
"4 on scale 1-7","2018","Part Time","middle vocational","","","",""
"4 on scale 1-7","2018","Part Time","vocational + Abi","","","",""
"4 on scale 1-7","2018","Part Time","higher vocational","","","",""
"4 on scale 1-7","2018","Part Time","higher education","","","",""
"4 on scale 1-7","2018","Not Working","in school","","","",""
"4 on scale 1-7","2018","Not Working","inadequately","","","",""
"4 on scale 1-7","2018","Not Working","general elemantary","1","","",""
"4 on scale 1-7","2018","Not Working","middle vocational","","","",""
"4 on scale 1-7","2018","Not Working","vocational + Abi","","","",""
"4 on scale 1-7","2018","Not Working","higher vocational","","","",""
"4 on scale 1-7","2018","Not Working","higher education","","","",""
"5 on scale 1-7","2018","Full Time","in school","","","",""
"5 on scale 1-7","2018","Full Time","inadequately","","","",""
"5 on scale 1-7","2018","Full Time","general elemantary","","","",""
"5 on scale 1-7","2018","Full Time","middle vocational","","","",""
"5 on scale 1-7","2018","Full Time","vocational + Abi","","","",""
"5 on scale 1-7","2018","Full Time","higher vocational","","","",""
"5 on scale 1-7","2018","Full Time","higher education","","","",""
"5 on scale 1-7","2018","Part Time","in school","","","",""
"5 on scale 1-7","2018","Part Time","inadequately","","","",""
"5 on scale 1-7","2018","Part Time","general elemantary","","","",""
"5 on scale 1-7","2018","Part Time","middle vocational","","","",""
"5 on scale 1-7","2018","Part Time","vocational + Abi","","","",""
"5 on scale 1-7","2018","Part Time","higher vocational","","","",""
"5 on scale 1-7","2018","Part Time","higher education","","","",""
"5 on scale 1-7","2018","Not Working","in school","1","","",""
"5 on scale 1-7","2018","Not Working","inadequately","4","","",""
"5 on scale 1-7","2018","Not Working","general elemantary","5","","",""
"5 on scale 1-7","2018","Not Working","middle vocational","","","",""
"5 on scale 1-7","2018","Not Working","vocational + Abi","1","","",""
"5 on scale 1-7","2018","Not Working","higher vocational","","","",""
"5 on scale 1-7","2018","Not Working","higher education","2","","",""
"6 on scale 1-7","2018","Full Time","in school","","","",""
"6 on scale 1-7","2018","Full Time","inadequately","","","",""
"6 on scale 1-7","2018","Full Time","general elemantary","","","",""
"6 on scale 1-7","2018","Full Time","middle vocational","","","",""
"6 on scale 1-7","2018","Full Time","vocational + Abi","","","",""
"6 on scale 1-7","2018","Full Time","higher vocational","","","",""
"6 on scale 1-7","2018","Full Time","higher education","","","",""
"6 on scale 1-7","2018","Part Time","in school","","","",""
"6 on scale 1-7","2018","Part Time","inadequately","","","",""
"6 on scale 1-7","2018","Part Time","general elemantary","","","",""
"6 on scale 1-7","2018","Part Time","middle vocational","","","",""
"6 on scale 1-7","2018","Part Time","vocational + Abi","","","",""
"6 on scale 1-7","2018","Part Time","higher vocational","","","",""
"6 on scale 1-7","2018","Part Time","higher education","","","",""
"6 on scale 1-7","2018","Not Working","in school","3","","",""
"6 on scale 1-7","2018","Not Working","inadequately","12","","",""
"6 on scale 1-7","2018","Not Working","general elemantary","9","","",""
"6 on scale 1-7","2018","Not Working","middle vocational","8","","",""
"6 on scale 1-7","2018","Not Working","vocational + Abi","","","",""
"6 on scale 1-7","2018","Not Working","higher vocational","","","",""
"6 on scale 1-7","2018","Not Working","higher education","3","","",""
"7 Strongly agree","2018","Full Time","in school","","","",""
"7 Strongly agree","2018","Full Time","inadequately","","","",""
"7 Strongly agree","2018","Full Time","general elemantary","","","",""
"7 Strongly agree","2018","Full Time","middle vocational","","","",""
"7 Strongly agree","2018","Full Time","vocational + Abi","","","",""
"7 Strongly agree","2018","Full Time","higher vocational","","","",""
"7 Strongly agree","2018","Full Time","higher education","","","",""
"7 Strongly agree","2018","Part Time","in school","","","",""
"7 Strongly agree","2018","Part Time","inadequately","","","",""
"7 Strongly agree","2018","Part Time","general elemantary","","","",""
"7 Strongly agree","2018","Part Time","middle vocational","","","",""
"7 Strongly agree","2018","Part Time","vocational + Abi","","","",""
"7 Strongly agree","2018","Part Time","higher vocational","","","",""
"7 Strongly agree","2018","Part Time","higher education","","","",""
"7 Strongly agree","2018","Not Working","in school","4","","",""
"7 Strongly agree","2018","Not Working","inadequately","145","0.869164015926136","0.817395136986034","0.920932894866237"
"7 Strongly agree","2018","Not Working","general elemantary","84","0.888042009592771","0.825930112176048","0.950153907009495"
"7 Strongly agree","2018","Not Working","middle vocational","50","0.950047257037189","0.893982961582835","1.00611155249154"
"7 Strongly agree","2018","Not Working","vocational + Abi","6","","",""
"7 Strongly agree","2018","Not Working","higher vocational","","","",""
"7 Strongly agree","2018","Not Working","higher education","43","0.849732746826627","0.749681293257109","0.949784200396145"
"1 Strongly disagree","2019","Full Time","in school","","","",""
"1 Strongly disagree","2019","Full Time","inadequately","","","",""
"1 Strongly disagree","2019","Full Time","general elemantary","","","",""
"1 Strongly disagree","2019","Full Time","middle vocational","","","",""
"1 Strongly disagree","2019","Full Time","vocational + Abi","","","",""
"1 Strongly disagree","2019","Full Time","higher vocational","","","",""
"1 Strongly disagree","2019","Full Time","higher education","","","",""
"1 Strongly disagree","2019","Part Time","in school","","","",""
"1 Strongly disagree","2019","Part Time","inadequately","","","",""
"1 Strongly disagree","2019","Part Time","general elemantary","","","",""
"1 Strongly disagree","2019","Part Time","middle vocational","","","",""
"1 Strongly disagree","2019","Part Time","vocational + Abi","","","",""
"1 Strongly disagree","2019","Part Time","higher vocational","","","",""
"1 Strongly disagree","2019","Part Time","higher education","","","",""
"1 Strongly disagree","2019","Not Working","in school","","","",""
"1 Strongly disagree","2019","Not Working","inadequately","1","","",""
"1 Strongly disagree","2019","Not Working","general elemantary","","","",""
"1 Strongly disagree","2019","Not Working","middle vocational","","","",""
"1 Strongly disagree","2019","Not Working","vocational + Abi","","","",""
"1 Strongly disagree","2019","Not Working","higher vocational","","","",""
"1 Strongly disagree","2019","Not Working","higher education","","","",""
"2 on scale 1-7 ","2019","Full Time","in school","","","",""
"2 on scale 1-7 ","2019","Full Time","inadequately","","","",""
"2 on scale 1-7 ","2019","Full Time","general elemantary","","","",""
"2 on scale 1-7 ","2019","Full Time","middle vocational","","","",""
"2 on scale 1-7 ","2019","Full Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","Full Time","higher vocational","","","",""
"2 on scale 1-7 ","2019","Full Time","higher education","","","",""
"2 on scale 1-7 ","2019","Part Time","in school","","","",""
"2 on scale 1-7 ","2019","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2019","Part Time","general elemantary","","","",""
"2 on scale 1-7 ","2019","Part Time","middle vocational","","","",""
"2 on scale 1-7 ","2019","Part Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2019","Part Time","higher education","","","",""
"2 on scale 1-7 ","2019","Not Working","in school","","","",""
"2 on scale 1-7 ","2019","Not Working","inadequately","1","","",""
"2 on scale 1-7 ","2019","Not Working","general elemantary","","","",""
"2 on scale 1-7 ","2019","Not Working","middle vocational","","","",""
"2 on scale 1-7 ","2019","Not Working","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","Not Working","higher vocational","","","",""
"2 on scale 1-7 ","2019","Not Working","higher education","","","",""
"3 on scale 1-7 ","2019","Full Time","in school","","","",""
"3 on scale 1-7 ","2019","Full Time","inadequately","","","",""
"3 on scale 1-7 ","2019","Full Time","general elemantary","","","",""
"3 on scale 1-7 ","2019","Full Time","middle vocational","","","",""
"3 on scale 1-7 ","2019","Full Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Full Time","higher vocational","","","",""
"3 on scale 1-7 ","2019","Full Time","higher education","","","",""
"3 on scale 1-7 ","2019","Part Time","in school","","","",""
"3 on scale 1-7 ","2019","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2019","Part Time","general elemantary","","","",""
"3 on scale 1-7 ","2019","Part Time","middle vocational","","","",""
"3 on scale 1-7 ","2019","Part Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Part Time","higher vocational","","","",""
"3 on scale 1-7 ","2019","Part Time","higher education","","","",""
"3 on scale 1-7 ","2019","Not Working","in school","","","",""
"3 on scale 1-7 ","2019","Not Working","inadequately","","","",""
"3 on scale 1-7 ","2019","Not Working","general elemantary","","","",""
"3 on scale 1-7 ","2019","Not Working","middle vocational","","","",""
"3 on scale 1-7 ","2019","Not Working","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Not Working","higher vocational","","","",""
"3 on scale 1-7 ","2019","Not Working","higher education","","","",""
"4 on scale 1-7","2019","Full Time","in school","","","",""
"4 on scale 1-7","2019","Full Time","inadequately","","","",""
"4 on scale 1-7","2019","Full Time","general elemantary","","","",""
"4 on scale 1-7","2019","Full Time","middle vocational","","","",""
"4 on scale 1-7","2019","Full Time","vocational + Abi","","","",""
"4 on scale 1-7","2019","Full Time","higher vocational","","","",""
"4 on scale 1-7","2019","Full Time","higher education","","","",""
"4 on scale 1-7","2019","Part Time","in school","","","",""
"4 on scale 1-7","2019","Part Time","inadequately","","","",""
"4 on scale 1-7","2019","Part Time","general elemantary","","","",""
"4 on scale 1-7","2019","Part Time","middle vocational","","","",""
"4 on scale 1-7","2019","Part Time","vocational + Abi","","","",""
"4 on scale 1-7","2019","Part Time","higher vocational","","","",""
"4 on scale 1-7","2019","Part Time","higher education","","","",""
"4 on scale 1-7","2019","Not Working","in school","","","",""
"4 on scale 1-7","2019","Not Working","inadequately","4","","",""
"4 on scale 1-7","2019","Not Working","general elemantary","1","","",""
"4 on scale 1-7","2019","Not Working","middle vocational","","","",""
"4 on scale 1-7","2019","Not Working","vocational + Abi","","","",""
"4 on scale 1-7","2019","Not Working","higher vocational","","","",""
"4 on scale 1-7","2019","Not Working","higher education","","","",""
"5 on scale 1-7","2019","Full Time","in school","","","",""
"5 on scale 1-7","2019","Full Time","inadequately","","","",""
"5 on scale 1-7","2019","Full Time","general elemantary","","","",""
"5 on scale 1-7","2019","Full Time","middle vocational","","","",""
"5 on scale 1-7","2019","Full Time","vocational + Abi","","","",""
"5 on scale 1-7","2019","Full Time","higher vocational","","","",""
"5 on scale 1-7","2019","Full Time","higher education","","","",""
"5 on scale 1-7","2019","Part Time","in school","","","",""
"5 on scale 1-7","2019","Part Time","inadequately","","","",""
"5 on scale 1-7","2019","Part Time","general elemantary","","","",""
"5 on scale 1-7","2019","Part Time","middle vocational","","","",""
"5 on scale 1-7","2019","Part Time","vocational + Abi","","","",""
"5 on scale 1-7","2019","Part Time","higher vocational","","","",""
"5 on scale 1-7","2019","Part Time","higher education","","","",""
"5 on scale 1-7","2019","Not Working","in school","","","",""
"5 on scale 1-7","2019","Not Working","inadequately","8","","",""
"5 on scale 1-7","2019","Not Working","general elemantary","2","","",""
"5 on scale 1-7","2019","Not Working","middle vocational","","","",""
"5 on scale 1-7","2019","Not Working","vocational + Abi","","","",""
"5 on scale 1-7","2019","Not Working","higher vocational","","","",""
"5 on scale 1-7","2019","Not Working","higher education","1","","",""
"6 on scale 1-7","2019","Full Time","in school","","","",""
"6 on scale 1-7","2019","Full Time","inadequately","","","",""
"6 on scale 1-7","2019","Full Time","general elemantary","","","",""
"6 on scale 1-7","2019","Full Time","middle vocational","","","",""
"6 on scale 1-7","2019","Full Time","vocational + Abi","","","",""
"6 on scale 1-7","2019","Full Time","higher vocational","","","",""
"6 on scale 1-7","2019","Full Time","higher education","","","",""
"6 on scale 1-7","2019","Part Time","in school","","","",""
"6 on scale 1-7","2019","Part Time","inadequately","","","",""
"6 on scale 1-7","2019","Part Time","general elemantary","","","",""
"6 on scale 1-7","2019","Part Time","middle vocational","","","",""
"6 on scale 1-7","2019","Part Time","vocational + Abi","","","",""
"6 on scale 1-7","2019","Part Time","higher vocational","","","",""
