"plh0206i01","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2005","Saxony","Couple + C. LE 16 ","3","","",""
"4 on scale 1-7","2005","Saxony","Couple + C. GT 16 ","5","","",""
"4 on scale 1-7","2005","Saxony","Couple + C. LE and GT 16","3","","",""
"4 on scale 1-7","2005","Saxony-Anhalt","1-pers.-HH","1","","",""
"4 on scale 1-7","2005","Saxony-Anhalt","(Married) couple without C. ","6","","",""
"4 on scale 1-7","2005","Saxony-Anhalt","Single parent ","4","","",""
"4 on scale 1-7","2005","Saxony-Anhalt","Couple + C. LE 16 ","3","","",""
"4 on scale 1-7","2005","Saxony-Anhalt","Couple + C. GT 16 ","5","","",""
"4 on scale 1-7","2005","Saxony-Anhalt","Couple + C. LE and GT 16","4","","",""
"4 on scale 1-7","2005","Thuringia","1-pers.-HH","3","","",""
"4 on scale 1-7","2005","Thuringia","(Married) couple without C. ","13","","",""
"4 on scale 1-7","2005","Thuringia","Single parent ","2","","",""
"4 on scale 1-7","2005","Thuringia","Couple + C. LE 16 ","2","","",""
"4 on scale 1-7","2005","Thuringia","Couple + C. GT 16 ","7","","",""
"4 on scale 1-7","2005","Thuringia","Couple + C. LE and GT 16","2","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","1-pers.-HH","5","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","(Married) couple without C. ","11","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","Single parent ","4","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","Couple + C. LE 16 ","14","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","Couple + C. GT 16 ","6","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","Couple + C. LE and GT 16","5","","",""
"5 on scale 1-7","2005","Hamburg","1-pers.-HH","5","","",""
"5 on scale 1-7","2005","Hamburg","(Married) couple without C. ","6","","",""
"5 on scale 1-7","2005","Hamburg","Single parent ","1","","",""
"5 on scale 1-7","2005","Hamburg","Couple + C. LE 16 ","1","","",""
"5 on scale 1-7","2005","Hamburg","Couple + C. GT 16 ","4","","",""
"5 on scale 1-7","2005","Hamburg","Couple + C. LE and GT 16","1","","",""
"5 on scale 1-7","2005","Lower Saxony","1-pers.-HH","16","","",""
"5 on scale 1-7","2005","Lower Saxony","(Married) couple without C. ","49","0.0847090646875449","0.0625212296866229","0.106896899688467"
"5 on scale 1-7","2005","Lower Saxony","Single parent ","5","","",""
"5 on scale 1-7","2005","Lower Saxony","Couple + C. LE 16 ","21","","",""
"5 on scale 1-7","2005","Lower Saxony","Couple + C. GT 16 ","21","","",""
"5 on scale 1-7","2005","Lower Saxony","Couple + C. LE and GT 16","14","","",""
"5 on scale 1-7","2005","Bremen","1-pers.-HH","3","","",""
"5 on scale 1-7","2005","Bremen","(Married) couple without C. ","3","","",""
"5 on scale 1-7","2005","Bremen","Single parent ","","","",""
"5 on scale 1-7","2005","Bremen","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2005","Bremen","Couple + C. GT 16 ","4","","",""
"5 on scale 1-7","2005","Bremen","Couple + C. LE and GT 16","1","","",""
"5 on scale 1-7","2005","North Rhine-Westphalia","1-pers.-HH","56","0.102770745779947","0.07820581712581","0.127335674434083"
"5 on scale 1-7","2005","North Rhine-Westphalia","(Married) couple without C. ","121","0.0766331332166143","0.0634750175610899","0.0897912488721387"
"5 on scale 1-7","2005","North Rhine-Westphalia","Single parent ","14","","",""
"5 on scale 1-7","2005","North Rhine-Westphalia","Couple + C. LE 16 ","67","0.108303841636322","0.0869815739995841","0.129626109273061"
"5 on scale 1-7","2005","North Rhine-Westphalia","Couple + C. GT 16 ","54","0.0811295699156502","0.0614442445843153","0.100814895246985"
"5 on scale 1-7","2005","North Rhine-Westphalia","Couple + C. LE and GT 16","46","0.10984425109117","0.0761577611546021","0.143530741027739"
"5 on scale 1-7","2005","Hesse","1-pers.-HH","15","","",""
"5 on scale 1-7","2005","Hesse","(Married) couple without C. ","47","0.0957139708204039","0.070427571222362","0.121000370418446"
"5 on scale 1-7","2005","Hesse","Single parent ","8","","",""
"5 on scale 1-7","2005","Hesse","Couple + C. LE 16 ","14","","",""
"5 on scale 1-7","2005","Hesse","Couple + C. GT 16 ","20","","",""
"5 on scale 1-7","2005","Hesse","Couple + C. LE and GT 16","8","","",""
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","1-pers.-HH","6","","",""
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","(Married) couple without C. ","31","0.072606276840086","0.04634283640208","0.0988697172780921"
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","Single parent ","7","","",""
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","14","","",""
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","10","","",""
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","8","","",""
"5 on scale 1-7","2005","Baden-Württemberg","1-pers.-HH","30","0.0906989595374938","0.0596672902251786","0.121730628849809"
"5 on scale 1-7","2005","Baden-Württemberg","(Married) couple without C. ","63","0.075825478956132","0.0569679524019387","0.0946830055103254"
"5 on scale 1-7","2005","Baden-Württemberg","Single parent ","14","","",""
"5 on scale 1-7","2005","Baden-Württemberg","Couple + C. LE 16 ","50","0.101322063179125","0.0751843755985938","0.127459750759656"
"5 on scale 1-7","2005","Baden-Württemberg","Couple + C. GT 16 ","39","0.116441801882994","0.0859110709507974","0.14697253281519"
"5 on scale 1-7","2005","Baden-Württemberg","Couple + C. LE and GT 16","35","0.136818948712689","0.0975365047736929","0.176101392651686"
"5 on scale 1-7","2005","Bavaria","1-pers.-HH","36","0.0947041521592106","0.0658286651538015","0.12357963916462"
"5 on scale 1-7","2005","Bavaria","(Married) couple without C. ","80","0.0947101879138114","0.0758606638284368","0.113559711999186"
"5 on scale 1-7","2005","Bavaria","Single parent ","10","","",""
"5 on scale 1-7","2005","Bavaria","Couple + C. LE 16 ","55","0.0849865748133853","0.0624851001318872","0.107488049494883"
"5 on scale 1-7","2005","Bavaria","Couple + C. GT 16 ","48","0.0866680862303199","0.0630473320586528","0.110288840401987"
"5 on scale 1-7","2005","Bavaria","Couple + C. LE and GT 16","20","","",""
"5 on scale 1-7","2005","Berlin","1-pers.-HH","15","","",""
"5 on scale 1-7","2005","Berlin","(Married) couple without C. ","15","","",""
"5 on scale 1-7","2005","Berlin","Single parent ","2","","",""
"5 on scale 1-7","2005","Berlin","Couple + C. LE 16 ","10","","",""
"5 on scale 1-7","2005","Berlin","Couple + C. GT 16 ","13","","",""
"5 on scale 1-7","2005","Berlin","Couple + C. LE and GT 16","5","","",""
"5 on scale 1-7","2005","Brandenburg","1-pers.-HH","9","","",""
"5 on scale 1-7","2005","Brandenburg","(Married) couple without C. ","20","","",""
"5 on scale 1-7","2005","Brandenburg","Single parent ","4","","",""
"5 on scale 1-7","2005","Brandenburg","Couple + C. LE 16 ","5","","",""
"5 on scale 1-7","2005","Brandenburg","Couple + C. GT 16 ","17","","",""
"5 on scale 1-7","2005","Brandenburg","Couple + C. LE and GT 16","8","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","1-pers.-HH","3","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","(Married) couple without C. ","11","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","Single parent ","1","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","2","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","3","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","4","","",""
"5 on scale 1-7","2005","Saxony","1-pers.-HH","10","","",""
"5 on scale 1-7","2005","Saxony","(Married) couple without C. ","34","0.0594192201611269","0.0399259190686049","0.0789125212536489"
"5 on scale 1-7","2005","Saxony","Single parent ","5","","",""
"5 on scale 1-7","2005","Saxony","Couple + C. LE 16 ","10","","",""
"5 on scale 1-7","2005","Saxony","Couple + C. GT 16 ","23","","",""
"5 on scale 1-7","2005","Saxony","Couple + C. LE and GT 16","11","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","1-pers.-HH","9","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","(Married) couple without C. ","25","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","Single parent ","3","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","Couple + C. LE 16 ","3","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","Couple + C. GT 16 ","20","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","Couple + C. LE and GT 16","5","","",""
"5 on scale 1-7","2005","Thuringia","1-pers.-HH","11","","",""
"5 on scale 1-7","2005","Thuringia","(Married) couple without C. ","30","0.108273292821423","0.0723870157010431","0.144159569941803"
"5 on scale 1-7","2005","Thuringia","Single parent ","5","","",""
"5 on scale 1-7","2005","Thuringia","Couple + C. LE 16 ","11","","",""
"5 on scale 1-7","2005","Thuringia","Couple + C. GT 16 ","16","","",""
"5 on scale 1-7","2005","Thuringia","Couple + C. LE and GT 16","11","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","1-pers.-HH","19","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","(Married) couple without C. ","58","0.249860501130164","0.196301674904157","0.303419327356171"
"6 on scale 1-7","2005","Schleswig-Holstein","Single parent ","4","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","Couple + C. LE 16 ","16","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","Couple + C. GT 16 ","17","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","Couple + C. LE and GT 16","12","","",""
"6 on scale 1-7","2005","Hamburg","1-pers.-HH","21","","",""
"6 on scale 1-7","2005","Hamburg","(Married) couple without C. ","25","","",""
"6 on scale 1-7","2005","Hamburg","Single parent ","2","","",""
"6 on scale 1-7","2005","Hamburg","Couple + C. LE 16 ","8","","",""
"6 on scale 1-7","2005","Hamburg","Couple + C. GT 16 ","15","","",""
"6 on scale 1-7","2005","Hamburg","Couple + C. LE and GT 16","5","","",""
"6 on scale 1-7","2005","Lower Saxony","1-pers.-HH","55","0.249695465558863","0.193264434572052","0.306126496545675"
"6 on scale 1-7","2005","Lower Saxony","(Married) couple without C. ","136","0.21846827324771","0.185542354789675","0.251394191705744"
"6 on scale 1-7","2005","Lower Saxony","Single parent ","29","","",""
"6 on scale 1-7","2005","Lower Saxony","Couple + C. LE 16 ","82","0.213489776268503","0.169997551006499","0.256982001530506"
"6 on scale 1-7","2005","Lower Saxony","Couple + C. GT 16 ","74","0.243411550617552","0.195171056884532","0.291652044350572"
"6 on scale 1-7","2005","Lower Saxony","Couple + C. LE and GT 16","33","0.210128642778988","0.145362638009131","0.274894647548845"
"6 on scale 1-7","2005","Bremen","1-pers.-HH","4","","",""
"6 on scale 1-7","2005","Bremen","(Married) couple without C. ","10","","",""
"6 on scale 1-7","2005","Bremen","Single parent ","3","","",""
"6 on scale 1-7","2005","Bremen","Couple + C. LE 16 ","2","","",""
"6 on scale 1-7","2005","Bremen","Couple + C. GT 16 ","2","","",""
"6 on scale 1-7","2005","Bremen","Couple + C. LE and GT 16","5","","",""
"6 on scale 1-7","2005","North Rhine-Westphalia","1-pers.-HH","124","0.209732053000602","0.176797738519698","0.242666367481507"
"6 on scale 1-7","2005","North Rhine-Westphalia","(Married) couple without C. ","381","0.221222682924446","0.200691227376696","0.241754138472196"
"6 on scale 1-7","2005","North Rhine-Westphalia","Single parent ","43","0.207601003850224","0.150379914763391","0.264822092937056"
"6 on scale 1-7","2005","North Rhine-Westphalia","Couple + C. LE 16 ","204","0.261362460664328","0.231215724186343","0.291509197142313"
"6 on scale 1-7","2005","North Rhine-Westphalia","Couple + C. GT 16 ","178","0.24090065696676","0.210069191223575","0.271732122709945"
"6 on scale 1-7","2005","North Rhine-Westphalia","Couple + C. LE and GT 16","73","0.212612929038053","0.168534808413859","0.256691049662248"
"6 on scale 1-7","2005","Hesse","1-pers.-HH","43","0.174177306185667","0.122133122780115","0.226221489591219"
"6 on scale 1-7","2005","Hesse","(Married) couple without C. ","136","0.240653770481565","0.203911780464025","0.277395760499104"
"6 on scale 1-7","2005","Hesse","Single parent ","15","","",""
"6 on scale 1-7","2005","Hesse","Couple + C. LE 16 ","97","0.32640488604414","0.271580633317902","0.381229138770377"
"6 on scale 1-7","2005","Hesse","Couple + C. GT 16 ","48","0.232189917383876","0.170507636822843","0.293872197944909"
"6 on scale 1-7","2005","Hesse","Couple + C. LE and GT 16","21","","",""
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","1-pers.-HH","42","0.207570857846444","0.148970186840341","0.266171528852546"
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","(Married) couple without C. ","81","0.21356288917465","0.172083977727232","0.255041800622069"
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","Single parent ","19","","",""
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","66","0.223607286513169","0.171433933300357","0.275780639725982"
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","38","0.238596453900082","0.177991136438352","0.299201771361813"
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","26","","",""
"6 on scale 1-7","2005","Baden-Württemberg","1-pers.-HH","79","0.220395370548747","0.175604595168518","0.265186145928976"
"6 on scale 1-7","2005","Baden-Württemberg","(Married) couple without C. ","189","0.23293600672234","0.202824376900114","0.263047636544565"
"6 on scale 1-7","2005","Baden-Württemberg","Single parent ","42","0.291249957064587","0.21599007086435","0.366509843264824"
"6 on scale 1-7","2005","Baden-Württemberg","Couple + C. LE 16 ","127","0.250985376995796","0.213429105634008","0.288541648357585"
"6 on scale 1-7","2005","Baden-Württemberg","Couple + C. GT 16 ","132","0.312719557824493","0.268592021906487","0.356847093742498"
"6 on scale 1-7","2005","Baden-Württemberg","Couple + C. LE and GT 16","72","0.225055795647008","0.177318837280056","0.272792754013961"
"6 on scale 1-7","2005","Bavaria","1-pers.-HH","82","0.188179081947774","0.149634322939939","0.22672384095561"
"6 on scale 1-7","2005","Bavaria","(Married) couple without C. ","227","0.220087965958597","0.193417587216839","0.246758344700355"
"6 on scale 1-7","2005","Bavaria","Single parent ","37","0.221114081580303","0.155140293081751","0.287087870078855"
"6 on scale 1-7","2005","Bavaria","Couple + C. LE 16 ","178","0.26533507728194","0.229709322750131","0.300960831813749"
"6 on scale 1-7","2005","Bavaria","Couple + C. GT 16 ","167","0.279119308043065","0.241459640952786","0.316778975133345"
"6 on scale 1-7","2005","Bavaria","Couple + C. LE and GT 16","78","0.274467399003649","0.216670545062619","0.332264252944679"
"6 on scale 1-7","2005","Berlin","1-pers.-HH","55","0.27397181266769","0.209529834694397","0.338413790640983"
"6 on scale 1-7","2005","Berlin","(Married) couple without C. ","52","0.245998649903457","0.189598987368461","0.302398312438453"
"6 on scale 1-7","2005","Berlin","Single parent ","11","","",""
"6 on scale 1-7","2005","Berlin","Couple + C. LE 16 ","15","","",""
"6 on scale 1-7","2005","Berlin","Couple + C. GT 16 ","37","0.256569792392214","0.177433076511712","0.335706508272716"
"6 on scale 1-7","2005","Berlin","Couple + C. LE and GT 16","16","","",""
"6 on scale 1-7","2005","Brandenburg","1-pers.-HH","24","","",""
"6 on scale 1-7","2005","Brandenburg","(Married) couple without C. ","83","0.265661077434617","0.216962442410588","0.314359712458645"
"6 on scale 1-7","2005","Brandenburg","Single parent ","14","","",""
"6 on scale 1-7","2005","Brandenburg","Couple + C. LE 16 ","33","0.19948578674525","0.129431682046394","0.269539891444105"
"6 on scale 1-7","2005","Brandenburg","Couple + C. GT 16 ","41","0.284604604014396","0.218686323598393","0.350522884430398"
"6 on scale 1-7","2005","Brandenburg","Couple + C. LE and GT 16","8","","",""
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","1-pers.-HH","21","","",""
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","(Married) couple without C. ","47","0.258944153388564","0.193287527618552","0.324600779158576"
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","Single parent ","10","","",""
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","19","","",""
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","31","0.310598602724334","0.218982696533258","0.40221450891541"
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","5","","",""
"6 on scale 1-7","2005","Saxony","1-pers.-HH","43","0.203035297740583","0.149637276843248","0.256433318637918"
"6 on scale 1-7","2005","Saxony","(Married) couple without C. ","133","0.205415411362985","0.172102664276441","0.23872815844953"
"6 on scale 1-7","2005","Saxony","Single parent ","20","","",""
"6 on scale 1-7","2005","Saxony","Couple + C. LE 16 ","59","0.255874626506549","0.196431781660913","0.315317471352185"
"6 on scale 1-7","2005","Saxony","Couple + C. GT 16 ","78","0.264659250859728","0.214059949396974","0.315258552322482"
"6 on scale 1-7","2005","Saxony","Couple + C. LE and GT 16","25","","",""
"6 on scale 1-7","2005","Saxony-Anhalt","1-pers.-HH","24","","",""
"6 on scale 1-7","2005","Saxony-Anhalt","(Married) couple without C. ","90","0.287619648096582","0.238178858640289","0.337060437552875"
"6 on scale 1-7","2005","Saxony-Anhalt","Single parent ","8","","",""
"6 on scale 1-7","2005","Saxony-Anhalt","Couple + C. LE 16 ","24","","",""
"6 on scale 1-7","2005","Saxony-Anhalt","Couple + C. GT 16 ","61","0.264500269601689","0.20595063855707","0.323049900646307"
"6 on scale 1-7","2005","Saxony-Anhalt","Couple + C. LE and GT 16","17","","",""
"6 on scale 1-7","2005","Thuringia","1-pers.-HH","33","0.304570786881967","0.221882270813348","0.387259302950586"
"6 on scale 1-7","2005","Thuringia","(Married) couple without C. ","89","0.336129833456464","0.281573276603824","0.390686390309105"
"6 on scale 1-7","2005","Thuringia","Single parent ","8","","",""
"6 on scale 1-7","2005","Thuringia","Couple + C. LE 16 ","39","0.320473214474964","0.243172549195599","0.397773879754329"
"6 on scale 1-7","2005","Thuringia","Couple + C. GT 16 ","61","0.231575449150401","0.172965893832859","0.290185004467943"
"6 on scale 1-7","2005","Thuringia","Couple + C. LE and GT 16","20","","",""
"7 Strongly agree","2005","Schleswig-Holstein","1-pers.-HH","69","0.719183051198261","0.62928632946523","0.809079772931291"
"7 Strongly agree","2005","Schleswig-Holstein","(Married) couple without C. ","176","0.675332011566467","0.617403864967264","0.733260158165671"
"7 Strongly agree","2005","Schleswig-Holstein","Single parent ","19","","",""
