"plh0206i01","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2019","66 and older","secondary school degree","","","",""
"6 on scale 1-7","2019","66 and older","college entrance qualification","","","",""
"6 on scale 1-7","2019","66 and older","Other degree","","","",""
"6 on scale 1-7","2019","66 and older","no degree/no degree yet","","","",""
"7 Strongly agree","2019","16-34 y.","lower secondary degree","","","",""
"7 Strongly agree","2019","16-34 y.","secondary school degree","","","",""
"7 Strongly agree","2019","16-34 y.","college entrance qualification","","","",""
"7 Strongly agree","2019","16-34 y.","Other degree","42","0.920305907812001","0.846697811134098","0.993914004489903"
"7 Strongly agree","2019","16-34 y.","no degree/no degree yet","51","0.809291776827429","0.711502886040684","0.907080667614173"
"7 Strongly agree","2019","35-65 y.","lower secondary degree","","","",""
"7 Strongly agree","2019","35-65 y.","secondary school degree","","","",""
"7 Strongly agree","2019","35-65 y.","college entrance qualification","","","",""
"7 Strongly agree","2019","35-65 y.","Other degree","30","0.853709106879611","0.736630466161802","0.97078774759742"
"7 Strongly agree","2019","35-65 y.","no degree/no degree yet","55","0.771759740383941","0.67613518757216","0.867384293195722"
"7 Strongly agree","2019","66 and older","lower secondary degree","","","",""
"7 Strongly agree","2019","66 and older","secondary school degree","","","",""
"7 Strongly agree","2019","66 and older","college entrance qualification","","","",""
"7 Strongly agree","2019","66 and older","Other degree","","","",""
"7 Strongly agree","2019","66 and older","no degree/no degree yet","","","",""
