"plb0196_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","1993","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","1993","college entrance qualification","Single parent ","","","",""
"Yes","1993","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","1993","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","1993","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","1993","Other degree","1-pers.-HH","","","",""
"Yes","1993","Other degree","(Married) couple without C. ","","","",""
"Yes","1993","Other degree","Single parent ","","","",""
"Yes","1993","Other degree","Couple + C. LE 16 ","","","",""
"Yes","1993","Other degree","Couple + C. GT 16 ","","","",""
"Yes","1993","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","1993","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","1993","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","1993","no degree/no degree yet","Single parent ","","","",""
"Yes","1993","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","1993","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","1993","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"No","1993","lower secondary degree","1-pers.-HH","151","1","1","1"
"No","1993","lower secondary degree","(Married) couple without C. ","443","1","1","1"
"No","1993","lower secondary degree","Single parent ","110","1","1","1"
"No","1993","lower secondary degree","Couple + C. LE 16 ","465","1","1","1"
"No","1993","lower secondary degree","Couple + C. GT 16 ","480","1","1","1"
"No","1993","lower secondary degree","Couple + C. LE and GT 16","192","1","1","1"
"No","1993","secondary school degree","1-pers.-HH","103","1","1","1"
"No","1993","secondary school degree","(Married) couple without C. ","268","1","1","1"
"No","1993","secondary school degree","Single parent ","68","1","1","1"
"No","1993","secondary school degree","Couple + C. LE 16 ","498","1","1","1"
"No","1993","secondary school degree","Couple + C. GT 16 ","279","1","1","1"
"No","1993","secondary school degree","Couple + C. LE and GT 16","142","1","1","1"
"No","1993","college entrance qualification","1-pers.-HH","84","1","1","1"
"No","1993","college entrance qualification","(Married) couple without C. ","150","1","1","1"
"No","1993","college entrance qualification","Single parent ","27","","",""
"No","1993","college entrance qualification","Couple + C. LE 16 ","194","1","1","1"
"No","1993","college entrance qualification","Couple + C. GT 16 ","109","1","1","1"
"No","1993","college entrance qualification","Couple + C. LE and GT 16","41","1","1","1"
"No","1993","Other degree","1-pers.-HH","32","1","1","1"
"No","1993","Other degree","(Married) couple without C. ","87","1","1","1"
"No","1993","Other degree","Single parent ","19","","",""
"No","1993","Other degree","Couple + C. LE 16 ","138","1","1","1"
"No","1993","Other degree","Couple + C. GT 16 ","99","1","1","1"
"No","1993","Other degree","Couple + C. LE and GT 16","94","1","1","1"
"No","1993","no degree/no degree yet","1-pers.-HH","15","","",""
"No","1993","no degree/no degree yet","(Married) couple without C. ","39","1","1","1"
"No","1993","no degree/no degree yet","Single parent ","10","","",""
"No","1993","no degree/no degree yet","Couple + C. LE 16 ","51","1","1","1"
"No","1993","no degree/no degree yet","Couple + C. GT 16 ","65","1","1","1"
"No","1993","no degree/no degree yet","Couple + C. LE and GT 16","64","1","1","1"
"Yes","1994","lower secondary degree","1-pers.-HH","","","",""
"Yes","1994","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","1994","lower secondary degree","Single parent ","","","",""
"Yes","1994","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","1994","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","1994","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","1994","secondary school degree","1-pers.-HH","","","",""
"Yes","1994","secondary school degree","(Married) couple without C. ","","","",""
"Yes","1994","secondary school degree","Single parent ","","","",""
"Yes","1994","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","1994","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","1994","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","1994","college entrance qualification","1-pers.-HH","","","",""
"Yes","1994","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","1994","college entrance qualification","Single parent ","","","",""
"Yes","1994","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","1994","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","1994","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","1994","Other degree","1-pers.-HH","","","",""
"Yes","1994","Other degree","(Married) couple without C. ","","","",""
"Yes","1994","Other degree","Single parent ","","","",""
"Yes","1994","Other degree","Couple + C. LE 16 ","","","",""
"Yes","1994","Other degree","Couple + C. GT 16 ","","","",""
"Yes","1994","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","1994","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","1994","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","1994","no degree/no degree yet","Single parent ","","","",""
"Yes","1994","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","1994","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","1994","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"No","1994","lower secondary degree","1-pers.-HH","118","1","1","1"
"No","1994","lower secondary degree","(Married) couple without C. ","423","1","1","1"
"No","1994","lower secondary degree","Single parent ","83","1","1","1"
"No","1994","lower secondary degree","Couple + C. LE 16 ","432","1","1","1"
"No","1994","lower secondary degree","Couple + C. GT 16 ","424","1","1","1"
"No","1994","lower secondary degree","Couple + C. LE and GT 16","171","1","1","1"
"No","1994","secondary school degree","1-pers.-HH","90","1","1","1"
"No","1994","secondary school degree","(Married) couple without C. ","255","1","1","1"
"No","1994","secondary school degree","Single parent ","71","1","1","1"
"No","1994","secondary school degree","Couple + C. LE 16 ","465","1","1","1"
"No","1994","secondary school degree","Couple + C. GT 16 ","259","1","1","1"
"No","1994","secondary school degree","Couple + C. LE and GT 16","147","1","1","1"
"No","1994","college entrance qualification","1-pers.-HH","86","1","1","1"
"No","1994","college entrance qualification","(Married) couple without C. ","150","1","1","1"
"No","1994","college entrance qualification","Single parent ","24","","",""
"No","1994","college entrance qualification","Couple + C. LE 16 ","203","1","1","1"
"No","1994","college entrance qualification","Couple + C. GT 16 ","106","1","1","1"
"No","1994","college entrance qualification","Couple + C. LE and GT 16","52","1","1","1"
"No","1994","Other degree","1-pers.-HH","26","","",""
"No","1994","Other degree","(Married) couple without C. ","84","1","1","1"
"No","1994","Other degree","Single parent ","18","","",""
"No","1994","Other degree","Couple + C. LE 16 ","105","1","1","1"
"No","1994","Other degree","Couple + C. GT 16 ","95","1","1","1"
"No","1994","Other degree","Couple + C. LE and GT 16","70","1","1","1"
"No","1994","no degree/no degree yet","1-pers.-HH","14","","",""
"No","1994","no degree/no degree yet","(Married) couple without C. ","36","1","1","1"
"No","1994","no degree/no degree yet","Single parent ","9","","",""
"No","1994","no degree/no degree yet","Couple + C. LE 16 ","45","1","1","1"
"No","1994","no degree/no degree yet","Couple + C. GT 16 ","66","1","1","1"
"No","1994","no degree/no degree yet","Couple + C. LE and GT 16","51","1","1","1"
"Yes","1995","lower secondary degree","1-pers.-HH","","","",""
"Yes","1995","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","1995","lower secondary degree","Single parent ","","","",""
"Yes","1995","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","1995","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","1995","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","1995","secondary school degree","1-pers.-HH","","","",""
"Yes","1995","secondary school degree","(Married) couple without C. ","","","",""
"Yes","1995","secondary school degree","Single parent ","","","",""
"Yes","1995","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","1995","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","1995","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","1995","college entrance qualification","1-pers.-HH","","","",""
"Yes","1995","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","1995","college entrance qualification","Single parent ","","","",""
"Yes","1995","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","1995","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","1995","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","1995","Other degree","1-pers.-HH","","","",""
"Yes","1995","Other degree","(Married) couple without C. ","","","",""
"Yes","1995","Other degree","Single parent ","","","",""
"Yes","1995","Other degree","Couple + C. LE 16 ","","","",""
"Yes","1995","Other degree","Couple + C. GT 16 ","","","",""
"Yes","1995","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","1995","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","1995","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","1995","no degree/no degree yet","Single parent ","","","",""
"Yes","1995","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","1995","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","1995","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"No","1995","lower secondary degree","1-pers.-HH","132","1","1","1"
"No","1995","lower secondary degree","(Married) couple without C. ","419","1","1","1"
"No","1995","lower secondary degree","Single parent ","97","1","1","1"
"No","1995","lower secondary degree","Couple + C. LE 16 ","405","1","1","1"
"No","1995","lower secondary degree","Couple + C. GT 16 ","373","1","1","1"
"No","1995","lower secondary degree","Couple + C. LE and GT 16","158","1","1","1"
"No","1995","secondary school degree","1-pers.-HH","101","1","1","1"
"No","1995","secondary school degree","(Married) couple without C. ","252","1","1","1"
"No","1995","secondary school degree","Single parent ","75","1","1","1"
"No","1995","secondary school degree","Couple + C. LE 16 ","452","1","1","1"
"No","1995","secondary school degree","Couple + C. GT 16 ","282","1","1","1"
"No","1995","secondary school degree","Couple + C. LE and GT 16","153","1","1","1"
"No","1995","college entrance qualification","1-pers.-HH","78","1","1","1"
"No","1995","college entrance qualification","(Married) couple without C. ","161","1","1","1"
"No","1995","college entrance qualification","Single parent ","26","","",""
"No","1995","college entrance qualification","Couple + C. LE 16 ","187","1","1","1"
"No","1995","college entrance qualification","Couple + C. GT 16 ","114","1","1","1"
"No","1995","college entrance qualification","Couple + C. LE and GT 16","55","1","1","1"
"No","1995","Other degree","1-pers.-HH","29","","",""
"No","1995","Other degree","(Married) couple without C. ","86","1","1","1"
"No","1995","Other degree","Single parent ","15","","",""
"No","1995","Other degree","Couple + C. LE 16 ","143","1","1","1"
"No","1995","Other degree","Couple + C. GT 16 ","135","1","1","1"
"No","1995","Other degree","Couple + C. LE and GT 16","85","1","1","1"
"No","1995","no degree/no degree yet","1-pers.-HH","14","","",""
"No","1995","no degree/no degree yet","(Married) couple without C. ","28","","",""
"No","1995","no degree/no degree yet","Single parent ","6","","",""
"No","1995","no degree/no degree yet","Couple + C. LE 16 ","43","1","1","1"
"No","1995","no degree/no degree yet","Couple + C. GT 16 ","56","1","1","1"
"No","1995","no degree/no degree yet","Couple + C. LE and GT 16","39","1","1","1"
"Yes","1996","lower secondary degree","1-pers.-HH","","","",""
"Yes","1996","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","1996","lower secondary degree","Single parent ","","","",""
"Yes","1996","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","1996","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","1996","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","1996","secondary school degree","1-pers.-HH","","","",""
"Yes","1996","secondary school degree","(Married) couple without C. ","","","",""
"Yes","1996","secondary school degree","Single parent ","","","",""
"Yes","1996","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","1996","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","1996","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","1996","college entrance qualification","1-pers.-HH","","","",""
