"plb0196_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"No","1991","(Married) couple without C. ","middle vocational","623","1","1","1"
"No","1991","(Married) couple without C. ","vocational + Abi","40","1","1","1"
"No","1991","(Married) couple without C. ","higher vocational","83","1","1","1"
"No","1991","(Married) couple without C. ","higher education","151","1","1","1"
"No","1991","Single parent ","in school","1","","",""
"No","1991","Single parent ","inadequately","10","","",""
"No","1991","Single parent ","general elemantary","66","1","1","1"
"No","1991","Single parent ","middle vocational","163","1","1","1"
"No","1991","Single parent ","vocational + Abi","9","","",""
"No","1991","Single parent ","higher vocational","12","","",""
"No","1991","Single parent ","higher education","34","1","1","1"
"No","1991","Couple + C. LE 16 ","in school","","","",""
"No","1991","Couple + C. LE 16 ","inadequately","62","1","1","1"
"No","1991","Couple + C. LE 16 ","general elemantary","203","1","1","1"
"No","1991","Couple + C. LE 16 ","middle vocational","929","1","1","1"
"No","1991","Couple + C. LE 16 ","vocational + Abi","41","1","1","1"
"No","1991","Couple + C. LE 16 ","higher vocational","136","1","1","1"
"No","1991","Couple + C. LE 16 ","higher education","293","1","1","1"
"No","1991","Couple + C. GT 16 ","in school","8","","",""
"No","1991","Couple + C. GT 16 ","inadequately","63","1","1","1"
"No","1991","Couple + C. GT 16 ","general elemantary","306","1","1","1"
"No","1991","Couple + C. GT 16 ","middle vocational","627","1","1","1"
"No","1991","Couple + C. GT 16 ","vocational + Abi","29","","",""
"No","1991","Couple + C. GT 16 ","higher vocational","57","1","1","1"
"No","1991","Couple + C. GT 16 ","higher education","110","1","1","1"
"No","1991","Couple + C. LE and GT 16","in school","8","","",""
"No","1991","Couple + C. LE and GT 16","inadequately","56","1","1","1"
"No","1991","Couple + C. LE and GT 16","general elemantary","192","1","1","1"
"No","1991","Couple + C. LE and GT 16","middle vocational","230","1","1","1"
"No","1991","Couple + C. LE and GT 16","vocational + Abi","12","","",""
"No","1991","Couple + C. LE and GT 16","higher vocational","31","1","1","1"
"No","1991","Couple + C. LE and GT 16","higher education","56","1","1","1"
"Yes","1992","1-pers.-HH","in school","","","",""
"Yes","1992","1-pers.-HH","inadequately","","","",""
"Yes","1992","1-pers.-HH","general elemantary","","","",""
"Yes","1992","1-pers.-HH","middle vocational","","","",""
"Yes","1992","1-pers.-HH","vocational + Abi","","","",""
"Yes","1992","1-pers.-HH","higher vocational","","","",""
"Yes","1992","1-pers.-HH","higher education","","","",""
"Yes","1992","(Married) couple without C. ","in school","","","",""
"Yes","1992","(Married) couple without C. ","inadequately","","","",""
"Yes","1992","(Married) couple without C. ","general elemantary","","","",""
"Yes","1992","(Married) couple without C. ","middle vocational","","","",""
"Yes","1992","(Married) couple without C. ","vocational + Abi","","","",""
"Yes","1992","(Married) couple without C. ","higher vocational","","","",""
"Yes","1992","(Married) couple without C. ","higher education","","","",""
"Yes","1992","Single parent ","in school","","","",""
"Yes","1992","Single parent ","inadequately","","","",""
"Yes","1992","Single parent ","general elemantary","","","",""
"Yes","1992","Single parent ","middle vocational","","","",""
"Yes","1992","Single parent ","vocational + Abi","","","",""
"Yes","1992","Single parent ","higher vocational","","","",""
"Yes","1992","Single parent ","higher education","","","",""
"Yes","1992","Couple + C. LE 16 ","in school","","","",""
"Yes","1992","Couple + C. LE 16 ","inadequately","","","",""
"Yes","1992","Couple + C. LE 16 ","general elemantary","","","",""
"Yes","1992","Couple + C. LE 16 ","middle vocational","","","",""
"Yes","1992","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes","1992","Couple + C. LE 16 ","higher vocational","","","",""
"Yes","1992","Couple + C. LE 16 ","higher education","","","",""
"Yes","1992","Couple + C. GT 16 ","in school","","","",""
"Yes","1992","Couple + C. GT 16 ","inadequately","","","",""
"Yes","1992","Couple + C. GT 16 ","general elemantary","","","",""
"Yes","1992","Couple + C. GT 16 ","middle vocational","","","",""
"Yes","1992","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes","1992","Couple + C. GT 16 ","higher vocational","","","",""
"Yes","1992","Couple + C. GT 16 ","higher education","","","",""
"Yes","1992","Couple + C. LE and GT 16","in school","","","",""
"Yes","1992","Couple + C. LE and GT 16","inadequately","","","",""
"Yes","1992","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes","1992","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes","1992","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","1992","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes","1992","Couple + C. LE and GT 16","higher education","","","",""
"No","1992","1-pers.-HH","in school","","","",""
"No","1992","1-pers.-HH","inadequately","16","","",""
"No","1992","1-pers.-HH","general elemantary","56","1","1","1"
"No","1992","1-pers.-HH","middle vocational","176","1","1","1"
"No","1992","1-pers.-HH","vocational + Abi","17","","",""
"No","1992","1-pers.-HH","higher vocational","16","","",""
"No","1992","1-pers.-HH","higher education","44","1","1","1"
"No","1992","(Married) couple without C. ","in school","","","",""
"No","1992","(Married) couple without C. ","inadequately","28","","",""
"No","1992","(Married) couple without C. ","general elemantary","161","1","1","1"
"No","1992","(Married) couple without C. ","middle vocational","557","1","1","1"
"No","1992","(Married) couple without C. ","vocational + Abi","35","1","1","1"
"No","1992","(Married) couple without C. ","higher vocational","87","1","1","1"
"No","1992","(Married) couple without C. ","higher education","122","1","1","1"
"No","1992","Single parent ","in school","1","","",""
"No","1992","Single parent ","inadequately","9","","",""
"No","1992","Single parent ","general elemantary","63","1","1","1"
"No","1992","Single parent ","middle vocational","134","1","1","1"
"No","1992","Single parent ","vocational + Abi","9","","",""
"No","1992","Single parent ","higher vocational","10","","",""
"No","1992","Single parent ","higher education","29","","",""
"No","1992","Couple + C. LE 16 ","in school","","","",""
"No","1992","Couple + C. LE 16 ","inadequately","48","1","1","1"
"No","1992","Couple + C. LE 16 ","general elemantary","207","1","1","1"
"No","1992","Couple + C. LE 16 ","middle vocational","779","1","1","1"
"No","1992","Couple + C. LE 16 ","vocational + Abi","35","1","1","1"
"No","1992","Couple + C. LE 16 ","higher vocational","114","1","1","1"
"No","1992","Couple + C. LE 16 ","higher education","252","1","1","1"
"No","1992","Couple + C. GT 16 ","in school","10","","",""
"No","1992","Couple + C. GT 16 ","inadequately","55","1","1","1"
"No","1992","Couple + C. GT 16 ","general elemantary","301","1","1","1"
"No","1992","Couple + C. GT 16 ","middle vocational","587","1","1","1"
"No","1992","Couple + C. GT 16 ","vocational + Abi","24","","",""
"No","1992","Couple + C. GT 16 ","higher vocational","47","1","1","1"
"No","1992","Couple + C. GT 16 ","higher education","103","1","1","1"
"No","1992","Couple + C. LE and GT 16","in school","6","","",""
"No","1992","Couple + C. LE and GT 16","inadequately","58","1","1","1"
"No","1992","Couple + C. LE and GT 16","general elemantary","174","1","1","1"
"No","1992","Couple + C. LE and GT 16","middle vocational","198","1","1","1"
"No","1992","Couple + C. LE and GT 16","vocational + Abi","9","","",""
"No","1992","Couple + C. LE and GT 16","higher vocational","33","1","1","1"
"No","1992","Couple + C. LE and GT 16","higher education","37","1","1","1"
"Yes","1993","1-pers.-HH","in school","","","",""
"Yes","1993","1-pers.-HH","inadequately","","","",""
"Yes","1993","1-pers.-HH","general elemantary","","","",""
"Yes","1993","1-pers.-HH","middle vocational","","","",""
"Yes","1993","1-pers.-HH","vocational + Abi","","","",""
"Yes","1993","1-pers.-HH","higher vocational","","","",""
"Yes","1993","1-pers.-HH","higher education","","","",""
"Yes","1993","(Married) couple without C. ","in school","","","",""
"Yes","1993","(Married) couple without C. ","inadequately","","","",""
"Yes","1993","(Married) couple without C. ","general elemantary","","","",""
"Yes","1993","(Married) couple without C. ","middle vocational","","","",""
"Yes","1993","(Married) couple without C. ","vocational + Abi","","","",""
"Yes","1993","(Married) couple without C. ","higher vocational","","","",""
"Yes","1993","(Married) couple without C. ","higher education","","","",""
"Yes","1993","Single parent ","in school","","","",""
"Yes","1993","Single parent ","inadequately","","","",""
"Yes","1993","Single parent ","general elemantary","","","",""
"Yes","1993","Single parent ","middle vocational","","","",""
"Yes","1993","Single parent ","vocational + Abi","","","",""
"Yes","1993","Single parent ","higher vocational","","","",""
"Yes","1993","Single parent ","higher education","","","",""
"Yes","1993","Couple + C. LE 16 ","in school","","","",""
"Yes","1993","Couple + C. LE 16 ","inadequately","","","",""
"Yes","1993","Couple + C. LE 16 ","general elemantary","","","",""
"Yes","1993","Couple + C. LE 16 ","middle vocational","","","",""
"Yes","1993","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes","1993","Couple + C. LE 16 ","higher vocational","","","",""
"Yes","1993","Couple + C. LE 16 ","higher education","","","",""
"Yes","1993","Couple + C. GT 16 ","in school","","","",""
"Yes","1993","Couple + C. GT 16 ","inadequately","","","",""
"Yes","1993","Couple + C. GT 16 ","general elemantary","","","",""
"Yes","1993","Couple + C. GT 16 ","middle vocational","","","",""
"Yes","1993","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes","1993","Couple + C. GT 16 ","higher vocational","","","",""
"Yes","1993","Couple + C. GT 16 ","higher education","","","",""
"Yes","1993","Couple + C. LE and GT 16","in school","","","",""
"Yes","1993","Couple + C. LE and GT 16","inadequately","","","",""
"Yes","1993","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes","1993","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes","1993","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","1993","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes","1993","Couple + C. LE and GT 16","higher education","","","",""
"No","1993","1-pers.-HH","in school","","","",""
"No","1993","1-pers.-HH","inadequately","15","","",""
"No","1993","1-pers.-HH","general elemantary","69","1","1","1"
"No","1993","1-pers.-HH","middle vocational","202","1","1","1"
"No","1993","1-pers.-HH","vocational + Abi","20","","",""
"No","1993","1-pers.-HH","higher vocational","26","","",""
"No","1993","1-pers.-HH","higher education","56","1","1","1"
"No","1993","(Married) couple without C. ","in school","","","",""
"No","1993","(Married) couple without C. ","inadequately","35","1","1","1"
"No","1993","(Married) couple without C. ","general elemantary","155","1","1","1"
"No","1993","(Married) couple without C. ","middle vocational","569","1","1","1"
"No","1993","(Married) couple without C. ","vocational + Abi","45","1","1","1"
"No","1993","(Married) couple without C. ","higher vocational","75","1","1","1"
"No","1993","(Married) couple without C. ","higher education","112","1","1","1"
"No","1993","Single parent ","in school","","","",""
"No","1993","Single parent ","inadequately","11","","",""
"No","1993","Single parent ","general elemantary","60","1","1","1"
"No","1993","Single parent ","middle vocational","127","1","1","1"
"No","1993","Single parent ","vocational + Abi","2","","",""
"No","1993","Single parent ","higher vocational","8","","",""
"No","1993","Single parent ","higher education","28","","",""
"No","1993","Couple + C. LE 16 ","in school","","","",""
"No","1993","Couple + C. LE 16 ","inadequately","41","1","1","1"
"No","1993","Couple + C. LE 16 ","general elemantary","182","1","1","1"
"No","1993","Couple + C. LE 16 ","middle vocational","748","1","1","1"
"No","1993","Couple + C. LE 16 ","vocational + Abi","42","1","1","1"
"No","1993","Couple + C. LE 16 ","higher vocational","115","1","1","1"
"No","1993","Couple + C. LE 16 ","higher education","224","1","1","1"
"No","1993","Couple + C. GT 16 ","in school","6","","",""
"No","1993","Couple + C. GT 16 ","inadequately","58","1","1","1"
"No","1993","Couple + C. GT 16 ","general elemantary","276","1","1","1"
"No","1993","Couple + C. GT 16 ","middle vocational","545","1","1","1"
"No","1993","Couple + C. GT 16 ","vocational + Abi","23","","",""
"No","1993","Couple + C. GT 16 ","higher vocational","44","1","1","1"
"No","1993","Couple + C. GT 16 ","higher education","93","1","1","1"
"No","1993","Couple + C. LE and GT 16","in school","3","","",""
"No","1993","Couple + C. LE and GT 16","inadequately","61","1","1","1"
"No","1993","Couple + C. LE and GT 16","general elemantary","168","1","1","1"
"No","1993","Couple + C. LE and GT 16","middle vocational","213","1","1","1"
"No","1993","Couple + C. LE and GT 16","vocational + Abi","15","","",""
"No","1993","Couple + C. LE and GT 16","higher vocational","34","1","1","1"
"No","1993","Couple + C. LE and GT 16","higher education","44","1","1","1"
"Yes","1994","1-pers.-HH","in school","","","",""
"Yes","1994","1-pers.-HH","inadequately","","","",""
"Yes","1994","1-pers.-HH","general elemantary","","","",""
"Yes","1994","1-pers.-HH","middle vocational","","","",""
"Yes","1994","1-pers.-HH","vocational + Abi","","","",""
"Yes","1994","1-pers.-HH","higher vocational","","","",""
"Yes","1994","1-pers.-HH","higher education","","","",""
"Yes","1994","(Married) couple without C. ","in school","","","",""
"Yes","1994","(Married) couple without C. ","inadequately","","","",""
"Yes","1994","(Married) couple without C. ","general elemantary","","","",""
"Yes","1994","(Married) couple without C. ","middle vocational","","","",""
