"plj0046","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","2002","indirect migration background","(2c_voc) vocational maturity certificate","6","","",""
"Big worries","2002","indirect migration background","(3a) lower tertiary education","3","","",""
"Big worries","2002","indirect migration background","(3b) higher tertiary education","4","","",""
"Some worries","2002","no migration background","(0) in school","206","0.445401903522093","0.4007999251065","0.490003881937687"
"Some worries","2002","no migration background","(1a) inadequately completed","29","","",""
"Some worries","2002","no migration background","(1b) general elementary school","718","0.481109730478879","0.455858415073923","0.506361045883834"
"Some worries","2002","no migration background","(1c) basic vocational qualification","2857","0.489987305366022","0.476996047463739","0.502978563268306"
"Some worries","2002","no migration background","(2b) intermediate general qualification","226","0.43293425716072","0.390224165708337","0.475644348613103"
"Some worries","2002","no migration background","(2a) intermediate vocational","2400","0.469449363749957","0.455650673836552","0.483248053663362"
"Some worries","2002","no migration background","(2c_gen) general maturity certificate","284","0.384122431431947","0.347182762030981","0.421062100832913"
"Some worries","2002","no migration background","(2c_voc) vocational maturity certificate","581","0.460404413317186","0.432492861678049","0.488315964956324"
"Some worries","2002","no migration background","(3a) lower tertiary education","815","0.486420814964636","0.462548923576396","0.510292706352876"
"Some worries","2002","no migration background","(3b) higher tertiary education","1010","0.417401249374085","0.397713266788833","0.437089231959338"
"Some worries","2002","direct migration background","(0) in school","18","","",""
"Some worries","2002","direct migration background","(1a) inadequately completed","100","0.445030477657268","0.376833920353634","0.513227034960902"
"Some worries","2002","direct migration background","(1b) general elementary school","326","0.498800712055741","0.46009386189113","0.537507562220352"
"Some worries","2002","direct migration background","(1c) basic vocational qualification","390","0.470636629884833","0.435630638618767","0.505642621150899"
"Some worries","2002","direct migration background","(2b) intermediate general qualification","28","","",""
"Some worries","2002","direct migration background","(2a) intermediate vocational","78","0.472998003953065","0.397047644942341","0.548948362963789"
"Some worries","2002","direct migration background","(2c_gen) general maturity certificate","58","0.385882397617389","0.304366734760922","0.467398060473856"
"Some worries","2002","direct migration background","(2c_voc) vocational maturity certificate","141","0.427820389592357","0.372475715857526","0.483165063327188"
"Some worries","2002","direct migration background","(3a) lower tertiary education","34","0.395496958937134","0.295583269397182","0.495410648477086"
"Some worries","2002","direct migration background","(3b) higher tertiary education","151","0.531344340593092","0.474876337971831","0.587812343214353"
"Some worries","2002","indirect migration background","(0) in school","34","0.493433031980106","0.383185953773354","0.603680110186858"
"Some worries","2002","indirect migration background","(1a) inadequately completed","4","","",""
"Some worries","2002","indirect migration background","(1b) general elementary school","57","0.574760500688605","0.487034479586171","0.66248652179104"
"Some worries","2002","indirect migration background","(1c) basic vocational qualification","63","0.489884480901492","0.40617610491584","0.573592856887145"
"Some worries","2002","indirect migration background","(2b) intermediate general qualification","38","0.448899890068235","0.339220621962336","0.558579158174134"
"Some worries","2002","indirect migration background","(2a) intermediate vocational","71","0.501905570452972","0.415956088149387","0.587855052756557"
"Some worries","2002","indirect migration background","(2c_gen) general maturity certificate","44","0.51880932284034","0.412590589970866","0.625028055709814"
"Some worries","2002","indirect migration background","(2c_voc) vocational maturity certificate","18","","",""
"Some worries","2002","indirect migration background","(3a) lower tertiary education","8","","",""
"Some worries","2002","indirect migration background","(3b) higher tertiary education","16","","",""
"No worries","2002","no migration background","(0) in school","182","0.356745504885861","0.313756284306033","0.39973472546569"
"No worries","2002","no migration background","(1a) inadequately completed","21","","",""
"No worries","2002","no migration background","(1b) general elementary school","252","0.158309475013517","0.139861281463832","0.176757668563203"
"No worries","2002","no migration background","(1c) basic vocational qualification","789","0.137887428880847","0.128927333703536","0.146847524058158"
"No worries","2002","no migration background","(2b) intermediate general qualification","139","0.264746377234785","0.226715493357228","0.302777261112341"
"No worries","2002","no migration background","(2a) intermediate vocational","958","0.187733576840961","0.176936646836748","0.198530506845174"
"No worries","2002","no migration background","(2c_gen) general maturity certificate","302","0.495010191602168","0.45703855172251","0.532981831481826"
"No worries","2002","no migration background","(2c_voc) vocational maturity certificate","391","0.324017101640462","0.297809223087578","0.350224980193347"
"No worries","2002","no migration background","(3a) lower tertiary education","533","0.306906048256145","0.28487800982178","0.32893408669051"
