"pli0095_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Rarely","1989","direct migration background","vocational + Abi","","","","","4"
"Rarely","1989","direct migration background","higher vocational","","","","","4"
"Rarely","1989","direct migration background","higher education","","","","","4"
"Rarely","1989","no migration background","general elemantary","","","","","4"
"Rarely","1989","no migration background","middle vocational","","","","","4"
"Rarely","1989","direct migration background","middle vocational","","","","","4"
"Rarely","1989","no migration background","inadequately","","","","","4"
"Rarely","1989","no migration background","vocational + Abi","","","","","4"
"Rarely","1989","no migration background","higher vocational","","","","","4"
"Rarely","1989","no migration background","in school","","","","","4"
"Rarely","1989","no migration background","higher education","","","","","4"
"Rarely","1989","direct migration background","in school","","","","","4"
"Rarely","1989","direct migration background","inadequately","","","","","4"
"Rarely","1989","direct migration background","general elemantary","","","","","4"
"Rarely","1989","indirect migration background","in school","","","","","4"
"Rarely","1989","indirect migration background","inadequately","","","","","4"
"Rarely","1989","indirect migration background","general elemantary","","","","","4"
"Rarely","1989","indirect migration background","middle vocational","","","","","4"
"Rarely","1989","indirect migration background","vocational + Abi","","","","","4"
"Rarely","1989","indirect migration background","higher vocational","","","","","4"
"Rarely","1989","indirect migration background","higher education","","","","","4"
"Min 1x per month","1990","no migration background","higher education","301","0.316053312453765","0.286550378833916","0.345556246073615","3"
"Min 1x per month","1990","no migration background","middle vocational","712","0.289004235123563","0.27104380567587","0.306964664571256","3"
"Min 1x per month","1990","no migration background","higher vocational","80","0.28713864630659","0.23071671157954","0.34356058103364","3"
"Min 1x per month","1990","no migration background","general elemantary","114","0.202351868629668","0.166888179031477","0.237815558227859","3"
"Min 1x per month","1990","no migration background","vocational + Abi","20","","","","3"
"Min 1x per month","1990","no migration background","inadequately","1","","","","3"
"Min 1x per month","1990","no migration background","in school","7","","","","3"
"Min 1x per month","1990","direct migration background","vocational + Abi","1","","","","3"
"Min 1x per month","1990","direct migration background","higher vocational","1","","","","3"
"Min 1x per month","1990","direct migration background","higher education","9","","","","3"
"Min 1x per month","1990","indirect migration background","in school","","","","","3"
"Min 1x per month","1990","indirect migration background","inadequately","","","","","3"
"Min 1x per month","1990","direct migration background","in school","","","","","3"
"Min 1x per month","1990","direct migration background","inadequately","","","","","3"
"Min 1x per month","1990","direct migration background","general elemantary","4","","","","3"
"Min 1x per month","1990","direct migration background","middle vocational","21","","","","3"
"Min 1x per month","1990","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","1990","indirect migration background","middle vocational","1","","","","3"
"Min 1x per month","1990","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","1990","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","1990","indirect migration background","higher education","","","","","3"
"Min 1x per week","1990","no migration background","in school","6","","","","2"
"Min 1x per week","1990","no migration background","inadequately","","","","","2"
"Min 1x per week","1990","no migration background","general elemantary","72","0.140552279414808","0.10987242389776","0.171232134931857","2"
"Min 1x per week","1990","no migration background","middle vocational","429","0.174329167491568","0.159297069230679","0.189361265752457","2"
"Min 1x per week","1990","no migration background","vocational + Abi","17","","","","2"
"Min 1x per week","1990","no migration background","higher vocational","40","0.161716343427837","0.115799495163608","0.207633191692066","2"
"Min 1x per week","1990","no migration background","higher education","179","0.180873251051163","0.156448135320372","0.205298366781953","2"
"Min 1x per week","1990","direct migration background","in school","","","","","2"
"Min 1x per week","1990","direct migration background","inadequately","","","","","2"
"Min 1x per week","1990","direct migration background","general elemantary","3","","","","2"
"Min 1x per week","1990","direct migration background","middle vocational","12","","","","2"
"Min 1x per week","1990","direct migration background","vocational + Abi","1","","","","2"
"Min 1x per week","1990","direct migration background","higher vocational","4","","","","2"
"Min 1x per week","1990","direct migration background","higher education","8","","","","2"
"Min 1x per week","1990","indirect migration background","in school","","","","","2"
"Min 1x per week","1990","indirect migration background","inadequately","","","","","2"
