"pli0095_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Never","1987","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","1987","direct migration background","(3a) lower tertiary education","","","",""
"Never","1987","direct migration background","(3b) higher tertiary education","","","",""
"Never","1987","indirect migration background","(0) in school","","","",""
"Never","1987","indirect migration background","(1a) inadequately completed","","","",""
"Never","1987","indirect migration background","(1b) general elementary school","","","",""
"Never","1987","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","1987","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","1987","indirect migration background","(2a) intermediate vocational","","","",""
"Never","1987","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","1987","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","1987","indirect migration background","(3a) lower tertiary education","","","",""
"Never","1987","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1988","no migration background","(0) in school","12","","",""
"Min 1x per week","1988","no migration background","(1a) inadequately completed","3","","",""
"Min 1x per week","1988","no migration background","(1b) general elementary school","118","0.0821161559413127","0.0677708699595654","0.0964614419230599"
"Min 1x per week","1988","no migration background","(1c) basic vocational qualification","187","0.06470848857852","0.0555171661643441","0.073899810992696"
"Min 1x per week","1988","no migration background","(2b) intermediate general qualification","37","0.124057596869781","0.0890180815834631","0.159097112156098"
"Min 1x per week","1988","no migration background","(2a) intermediate vocational","61","0.0563540800375113","0.043083609813155","0.0696245502618676"
"Min 1x per week","1988","no migration background","(2c_gen) general maturity certificate","17","","",""
"Min 1x per week","1988","no migration background","(2c_voc) vocational maturity certificate","20","","",""
"Min 1x per week","1988","no migration background","(3a) lower tertiary education","12","","",""
"Min 1x per week","1988","no migration background","(3b) higher tertiary education","19","","",""
"Min 1x per week","1988","direct migration background","(0) in school","1","","",""
"Min 1x per week","1988","direct migration background","(1a) inadequately completed","99","0.133435683973152","0.10798951381839","0.158881854127914"
"Min 1x per week","1988","direct migration background","(1b) general elementary school","113","0.117516693963857","0.0959937389834437","0.139039648944269"
"Min 1x per week","1988","direct migration background","(1c) basic vocational qualification","76","0.0918747342026601","0.0685673780571576","0.115182090348163"
"Min 1x per week","1988","direct migration background","(2b) intermediate general qualification","7","","",""
"Min 1x per week","1988","direct migration background","(2a) intermediate vocational","11","","",""
"Min 1x per week","1988","direct migration background","(2c_gen) general maturity certificate","9","","",""
"Min 1x per week","1988","direct migration background","(2c_voc) vocational maturity certificate","17","","",""
"Min 1x per week","1988","direct migration background","(3a) lower tertiary education","1","","",""
"Min 1x per week","1988","direct migration background","(3b) higher tertiary education","7","","",""
"Min 1x per week","1988","indirect migration background","(0) in school","1","","",""
"Min 1x per week","1988","indirect migration background","(1a) inadequately completed","2","","",""
"Min 1x per week","1988","indirect migration background","(1b) general elementary school","3","","",""
"Min 1x per week","1988","indirect migration background","(1c) basic vocational qualification","7","","",""
"Min 1x per week","1988","indirect migration background","(2b) intermediate general qualification","1","","",""
"Min 1x per week","1988","indirect migration background","(2a) intermediate vocational","3","","",""
"Min 1x per week","1988","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Min 1x per week","1988","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per week","1988","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1988","indirect migration background","(3b) higher tertiary education","1","","",""
"Min 1x per month","1988","no migration background","(0) in school","20","","",""
"Min 1x per month","1988","no migration background","(1a) inadequately completed","9","","",""
"Min 1x per month","1988","no migration background","(1b) general elementary school","236","0.160001816601965","0.140845911694526","0.179157721509403"
"Min 1x per month","1988","no migration background","(1c) basic vocational qualification","614","0.214694501675896","0.199353502151184","0.230035501200607"
"Min 1x per month","1988","no migration background","(2b) intermediate general qualification","77","0.236597193140638","0.191423010566608","0.281771375714668"
"Min 1x per month","1988","no migration background","(2a) intermediate vocational","241","0.194093158459455","0.171333453316505","0.216852863602404"
"Min 1x per month","1988","no migration background","(2c_gen) general maturity certificate","79","0.323008522407371","0.263220697882895","0.382796346931847"
"Min 1x per month","1988","no migration background","(2c_voc) vocational maturity certificate","65","0.244892041160871","0.193881653162094","0.295902429159647"
"Min 1x per month","1988","no migration background","(3a) lower tertiary education","53","0.257534719170182","0.198533249258545","0.31653618908182"
"Min 1x per month","1988","no migration background","(3b) higher tertiary education","81","0.210703991337487","0.170739487096951","0.250668495578024"
"Min 1x per month","1988","direct migration background","(0) in school","5","","",""
