"plh0206i04","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2016","16-34 y.","Couple + C. LE 16 ","4","","",""
"1 Strongly disagree","2016","16-34 y.","Couple + C. GT 16 ","1","","",""
"1 Strongly disagree","2016","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2016","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2016","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2016","35-65 y.","Single parent ","1","","",""
"1 Strongly disagree","2016","35-65 y.","Couple + C. LE 16 ","1","","",""
"1 Strongly disagree","2016","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2016","35-65 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2016","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2016","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2016","66 and older","Single parent ","","","",""
"1 Strongly disagree","2016","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2016","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2016","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2016","16-34 y.","1-pers.-HH","3","","",""
"2 on scale 1-7 ","2016","16-34 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2016","16-34 y.","Single parent ","","","",""
"2 on scale 1-7 ","2016","16-34 y.","Couple + C. LE 16 ","3","","",""
"2 on scale 1-7 ","2016","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2016","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2016","35-65 y.","1-pers.-HH","1","","",""
"2 on scale 1-7 ","2016","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2016","35-65 y.","Single parent ","1","","",""
"2 on scale 1-7 ","2016","35-65 y.","Couple + C. LE 16 ","2","","",""
"2 on scale 1-7 ","2016","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2016","35-65 y.","Couple + C. LE and GT 16","1","","",""
"2 on scale 1-7 ","2016","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2016","66 and older","(Married) couple without C. ","1","","",""
"2 on scale 1-7 ","2016","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2016","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2016","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2016","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2016","16-34 y.","1-pers.-HH","4","","",""
"3 on scale 1-7 ","2016","16-34 y.","(Married) couple without C. ","1","","",""
"3 on scale 1-7 ","2016","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2016","16-34 y.","Couple + C. LE 16 ","3","","",""
"3 on scale 1-7 ","2016","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2016","16-34 y.","Couple + C. LE and GT 16","1","","",""
"3 on scale 1-7 ","2016","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2016","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2016","35-65 y.","Single parent ","","","",""
"3 on scale 1-7 ","2016","35-65 y.","Couple + C. LE 16 ","3","","",""
"3 on scale 1-7 ","2016","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2016","35-65 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2016","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2016","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2016","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2016","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2016","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2016","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2016","16-34 y.","1-pers.-HH","12","","",""
"4 on scale 1-7","2016","16-34 y.","(Married) couple without C. ","4","","",""
"4 on scale 1-7","2016","16-34 y.","Single parent ","4","","",""
"4 on scale 1-7","2016","16-34 y.","Couple + C. LE 16 ","11","","",""
"4 on scale 1-7","2016","16-34 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2016","16-34 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2016","35-65 y.","1-pers.-HH","2","","",""
"4 on scale 1-7","2016","35-65 y.","(Married) couple without C. ","1","","",""
"4 on scale 1-7","2016","35-65 y.","Single parent ","4","","",""
"4 on scale 1-7","2016","35-65 y.","Couple + C. LE 16 ","8","","",""
"4 on scale 1-7","2016","35-65 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2016","35-65 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2016","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2016","66 and older","(Married) couple without C. ","1","","",""
"4 on scale 1-7","2016","66 and older","Single parent ","","","",""
"4 on scale 1-7","2016","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2016","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2016","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2016","16-34 y.","1-pers.-HH","38","0.0534628036836384","0.037614881926422","0.0693107254408549"
"5 on scale 1-7","2016","16-34 y.","(Married) couple without C. ","2","","",""
"5 on scale 1-7","2016","16-34 y.","Single parent ","9","","",""
"5 on scale 1-7","2016","16-34 y.","Couple + C. LE 16 ","14","","",""
"5 on scale 1-7","2016","16-34 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2016","16-34 y.","Couple + C. LE and GT 16","3","","",""
"5 on scale 1-7","2016","35-65 y.","1-pers.-HH","10","","",""
"5 on scale 1-7","2016","35-65 y.","(Married) couple without C. ","3","","",""
"5 on scale 1-7","2016","35-65 y.","Single parent ","2","","",""
"5 on scale 1-7","2016","35-65 y.","Couple + C. LE 16 ","14","","",""
"5 on scale 1-7","2016","35-65 y.","Couple + C. GT 16 ","1","","",""
"5 on scale 1-7","2016","35-65 y.","Couple + C. LE and GT 16","7","","",""
"5 on scale 1-7","2016","66 and older","1-pers.-HH","1","","",""
"5 on scale 1-7","2016","66 and older","(Married) couple without C. ","","","",""
"5 on scale 1-7","2016","66 and older","Single parent ","","","",""
"5 on scale 1-7","2016","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2016","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2016","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2016","16-34 y.","1-pers.-HH","87","0.126956801471467","0.103502448132206","0.150411154810728"
"6 on scale 1-7","2016","16-34 y.","(Married) couple without C. ","10","","",""
"6 on scale 1-7","2016","16-34 y.","Single parent ","13","","",""
"6 on scale 1-7","2016","16-34 y.","Couple + C. LE 16 ","79","0.0789362826169605","0.0619764466089671","0.095896118624954"
"6 on scale 1-7","2016","16-34 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2016","16-34 y.","Couple + C. LE and GT 16","2","","",""
"6 on scale 1-7","2016","35-65 y.","1-pers.-HH","20","","",""
"6 on scale 1-7","2016","35-65 y.","(Married) couple without C. ","11","","",""
"6 on scale 1-7","2016","35-65 y.","Single parent ","15","","",""
"6 on scale 1-7","2016","35-65 y.","Couple + C. LE 16 ","48","0.0838347605360492","0.0657587250617765","0.101910796010322"
"6 on scale 1-7","2016","35-65 y.","Couple + C. GT 16 ","1","","",""
"6 on scale 1-7","2016","35-65 y.","Couple + C. LE and GT 16","27","","",""
"6 on scale 1-7","2016","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2016","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2016","66 and older","Single parent ","1","","",""
"6 on scale 1-7","2016","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2016","66 and older","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2016","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2016","16-34 y.","1-pers.-HH","624","0.788731285210477","0.759973215001558","0.817489355419395"
"7 Strongly agree","2016","16-34 y.","(Married) couple without C. ","80","0.561266959102031","0.463019808724319","0.659514109479743"
"7 Strongly agree","2016","16-34 y.","Single parent ","131","0.667970683583846","0.594538496331393","0.741402870836299"
"7 Strongly agree","2016","16-34 y.","Couple + C. LE 16 ","857","0.724668373496505","0.696572911353929","0.75276383563908"
"7 Strongly agree","2016","16-34 y.","Couple + C. GT 16 ","28","","",""
"7 Strongly agree","2016","16-34 y.","Couple + C. LE and GT 16","85","0.649731889995831","0.551716384066526","0.747747395925136"
"7 Strongly agree","2016","35-65 y.","1-pers.-HH","144","0.813705677652618","0.756347553378323","0.871063801926913"
"7 Strongly agree","2016","35-65 y.","(Married) couple without C. ","48","0.47059248252779","0.347340089294303","0.593844875761276"
"7 Strongly agree","2016","35-65 y.","Single parent ","165","0.800632375597158","0.743522257617304","0.857742493577013"
"7 Strongly agree","2016","35-65 y.","Couple + C. LE 16 ","827","0.859965333837247","0.837331273545591","0.882599394128903"
"7 Strongly agree","2016","35-65 y.","Couple + C. GT 16 ","48","0.810297233435928","0.701624122601823","0.918970344270033"
"7 Strongly agree","2016","35-65 y.","Couple + C. LE and GT 16","283","0.870177106427563","0.833235651159398","0.907118561695727"
"7 Strongly agree","2016","66 and older","1-pers.-HH","1","","",""
"7 Strongly agree","2016","66 and older","(Married) couple without C. ","6","","",""
"7 Strongly agree","2016","66 and older","Single parent ","2","","",""
"7 Strongly agree","2016","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2016","66 and older","Couple + C. GT 16 ","3","","",""
"7 Strongly agree","2016","66 and older","Couple + C. LE and GT 16","2","","",""
"1 Strongly disagree","2017","16-34 y.","1-pers.-HH","2","","",""
"1 Strongly disagree","2017","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2017","16-34 y.","Single parent ","1","","",""
"1 Strongly disagree","2017","16-34 y.","Couple + C. LE 16 ","2","","",""
"1 Strongly disagree","2017","16-34 y.","Couple + C. GT 16 ","1","","",""
"1 Strongly disagree","2017","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2017","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2017","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2017","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2017","35-65 y.","Couple + C. LE 16 ","1","","",""
"1 Strongly disagree","2017","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2017","35-65 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2017","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2017","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2017","66 and older","Single parent ","","","",""
"1 Strongly disagree","2017","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2017","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2017","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","16-34 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","16-34 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","16-34 y.","Single parent ","1","","",""
"2 on scale 1-7 ","2017","16-34 y.","Couple + C. LE 16 ","1","","",""
"2 on scale 1-7 ","2017","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","35-65 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","35-65 y.","Single parent ","1","","",""
"2 on scale 1-7 ","2017","35-65 y.","Couple + C. LE 16 ","1","","",""
"2 on scale 1-7 ","2017","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","35-65 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2017","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2017","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","16-34 y.","1-pers.-HH","2","","",""
"3 on scale 1-7 ","2017","16-34 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2017","16-34 y.","Couple + C. LE 16 ","2","","",""
"3 on scale 1-7 ","2017","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2017","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","35-65 y.","Single parent ","1","","",""
"3 on scale 1-7 ","2017","35-65 y.","Couple + C. LE 16 ","5","","",""
"3 on scale 1-7 ","2017","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","35-65 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2017","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2017","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2017","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","16-34 y.","1-pers.-HH","4","","",""
"4 on scale 1-7","2017","16-34 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","16-34 y.","Single parent ","","","",""
"4 on scale 1-7","2017","16-34 y.","Couple + C. LE 16 ","9","","",""
"4 on scale 1-7","2017","16-34 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","16-34 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","35-65 y.","1-pers.-HH","2","","",""
"4 on scale 1-7","2017","35-65 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","35-65 y.","Single parent ","1","","",""
"4 on scale 1-7","2017","35-65 y.","Couple + C. LE 16 ","8","","",""
"4 on scale 1-7","2017","35-65 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","35-65 y.","Couple + C. LE and GT 16","3","","",""
"4 on scale 1-7","2017","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2017","66 and older","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","66 and older","Single parent ","","","",""
"4 on scale 1-7","2017","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2017","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2017","16-34 y.","1-pers.-HH","20","","",""
"5 on scale 1-7","2017","16-34 y.","(Married) couple without C. ","1","","",""
"5 on scale 1-7","2017","16-34 y.","Single parent ","1","","",""
"5 on scale 1-7","2017","16-34 y.","Couple + C. LE 16 ","18","","",""
"5 on scale 1-7","2017","16-34 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","16-34 y.","Couple + C. LE and GT 16","3","","",""
"5 on scale 1-7","2017","35-65 y.","1-pers.-HH","2","","",""
"5 on scale 1-7","2017","35-65 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","35-65 y.","Single parent ","","","",""
"5 on scale 1-7","2017","35-65 y.","Couple + C. LE 16 ","15","","",""
"5 on scale 1-7","2017","35-65 y.","Couple + C. GT 16 ","1","","",""
"5 on scale 1-7","2017","35-65 y.","Couple + C. LE and GT 16","8","","",""
"5 on scale 1-7","2017","66 and older","1-pers.-HH","","","",""
"5 on scale 1-7","2017","66 and older","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","66 and older","Single parent ","","","",""
"5 on scale 1-7","2017","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2017","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2017","16-34 y.","1-pers.-HH","57","0.123007289241924","0.093501446022008","0.15251313246184"
"6 on scale 1-7","2017","16-34 y.","(Married) couple without C. ","13","","",""
"6 on scale 1-7","2017","16-34 y.","Single parent ","10","","",""
"6 on scale 1-7","2017","16-34 y.","Couple + C. LE 16 ","79","0.128040822306586","0.103000359923978","0.153081284689193"
"6 on scale 1-7","2017","16-34 y.","Couple + C. GT 16 ","3","","",""
"6 on scale 1-7","2017","16-34 y.","Couple + C. LE and GT 16","9","","",""
"6 on scale 1-7","2017","35-65 y.","1-pers.-HH","13","","",""
"6 on scale 1-7","2017","35-65 y.","(Married) couple without C. ","5","","",""
"6 on scale 1-7","2017","35-65 y.","Single parent ","5","","",""
"6 on scale 1-7","2017","35-65 y.","Couple + C. LE 16 ","47","0.119625215920254","0.0871667758864963","0.152083655954012"
"6 on scale 1-7","2017","35-65 y.","Couple + C. GT 16 ","2","","",""
"6 on scale 1-7","2017","35-65 y.","Couple + C. LE and GT 16","21","","",""
"6 on scale 1-7","2017","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2017","66 and older","(Married) couple without C. ","2","","",""
"6 on scale 1-7","2017","66 and older","Single parent ","","","",""
"6 on scale 1-7","2017","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2017","66 and older","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2017","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2017","16-34 y.","1-pers.-HH","391","0.820086204048646","0.785579251946947","0.854593156150344"
"7 Strongly agree","2017","16-34 y.","(Married) couple without C. ","71","0.807759197980725","0.723986525756909","0.891531870204541"
"7 Strongly agree","2017","16-34 y.","Single parent ","84","0.886151683169082","0.822942589327561","0.949360777010602"
"7 Strongly agree","2017","16-34 y.","Couple + C. LE 16 ","573","0.798526836167698","0.768467914171142","0.828585758164255"
"7 Strongly agree","2017","16-34 y.","Couple + C. GT 16 ","18","","",""
"7 Strongly agree","2017","16-34 y.","Couple + C. LE and GT 16","103","0.840388169195034","0.773450332086846","0.907326006303223"
"7 Strongly agree","2017","35-65 y.","1-pers.-HH","76","0.830882396714235","0.754697163143382","0.907067630285089"
"7 Strongly agree","2017","35-65 y.","(Married) couple without C. ","29","","",""
"7 Strongly agree","2017","35-65 y.","Single parent ","69","0.884956841120661","0.813688906492451","0.956224775748871"
"7 Strongly agree","2017","35-65 y.","Couple + C. LE 16 ","307","0.811852024216221","0.772761572151319","0.850942476281122"
"7 Strongly agree","2017","35-65 y.","Couple + C. GT 16 ","30","0.969826929705724","0.911462534041369","1.02819132537008"
"7 Strongly agree","2017","35-65 y.","Couple + C. LE and GT 16","155","0.844155394053002","0.792169636707632","0.896141151398373"
"7 Strongly agree","2017","66 and older","1-pers.-HH","2","","",""
"7 Strongly agree","2017","66 and older","(Married) couple without C. ","2","","",""
"7 Strongly agree","2017","66 and older","Single parent ","4","","",""
"7 Strongly agree","2017","66 and older","Couple + C. LE 16 ","1","","",""
"7 Strongly agree","2017","66 and older","Couple + C. GT 16 ","3","","",""
"7 Strongly agree","2017","66 and older","Couple + C. LE and GT 16","2","","",""
"1 Strongly disagree","2018","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2018","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2018","16-34 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","16-34 y.","Couple + C. LE and GT 16","1","","",""
"1 Strongly disagree","2018","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2018","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2018","35-65 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","35-65 y.","Couple + C. LE and GT 16","1","","",""
"1 Strongly disagree","2018","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2018","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","66 and older","Single parent ","","","",""
"1 Strongly disagree","2018","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2018","16-34 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","16-34 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2018","16-34 y.","Single parent ","","","",""
"2 on scale 1-7 ","2018","16-34 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2018","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2018","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2018","35-65 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2018","35-65 y.","Single parent ","","","",""
"2 on scale 1-7 ","2018","35-65 y.","Couple + C. LE 16 ","2","","",""
"2 on scale 1-7 ","2018","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2018","35-65 y.","Couple + C. LE and GT 16","1","","",""
"2 on scale 1-7 ","2018","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2018","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2018","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2018","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2018","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2018","16-34 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2018","16-34 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2018","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2018","16-34 y.","Couple + C. LE 16 ","1","","",""
"3 on scale 1-7 ","2018","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2018","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2018","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2018","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2018","35-65 y.","Single parent ","","","",""
"3 on scale 1-7 ","2018","35-65 y.","Couple + C. LE 16 ","1","","",""
"3 on scale 1-7 ","2018","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2018","35-65 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2018","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2018","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2018","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2018","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2018","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2018","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2018","16-34 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2018","16-34 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2018","16-34 y.","Single parent ","","","",""
"4 on scale 1-7","2018","16-34 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2018","16-34 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2018","16-34 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2018","35-65 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2018","35-65 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2018","35-65 y.","Single parent ","","","",""
"4 on scale 1-7","2018","35-65 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2018","35-65 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2018","35-65 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2018","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2018","66 and older","(Married) couple without C. ","","","",""
"4 on scale 1-7","2018","66 and older","Single parent ","","","",""
"4 on scale 1-7","2018","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2018","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2018","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2018","16-34 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2018","16-34 y.","(Married) couple without C. ","1","","",""
"5 on scale 1-7","2018","16-34 y.","Single parent ","","","",""
"5 on scale 1-7","2018","16-34 y.","Couple + C. LE 16 ","2","","",""
"5 on scale 1-7","2018","16-34 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2018","16-34 y.","Couple + C. LE and GT 16","1","","",""
"5 on scale 1-7","2018","35-65 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2018","35-65 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2018","35-65 y.","Single parent ","1","","",""
"5 on scale 1-7","2018","35-65 y.","Couple + C. LE 16 ","4","","",""
"5 on scale 1-7","2018","35-65 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2018","35-65 y.","Couple + C. LE and GT 16","1","","",""
"5 on scale 1-7","2018","66 and older","1-pers.-HH","","","",""
"5 on scale 1-7","2018","66 and older","(Married) couple without C. ","","","",""
"5 on scale 1-7","2018","66 and older","Single parent ","","","",""
"5 on scale 1-7","2018","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2018","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2018","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2018","16-34 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2018","16-34 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2018","16-34 y.","Single parent ","3","","",""
"6 on scale 1-7","2018","16-34 y.","Couple + C. LE 16 ","9","","",""
"6 on scale 1-7","2018","16-34 y.","Couple + C. GT 16 ","1","","",""
"6 on scale 1-7","2018","16-34 y.","Couple + C. LE and GT 16","6","","",""
"6 on scale 1-7","2018","35-65 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2018","35-65 y.","(Married) couple without C. ","1","","",""
"6 on scale 1-7","2018","35-65 y.","Single parent ","","","",""
"6 on scale 1-7","2018","35-65 y.","Couple + C. LE 16 ","9","","",""
"6 on scale 1-7","2018","35-65 y.","Couple + C. GT 16 ","1","","",""
"6 on scale 1-7","2018","35-65 y.","Couple + C. LE and GT 16","5","","",""
"6 on scale 1-7","2018","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2018","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2018","66 and older","Single parent ","","","",""
"6 on scale 1-7","2018","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2018","66 and older","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2018","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2018","16-34 y.","1-pers.-HH","6","","",""
