"plh0206i04","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(1b) general elementary school","29","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","63","0.212069634462765","0.16656554726862","0.25757372165691"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","18","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","53","0.185324139825299","0.143337747216695","0.227310532433903"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","22","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","12","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","16","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","31","0.241591997071528","0.177807113821017","0.305376880322039"
"6 on scale 1-7","2005","1-pers.-HH","(0) in school","3","","",""
"6 on scale 1-7","2005","1-pers.-HH","(1a) inadequately completed","6","","",""
"6 on scale 1-7","2005","1-pers.-HH","(1b) general elementary school","109","0.277044970223745","0.231988282423842","0.322101658023649"
"6 on scale 1-7","2005","1-pers.-HH","(1c) basic vocational qualification","256","0.280021943707127","0.250372551177369","0.309671336236884"
"6 on scale 1-7","2005","1-pers.-HH","(2b) intermediate general qualification","14","","",""
"6 on scale 1-7","2005","1-pers.-HH","(2a) intermediate vocational","212","0.347171515569669","0.31045990629971","0.383883124839628"
"6 on scale 1-7","2005","1-pers.-HH","(2c_gen) general maturity certificate","42","0.250841081901806","0.179033486695419","0.322648677108192"
"6 on scale 1-7","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","78","0.360236865362955","0.297923048952932","0.422550681772978"
"6 on scale 1-7","2005","1-pers.-HH","(3a) lower tertiary education","79","0.331052447515719","0.270366723577461","0.391738171453977"
"6 on scale 1-7","2005","1-pers.-HH","(3b) higher tertiary education","101","0.28655239406976","0.237768756088579","0.335336032050941"
"6 on scale 1-7","2005","(Married) couple without C. ","(0) in school","2","","",""
"6 on scale 1-7","2005","(Married) couple without C. ","(1a) inadequately completed","20","","",""
"6 on scale 1-7","2005","(Married) couple without C. ","(1b) general elementary school","172","0.276846783869501","0.241044777279113","0.312648790459889"
"6 on scale 1-7","2005","(Married) couple without C. ","(1c) basic vocational qualification","802","0.311525418163329","0.293367934493291","0.329682901833368"
"6 on scale 1-7","2005","(Married) couple without C. ","(2b) intermediate general qualification","31","0.317200901817843","0.223120786660253","0.411281016975434"
"6 on scale 1-7","2005","(Married) couple without C. ","(2a) intermediate vocational","479","0.341210223338815","0.31659379150814","0.36582665516949"
"6 on scale 1-7","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","43","0.328081538417414","0.246743763147557","0.409419313687271"
"6 on scale 1-7","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","171","0.379566312468076","0.335879492207476","0.423253132728676"
"6 on scale 1-7","2005","(Married) couple without C. ","(3a) lower tertiary education","248","0.390081566162967","0.353686950357199","0.426476181968734"
"6 on scale 1-7","2005","(Married) couple without C. ","(3b) higher tertiary education","355","0.370668143098635","0.340195022968317","0.401141263228953"
"6 on scale 1-7","2005","Single parent ","(0) in school","30","0.308202611056082","0.218592787694795","0.397812434417368"
"6 on scale 1-7","2005","Single parent ","(1a) inadequately completed","1","","",""
"6 on scale 1-7","2005","Single parent ","(1b) general elementary school","47","0.337013477095679","0.260600801283351","0.413426152908008"
"6 on scale 1-7","2005","Single parent ","(1c) basic vocational qualification","75","0.291789652700534","0.233914787108743","0.349664518292325"
"6 on scale 1-7","2005","Single parent ","(2b) intermediate general qualification","14","","",""
"6 on scale 1-7","2005","Single parent ","(2a) intermediate vocational","89","0.323281122497978","0.266753003379004","0.379809241616952"
"6 on scale 1-7","2005","Single parent ","(2c_gen) general maturity certificate","25","","",""
"6 on scale 1-7","2005","Single parent ","(2c_voc) vocational maturity certificate","20","","",""
"6 on scale 1-7","2005","Single parent ","(3a) lower tertiary education","17","","",""
"6 on scale 1-7","2005","Single parent ","(3b) higher tertiary education","25","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","(0) in school","","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","(1a) inadequately completed","5","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","(1b) general elementary school","50","0.218774508766887","0.163384967811221","0.274164049722552"
"6 on scale 1-7","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","263","0.312558960482583","0.280557907062732","0.344560013902434"
"6 on scale 1-7","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","19","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","(2a) intermediate vocational","409","0.333187814292281","0.306792528701638","0.359583099882925"
"6 on scale 1-7","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","30","0.38271906350925","0.274155470439652","0.491282656578849"
"6 on scale 1-7","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","162","0.35388692894468","0.309207431730942","0.398566426158419"
"6 on scale 1-7","2005","Couple + C. LE 16 ","(3a) lower tertiary education","120","0.374887399995714","0.319267379454845","0.430507420536584"
"6 on scale 1-7","2005","Couple + C. LE 16 ","(3b) higher tertiary education","196","0.355974656821917","0.315552942603188","0.396396371040646"
"6 on scale 1-7","2005","Couple + C. GT 16 ","(0) in school","99","0.361001213726975","0.303498936826459","0.418503490627491"
"6 on scale 1-7","2005","Couple + C. GT 16 ","(1a) inadequately completed","9","","",""
"6 on scale 1-7","2005","Couple + C. GT 16 ","(1b) general elementary school","63","0.242264853218952","0.191347295831025","0.293182410606879"
"6 on scale 1-7","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","260","0.290998065390913","0.259908838256018","0.322087292525808"
"6 on scale 1-7","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","57","0.336684919009287","0.265854175049619","0.407515662968956"
"6 on scale 1-7","2005","Couple + C. GT 16 ","(2a) intermediate vocational","296","0.383795538938623","0.350367169093779","0.417223908783467"
"6 on scale 1-7","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","104","0.306729124710119","0.252522211343267","0.360936038076971"
"6 on scale 1-7","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","73","0.357675950922483","0.294194331790343","0.421157570054624"
"6 on scale 1-7","2005","Couple + C. GT 16 ","(3a) lower tertiary education","102","0.44411863230019","0.380592163465526","0.507645101134853"
"6 on scale 1-7","2005","Couple + C. GT 16 ","(3b) higher tertiary education","140","0.369354684998699","0.321759399514203","0.416949970483195"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","(0) in school","78","0.255862419577258","0.202411155726211","0.309313683428306"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","(1a) inadequately completed","12","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","(1b) general elementary school","40","0.293749480429088","0.218300736001647","0.369198224856529"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","85","0.228830487576669","0.182067837720254","0.275593137433084"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","37","0.333235987891082","0.244745443649171","0.421726532132993"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","110","0.343602589025047","0.292285526871742","0.394919651178351"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","26","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","22","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","43","0.325375580448631","0.240116115466904","0.410635045430358"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","64","0.337706397982322","0.267233851690745","0.4081789442739"
"7 Strongly agree","2005","1-pers.-HH","(0) in school","","","",""
"7 Strongly agree","2005","1-pers.-HH","(1a) inadequately completed","16","","",""
"7 Strongly agree","2005","1-pers.-HH","(1b) general elementary school","158","0.407490079454839","0.358020887194159","0.456959271715519"
"7 Strongly agree","2005","1-pers.-HH","(1c) basic vocational qualification","404","0.455993616453806","0.423105309571007","0.488881923336605"
"7 Strongly agree","2005","1-pers.-HH","(2b) intermediate general qualification","26","","",""
"7 Strongly agree","2005","1-pers.-HH","(2a) intermediate vocational","260","0.386487074732611","0.348936967844083","0.42403718162114"
"7 Strongly agree","2005","1-pers.-HH","(2c_gen) general maturity certificate","41","0.326274714027304","0.248611169843586","0.403938258211022"
"7 Strongly agree","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","72","0.274683327416733","0.216745707868272","0.332620946965195"
"7 Strongly agree","2005","1-pers.-HH","(3a) lower tertiary education","72","0.33611030706805","0.275194362968126","0.397026251167974"
"7 Strongly agree","2005","1-pers.-HH","(3b) higher tertiary education","125","0.387362212127009","0.334802662203509","0.439921762050509"
"7 Strongly agree","2005","(Married) couple without C. ","(0) in school","1","","",""
"7 Strongly agree","2005","(Married) couple without C. ","(1a) inadequately completed","32","0.428685448074688","0.318858781193665","0.538512114955711"
"7 Strongly agree","2005","(Married) couple without C. ","(1b) general elementary school","260","0.429577822639028","0.389969031032828","0.469186614245228"
"7 Strongly agree","2005","(Married) couple without C. ","(1c) basic vocational qualification","1037","0.424116668778511","0.404740188625266","0.443493148931757"
"7 Strongly agree","2005","(Married) couple without C. ","(2b) intermediate general qualification","40","0.479192237950096","0.378202376662791","0.580182099237402"
"7 Strongly agree","2005","(Married) couple without C. ","(2a) intermediate vocational","563","0.396989270046901","0.371585828132628","0.422392711961174"
"7 Strongly agree","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","40","0.338831713858257","0.256836002232967","0.420827425483546"
"7 Strongly agree","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","165","0.336962397393014","0.294410520640052","0.379514274145976"
"7 Strongly agree","2005","(Married) couple without C. ","(3a) lower tertiary education","262","0.379321696048736","0.343117353121092","0.415526038976381"
"7 Strongly agree","2005","(Married) couple without C. ","(3b) higher tertiary education","306","0.3172448069485","0.287880875517014","0.346608738379986"
"7 Strongly agree","2005","Single parent ","(0) in school","33","0.355934520152085","0.26301690137848","0.44885213892569"
"7 Strongly agree","2005","Single parent ","(1a) inadequately completed","9","","",""
"7 Strongly agree","2005","Single parent ","(1b) general elementary school","54","0.374097979091119","0.295874832539991","0.452321125642246"
"7 Strongly agree","2005","Single parent ","(1c) basic vocational qualification","97","0.419460912459117","0.356635492601766","0.482286332316469"
"7 Strongly agree","2005","Single parent ","(2b) intermediate general qualification","29","","",""
"7 Strongly agree","2005","Single parent ","(2a) intermediate vocational","100","0.344092965241282","0.286677451107866","0.401508479374697"
"7 Strongly agree","2005","Single parent ","(2c_gen) general maturity certificate","16","","",""
"7 Strongly agree","2005","Single parent ","(2c_voc) vocational maturity certificate","18","","",""
"7 Strongly agree","2005","Single parent ","(3a) lower tertiary education","18","","",""
"7 Strongly agree","2005","Single parent ","(3b) higher tertiary education","29","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","(0) in school","2","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","(1a) inadequately completed","18","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","(1b) general elementary school","105","0.510165753962732","0.443189411403136","0.577142096522329"
"7 Strongly agree","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","328","0.399727776558739","0.365910637929146","0.433544915188332"
"7 Strongly agree","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","24","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","(2a) intermediate vocational","453","0.374826690393688","0.34771881285366","0.401934567933716"
"7 Strongly agree","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","24","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","151","0.359113415381013","0.314287604156495","0.403939226605531"
"7 Strongly agree","2005","Couple + C. LE 16 ","(3a) lower tertiary education","81","0.330727650798758","0.276672349692942","0.384782951904575"
"7 Strongly agree","2005","Couple + C. LE 16 ","(3b) higher tertiary education","165","0.298756249471679","0.260115396045006","0.337397102898353"
"7 Strongly agree","2005","Couple + C. GT 16 ","(0) in school","69","0.281707120013403","0.227851579790987","0.335562660235818"
"7 Strongly agree","2005","Couple + C. GT 16 ","(1a) inadequately completed","18","","",""
"7 Strongly agree","2005","Couple + C. GT 16 ","(1b) general elementary school","109","0.351560061156582","0.294818891669735","0.40830123064343"
"7 Strongly agree","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","346","0.416967801385393","0.383220527622098","0.450715075148687"
"7 Strongly agree","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","51","0.27019317308518","0.203636564774499","0.336749781395861"
"7 Strongly agree","2005","Couple + C. GT 16 ","(2a) intermediate vocational","273","0.311644053682621","0.279806567110745","0.343481540254496"
"7 Strongly agree","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","57","0.215212900720312","0.166903041572262","0.263522759868361"
"7 Strongly agree","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","76","0.315162138514819","0.25363213581109","0.376692141218549"
