"plh0206i04","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2005","Berlin","Other degree","6","","",""
"5 on scale 1-7","2005","Berlin","no degree/no degree yet","7","","",""
"5 on scale 1-7","2005","Brandenburg","lower secondary degree","31","0.125072536114178","0.0827783022295619","0.167366769998794"
"5 on scale 1-7","2005","Brandenburg","secondary school degree","55","0.150487487121051","0.114910651804205","0.186064322437896"
"5 on scale 1-7","2005","Brandenburg","college entrance qualification","34","0.171722890097815","0.12059276300827","0.22285301718736"
"5 on scale 1-7","2005","Brandenburg","Other degree","1","","",""
"5 on scale 1-7","2005","Brandenburg","no degree/no degree yet","5","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","lower secondary degree","16","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","secondary school degree","48","0.228107161003192","0.174571883874025","0.281642438132358"
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","college entrance qualification","17","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","Other degree","2","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","no degree/no degree yet","3","","",""
"5 on scale 1-7","2005","Saxony","lower secondary degree","52","0.113278371860909","0.0820630621698811","0.144493681551937"
"5 on scale 1-7","2005","Saxony","secondary school degree","116","0.157924167491557","0.131138159507824","0.184710175475291"
"5 on scale 1-7","2005","Saxony","college entrance qualification","59","0.176318542994115","0.135870311272483","0.216766774715748"
"5 on scale 1-7","2005","Saxony","Other degree","2","","",""
"5 on scale 1-7","2005","Saxony","no degree/no degree yet","5","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","lower secondary degree","59","0.18617364241525","0.14058107501113","0.23176620981937"
"5 on scale 1-7","2005","Saxony-Anhalt","secondary school degree","50","0.132165007788838","0.0971319788040048","0.167198036773672"
"5 on scale 1-7","2005","Saxony-Anhalt","college entrance qualification","25","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","Other degree","1","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","no degree/no degree yet","7","","",""
"5 on scale 1-7","2005","Thuringia","lower secondary degree","53","0.165693987448047","0.123121370982019","0.208266603914075"
"5 on scale 1-7","2005","Thuringia","secondary school degree","72","0.185714524109148","0.147218459313345","0.224210588904952"
"5 on scale 1-7","2005","Thuringia","college entrance qualification","35","0.165600881441498","0.108359668998776","0.22284209388422"
"5 on scale 1-7","2005","Thuringia","Other degree","","","",""
"5 on scale 1-7","2005","Thuringia","no degree/no degree yet","4","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","lower secondary degree","83","0.326172429508562","0.268631613909774","0.38371324510735"
"6 on scale 1-7","2005","Schleswig-Holstein","secondary school degree","58","0.390348192064015","0.316800041265332","0.463896342862698"
"6 on scale 1-7","2005","Schleswig-Holstein","college entrance qualification","55","0.396144285054284","0.320595333635522","0.471693236473046"
"6 on scale 1-7","2005","Schleswig-Holstein","Other degree","9","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","no degree/no degree yet","10","","",""
"6 on scale 1-7","2005","Hamburg","lower secondary degree","24","","",""
"6 on scale 1-7","2005","Hamburg","secondary school degree","41","0.48709727001644","0.382665627660452","0.591528912372428"
"6 on scale 1-7","2005","Hamburg","college entrance qualification","39","0.339690182781245","0.250369591722414","0.429010773840076"
"6 on scale 1-7","2005","Hamburg","Other degree","4","","",""
"6 on scale 1-7","2005","Hamburg","no degree/no degree yet","3","","",""
"6 on scale 1-7","2005","Lower Saxony","lower secondary degree","204","0.307478752464292","0.271811741844688","0.343145763083896"
"6 on scale 1-7","2005","Lower Saxony","secondary school degree","167","0.303676970378677","0.264856122463372","0.342497818293983"
"6 on scale 1-7","2005","Lower Saxony","college entrance qualification","151","0.337083803466506","0.2909314528016","0.383236154131411"
"6 on scale 1-7","2005","Lower Saxony","Other degree","23","","",""
"6 on scale 1-7","2005","Lower Saxony","no degree/no degree yet","33","0.362271709073155","0.258237488780437","0.466305929365873"
"6 on scale 1-7","2005","Bremen","lower secondary degree","13","","",""
"6 on scale 1-7","2005","Bremen","secondary school degree","18","","",""
"6 on scale 1-7","2005","Bremen","college entrance qualification","11","","",""
"6 on scale 1-7","2005","Bremen","Other degree","1","","",""
"6 on scale 1-7","2005","Bremen","no degree/no degree yet","2","","",""
"6 on scale 1-7","2005","North Rhine-Westphalia","lower secondary degree","453","0.285913819890647","0.263397582325916","0.308430057455377"
"6 on scale 1-7","2005","North Rhine-Westphalia","secondary school degree","282","0.292626687217209","0.263603614177587","0.32164976025683"
"6 on scale 1-7","2005","North Rhine-Westphalia","college entrance qualification","434","0.347408259511394","0.320906292772682","0.373910226250106"
"6 on scale 1-7","2005","North Rhine-Westphalia","Other degree","81","0.260300643370791","0.211843472418266","0.308757814323316"
"6 on scale 1-7","2005","North Rhine-Westphalia","no degree/no degree yet","60","0.271543157173134","0.211954643957952","0.331131670388316"
"6 on scale 1-7","2005","Hesse","lower secondary degree","135","0.295199987630694","0.252037092814713","0.338362882446676"
"6 on scale 1-7","2005","Hesse","secondary school degree","123","0.342239727672794","0.292101624442402","0.392377830903185"
"6 on scale 1-7","2005","Hesse","college entrance qualification","163","0.410963354643825","0.363045950209012","0.458880759078638"
"6 on scale 1-7","2005","Hesse","Other degree","27","","",""
"6 on scale 1-7","2005","Hesse","no degree/no degree yet","14","","",""
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","lower secondary degree","174","0.314823080391889","0.276992460844498","0.35265369993928"
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","secondary school degree","79","0.32267656719249","0.266068384898785","0.379284749486194"
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","college entrance qualification","94","0.389536626745253","0.327970259957559","0.451102993532947"
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","Other degree","30","0.387370859900786","0.2825684319838","0.492173287817773"
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","no degree/no degree yet","13","","",""
"6 on scale 1-7","2005","Baden-Württemberg","lower secondary degree","250","0.270174416039157","0.240462127797887","0.299886704280427"
"6 on scale 1-7","2005","Baden-Württemberg","secondary school degree","196","0.340532884331117","0.301999591272727","0.379066177389507"
"6 on scale 1-7","2005","Baden-Württemberg","college entrance qualification","218","0.324093234078247","0.286798391107991","0.361388077048503"
"6 on scale 1-7","2005","Baden-Württemberg","Other degree","68","0.287644013142","0.233347908986496","0.341940117297505"
"6 on scale 1-7","2005","Baden-Württemberg","no degree/no degree yet","42","0.293392262863971","0.221245658044919","0.365538867683023"
"6 on scale 1-7","2005","Bavaria","lower secondary degree","399","0.30874536715714","0.282408834027742","0.335081900286537"
"6 on scale 1-7","2005","Bavaria","secondary school degree","270","0.404883853599621","0.368675245016349","0.441092462182893"
"6 on scale 1-7","2005","Bavaria","college entrance qualification","268","0.371446591479991","0.335854726614486","0.407038456345496"
"6 on scale 1-7","2005","Bavaria","Other degree","49","0.311667963263945","0.237046749925655","0.386289176602234"
"6 on scale 1-7","2005","Bavaria","no degree/no degree yet","36","0.249186022547259","0.168354685619225","0.330017359475293"
"6 on scale 1-7","2005","Berlin","lower secondary degree","34","0.232553961321964","0.161290485325175","0.303817437318754"
"6 on scale 1-7","2005","Berlin","secondary school degree","77","0.313493681143251","0.256216124183192","0.37077123810331"
"6 on scale 1-7","2005","Berlin","college entrance qualification","90","0.291007399527677","0.237516355577474","0.34449844347788"
"6 on scale 1-7","2005","Berlin","Other degree","7","","",""
"6 on scale 1-7","2005","Berlin","no degree/no degree yet","9","","",""
"6 on scale 1-7","2005","Brandenburg","lower secondary degree","88","0.383263874802118","0.321103618452659","0.445424131151578"
"6 on scale 1-7","2005","Brandenburg","secondary school degree","132","0.330773796126416","0.283958880416743","0.377588711836089"
"6 on scale 1-7","2005","Brandenburg","college entrance qualification","81","0.385094293629666","0.319121822573514","0.451066764685819"
"6 on scale 1-7","2005","Brandenburg","Other degree","3","","",""
"6 on scale 1-7","2005","Brandenburg","no degree/no degree yet","12","","",""
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","lower secondary degree","40","0.284745117064622","0.207464425193014","0.36202580893623"
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","secondary school degree","79","0.323628100815676","0.263937221058711","0.38331898057264"
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","college entrance qualification","41","0.429966759736604","0.330933743569371","0.528999775903837"
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","Other degree","1","","",""
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","no degree/no degree yet","8","","",""
"6 on scale 1-7","2005","Saxony","lower secondary degree","129","0.308417747187856","0.26293024407181","0.353905250303902"
"6 on scale 1-7","2005","Saxony","secondary school degree","239","0.322708795635189","0.288368722693286","0.357048868577092"
"6 on scale 1-7","2005","Saxony","college entrance qualification","133","0.420002978478657","0.367617614195456","0.472388342761857"
"6 on scale 1-7","2005","Saxony","Other degree","1","","",""
"6 on scale 1-7","2005","Saxony","no degree/no degree yet","17","","",""
"6 on scale 1-7","2005","Saxony-Anhalt","lower secondary degree","72","0.255850719743359","0.204742302709165","0.306959136777554"
"6 on scale 1-7","2005","Saxony-Anhalt","secondary school degree","134","0.356134159644232","0.306599934338158","0.405668384950305"
"6 on scale 1-7","2005","Saxony-Anhalt","college entrance qualification","73","0.353492980252599","0.286048493221895","0.420937467283303"
"6 on scale 1-7","2005","Saxony-Anhalt","Other degree","","","",""
"6 on scale 1-7","2005","Saxony-Anhalt","no degree/no degree yet","10","","",""
"6 on scale 1-7","2005","Thuringia","lower secondary degree","82","0.26365426890692","0.213202944520482","0.314105593293358"
"6 on scale 1-7","2005","Thuringia","secondary school degree","136","0.357323413655548","0.309884795079695","0.404762032231401"
"6 on scale 1-7","2005","Thuringia","college entrance qualification","59","0.374921897256469","0.300375247658039","0.449468546854899"
"6 on scale 1-7","2005","Thuringia","Other degree","2","","",""
"6 on scale 1-7","2005","Thuringia","no degree/no degree yet","5","","",""
"7 Strongly agree","2005","Schleswig-Holstein","lower secondary degree","120","0.448291811735544","0.387252009368594","0.509331614102494"
"7 Strongly agree","2005","Schleswig-Holstein","secondary school degree","81","0.429120823738643","0.354498866733237","0.503742780744048"
"7 Strongly agree","2005","Schleswig-Holstein","college entrance qualification","68","0.383266634678959","0.308167595286338","0.458365674071579"
"7 Strongly agree","2005","Schleswig-Holstein","Other degree","9","","",""
"7 Strongly agree","2005","Schleswig-Holstein","no degree/no degree yet","11","","",""
"7 Strongly agree","2005","Hamburg","lower secondary degree","27","","",""
"7 Strongly agree","2005","Hamburg","secondary school degree","28","","",""
"7 Strongly agree","2005","Hamburg","college entrance qualification","30","0.303107875985406","0.216428135563775","0.389787616407036"
"7 Strongly agree","2005","Hamburg","Other degree","5","","",""
"7 Strongly agree","2005","Hamburg","no degree/no degree yet","4","","",""
"7 Strongly agree","2005","Lower Saxony","lower secondary degree","286","0.440149782335543","0.401780932923266","0.478518631747821"
"7 Strongly agree","2005","Lower Saxony","secondary school degree","226","0.440285720613718","0.398377019379557","0.482194421847878"
"7 Strongly agree","2005","Lower Saxony","college entrance qualification","120","0.326518146544274","0.280734310415553","0.372301982672994"
"7 Strongly agree","2005","Lower Saxony","Other degree","35","0.431202977707348","0.326533899830434","0.535872055584261"
"7 Strongly agree","2005","Lower Saxony","no degree/no degree yet","25","","",""
"7 Strongly agree","2005","Bremen","lower secondary degree","24","","",""
"7 Strongly agree","2005","Bremen","secondary school degree","17","","",""
"7 Strongly agree","2005","Bremen","college entrance qualification","17","","",""
"7 Strongly agree","2005","Bremen","Other degree","3","","",""
"7 Strongly agree","2005","Bremen","no degree/no degree yet","5","","",""
"7 Strongly agree","2005","North Rhine-Westphalia","lower secondary degree","680","0.429817504680089","0.405148483175058","0.454486526185119"
"7 Strongly agree","2005","North Rhine-Westphalia","secondary school degree","364","0.392934074082627","0.361778205165463","0.424089942999791"
"7 Strongly agree","2005","North Rhine-Westphalia","college entrance qualification","395","0.320309274608116","0.2943389321","0.346279617116232"
"7 Strongly agree","2005","North Rhine-Westphalia","Other degree","157","0.479595780829031","0.42442604613301","0.534765515525052"
"7 Strongly agree","2005","North Rhine-Westphalia","no degree/no degree yet","90","0.443528983318679","0.376967424914276","0.510090541723082"
"7 Strongly agree","2005","Hesse","lower secondary degree","163","0.401659861750353","0.355270037105518","0.448049686395187"
"7 Strongly agree","2005","Hesse","secondary school degree","118","0.341627115046033","0.291510583759137","0.391743646332928"
"7 Strongly agree","2005","Hesse","college entrance qualification","98","0.221958211301263","0.181485933316757","0.262430489285769"
"7 Strongly agree","2005","Hesse","Other degree","52","0.530666788339024","0.436106715068073","0.625226861609976"
"7 Strongly agree","2005","Hesse","no degree/no degree yet","17","","",""
"7 Strongly agree","2005","Rhineland-Palatinate,Saarland","lower secondary degree","210","0.332683825794196","0.294305106480792","0.371062545107601"
"7 Strongly agree","2005","Rhineland-Palatinate,Saarland","secondary school degree","99","0.350726323689212","0.292943930575836","0.408508716802587"
