"plh0206i04","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2016","Not Working","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2016","Not Working","Couple + C. LE and GT 16","1","","",""
"3 on scale 1-7 ","2016","Full Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2016","Full Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2016","Full Time","Single parent ","","","",""
"3 on scale 1-7 ","2016","Full Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2016","Full Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2016","Full Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2016","Part Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2016","Part Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2016","Part Time","Single parent ","","","",""
"3 on scale 1-7 ","2016","Part Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2016","Part Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2016","Part Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2016","Not Working","1-pers.-HH","4","","",""
"3 on scale 1-7 ","2016","Not Working","(Married) couple without C. ","1","","",""
"3 on scale 1-7 ","2016","Not Working","Single parent ","","","",""
"3 on scale 1-7 ","2016","Not Working","Couple + C. LE 16 ","6","","",""
"3 on scale 1-7 ","2016","Not Working","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2016","Not Working","Couple + C. LE and GT 16","1","","",""
"4 on scale 1-7","2016","Full Time","1-pers.-HH","","","",""
"4 on scale 1-7","2016","Full Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2016","Full Time","Single parent ","","","",""
"4 on scale 1-7","2016","Full Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2016","Full Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2016","Full Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2016","Part Time","1-pers.-HH","","","",""
"4 on scale 1-7","2016","Part Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2016","Part Time","Single parent ","","","",""
"4 on scale 1-7","2016","Part Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2016","Part Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2016","Part Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2016","Not Working","1-pers.-HH","14","","",""
"4 on scale 1-7","2016","Not Working","(Married) couple without C. ","6","","",""
"4 on scale 1-7","2016","Not Working","Single parent ","8","","",""
"4 on scale 1-7","2016","Not Working","Couple + C. LE 16 ","19","","",""
"4 on scale 1-7","2016","Not Working","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2016","Not Working","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2016","Full Time","1-pers.-HH","","","",""
"5 on scale 1-7","2016","Full Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2016","Full Time","Single parent ","","","",""
"5 on scale 1-7","2016","Full Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2016","Full Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2016","Full Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2016","Part Time","1-pers.-HH","","","",""
"5 on scale 1-7","2016","Part Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2016","Part Time","Single parent ","","","",""
"5 on scale 1-7","2016","Part Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2016","Part Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2016","Part Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2016","Not Working","1-pers.-HH","49","0.0549922366476401","0.0405188547814061","0.0694656185138741"
"5 on scale 1-7","2016","Not Working","(Married) couple without C. ","5","","",""
"5 on scale 1-7","2016","Not Working","Single parent ","11","","",""
"5 on scale 1-7","2016","Not Working","Couple + C. LE 16 ","28","","",""
"5 on scale 1-7","2016","Not Working","Couple + C. GT 16 ","1","","",""
"5 on scale 1-7","2016","Not Working","Couple + C. LE and GT 16","10","","",""
"6 on scale 1-7","2016","Full Time","1-pers.-HH","","","",""
"6 on scale 1-7","2016","Full Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2016","Full Time","Single parent ","","","",""
"6 on scale 1-7","2016","Full Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2016","Full Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2016","Full Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2016","Part Time","1-pers.-HH","","","",""
"6 on scale 1-7","2016","Part Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2016","Part Time","Single parent ","","","",""
"6 on scale 1-7","2016","Part Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2016","Part Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2016","Part Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2016","Not Working","1-pers.-HH","107","0.12530819653563","0.104288864583949","0.146327528487311"
"6 on scale 1-7","2016","Not Working","(Married) couple without C. ","21","","",""
"6 on scale 1-7","2016","Not Working","Single parent ","29","","",""
"6 on scale 1-7","2016","Not Working","Couple + C. LE 16 ","127","0.0806593778656117","0.0683303465161078","0.0929884092151156"
"6 on scale 1-7","2016","Not Working","Couple + C. GT 16 ","1","","",""
"6 on scale 1-7","2016","Not Working","Couple + C. LE and GT 16","29","","",""
"7 Strongly agree","2016","Full Time","1-pers.-HH","","","",""
"7 Strongly agree","2016","Full Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2016","Full Time","Single parent ","","","",""
"7 Strongly agree","2016","Full Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2016","Full Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2016","Full Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2016","Part Time","1-pers.-HH","","","",""
"7 Strongly agree","2016","Part Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2016","Part Time","Single parent ","","","",""
"7 Strongly agree","2016","Part Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2016","Part Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2016","Part Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2016","Not Working","1-pers.-HH","769","0.790728220553942","0.764901420897092","0.816555020210792"
"7 Strongly agree","2016","Not Working","(Married) couple without C. ","134","0.516528336428527","0.441186304783772","0.591870368073282"
"7 Strongly agree","2016","Not Working","Single parent ","298","0.73225162017326","0.685796993534489","0.778706246812032"
"7 Strongly agree","2016","Not Working","Couple + C. LE 16 ","1684","0.772260616101419","0.753273268021608","0.791247964181231"
"7 Strongly agree","2016","Not Working","Couple + C. GT 16 ","79","0.9476326992759","0.899416688191914","0.995848710359885"
"7 Strongly agree","2016","Not Working","Couple + C. LE and GT 16","370","0.767717479996777","0.726891543179158","0.808543416814395"
"1 Strongly disagree","2017","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2017","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2017","Full Time","Single parent ","","","",""
"1 Strongly disagree","2017","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2017","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2017","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2017","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2017","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2017","Part Time","Single parent ","","","",""
"1 Strongly disagree","2017","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2017","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2017","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2017","Not Working","1-pers.-HH","2","","",""
"1 Strongly disagree","2017","Not Working","(Married) couple without C. ","","","",""
"1 Strongly disagree","2017","Not Working","Single parent ","1","","",""
"1 Strongly disagree","2017","Not Working","Couple + C. LE 16 ","3","","",""
"1 Strongly disagree","2017","Not Working","Couple + C. GT 16 ","1","","",""
"1 Strongly disagree","2017","Not Working","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2017","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2017","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","Full Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","Part Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","Part Time","Single parent ","","","",""
"2 on scale 1-7 ","2017","Part Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2017","Part Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","Part Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","Not Working","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","Not Working","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","Not Working","Single parent ","2","","",""
"2 on scale 1-7 ","2017","Not Working","Couple + C. LE 16 ","2","","",""
"2 on scale 1-7 ","2017","Not Working","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","Not Working","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","Full Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2017","Full Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","Full Time","Single parent ","","","",""
"3 on scale 1-7 ","2017","Full Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2017","Full Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","Full Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","Part Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2017","Part Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","Part Time","Single parent ","","","",""
"3 on scale 1-7 ","2017","Part Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2017","Part Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","Part Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","Not Working","1-pers.-HH","2","","",""
"3 on scale 1-7 ","2017","Not Working","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","Not Working","Single parent ","1","","",""
"3 on scale 1-7 ","2017","Not Working","Couple + C. LE 16 ","7","","",""
"3 on scale 1-7 ","2017","Not Working","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","Not Working","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","Full Time","1-pers.-HH","","","",""
"4 on scale 1-7","2017","Full Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","Full Time","Single parent ","","","",""
"4 on scale 1-7","2017","Full Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2017","Full Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Full Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","Part Time","1-pers.-HH","","","",""
"4 on scale 1-7","2017","Part Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","Part Time","Single parent ","","","",""
"4 on scale 1-7","2017","Part Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2017","Part Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Part Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","Not Working","1-pers.-HH","6","","",""
"4 on scale 1-7","2017","Not Working","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","Not Working","Single parent ","1","","",""
"4 on scale 1-7","2017","Not Working","Couple + C. LE 16 ","17","","",""
"4 on scale 1-7","2017","Not Working","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Not Working","Couple + C. LE and GT 16","3","","",""
"5 on scale 1-7","2017","Full Time","1-pers.-HH","","","",""
"5 on scale 1-7","2017","Full Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","Full Time","Single parent ","","","",""
"5 on scale 1-7","2017","Full Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2017","Full Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","Full Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2017","Part Time","1-pers.-HH","","","",""
"5 on scale 1-7","2017","Part Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","Part Time","Single parent ","","","",""
"5 on scale 1-7","2017","Part Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2017","Part Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","Part Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2017","Not Working","1-pers.-HH","22","","",""
"5 on scale 1-7","2017","Not Working","(Married) couple without C. ","1","","",""
"5 on scale 1-7","2017","Not Working","Single parent ","1","","",""
"5 on scale 1-7","2017","Not Working","Couple + C. LE 16 ","33","0.0378643684399113","0.0264226107445532","0.0493061261352693"
"5 on scale 1-7","2017","Not Working","Couple + C. GT 16 ","1","","",""
"5 on scale 1-7","2017","Not Working","Couple + C. LE and GT 16","11","","",""
"6 on scale 1-7","2017","Full Time","1-pers.-HH","","","",""
"6 on scale 1-7","2017","Full Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2017","Full Time","Single parent ","","","",""
"6 on scale 1-7","2017","Full Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2017","Full Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2017","Full Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2017","Part Time","1-pers.-HH","","","",""
"6 on scale 1-7","2017","Part Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2017","Part Time","Single parent ","","","",""
"6 on scale 1-7","2017","Part Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2017","Part Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2017","Part Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2017","Not Working","1-pers.-HH","70","0.125422353522497","0.098256916486176","0.152587790558818"
"6 on scale 1-7","2017","Not Working","(Married) couple without C. ","20","","",""
"6 on scale 1-7","2017","Not Working","Single parent ","15","","",""
"6 on scale 1-7","2017","Not Working","Couple + C. LE 16 ","126","0.125293430633733","0.105448271630692","0.145138589636775"
"6 on scale 1-7","2017","Not Working","Couple + C. GT 16 ","5","","",""
"6 on scale 1-7","2017","Not Working","Couple + C. LE and GT 16","30","0.114678166427088","0.0788600901610967","0.15049624269308"
"7 Strongly agree","2017","Full Time","1-pers.-HH","","","",""
"7 Strongly agree","2017","Full Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2017","Full Time","Single parent ","","","",""
"7 Strongly agree","2017","Full Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2017","Full Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2017","Full Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2017","Part Time","1-pers.-HH","","","",""
"7 Strongly agree","2017","Part Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2017","Part Time","Single parent ","","","",""
"7 Strongly agree","2017","Part Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2017","Part Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2017","Part Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2017","Not Working","1-pers.-HH","469","0.822093068565791","0.790725058791022","0.85346107834056"
"7 Strongly agree","2017","Not Working","(Married) couple without C. ","102","0.77403993983758","0.700131665633037","0.847948214042124"
"7 Strongly agree","2017","Not Working","Single parent ","157","0.888272493573265","0.841992717400211","0.934552269746319"
"7 Strongly agree","2017","Not Working","Couple + C. LE 16 ","881","0.802874165673304","0.779026012496459","0.826722318850148"
"7 Strongly agree","2017","Not Working","Couple + C. GT 16 ","51","0.855321238668307","0.764789447429304","0.945853029907311"
"7 Strongly agree","2017","Not Working","Couple + C. LE and GT 16","260","0.84479158488969","0.804086963375133","0.885496206404247"
"1 Strongly disagree","2018","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2018","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","Full Time","Single parent ","","","",""
"1 Strongly disagree","2018","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2018","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2018","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","Part Time","Single parent ","","","",""
"1 Strongly disagree","2018","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2018","Not Working","1-pers.-HH","","","",""
"1 Strongly disagree","2018","Not Working","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","Not Working","Single parent ","","","",""
"1 Strongly disagree","2018","Not Working","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","Not Working","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","Not Working","Couple + C. LE and GT 16","2","","",""
"2 on scale 1-7 ","2018","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2018","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2018","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2018","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2018","Full Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2018","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","Part Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2018","Part Time","Single parent ","","","",""
"2 on scale 1-7 ","2018","Part Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2018","Part Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2018","Part Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2018","Not Working","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","Not Working","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2018","Not Working","Single parent ","","","",""
"2 on scale 1-7 ","2018","Not Working","Couple + C. LE 16 ","2","","",""
"2 on scale 1-7 ","2018","Not Working","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2018","Not Working","Couple + C. LE and GT 16","1","","",""
"3 on scale 1-7 ","2018","Full Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2018","Full Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2018","Full Time","Single parent ","","","",""
"3 on scale 1-7 ","2018","Full Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2018","Full Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2018","Full Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2018","Part Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2018","Part Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2018","Part Time","Single parent ","","","",""
"3 on scale 1-7 ","2018","Part Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2018","Part Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2018","Part Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2018","Not Working","1-pers.-HH","","","",""
"3 on scale 1-7 ","2018","Not Working","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2018","Not Working","Single parent ","","","",""
"3 on scale 1-7 ","2018","Not Working","Couple + C. LE 16 ","2","","",""
"3 on scale 1-7 ","2018","Not Working","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2018","Not Working","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2018","Full Time","1-pers.-HH","","","",""
"4 on scale 1-7","2018","Full Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2018","Full Time","Single parent ","","","",""
"4 on scale 1-7","2018","Full Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2018","Full Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2018","Full Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2018","Part Time","1-pers.-HH","","","",""
"4 on scale 1-7","2018","Part Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2018","Part Time","Single parent ","","","",""
"4 on scale 1-7","2018","Part Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2018","Part Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2018","Part Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2018","Not Working","1-pers.-HH","","","",""
"4 on scale 1-7","2018","Not Working","(Married) couple without C. ","","","",""
"4 on scale 1-7","2018","Not Working","Single parent ","","","",""
"4 on scale 1-7","2018","Not Working","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2018","Not Working","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2018","Not Working","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2018","Full Time","1-pers.-HH","","","",""
"5 on scale 1-7","2018","Full Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2018","Full Time","Single parent ","","","",""
"5 on scale 1-7","2018","Full Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2018","Full Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2018","Full Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2018","Part Time","1-pers.-HH","","","",""
"5 on scale 1-7","2018","Part Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2018","Part Time","Single parent ","","","",""
"5 on scale 1-7","2018","Part Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2018","Part Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2018","Part Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2018","Not Working","1-pers.-HH","","","",""
"5 on scale 1-7","2018","Not Working","(Married) couple without C. ","1","","",""
"5 on scale 1-7","2018","Not Working","Single parent ","1","","",""
"5 on scale 1-7","2018","Not Working","Couple + C. LE 16 ","6","","",""
"5 on scale 1-7","2018","Not Working","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2018","Not Working","Couple + C. LE and GT 16","2","","",""
"6 on scale 1-7","2018","Full Time","1-pers.-HH","","","",""
"6 on scale 1-7","2018","Full Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2018","Full Time","Single parent ","","","",""
"6 on scale 1-7","2018","Full Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2018","Full Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2018","Full Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2018","Part Time","1-pers.-HH","","","",""
"6 on scale 1-7","2018","Part Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2018","Part Time","Single parent ","","","",""
"6 on scale 1-7","2018","Part Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2018","Part Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2018","Part Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2018","Not Working","1-pers.-HH","","","",""
"6 on scale 1-7","2018","Not Working","(Married) couple without C. ","1","","",""
"6 on scale 1-7","2018","Not Working","Single parent ","3","","",""
"6 on scale 1-7","2018","Not Working","Couple + C. LE 16 ","18","","",""
"6 on scale 1-7","2018","Not Working","Couple + C. GT 16 ","2","","",""
"6 on scale 1-7","2018","Not Working","Couple + C. LE and GT 16","11","","",""
"7 Strongly agree","2018","Full Time","1-pers.-HH","","","",""
"7 Strongly agree","2018","Full Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2018","Full Time","Single parent ","","","",""
"7 Strongly agree","2018","Full Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2018","Full Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2018","Full Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2018","Part Time","1-pers.-HH","","","",""
"7 Strongly agree","2018","Part Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2018","Part Time","Single parent ","","","",""
"7 Strongly agree","2018","Part Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2018","Part Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2018","Part Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2018","Not Working","1-pers.-HH","8","","",""
"7 Strongly agree","2018","Not Working","(Married) couple without C. ","18","","",""
"7 Strongly agree","2018","Not Working","Single parent ","21","","",""
"7 Strongly agree","2018","Not Working","Couple + C. LE 16 ","121","0.860485547043645","0.804852051634539","0.916119042452752"
"7 Strongly agree","2018","Not Working","Couple + C. GT 16 ","17","","",""
"7 Strongly agree","2018","Not Working","Couple + C. LE and GT 16","91","0.85078908369227","0.783279185145963","0.918298982238578"
"1 Strongly disagree","2019","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2019","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2019","Full Time","Single parent ","","","",""
"1 Strongly disagree","2019","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2019","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2019","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2019","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2019","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2019","Part Time","Single parent ","","","",""
"1 Strongly disagree","2019","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2019","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2019","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2019","Not Working","1-pers.-HH","","","",""
"1 Strongly disagree","2019","Not Working","(Married) couple without C. ","","","",""
"1 Strongly disagree","2019","Not Working","Single parent ","","","",""
"1 Strongly disagree","2019","Not Working","Couple + C. LE 16 ","1","","",""
"1 Strongly disagree","2019","Not Working","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2019","Not Working","Couple + C. LE and GT 16","2","","",""
"2 on scale 1-7 ","2019","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2019","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2019","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2019","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2019","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2019","Full Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2019","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2019","Part Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2019","Part Time","Single parent ","","","",""
"2 on scale 1-7 ","2019","Part Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2019","Part Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2019","Part Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2019","Not Working","1-pers.-HH","1","","",""
"2 on scale 1-7 ","2019","Not Working","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2019","Not Working","Single parent ","","","",""
"2 on scale 1-7 ","2019","Not Working","Couple + C. LE 16 ","3","","",""
