"plh0206i04","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","general elemantary","","","",""
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","middle vocational","","","",""
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","higher vocational","","","",""
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","higher education","","","",""
"4 on scale 1-7","2005","Saxony","in school","","","",""
"4 on scale 1-7","2005","Saxony","inadequately","","","",""
"4 on scale 1-7","2005","Saxony","general elemantary","","","",""
"4 on scale 1-7","2005","Saxony","middle vocational","52","0.0575086255103614","0.0415641100406571","0.0734531409800657"
"4 on scale 1-7","2005","Saxony","vocational + Abi","","","",""
"4 on scale 1-7","2005","Saxony","higher vocational","","","",""
"4 on scale 1-7","2005","Saxony","higher education","38","0.0872676702506009","0.0580325431956664","0.116502797305535"
"4 on scale 1-7","2005","Saxony-Anhalt","in school","","","",""
"4 on scale 1-7","2005","Saxony-Anhalt","inadequately","","","",""
"4 on scale 1-7","2005","Saxony-Anhalt","general elemantary","","","",""
"4 on scale 1-7","2005","Saxony-Anhalt","middle vocational","33","0.077299768789367","0.0520572158700569","0.102542321708677"
"4 on scale 1-7","2005","Saxony-Anhalt","vocational + Abi","","","",""
"4 on scale 1-7","2005","Saxony-Anhalt","higher vocational","","","",""
"4 on scale 1-7","2005","Saxony-Anhalt","higher education","","","",""
"4 on scale 1-7","2005","Thuringia","in school","","","",""
"4 on scale 1-7","2005","Thuringia","inadequately","","","",""
"4 on scale 1-7","2005","Thuringia","general elemantary","","","",""
"4 on scale 1-7","2005","Thuringia","middle vocational","53","0.0900905551950286","0.0658747080652927","0.114306402324765"
"4 on scale 1-7","2005","Thuringia","vocational + Abi","","","",""
"4 on scale 1-7","2005","Thuringia","higher vocational","","","",""
"4 on scale 1-7","2005","Thuringia","higher education","","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","in school","","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","inadequately","","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","general elemantary","","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","middle vocational","30","0.0821004290102238","0.0528778501963822","0.111323007824065"
"5 on scale 1-7","2005","Schleswig-Holstein","vocational + Abi","","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","higher vocational","","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","higher education","","","",""
"5 on scale 1-7","2005","Hamburg","in school","","","",""
"5 on scale 1-7","2005","Hamburg","inadequately","","","",""
"5 on scale 1-7","2005","Hamburg","general elemantary","","","",""
"5 on scale 1-7","2005","Hamburg","middle vocational","","","",""
"5 on scale 1-7","2005","Hamburg","vocational + Abi","","","",""
"5 on scale 1-7","2005","Hamburg","higher vocational","","","",""
"5 on scale 1-7","2005","Hamburg","higher education","","","",""
"5 on scale 1-7","2005","Lower Saxony","in school","","","",""
"5 on scale 1-7","2005","Lower Saxony","inadequately","","","",""
"5 on scale 1-7","2005","Lower Saxony","general elemantary","39","0.182423119943687","0.134163402160861","0.230682837726513"
"5 on scale 1-7","2005","Lower Saxony","middle vocational","137","0.153454529363056","0.130139189448698","0.176769869277413"
"5 on scale 1-7","2005","Lower Saxony","vocational + Abi","","","",""
"5 on scale 1-7","2005","Lower Saxony","higher vocational","","","",""
"5 on scale 1-7","2005","Lower Saxony","higher education","53","0.207258721074103","0.160766659024289","0.253750783123918"
"5 on scale 1-7","2005","Bremen","in school","","","",""
"5 on scale 1-7","2005","Bremen","inadequately","","","",""
"5 on scale 1-7","2005","Bremen","general elemantary","","","",""
"5 on scale 1-7","2005","Bremen","middle vocational","","","",""
"5 on scale 1-7","2005","Bremen","vocational + Abi","","","",""
"5 on scale 1-7","2005","Bremen","higher vocational","","","",""
"5 on scale 1-7","2005","Bremen","higher education","","","",""
"5 on scale 1-7","2005","North Rhine-Westphalia","in school","","","",""
"5 on scale 1-7","2005","North Rhine-Westphalia","inadequately","","","",""
"5 on scale 1-7","2005","North Rhine-Westphalia","general elemantary","91","0.150994587497316","0.120962350041312","0.181026824953319"
"5 on scale 1-7","2005","North Rhine-Westphalia","middle vocational","346","0.166902488683749","0.150815581008684","0.182989396358814"
"5 on scale 1-7","2005","North Rhine-Westphalia","vocational + Abi","64","0.167554326613759","0.126762239281445","0.208346413946074"
"5 on scale 1-7","2005","North Rhine-Westphalia","higher vocational","49","0.173132998359175","0.131014294344768","0.215251702373583"
"5 on scale 1-7","2005","North Rhine-Westphalia","higher education","160","0.209264296526678","0.181353884046226","0.23717470900713"
"5 on scale 1-7","2005","Hesse","in school","","","",""
"5 on scale 1-7","2005","Hesse","inadequately","","","",""
"5 on scale 1-7","2005","Hesse","general elemantary","33","0.208130233967795","0.145028107321858","0.271232360613732"
"5 on scale 1-7","2005","Hesse","middle vocational","126","0.181964084806915","0.151955863581923","0.211972306031907"
"5 on scale 1-7","2005","Hesse","vocational + Abi","","","",""
"5 on scale 1-7","2005","Hesse","higher vocational","","","",""
"5 on scale 1-7","2005","Hesse","higher education","64","0.187433108703561","0.143707074187151","0.231159143219971"
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","in school","","","",""
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","inadequately","","","",""
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","general elemantary","41","0.161795870739536","0.112223604290518","0.211368137188553"
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","middle vocational","117","0.194461276754853","0.163845847389588","0.225076706120119"
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","higher education","","","",""
"5 on scale 1-7","2005","Baden-Württemberg","in school","","","",""
"5 on scale 1-7","2005","Baden-Württemberg","inadequately","","","",""
"5 on scale 1-7","2005","Baden-Württemberg","general elemantary","71","0.184078221289048","0.145811130436596","0.2223453121415"
"5 on scale 1-7","2005","Baden-Württemberg","middle vocational","190","0.17457903544548","0.152667781623569","0.196490289267392"
"5 on scale 1-7","2005","Baden-Württemberg","vocational + Abi","","","",""
"5 on scale 1-7","2005","Baden-Württemberg","higher vocational","33","0.238307165399035","0.178199768245125","0.298414562552945"
"5 on scale 1-7","2005","Baden-Württemberg","higher education","92","0.204889406194988","0.167430578339391","0.242348234050585"
"5 on scale 1-7","2005","Bavaria","in school","","","",""
"5 on scale 1-7","2005","Bavaria","inadequately","","","",""
"5 on scale 1-7","2005","Bavaria","general elemantary","43","0.141487439714301","0.104386875647618","0.178588003780984"
"5 on scale 1-7","2005","Bavaria","middle vocational","242","0.149782860503698","0.131723662924402","0.167842058082993"
"5 on scale 1-7","2005","Bavaria","vocational + Abi","","","",""
"5 on scale 1-7","2005","Bavaria","higher vocational","39","0.19354985184083","0.141811895920347","0.245287807761313"
"5 on scale 1-7","2005","Bavaria","higher education","111","0.142751934299502","0.113778609482129","0.171725259116874"
"5 on scale 1-7","2005","Berlin","in school","","","",""
"5 on scale 1-7","2005","Berlin","inadequately","","","",""
"5 on scale 1-7","2005","Berlin","general elemantary","","","",""
"5 on scale 1-7","2005","Berlin","middle vocational","58","0.193784808180182","0.14992606862498","0.237643547735385"
"5 on scale 1-7","2005","Berlin","vocational + Abi","","","",""
"5 on scale 1-7","2005","Berlin","higher vocational","","","",""
"5 on scale 1-7","2005","Berlin","higher education","47","0.212215033381368","0.16004945738686","0.264380609375876"
"5 on scale 1-7","2005","Brandenburg","in school","","","",""
"5 on scale 1-7","2005","Brandenburg","inadequately","","","",""
"5 on scale 1-7","2005","Brandenburg","general elemantary","","","",""
"5 on scale 1-7","2005","Brandenburg","middle vocational","53","0.132856741695858","0.100997013164502","0.164716470227214"
"5 on scale 1-7","2005","Brandenburg","vocational + Abi","","","",""
"5 on scale 1-7","2005","Brandenburg","higher vocational","","","",""
"5 on scale 1-7","2005","Brandenburg","higher education","36","0.13557691850301","0.0930558201469759","0.178098016859044"
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","in school","","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","inadequately","","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","general elemantary","","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","middle vocational","43","0.179873480195429","0.133007011163064","0.226739949227794"
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","higher vocational","","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","higher education","","","",""
"5 on scale 1-7","2005","Saxony","in school","","","",""
"5 on scale 1-7","2005","Saxony","inadequately","","","",""
"5 on scale 1-7","2005","Saxony","general elemantary","","","",""
"5 on scale 1-7","2005","Saxony","middle vocational","125","0.15299291238311","0.128339030079597","0.177646794686622"
"5 on scale 1-7","2005","Saxony","vocational + Abi","","","",""
"5 on scale 1-7","2005","Saxony","higher vocational","","","",""
"5 on scale 1-7","2005","Saxony","higher education","56","0.16134982393573","0.123244887029516","0.199454760841945"
"5 on scale 1-7","2005","Saxony-Anhalt","in school","","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","inadequately","","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","general elemantary","","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","middle vocational","77","0.169104544495969","0.133675071324182","0.204534017667757"
"5 on scale 1-7","2005","Saxony-Anhalt","vocational + Abi","","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","higher vocational","","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","higher education","","","",""
"5 on scale 1-7","2005","Thuringia","in school","","","",""
"5 on scale 1-7","2005","Thuringia","inadequately","","","",""
"5 on scale 1-7","2005","Thuringia","general elemantary","","","",""
"5 on scale 1-7","2005","Thuringia","middle vocational","100","0.182771487608573","0.15008359468331","0.215459380533837"
"5 on scale 1-7","2005","Thuringia","vocational + Abi","","","",""
"5 on scale 1-7","2005","Thuringia","higher vocational","","","",""
"5 on scale 1-7","2005","Thuringia","higher education","35","0.183426952026005","0.125077896031151","0.241776008020859"
"6 on scale 1-7","2005","Schleswig-Holstein","in school","","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","inadequately","","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","general elemantary","","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","middle vocational","112","0.357438974000247","0.3064229762935","0.408454971706994"
"6 on scale 1-7","2005","Schleswig-Holstein","vocational + Abi","","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","higher vocational","","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","higher education","42","0.429524219430342","0.33529022671696","0.523758212143723"
"6 on scale 1-7","2005","Hamburg","in school","","","",""
"6 on scale 1-7","2005","Hamburg","inadequately","","","",""
"6 on scale 1-7","2005","Hamburg","general elemantary","","","",""
"6 on scale 1-7","2005","Hamburg","middle vocational","51","0.325060358315028","0.244850653814295","0.405270062815762"
"6 on scale 1-7","2005","Hamburg","vocational + Abi","","","",""
"6 on scale 1-7","2005","Hamburg","higher vocational","","","",""
"6 on scale 1-7","2005","Hamburg","higher education","","","",""
"6 on scale 1-7","2005","Lower Saxony","in school","","","",""
"6 on scale 1-7","2005","Lower Saxony","inadequately","","","",""
"6 on scale 1-7","2005","Lower Saxony","general elemantary","75","0.29795122683042","0.240798524626478","0.355103929034363"
"6 on scale 1-7","2005","Lower Saxony","middle vocational","286","0.299731454225032","0.270095069733547","0.329367838716518"
"6 on scale 1-7","2005","Lower Saxony","vocational + Abi","40","0.299008698934046","0.213061234687227","0.384956163180865"
"6 on scale 1-7","2005","Lower Saxony","higher vocational","33","0.27916355876446","0.195712023353609","0.362615094175311"
"6 on scale 1-7","2005","Lower Saxony","higher education","112","0.40533420939622","0.349022362360133","0.461646056432307"
"6 on scale 1-7","2005","Bremen","in school","","","",""
"6 on scale 1-7","2005","Bremen","inadequately","","","",""
"6 on scale 1-7","2005","Bremen","general elemantary","","","",""
"6 on scale 1-7","2005","Bremen","middle vocational","","","",""
"6 on scale 1-7","2005","Bremen","vocational + Abi","","","",""
"6 on scale 1-7","2005","Bremen","higher vocational","","","",""
"6 on scale 1-7","2005","Bremen","higher education","","","",""
"6 on scale 1-7","2005","North Rhine-Westphalia","in school","45","0.331415085952363","0.252592218334274","0.410237953570452"
"6 on scale 1-7","2005","North Rhine-Westphalia","inadequately","","","",""
"6 on scale 1-7","2005","North Rhine-Westphalia","general elemantary","141","0.272174834965358","0.234842144664671","0.309507525266046"
"6 on scale 1-7","2005","North Rhine-Westphalia","middle vocational","626","0.281734144527027","0.26232727002448","0.301141019029575"
"6 on scale 1-7","2005","North Rhine-Westphalia","vocational + Abi","112","0.36132487747569","0.308855116328832","0.413794638622549"
"6 on scale 1-7","2005","North Rhine-Westphalia","higher vocational","113","0.379507889185589","0.325488983706631","0.433526794664547"
"6 on scale 1-7","2005","North Rhine-Westphalia","higher education","263","0.324698113857242","0.292569508360661","0.356826719353822"
"6 on scale 1-7","2005","Hesse","in school","","","",""
"6 on scale 1-7","2005","Hesse","inadequately","","","",""
"6 on scale 1-7","2005","Hesse","general elemantary","36","0.238503050552131","0.172261485929136","0.304744615175126"
"6 on scale 1-7","2005","Hesse","middle vocational","220","0.313424231941719","0.277343798246665","0.349504665636773"
"6 on scale 1-7","2005","Hesse","vocational + Abi","38","0.385451131777356","0.291458815348456","0.479443448206256"
"6 on scale 1-7","2005","Hesse","higher vocational","35","0.365473008305051","0.26653114170073","0.464414874909372"
"6 on scale 1-7","2005","Hesse","higher education","119","0.377183372689384","0.322877881432229","0.431488863946538"
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","in school","","","",""
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","inadequately","","","",""
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","general elemantary","66","0.328566825929023","0.265341159716285","0.391792492141761"
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","middle vocational","203","0.325711944401236","0.289460930912892","0.361962957889579"
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
