"hgowner","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Owner","2007","Not Employed","(Married) couple without C. ","2275","0.57479800179817","0.559048369375132","0.590547634221208","1"
"Owner","2007","Not Employed","Single parent ","137","0.24893919754411","0.208490920957533","0.289387474130687","1"
"Owner","2007","Not Employed","Couple + C. LE 16 ","285","0.413474248096998","0.375351267173269","0.451597229020726","1"
"Owner","2007","Not Employed","Couple + C. GT 16 ","786","0.598789615108452","0.57046119309479","0.627118037122113","1"
"Owner","2007","Not Employed","Couple + C. LE and GT 16","323","0.567768394311489","0.523995082444882","0.611541706178096","1"
"Owner","2007","Employed","1-pers.-HH","349","0.203336476354802","0.18342141116718","0.223251541542424","1"
"Owner","2007","Employed","(Married) couple without C. ","1877","0.468313753389509","0.452020338015703","0.484607168763316","1"
"Owner","2007","Employed","Single parent ","258","0.290703173271609","0.257488899306072","0.323917447237145","1"
"Owner","2007","Employed","Couple + C. LE 16 ","1716","0.522188067969179","0.504169018323463","0.540207117614894","1"
"Owner","2007","Employed","Couple + C. GT 16 ","1824","0.639922491606646","0.621228924520282","0.658616058693009","1"
"Owner","2007","Employed","Couple + C. LE and GT 16","705","0.652015298518526","0.6223137845299","0.681716812507152","1"
"Resident or shared accommodation","2007","Not Employed","1-pers.-HH","40","0.0270971507905018","0.0191734611044799","0.0350208404765237","5"
"Resident or shared accommodation","2007","Not Employed","(Married) couple without C. ","7","","","","5"
"Resident or shared accommodation","2007","Not Employed","Single parent ","","","","","5"
"Resident or shared accommodation","2007","Not Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","2007","Not Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","2007","Not Employed","Couple + C. LE and GT 16","","","","","5"
"Resident or shared accommodation","2007","Employed","(Married) couple without C. ","2","","","","5"
"Resident or shared accommodation","2007","Employed","1-pers.-HH","1","","","","5"
"Resident or shared accommodation","2007","Employed","Single parent ","","","","","5"
"Resident or shared accommodation","2007","Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","2007","Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","2007","Employed","Couple + C. LE and GT 16","","","","","5"
"Subtenant","2007","Not Employed","1-pers.-HH","62","0.0376969354824559","0.028402139429474","0.0469917315354379","3"
"Subtenant","2007","Not Employed","(Married) couple without C. ","40","0.0155360668217988","0.011596163235237","0.0194759704083605","3"
"Subtenant","2007","Not Employed","Couple + C. LE 16 ","6","","","","3"
"Subtenant","2007","Not Employed","Single parent ","4","","","","3"
"Subtenant","2007","Not Employed","Couple + C. GT 16 ","6","","","","3"
"Subtenant","2007","Not Employed","Couple + C. LE and GT 16","1","","","","3"
"Subtenant","2007","Employed","1-pers.-HH","83","0.0590066349518718","0.0473471242879206","0.070666145615823","3"
"Subtenant","2007","Employed","Single parent ","13","","","","3"
"Subtenant","2007","Employed","(Married) couple without C. ","72","0.0311969757795897","0.0255203541095763","0.0368735974496031","3"
"Subtenant","2007","Employed","Couple + C. LE 16 ","39","0.0154389980773121","0.0109914486242493","0.019886547530375","3"
"Subtenant","2007","Employed","Couple + C. GT 16 ","12","","","","3"
"Subtenant","2007","Employed","Couple + C. LE and GT 16","1","","","","3"
"Tenant","2007","Not Employed","Single parent ","","","","","4"
"Tenant","2007","Not Employed","1-pers.-HH","","","","","4"
"Tenant","2007","Not Employed","(Married) couple without C. ","","","","","4"
"Tenant","2007","Not Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2007","Not Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2007","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","2007","Employed","(Married) couple without C. ","2","","","","4"
"Tenant","2007","Employed","1-pers.-HH","","","","","4"
"Tenant","2007","Employed","Single parent ","","","","","4"
"Tenant","2007","Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2007","Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2007","Employed","Couple + C. LE and GT 16","","","","","4"
"Main tenant","2008","Not Employed","(Married) couple without C. ","1381","0.404192269834498","0.388295997479121","0.420088542189874","2"
"Main tenant","2008","Not Employed","1-pers.-HH","899","0.595293905807143","0.570834915521677","0.619752896092609","2"
"Main tenant","2008","Not Employed","Single parent ","286","0.747962824356051","0.706439152115175","0.789486496596926","2"
"Main tenant","2008","Not Employed","Couple + C. LE 16 ","256","0.564568949803734","0.521022614561191","0.608115285046277","2"
"Main tenant","2008","Not Employed","Couple + C. GT 16 ","323","0.391966611270364","0.362065566452681","0.421867656088046","2"
"Main tenant","2008","Not Employed","Couple + C. LE and GT 16","126","0.373787206953219","0.327517512634437","0.420056901272","2"
"Main tenant","2008","Employed","1-pers.-HH","1100","0.746445820460084","0.724510176366416","0.768381464553752","2"
"Main tenant","2008","Employed","(Married) couple without C. ","1535","0.493087575361705","0.476341628421559","0.50983352230185","2"
"Main tenant","2008","Employed","Single parent ","446","0.696543074533666","0.662725579678856","0.730360569388475","2"
"Main tenant","2008","Employed","Couple + C. LE 16 ","1133","0.474304806566482","0.455528981176671","0.493080631956293","2"
"Main tenant","2008","Employed","Couple + C. GT 16 ","658","0.326939827126656","0.308326927363132","0.345552726890181","2"
"Main tenant","2008","Employed","Couple + C. LE and GT 16","200","0.243397013996994","0.215545916069181","0.271248111924806","2"
"Owner","2008","Not Employed","1-pers.-HH","552","0.327188188501361","0.303807971035703","0.350568405967019","1"
"Owner","2008","Not Employed","(Married) couple without C. ","2221","0.573552539715413","0.557532352157581","0.589572727273245","1"
"Owner","2008","Not Employed","Single parent ","131","0.247812480266775","0.206522174905124","0.289102785628425","1"
"Owner","2008","Not Employed","Couple + C. LE 16 ","235","0.418343347084611","0.375018882632084","0.461667811537137","1"
"Owner","2008","Not Employed","Couple + C. GT 16 ","696","0.59280984597995","0.562717610553766","0.622902081406134","1"
"Owner","2008","Not Employed","Couple + C. LE and GT 16","290","0.595001608440627","0.548054465788523","0.64194875109273","1"
"Owner","2008","Employed","1-pers.-HH","340","0.204953890070891","0.18460034326695","0.225307436874832","1"
"Owner","2008","Employed","(Married) couple without C. ","1817","0.482120395583811","0.465383559263172","0.49885723190445","1"
"Owner","2008","Employed","Couple + C. LE 16 ","1556","0.513687238071415","0.494893615824029","0.5324808603188","1"
"Owner","2008","Employed","Single parent ","258","0.29792700222821","0.264286305250399","0.331567699206021","1"
"Owner","2008","Employed","Couple + C. GT 16 ","1773","0.668424253469915","0.649744520838966","0.687103986100864","1"
"Owner","2008","Employed","Couple + C. LE and GT 16","702","0.741493973327879","0.713079486247208","0.76990846040855","1"
"Resident or shared accommodation","2008","Not Employed","1-pers.-HH","37","0.0285051575387764","0.0202126684908217","0.0367976465867311","5"
"Resident or shared accommodation","2008","Not Employed","Single parent ","","","","","5"
"Resident or shared accommodation","2008","Not Employed","(Married) couple without C. ","9","","","","5"
"Resident or shared accommodation","2008","Not Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","2008","Not Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","2008","Not Employed","Couple + C. LE and GT 16","","","","","5"
"Resident or shared accommodation","2008","Employed","1-pers.-HH","1","","","","5"
"Resident or shared accommodation","2008","Employed","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","2008","Employed","Single parent ","","","","","5"
"Resident or shared accommodation","2008","Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","2008","Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","2008","Employed","Couple + C. LE and GT 16","","","","","5"
"Subtenant","2008","Not Employed","1-pers.-HH","59","0.0490127481527195","0.0382544194611283","0.0597710768443107","3"
"Subtenant","2008","Not Employed","(Married) couple without C. ","50","0.0193385365645326","0.0148776663883356","0.0237994067407295","3"
"Subtenant","2008","Not Employed","Single parent ","3","","","","3"
"Subtenant","2008","Not Employed","Couple + C. GT 16 ","5","","","","3"
"Subtenant","2008","Not Employed","Couple + C. LE 16 ","7","","","","3"
"Subtenant","2008","Not Employed","Couple + C. LE and GT 16","4","","","","3"
"Subtenant","2008","Employed","1-pers.-HH","70","0.0464841584895317","0.0358688577678067","0.0570994592112567","3"
"Subtenant","2008","Employed","(Married) couple without C. ","70","0.0246723817071726","0.0194764670179107","0.0298682963964345","3"
"Subtenant","2008","Employed","Single parent ","6","","","","3"
"Subtenant","2008","Employed","Couple + C. LE 16 ","28","","","","3"
"Subtenant","2008","Employed","Couple + C. GT 16 ","9","","","","3"
"Subtenant","2008","Employed","Couple + C. LE and GT 16","10","","","","3"
"Tenant","2008","Not Employed","1-pers.-HH","","","","","4"
"Tenant","2008","Not Employed","(Married) couple without C. ","","","","","4"
"Tenant","2008","Not Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2008","Not Employed","Single parent ","","","","","4"
"Tenant","2008","Not Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2008","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","2008","Employed","1-pers.-HH","","","","","4"
"Tenant","2008","Employed","(Married) couple without C. ","2","","","","4"
"Tenant","2008","Employed","Single parent ","","","","","4"
"Tenant","2008","Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","2008","Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2008","Employed","Couple + C. GT 16 ","","","","","4"
"Main tenant","2009","Not Employed","1-pers.-HH","858","0.600869808724795","0.57583542497148","0.62590419247811","2"
"Main tenant","2009","Not Employed","Single parent ","218","0.718290805321899","0.669683582684246","0.766898027959552","2"
"Main tenant","2009","Not Employed","(Married) couple without C. ","1248","0.391992333458668","0.375563244410428","0.408421422506908","2"
"Main tenant","2009","Not Employed","Couple + C. LE 16 ","225","0.583990023927558","0.537348360390201","0.630631687464914","2"
"Main tenant","2009","Not Employed","Couple + C. GT 16 ","289","0.367660414843146","0.336604722254171","0.39871610743212","2"
"Main tenant","2009","Not Employed","Couple + C. LE and GT 16","123","0.382311438764755","0.335557579174209","0.4290652983553","2"
"Main tenant","2009","Employed","1-pers.-HH","1039","0.735947343002268","0.71317878707685","0.758715898927687","2"
"Main tenant","2009","Employed","(Married) couple without C. ","1502","0.494935950931006","0.477849027123755","0.512022874738257","2"
"Main tenant","2009","Employed","Single parent ","440","0.705458526813121","0.671762445353887","0.739154608272355","2"
"Main tenant","2009","Employed","Couple + C. GT 16 ","583","0.303505868010004","0.284817176753048","0.322194559266959","2"
"Main tenant","2009","Employed","Couple + C. LE 16 ","975","0.446822350820814","0.427059237159555","0.466585464482073","2"
"Main tenant","2009","Employed","Couple + C. LE and GT 16","237","0.343572723087781","0.312178025673941","0.374967420501621","2"
"Owner","2009","Not Employed","1-pers.-HH","532","0.338230118405781","0.314044953034352","0.362415283777211","1"
"Owner","2009","Not Employed","(Married) couple without C. ","2086","0.586936100343556","0.570366035774409","0.603506164912703","1"
"Owner","2009","Not Employed","Single parent ","107","0.268868434582399","0.220959355980686","0.316777513184111","1"
"Owner","2009","Not Employed","Couple + C. LE 16 ","193","0.390088684182446","0.34393201442194","0.436245353942952","1"
"Owner","2009","Not Employed","Couple + C. GT 16 ","635","0.629241288129075","0.598131512011513","0.660351064246637","1"
"Owner","2009","Not Employed","Couple + C. LE and GT 16","286","0.600813500597953","0.553696047536505","0.647930953659401","1"
"Owner","2009","Employed","1-pers.-HH","329","0.214186690987194","0.192997090150826","0.235376291823562","1"
"Owner","2009","Employed","(Married) couple without C. ","1716","0.475563838017552","0.458496457108717","0.492631218926387","1"
"Owner","2009","Employed","Single parent ","255","0.283797540586808","0.250470814941115","0.317124266232502","1"
"Owner","2009","Employed","Couple + C. LE 16 ","1412","0.535834104917273","0.516009369434881","0.555658840399665","1"
"Owner","2009","Employed","Couple + C. GT 16 ","1732","0.685129866664957","0.666250440215759","0.704009293114155","1"
"Owner","2009","Employed","Couple + C. LE and GT 16","639","0.653563379456963","0.622106951469059","0.685019807444867","1"
"Resident or shared accommodation","2009","Not Employed","(Married) couple without C. ","3","","","","5"
"Resident or shared accommodation","2009","Not Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","2009","Not Employed","1-pers.-HH","36","0.0266506667735814","0.0184172930119121","0.0348840405352508","5"
"Resident or shared accommodation","2009","Not Employed","Single parent ","","","","","5"
