"hlf0094","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Reasonable","2012","66 and older","Part Time","94","0.469980817170436","0.404327380580121","0.535634253760752","3"
"Slightly Expensive","2012","16-34 y.","Part Time","70","0.104829824810321","0.0820059027358964","0.127653746884746","4"
"Slightly Expensive","2012","35-65 y.","Not Working","147","0.112710727187344","0.0966642789007659","0.128757175473921","4"
"Slightly Expensive","2012","16-34 y.","Full Time","97","0.120650900856485","0.09863704902162","0.14266475269135","4"
"Slightly Expensive","2012","16-34 y.","Not Working","82","0.0917628870254431","0.0735105048442779","0.110015269206608","4"
"Slightly Expensive","2012","35-65 y.","Full Time","424","0.0925088299169769","0.0841854245473806","0.100832235286573","4"
"Slightly Expensive","2012","35-65 y.","Part Time","246","0.101762059418696","0.0905875343484634","0.112936584488928","4"
"Slightly Expensive","2012","66 and older","Full Time","3","","","","4"
"Slightly Expensive","2012","66 and older","Part Time","23","","","","4"
"Slightly Expensive","2012","66 and older","Not Working","168","0.0633815946235374","0.0542335607861366","0.0725296284609382","4"
"Too Expensive","2012","16-34 y.","Full Time","12","","","","5"
"Too Expensive","2012","16-34 y.","Part Time","6","","","","5"
"Too Expensive","2012","16-34 y.","Not Working","16","","","","5"
"Too Expensive","2012","35-65 y.","Full Time","73","0.0147695512002686","0.0113042514252214","0.0182348509753158","5"
"Too Expensive","2012","35-65 y.","Part Time","43","0.012135076103058","0.00808828797175179","0.0161818642343642","5"
"Too Expensive","2012","35-65 y.","Not Working","20","","","","5"
"Too Expensive","2012","66 and older","Full Time","","","","","5"
"Too Expensive","2012","66 and older","Part Time","7","","","","5"
"Too Expensive","2012","66 and older","Not Working","39","0.0162576915694449","0.0115094265279592","0.0210059566109305","5"
"Very Inexpensive","2012","16-34 y.","Full Time","55","0.068822691108161","0.0517133962638034","0.0859319859525185","1"
"Very Inexpensive","2012","16-34 y.","Part Time","55","0.109282021642503","0.0860364883979038","0.132527554887102","1"
"Very Inexpensive","2012","16-34 y.","Not Working","85","0.108682355101646","0.0890043001217104","0.128360410081582","1"
"Very Inexpensive","2012","35-65 y.","Full Time","380","0.0820432997362952","0.0741597664439007","0.0899268330286898","1"
"Very Inexpensive","2012","66 and older","Full Time","11","","","","1"
"Very Inexpensive","2012","66 and older","Part Time","23","","","","1"
"Very Inexpensive","2012","35-65 y.","Not Working","153","0.0970806138490935","0.0820576914067492","0.112103536291438","1"
"Very Inexpensive","2012","66 and older","Not Working","329","0.112242490390766","0.100390517154164","0.124094463627368","1"
"Very Inexpensive","2012","35-65 y.","Part Time","243","0.0824264872028892","0.0722617942821643","0.0925911801236141","1"
"Inexpensive","2013","16-34 y.","Not Working","365","0.25049797077186","0.227123077425777","0.273872864117944","2"
"Inexpensive","2013","35-65 y.","Part Time","805","0.283866197175214","0.266968662263028","0.300763732087401","2"
"Inexpensive","2013","35-65 y.","Not Working","544","0.29848394579809","0.27797846759716","0.318989423999021","2"
"Inexpensive","2013","66 and older","Not Working","856","0.335831391996132","0.317767948399959","0.353894835592304","2"
"Inexpensive","2013","16-34 y.","Full Time","212","0.329766091335592","0.295638901898781","0.363893280772403","2"
"Inexpensive","2013","16-34 y.","Part Time","183","0.283061620548461","0.248771205951456","0.317352035145465","2"
"Inexpensive","2013","66 and older","Full Time","13","","","","2"
"Inexpensive","2013","35-65 y.","Full Time","1231","0.282687580316933","0.269363957764193","0.296011202869672","2"
"Inexpensive","2013","66 and older","Part Time","67","0.297311676810715","0.240077900687706","0.354545452933723","2"
"Reasonable","2013","16-34 y.","Part Time","366","0.505776783510038","0.467719976899705","0.54383359012037","3"
"Reasonable","2013","35-65 y.","Part Time","1392","0.517657199463957","0.498930188910794","0.536384210017121","3"
"Reasonable","2013","35-65 y.","Not Working","933","0.463142423686101","0.440797574323088","0.485487273049113","3"
"Reasonable","2013","66 and older","Full Time","16","","","","3"
"Reasonable","2013","66 and older","Not Working","1280","0.47826723992339","0.459161665450968","0.497372814395812","3"
"Reasonable","2013","16-34 y.","Full Time","364","0.447368643065416","0.411274655961649","0.483462630169184","3"
"Reasonable","2013","35-65 y.","Full Time","2286","0.502123148437271","0.487329310034238","0.516916986840303","3"
"Reasonable","2013","66 and older","Part Time","118","0.483314682798405","0.420740800140487","0.545888565456322","3"
"Reasonable","2013","16-34 y.","Not Working","683","0.551751672734343","0.524923425899212","0.578579919569474","3"
"Slightly Expensive","2013","16-34 y.","Part Time","67","0.111650222621186","0.0876777339303771","0.135622711311995","4"
"Slightly Expensive","2013","35-65 y.","Not Working","216","0.119568377840289","0.105028974286421","0.134107781394158","4"
"Slightly Expensive","2013","16-34 y.","Full Time","69","0.105512299720816","0.0832113654387671","0.127813234002864","4"
"Slightly Expensive","2013","35-65 y.","Part Time","217","0.0843001309505728","0.0738875083877618","0.0947127535133837","4"
"Slightly Expensive","2013","66 and older","Part Time","18","","","","4"
"Slightly Expensive","2013","66 and older","Not Working","168","0.0700461218583263","0.0602844662254581","0.0798077774911945","4"
"Slightly Expensive","2013","35-65 y.","Full Time","416","0.10402156626403","0.094988706786118","0.113054425741942","4"
"Slightly Expensive","2013","16-34 y.","Not Working","120","0.0854694044909687","0.0703871736328316","0.100551635349106","4"
"Slightly Expensive","2013","66 and older","Full Time","","","","","4"
"Too Expensive","2013","16-34 y.","Full Time","14","","","","5"
"Too Expensive","2013","16-34 y.","Part Time","9","","","","5"
"Too Expensive","2013","16-34 y.","Not Working","26","","","","5"
"Too Expensive","2013","35-65 y.","Full Time","55","0.0122214271284559","0.00897051265958639","0.0154723415973255","5"
"Too Expensive","2013","35-65 y.","Part Time","23","","","","5"
"Too Expensive","2013","35-65 y.","Not Working","44","0.0228141828165383","0.0161233274472722","0.0295050381858044","5"
"Too Expensive","2013","66 and older","Full Time","","","","","5"
"Too Expensive","2013","66 and older","Part Time","3","","","","5"
"Too Expensive","2013","66 and older","Not Working","37","0.0114808770667362","0.00740631628166447","0.0155554378518079","5"
"Very Inexpensive","2013","16-34 y.","Full Time","70","0.0991349627887313","0.0774415631528266","0.120828362424636","1"
"Very Inexpensive","2013","16-34 y.","Part Time","38","0.0733921490109477","0.0535419842029775","0.0932423138189179","1"
"Very Inexpensive","2013","16-34 y.","Not Working","126","0.0980083220419508","0.0819687097008821","0.114047934383019","1"
"Very Inexpensive","2013","35-65 y.","Full Time","400","0.0989462778533109","0.0901116175591743","0.107780938147447","1"
"Very Inexpensive","2013","66 and older","Full Time","4","","","","1"
"Very Inexpensive","2013","66 and older","Part Time","39","0.113240091816365","0.0735604100776622","0.152919773555068","1"
"Very Inexpensive","2013","35-65 y.","Not Working","176","0.0959910698589816","0.0827905090403847","0.109191630677578","1"
"Very Inexpensive","2013","66 and older","Not Working","285","0.104374369155416","0.0926804276054747","0.116068310705358","1"
"Very Inexpensive","2013","35-65 y.","Part Time","298","0.103753514002083","0.0923251368053225","0.115181891198844","1"
"Inexpensive","2014","16-34 y.","Not Working","245","0.246584140617455","0.21859504589317","0.274573235341739","2"
"Inexpensive","2014","35-65 y.","Part Time","775","0.286126298581471","0.26871738594945","0.303535211213492","2"
"Inexpensive","2014","35-65 y.","Not Working","338","0.297011416116149","0.270862132685553","0.323160699546745","2"
"Inexpensive","2014","66 and older","Not Working","839","0.316432796516687","0.29845533340566","0.334410259627714","2"
"Inexpensive","2014","16-34 y.","Full Time","198","0.295321469482491","0.263266060451085","0.327376878513897","2"
"Inexpensive","2014","35-65 y.","Full Time","1245","0.295518415173845","0.281963997799504","0.309072832548186","2"
"Inexpensive","2014","16-34 y.","Part Time","194","0.28596357718058","0.251567661932568","0.320359492428591","2"
"Inexpensive","2014","66 and older","Full Time","18","","","","2"
"Inexpensive","2014","66 and older","Part Time","80","0.362118380546105","0.301937245063289","0.422299516028922","2"
"Reasonable","2014","35-65 y.","Part Time","1316","0.496850699738587","0.477591268604378","0.516110130872797","3"
"Reasonable","2014","35-65 y.","Not Working","601","0.461157187130205","0.432630284287074","0.489684089973336","3"
"Reasonable","2014","66 and older","Not Working","1203","0.466694211474186","0.447410021170847","0.485978401777524","3"
"Reasonable","2014","16-34 y.","Full Time","421","0.465652476574807","0.430601416958","0.500703536191615","3"
"Reasonable","2014","16-34 y.","Part Time","353","0.508504745135768","0.470450904382316","0.546558585889221","3"
"Reasonable","2014","16-34 y.","Not Working","470","0.551329092591709","0.519032380460647","0.583625804722771","3"
"Reasonable","2014","35-65 y.","Full Time","2286","0.501634022483781","0.486780774134344","0.516487270833217","3"
"Reasonable","2014","66 and older","Full Time","20","","","","3"
"Reasonable","2014","66 and older","Part Time","115","0.452178614240026","0.389856877249738","0.514500351230313","3"
"Slightly Expensive","2014","16-34 y.","Part Time","41","0.0790279400863821","0.0584924588255117","0.0995634213472525","4"
"Slightly Expensive","2014","35-65 y.","Not Working","97","0.117494566085366","0.0990670554757904","0.135922076694942","4"
"Slightly Expensive","2014","16-34 y.","Full Time","74","0.130181315713131","0.106535898193839","0.153826733232423","4"
"Slightly Expensive","2014","35-65 y.","Part Time","198","0.0899355776840927","0.0789155192242361","0.100955636143949","4"
"Slightly Expensive","2014","66 and older","Not Working","159","0.0754125538687079","0.0652056770588138","0.0856194306786019","4"
"Slightly Expensive","2014","35-65 y.","Full Time","348","0.0862678038677422","0.0779273901762774","0.0946082175592069","4"
"Slightly Expensive","2014","66 and older","Part Time","18","","","","4"
"Slightly Expensive","2014","16-34 y.","Not Working","85","0.094580939302778","0.07557822975163","0.113583648853926","4"
"Slightly Expensive","2014","66 and older","Full Time","2","","","","4"
"Too Expensive","2014","16-34 y.","Full Time","14","","","","5"
"Too Expensive","2014","16-34 y.","Part Time","11","","","","5"
"Too Expensive","2014","16-34 y.","Not Working","16","","","","5"
"Too Expensive","2014","35-65 y.","Full Time","54","0.0111415221430546","0.00802340022559463","0.0142596440605146","5"
"Too Expensive","2014","35-65 y.","Part Time","36","0.0113051092343907","0.00723270770142968","0.0153775107673517","5"
"Too Expensive","2014","35-65 y.","Not Working","16","","","","5"
"Too Expensive","2014","66 and older","Full Time","1","","","","5"
"Too Expensive","2014","66 and older","Part Time","3","","","","5"
"Too Expensive","2014","66 and older","Not Working","34","0.0132236282886149","0.00880810947004444","0.0176391471071853","5"
"Very Inexpensive","2014","16-34 y.","Full Time","71","0.0942074713161862","0.0736809510205842","0.114733991611788","1"
"Very Inexpensive","2014","16-34 y.","Part Time","64","0.118510688232793","0.0939082238179696","0.143113152647617","1"
"Very Inexpensive","2014","16-34 y.","Not Working","95","0.0984893643631153","0.0791398977763345","0.117838830949896","1"
"Very Inexpensive","2014","35-65 y.","Full Time","420","0.105438236331577","0.0963148095837427","0.114561663079412","1"
"Very Inexpensive","2014","66 and older","Full Time","7","","","","1"
"Very Inexpensive","2014","66 and older","Part Time","29","","","","1"
"Very Inexpensive","2014","35-65 y.","Not Working","121","0.105499525818078","0.0879196976278273","0.123079354008329","1"
"Very Inexpensive","2014","66 and older","Not Working","336","0.128236809851805","0.115312639640404","0.141160980063206","1"
"Very Inexpensive","2014","35-65 y.","Part Time","264","0.115782314761458","0.103457432527071","0.128107196995845","1"
