"hlf0094","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Too Expensive","1985","Bremen","direct migration background","","","","","5"
"Too Expensive","1985","Bremen","indirect migration background","","","","","5"
"Too Expensive","1985","North Rhine-Westphalia","no migration background","14","","","","5"
"Too Expensive","1985","North Rhine-Westphalia","direct migration background","2","","","","5"
"Too Expensive","1985","North Rhine-Westphalia","indirect migration background","1","","","","5"
"Too Expensive","1985","Hesse","no migration background","6","","","","5"
"Too Expensive","1985","Hesse","direct migration background","","","","","5"
"Too Expensive","1985","Hesse","indirect migration background","","","","","5"
"Too Expensive","1985","Rhineland-Palatinate,Saarland","no migration background","4","","","","5"
"Too Expensive","1985","Rhineland-Palatinate,Saarland","direct migration background","","","","","5"
"Too Expensive","1985","Rhineland-Palatinate,Saarland","indirect migration background","","","","","5"
"Too Expensive","1985","Baden-Württemberg","no migration background","15","","","","5"
"Too Expensive","1985","Baden-Württemberg","direct migration background","4","","","","5"
"Too Expensive","1985","Baden-Württemberg","indirect migration background","","","","","5"
"Too Expensive","1985","Bavaria","no migration background","18","","","","5"
"Too Expensive","1985","Bavaria","direct migration background","2","","","","5"
"Too Expensive","1985","Bavaria","indirect migration background","","","","","5"
"Too Expensive","1985","Berlin","no migration background","1","","","","5"
"Too Expensive","1985","Berlin","direct migration background","","","","","5"
"Too Expensive","1985","Berlin","indirect migration background","","","","","5"
"Too Expensive","1985","Brandenburg","no migration background","","","","","5"
"Too Expensive","1985","Brandenburg","direct migration background","","","","","5"
"Very Inexpensive","1985","Schleswig-Holstein","no migration background","34","0.219951751361669","0.156167269938891","0.283736232784447","1"
"Very Inexpensive","1985","Schleswig-Holstein","direct migration background","1","","","","1"
"Very Inexpensive","1985","Schleswig-Holstein","indirect migration background","1","","","","1"
"Very Inexpensive","1985","Hamburg","no migration background","6","","","","1"
"Very Inexpensive","1985","Hamburg","direct migration background","1","","","","1"
"Very Inexpensive","1985","Hamburg","indirect migration background","","","","","1"
"Very Inexpensive","1985","Lower Saxony","no migration background","136","0.249809649660791","0.213431635883357","0.286187663438225","1"
"Very Inexpensive","1985","Lower Saxony","direct migration background","6","","","","1"
"Very Inexpensive","1985","Lower Saxony","indirect migration background","","","","","1"
"Very Inexpensive","1985","Bremen","no migration background","9","","","","1"
"Very Inexpensive","1985","Bremen","direct migration background","1","","","","1"
"Very Inexpensive","1985","Bremen","indirect migration background","","","","","1"
"Very Inexpensive","1985","North Rhine-Westphalia","no migration background","204","0.248586373225813","0.219784666110857","0.277388080340768","1"
"Very Inexpensive","1985","North Rhine-Westphalia","direct migration background","13","","","","1"
"Very Inexpensive","1985","North Rhine-Westphalia","indirect migration background","4","","","","1"
"Very Inexpensive","1985","Hesse","no migration background","82","0.265023034341403","0.217260227096642","0.312785841586164","1"
"Very Inexpensive","1985","Hesse","direct migration background","7","","","","1"
"Very Inexpensive","1985","Hesse","indirect migration background","","","","","1"
"Very Inexpensive","1985","Rhineland-Palatinate,Saarland","no migration background","132","0.318374991070659","0.273447176229585","0.363302805911732","1"
"Very Inexpensive","1985","Rhineland-Palatinate,Saarland","direct migration background","2","","","","1"
"Very Inexpensive","1985","Rhineland-Palatinate,Saarland","indirect migration background","1","","","","1"
"Very Inexpensive","1985","Baden-Württemberg","no migration background","121","0.185708001414219","0.156371954170764","0.215044048657674","1"
"Very Inexpensive","1985","Baden-Württemberg","direct migration background","9","","","","1"
"Very Inexpensive","1985","Baden-Württemberg","indirect migration background","2","","","","1"
"Very Inexpensive","1985","Bavaria","no migration background","165","0.214424953934919","0.185585316580157","0.243264591289682","1"
"Very Inexpensive","1985","Bavaria","direct migration background","10","","","","1"
"Very Inexpensive","1985","Bavaria","indirect migration background","3","","","","1"
"Very Inexpensive","1985","Berlin","no migration background","5","","","","1"
"Very Inexpensive","1985","Berlin","direct migration background","","","","","1"
"Very Inexpensive","1985","Berlin","indirect migration background","","","","","1"
"Very Inexpensive","1985","Brandenburg","no migration background","","","","","1"
"Very Inexpensive","1985","Brandenburg","direct migration background","","","","","1"
"Very Inexpensive","1985","Brandenburg","indirect migration background","","","","","1"
"Very Inexpensive","1985","Mecklenburg-Western Pomerania","no migration background","","","","","1"
"Very Inexpensive","1985","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"Very Inexpensive","1985","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Very Inexpensive","1985","Saxony","no migration background","","","","","1"
"Very Inexpensive","1985","Saxony","direct migration background","","","","","1"
"Very Inexpensive","1985","Saxony","indirect migration background","","","","","1"
"Very Inexpensive","1985","Saxony-Anhalt","no migration background","","","","","1"
"Very Inexpensive","1985","Saxony-Anhalt","direct migration background","","","","","1"
"Very Inexpensive","1985","Saxony-Anhalt","indirect migration background","","","","","1"
"Very Inexpensive","1985","Thuringia","no migration background","","","","","1"
"Very Inexpensive","1985","Thuringia","direct migration background","","","","","1"
"Very Inexpensive","1985","Thuringia","indirect migration background","","","","","1"
"Inexpensive","1986","Schleswig-Holstein","no migration background","45","0.242041823013161","0.176884703605068","0.307198942421254","2"
"Inexpensive","1986","Schleswig-Holstein","direct migration background","3","","","","2"
"Inexpensive","1986","Schleswig-Holstein","indirect migration background","","","","","2"
"Inexpensive","1986","Hamburg","no migration background","18","","","","2"
"Inexpensive","1986","Hamburg","direct migration background","1","","","","2"
"Inexpensive","1986","Lower Saxony","direct migration background","13","","","","2"
"Inexpensive","1986","Lower Saxony","indirect migration background","2","","","","2"
"Inexpensive","1986","Bremen","no migration background","3","","","","2"
"Inexpensive","1986","Bremen","direct migration background","","","","","2"
"Inexpensive","1986","Bremen","indirect migration background","","","","","2"
"Inexpensive","1986","North Rhine-Westphalia","no migration background","268","0.314909788718671","0.284238847884029","0.345580729553312","2"
"Inexpensive","1986","North Rhine-Westphalia","direct migration background","17","","","","2"
"Inexpensive","1986","North Rhine-Westphalia","indirect migration background","2","","","","2"
"Inexpensive","1986","Hesse","no migration background","99","0.31507072864227","0.265025694927159","0.36511576235738","2"
"Inexpensive","1986","Rhineland-Palatinate,Saarland","no migration background","136","0.3431115107513","0.297490500777765","0.388732520724835","2"
"Inexpensive","1986","Brandenburg","indirect migration background","","","","","2"
"Inexpensive","1986","Mecklenburg-Western Pomerania","no migration background","","","","","2"
"Inexpensive","1986","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Inexpensive","1986","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Inexpensive","1986","Saxony","no migration background","","","","","2"
"Inexpensive","1986","Saxony","direct migration background","","","","","2"
"Inexpensive","1986","Saxony","indirect migration background","","","","","2"
"Inexpensive","1986","Saxony-Anhalt","no migration background","","","","","2"
"Inexpensive","1986","Saxony-Anhalt","direct migration background","","","","","2"
"Inexpensive","1986","Saxony-Anhalt","indirect migration background","","","","","2"
"Inexpensive","1986","Thuringia","no migration background","","","","","2"
"Inexpensive","1986","Thuringia","direct migration background","","","","","2"
"Inexpensive","1986","Thuringia","indirect migration background","","","","","2"
"Inexpensive","1986","Hamburg","indirect migration background","","","","","2"
"Inexpensive","1986","Lower Saxony","no migration background","178","0.310541715478362","0.272114893841109","0.348968537115614","2"
"Inexpensive","1986","Hesse","direct migration background","10","","","","2"
"Inexpensive","1986","Hesse","indirect migration background","","","","","2"
"Inexpensive","1986","Baden-Württemberg","indirect migration background","1","","","","2"
"Inexpensive","1986","Bavaria","no migration background","255","0.335089196192654","0.302257014121355","0.367921378263953","2"
"Inexpensive","1986","Bavaria","direct migration background","13","","","","2"
"Inexpensive","1986","Bavaria","indirect migration background","1","","","","2"
"Inexpensive","1986","Berlin","no migration background","8","","","","2"
"Inexpensive","1986","Berlin","direct migration background","1","","","","2"
