"hlf0071_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Just right","1988","no migration background","vocational + Abi","13","","",""
"Just right","1988","no migration background","higher vocational","38","0.732211508186712","0.610683261348102","0.853739755025321"
"Just right","1988","no migration background","higher education","47","0.622495504136298","0.510523096511865","0.734467911760732"
"Just right","1988","direct migration background","in school","2","","",""
"Just right","1988","direct migration background","inadequately","52","0.757663075345936","0.660033794890629","0.855292355801242"
"Just right","1988","direct migration background","general elemantary","75","0.682589654254825","0.596385247086464","0.768794061423187"
"Just right","1988","direct migration background","middle vocational","77","0.767094504068363","0.685465634418352","0.848723373718374"
"Just right","1988","direct migration background","vocational + Abi","9","","",""
"Just right","1988","direct migration background","higher vocational","11","","",""
"Just right","1988","direct migration background","higher education","6","","",""
"Just right","1988","indirect migration background","in school","","","",""
"Just right","1988","indirect migration background","inadequately","2","","",""
