"hlf0071_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"4","1986","direct migration background","(0) in school","","","",""
"4","1986","direct migration background","(1a) inadequately completed","4","","",""
"4","1986","direct migration background","(1b) general elementary school","2","","",""
"4","1986","direct migration background","(1c) basic vocational qualification","7","","",""
"4","1986","direct migration background","(2b) intermediate general qualification","","","",""
"4","1986","direct migration background","(2a) intermediate vocational","","","",""
"4","1986","direct migration background","(2c_gen) general maturity certificate","","","",""
"4","1986","direct migration background","(2c_voc) vocational maturity certificate","1","","",""
"4","1986","direct migration background","(3a) lower tertiary education","","","",""
"4","1986","direct migration background","(3b) higher tertiary education","1","","",""
"4","1986","indirect migration background","(0) in school","","","",""
"4","1986","indirect migration background","(1a) inadequately completed","","","",""
"4","1986","indirect migration background","(1b) general elementary school","","","",""
"4","1986","indirect migration background","(1c) basic vocational qualification","","","",""
"4","1986","indirect migration background","(2b) intermediate general qualification","","","",""
"4","1986","indirect migration background","(2a) intermediate vocational","","","",""
"4","1986","indirect migration background","(2c_gen) general maturity certificate","","","",""
"4","1986","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"4","1986","indirect migration background","(3a) lower tertiary education","","","",""
"4","1986","indirect migration background","(3b) higher tertiary education","","","",""
"5","1986","no migration background","(0) in school","","","",""
"5","1986","no migration background","(1a) inadequately completed","","","",""
"5","1986","no migration background","(1b) general elementary school","1","","",""
"5","1986","no migration background","(1c) basic vocational qualification","1","","",""
"5","1986","no migration background","(2b) intermediate general qualification","","","",""
"5","1986","no migration background","(2a) intermediate vocational","1","","",""
"5","1986","no migration background","(2c_gen) general maturity certificate","","","",""
"5","1986","no migration background","(2c_voc) vocational maturity certificate","","","",""
"5","1986","no migration background","(3a) lower tertiary education","","","",""
"5","1986","no migration background","(3b) higher tertiary education","","","",""
"5","1986","direct migration background","(0) in school","","","",""
"5","1986","direct migration background","(1a) inadequately completed","","","",""
"5","1986","direct migration background","(1b) general elementary school","","","",""
"5","1986","direct migration background","(1c) basic vocational qualification","","","",""
"5","1986","direct migration background","(2b) intermediate general qualification","","","",""
"5","1986","direct migration background","(2a) intermediate vocational","","","",""
"5","1986","direct migration background","(2c_gen) general maturity certificate","","","",""
"5","1986","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"5","1986","direct migration background","(3a) lower tertiary education","","","",""
"5","1986","direct migration background","(3b) higher tertiary education","","","",""
"5","1986","indirect migration background","(0) in school","","","",""
"5","1986","indirect migration background","(1a) inadequately completed","","","",""
"5","1986","indirect migration background","(1b) general elementary school","","","",""
"5","1986","indirect migration background","(1c) basic vocational qualification","","","",""
"5","1986","indirect migration background","(2b) intermediate general qualification","","","",""
"5","1986","indirect migration background","(2a) intermediate vocational","","","",""
"5","1986","indirect migration background","(2c_gen) general maturity certificate","","","",""
"5","1986","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"5","1986","indirect migration background","(3a) lower tertiary education","","","",""
"5","1986","indirect migration background","(3b) higher tertiary education","","","",""
"1","1987","no migration background","(0) in school","","","",""
"1","1987","no migration background","(1a) inadequately completed","","","",""
"1","1987","no migration background","(1b) general elementary school","9","","",""
"1","1987","no migration background","(1c) basic vocational qualification","3","","",""
"1","1987","no migration background","(2b) intermediate general qualification","2","","",""
"1","1987","no migration background","(2a) intermediate vocational","2","","",""
"1","1987","no migration background","(2c_gen) general maturity certificate","","","",""
"1","1987","no migration background","(2c_voc) vocational maturity certificate","3","","",""
"1","1987","no migration background","(3a) lower tertiary education","2","","",""
"1","1987","no migration background","(3b) higher tertiary education","2","","",""
"1","1987","direct migration background","(0) in school","","","",""
"1","1987","direct migration background","(1a) inadequately completed","11","","",""
