"plj0589","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Rarely ","2017","Hamburg","lower secondary degree","","","",""
"Rarely ","2017","Hamburg","secondary school degree","","","",""
"Rarely ","2017","Hamburg","college entrance qualification","31","0.102169709202971","0.0598762523816478","0.144463166024293"
"Rarely ","2017","Hamburg","Other degree","34","0.280944561351964","0.194562627250158","0.367326495453769"
"Rarely ","2017","Hamburg","no degree/no degree yet","","","",""
"Rarely ","2017","Lower Saxony","lower secondary degree","163","0.273675920264515","0.238553350701678","0.308798489827352"
"Rarely ","2017","Lower Saxony","secondary school degree","213","0.255215402557461","0.225022795367909","0.285408009747014"
"Rarely ","2017","Lower Saxony","college entrance qualification","192","0.218519728223382","0.18973979144935","0.247299664997413"
"Rarely ","2017","Lower Saxony","Other degree","120","0.303915842649682","0.262200367434901","0.345631317864463"
"Rarely ","2017","Lower Saxony","no degree/no degree yet","61","0.310731485535311","0.254905939646246","0.366557031424377"
"Rarely ","2017","Bremen","lower secondary degree","","","",""
"Rarely ","2017","Bremen","secondary school degree","","","",""
"Rarely ","2017","Bremen","college entrance qualification","","","",""
"Rarely ","2017","Bremen","Other degree","","","",""
"Rarely ","2017","Bremen","no degree/no degree yet","","","",""
"Rarely ","2017","North Rhine-Westphalia","lower secondary degree","343","0.273366989432465","0.24900805964623","0.2977259192187"
"Rarely ","2017","North Rhine-Westphalia","secondary school degree","318","0.297747312230877","0.27153462983899","0.323959994622765"
"Rarely ","2017","North Rhine-Westphalia","college entrance qualification","449","0.266066199292434","0.245940503800896","0.286191894783972"
"Rarely ","2017","North Rhine-Westphalia","Other degree","275","0.233214439372226","0.208826686812821","0.257602191931631"
"Rarely ","2017","North Rhine-Westphalia","no degree/no degree yet","104","0.202286759061522","0.170512821773066","0.234060696349979"
"Rarely ","2017","Hesse","lower secondary degree","84","0.271397858301164","0.224744403764092","0.318051312838237"
"Rarely ","2017","Hesse","secondary school degree","107","0.236047669685282","0.196414228205557","0.275681111165008"
"Rarely ","2017","Hesse","college entrance qualification","155","0.283791721465445","0.247747936956497","0.319835505974393"
"Rarely ","2017","Hesse","Other degree","101","0.265950485012085","0.223844776589465","0.308056193434705"
"Rarely ","2017","Hesse","no degree/no degree yet","41","0.209231807264688","0.158709070620323","0.259754543909053"
"Rarely ","2017","Rhineland-Palatinate,Saarland","lower secondary degree","108","0.184410208646625","0.149679895073957","0.219140522219294"
"Rarely ","2017","Rhineland-Palatinate,Saarland","secondary school degree","83","0.256200721711492","0.207839866426492","0.304561576996491"
"Rarely ","2017","Rhineland-Palatinate,Saarland","college entrance qualification","101","0.311752702016235","0.264870302893391","0.358635101139079"
"Rarely ","2017","Rhineland-Palatinate,Saarland","Other degree","111","0.401850162104463","0.349813675030211","0.453886649178714"
"Rarely ","2017","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Rarely ","2017","Baden-Württemberg","lower secondary degree","184","0.282184231003515","0.24850525325605","0.315863208750979"
"Rarely ","2017","Baden-Württemberg","secondary school degree","193","0.277620740653113","0.245485077560341","0.309756403745885"
"Rarely ","2017","Baden-Württemberg","college entrance qualification","239","0.22217936387425","0.196362111994989","0.24799661575351"
"Rarely ","2017","Baden-Württemberg","Other degree","131","0.264341013389909","0.227914765296765","0.300767261483053"
"Rarely ","2017","Baden-Württemberg","no degree/no degree yet","33","0.231167737812703","0.170418387469546","0.29191708815586"
"Rarely ","2017","Bavaria","lower secondary degree","324","0.258302285558547","0.233629820905738","0.282974750211356"
"Rarely ","2017","Bavaria","secondary school degree","284","0.305080781659858","0.277243852806022","0.332917710513695"
"Rarely ","2017","Bavaria","college entrance qualification","259","0.222793927569834","0.198090648223593","0.247497206916075"
"Rarely ","2017","Bavaria","Other degree","192","0.234759463228492","0.204976436566605","0.264542489890379"
"Rarely ","2017","Bavaria","no degree/no degree yet","62","0.217275513899128","0.169812103000272","0.264738924797983"
"Rarely ","2017","Berlin","lower secondary degree","40","0.261711556919709","0.19065340482008","0.332769709019338"
"Rarely ","2017","Berlin","secondary school degree","91","0.381814869470055","0.324807410218893","0.438822328721218"
"Rarely ","2017","Berlin","college entrance qualification","110","0.265866945251706","0.222625971339059","0.309107919164354"
"Rarely ","2017","Berlin","Other degree","47","0.342622298036503","0.264287661812943","0.420956934260062"
"Rarely ","2017","Berlin","no degree/no degree yet","","","",""
"Rarely ","2017","Brandenburg","lower secondary degree","73","0.319855465878191","0.255534893462092","0.384176038294289"
"Rarely ","2017","Brandenburg","secondary school degree","145","0.379896444213113","0.334545484924606","0.425247403501621"
"Rarely ","2017","Brandenburg","college entrance qualification","66","0.228639786200642","0.178172286091684","0.2791072863096"
"Rarely ","2017","Brandenburg","Other degree","","","",""
"Rarely ","2017","Brandenburg","no degree/no degree yet","","","",""
"Rarely ","2017","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Rarely ","2017","Mecklenburg-Western Pomerania","secondary school degree","80","0.257099997072301","0.206449782405706","0.307750211738896"
"Rarely ","2017","Mecklenburg-Western Pomerania","college entrance qualification","43","0.324643893068835","0.246236350599316","0.403051435538354"
"Rarely ","2017","Mecklenburg-Western Pomerania","Other degree","","","",""
"Rarely ","2017","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Rarely ","2017","Saxony","lower secondary degree","90","0.323446975906285","0.269041653494834","0.377852298317737"
"Rarely ","2017","Saxony","secondary school degree","228","0.29058634629523","0.259084644287628","0.322088048302832"
"Rarely ","2017","Saxony","college entrance qualification","105","0.228018660601737","0.189081053545251","0.266956267658223"
"Rarely ","2017","Saxony","Other degree","","","",""
"Rarely ","2017","Saxony","no degree/no degree yet","","","",""
"Rarely ","2017","Saxony-Anhalt","lower secondary degree","53","0.277520146887034","0.212286909462186","0.342753384311883"
"Rarely ","2017","Saxony-Anhalt","secondary school degree","133","0.339659739092303","0.294581069828918","0.384738408355688"
"Rarely ","2017","Saxony-Anhalt","college entrance qualification","54","0.232061757068573","0.177266167568151","0.286857346568994"
"Rarely ","2017","Saxony-Anhalt","Other degree","","","",""
"Rarely ","2017","Saxony-Anhalt","no degree/no degree yet","","","",""
"Rarely ","2017","Thuringia","lower secondary degree","45","0.187462793888317","0.133906295028435","0.241019292748199"
"Rarely ","2017","Thuringia","secondary school degree","123","0.28145894513669","0.239675773108751","0.323242117164629"
"Rarely ","2017","Thuringia","college entrance qualification","54","0.239011453152311","0.182783746471718","0.295239159832903"
"Rarely ","2017","Thuringia","Other degree","","","",""
"Rarely ","2017","Thuringia","no degree/no degree yet","","","",""
"Never","2017","Schleswig-Holstein","lower secondary degree","105","0.513072203928472","0.448616162764431","0.577528245092514"
"Never","2017","Schleswig-Holstein","secondary school degree","157","0.642288154584812","0.585533115537266","0.699043193632358"
"Never","2017","Schleswig-Holstein","college entrance qualification","184","0.633498251516165","0.576340188459537","0.690656314572793"
"Never","2017","Schleswig-Holstein","Other degree","65","0.394930544630356","0.315907747047654","0.473953342213057"
"Never","2017","Schleswig-Holstein","no degree/no degree yet","42","0.212363826011694","0.131391213679127","0.293336438344261"
"Never","2017","Hamburg","lower secondary degree","39","0.602326809899145","0.487675683790658","0.716977936007633"
"Never","2017","Hamburg","secondary school degree","54","0.610037905927557","0.508706820330855","0.711368991524259"
"Never","2017","Hamburg","college entrance qualification","153","0.837131906624489","0.785569885600401","0.888693927648576"
"Never","2017","Hamburg","Other degree","47","0.507541769328513","0.411457560989329","0.603625977667696"
"Never","2017","Hamburg","no degree/no degree yet","","","",""
"Never","2017","Lower Saxony","lower secondary degree","343","0.551339730305955","0.512159118089474","0.590520342522436"
"Never","2017","Lower Saxony","secondary school degree","476","0.622796366192537","0.589230890850202","0.656361841534871"
"Never","2017","Lower Saxony","college entrance qualification","509","0.668538125680645","0.635753866015796","0.701322385345493"
"Never","2017","Lower Saxony","Other degree","183","0.491001320998667","0.445660507425574","0.53634213457176"
"Never","2017","Lower Saxony","no degree/no degree yet","105","0.36497268281978","0.306899916876774","0.423045448762787"
"Never","2017","Bremen","lower secondary degree","","","",""
"Never","2017","Bremen","secondary school degree","","","",""
"Never","2017","Bremen","college entrance qualification","40","0.640879688502017","0.52685421797509","0.754905159028944"
"Never","2017","Bremen","Other degree","","","",""
"Never","2017","Bremen","no degree/no degree yet","","","",""
"Never","2017","North Rhine-Westphalia","lower secondary degree","718","0.562285091655945","0.53517059414169","0.589399589170199"
"Never","2017","North Rhine-Westphalia","secondary school degree","709","0.5754243312496","0.547090030624118","0.603758631875083"
"Never","2017","North Rhine-Westphalia","college entrance qualification","1221","0.646491151196129","0.624718614213592","0.668263688178666"
"Never","2017","North Rhine-Westphalia","Other degree","537","0.473095794324447","0.44430209434764","0.501889494301255"
"Never","2017","North Rhine-Westphalia","no degree/no degree yet","275","0.45438902381395","0.415005064805484","0.493772982822416"
"Never","2017","Hesse","lower secondary degree","194","0.549531480670948","0.497332275650799","0.601730685691097"
"Never","2017","Hesse","secondary school degree","271","0.603519040484644","0.5578643448026","0.649173736166689"
"Never","2017","Hesse","college entrance qualification","388","0.606285306821867","0.567224591883376","0.645346021760358"
"Never","2017","Hesse","Other degree","190","0.467623373508371","0.420075017841799","0.515171729174943"
"Never","2017","Hesse","no degree/no degree yet","108","0.548260161645554","0.486446288232946","0.610074035058163"
"Never","2017","Rhineland-Palatinate,Saarland","lower secondary degree","295","0.640123207338921","0.597140967691738","0.683105446986105"
"Never","2017","Rhineland-Palatinate,Saarland","secondary school degree","186","0.581581431676435","0.52693187252396","0.63623099082891"
"Never","2017","Rhineland-Palatinate,Saarland","college entrance qualification","236","0.608716062382708","0.559320737276483","0.658111387488933"
"Never","2017","Rhineland-Palatinate,Saarland","Other degree","125","0.317918743950813","0.268493704342687","0.367343783558939"
"Never","2017","Rhineland-Palatinate,Saarland","no degree/no degree yet","48","0.457749658337127","0.364220123670897","0.551279193003356"
"Never","2017","Baden-Württemberg","lower secondary degree","394","0.536528562187727","0.499212660166844","0.57384446420861"
"Never","2017","Baden-Württemberg","secondary school degree","469","0.62237868707414","0.58759030090828","0.65716707324"
"Never","2017","Baden-Württemberg","college entrance qualification","664","0.677042426499817","0.648002260089669","0.706082592909965"
"Never","2017","Baden-Württemberg","Other degree","285","0.5743740003512","0.533532155174569","0.615215845527832"
"Never","2017","Baden-Württemberg","no degree/no degree yet","84","0.413714751479222","0.34274599205414","0.484683510904305"
