"plj0588","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Never","2013","Couple + C. GT 16 ","(3b) higher tertiary education","96","0.282429395651339","0.232556660093629","0.332302131209048"
"Never","2013","Couple + C. LE and GT 16","(0) in school","50","0.228778442135621","0.167920161890219","0.289636722381023"
"Never","2013","Couple + C. LE and GT 16","(1a) inadequately completed","5","","",""
"Never","2013","Couple + C. LE and GT 16","(1b) general elementary school","47","0.312516863627328","0.243043585906049","0.381990141348607"
"Never","2013","Couple + C. LE and GT 16","(1c) basic vocational qualification","101","0.41802307288163","0.364806839600849","0.471239306162411"
"Never","2013","Couple + C. LE and GT 16","(2b) intermediate general qualification","41","0.452834327471366","0.363773533940292","0.54189512100244"
"Never","2013","Couple + C. LE and GT 16","(2a) intermediate vocational","122","0.26685539238539","0.224401953312221","0.309308831458559"
"Never","2013","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","34","0.212391228613278","0.145819834704198","0.278962622522359"
"Never","2013","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","50","0.345725374574886","0.276437941798039","0.415012807351732"
"Never","2013","Couple + C. LE and GT 16","(3a) lower tertiary education","26","","",""
"Never","2013","Couple + C. LE and GT 16","(3b) higher tertiary education","58","0.262489257860428","0.20073445665523","0.324244059065626"
"Very often","2014","1-pers.-HH","(0) in school","","","",""
"Very often","2014","1-pers.-HH","(1a) inadequately completed","","","",""
"Very often","2014","1-pers.-HH","(1b) general elementary school","","","",""
"Very often","2014","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Very often","2014","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Very often","2014","1-pers.-HH","(2a) intermediate vocational","","","",""
"Very often","2014","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Very often","2014","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Very often","2014","1-pers.-HH","(3a) lower tertiary education","","","",""
"Very often","2014","1-pers.-HH","(3b) higher tertiary education","","","",""
"Very often","2014","(Married) couple without C. ","(0) in school","","","",""
"Very often","2014","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Very often","2014","(Married) couple without C. ","(1b) general elementary school","","","",""
"Very often","2014","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Very often","2014","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Very often","2014","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Very often","2014","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Very often","2014","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Very often","2014","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Very often","2014","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Very often","2014","Single parent ","(0) in school","","","",""
"Very often","2014","Single parent ","(1a) inadequately completed","","","",""
"Very often","2014","Single parent ","(1b) general elementary school","","","",""
"Very often","2014","Single parent ","(1c) basic vocational qualification","","","",""
"Very often","2014","Single parent ","(2b) intermediate general qualification","","","",""
"Very often","2014","Single parent ","(2a) intermediate vocational","","","",""
"Very often","2014","Single parent ","(2c_gen) general maturity certificate","","","",""
"Very often","2014","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Very often","2014","Single parent ","(3a) lower tertiary education","","","",""
"Very often","2014","Single parent ","(3b) higher tertiary education","","","",""
"Very often","2014","Couple + C. LE 16 ","(0) in school","","","",""
"Very often","2014","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Very often","2014","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Very often","2014","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Very often","2014","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Very often","2014","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Very often","2014","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Very often","2014","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Very often","2014","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Very often","2014","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Very often","2014","Couple + C. GT 16 ","(0) in school","","","",""
"Very often","2014","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Very often","2014","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Very often","2014","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Very often","2014","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Very often","2014","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Very often","2014","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Very often","2014","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Very often","2014","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Very often","2014","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Very often","2014","Couple + C. LE and GT 16","(0) in school","","","",""
"Very often","2014","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Very often","2014","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Very often","2014","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Very often","2014","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Very often","2014","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Very often","2014","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Very often","2014","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Very often","2014","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Very often","2014","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Often","2014","1-pers.-HH","(0) in school","","","",""
"Often","2014","1-pers.-HH","(1a) inadequately completed","","","",""
"Often","2014","1-pers.-HH","(1b) general elementary school","","","",""
"Often","2014","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Often","2014","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Often","2014","1-pers.-HH","(2a) intermediate vocational","","","",""
"Often","2014","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Often","2014","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Often","2014","1-pers.-HH","(3a) lower tertiary education","","","",""
"Often","2014","1-pers.-HH","(3b) higher tertiary education","","","",""
"Often","2014","(Married) couple without C. ","(0) in school","","","",""
"Often","2014","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Often","2014","(Married) couple without C. ","(1b) general elementary school","","","",""
"Often","2014","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Often","2014","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Often","2014","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Often","2014","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Often","2014","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Often","2014","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Often","2014","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Often","2014","Single parent ","(0) in school","","","",""
"Often","2014","Single parent ","(1a) inadequately completed","","","",""
"Often","2014","Single parent ","(1b) general elementary school","","","",""
"Often","2014","Single parent ","(1c) basic vocational qualification","","","",""
"Often","2014","Single parent ","(2b) intermediate general qualification","","","",""
"Often","2014","Single parent ","(2a) intermediate vocational","","","",""
"Often","2014","Single parent ","(2c_gen) general maturity certificate","","","",""
"Often","2014","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Often","2014","Single parent ","(3a) lower tertiary education","","","",""
"Often","2014","Single parent ","(3b) higher tertiary education","","","",""
"Often","2014","Couple + C. LE 16 ","(0) in school","","","",""
"Often","2014","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Often","2014","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Often","2014","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Often","2014","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Often","2014","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Often","2014","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Often","2014","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Often","2014","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Often","2014","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Often","2014","Couple + C. GT 16 ","(0) in school","","","",""
"Often","2014","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Often","2014","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Often","2014","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Often","2014","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Often","2014","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Often","2014","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Often","2014","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Often","2014","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Often","2014","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Often","2014","Couple + C. LE and GT 16","(0) in school","","","",""
"Often","2014","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Often","2014","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Often","2014","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Often","2014","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Often","2014","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Often","2014","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Often","2014","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Often","2014","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Often","2014","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Sometimes","2014","1-pers.-HH","(0) in school","","","",""
"Sometimes","2014","1-pers.-HH","(1a) inadequately completed","","","",""
"Sometimes","2014","1-pers.-HH","(1b) general elementary school","","","",""
"Sometimes","2014","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Sometimes","2014","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Sometimes","2014","1-pers.-HH","(2a) intermediate vocational","","","",""
"Sometimes","2014","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Sometimes","2014","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2014","1-pers.-HH","(3a) lower tertiary education","","","",""
"Sometimes","2014","1-pers.-HH","(3b) higher tertiary education","","","",""
"Sometimes","2014","(Married) couple without C. ","(0) in school","","","",""
"Sometimes","2014","(Married) couple without C. ","(1a) inadequately completed","","","",""
