"pld0044","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Sometimes","2003","Saxony","in school","8","","","","3"
"Sometimes","2003","Saxony","inadequately","","","","","3"
"Sometimes","2003","Saxony","general elemantary","13","","","","3"
"Sometimes","2003","Saxony","middle vocational","78","0.100350841765939","0.0804762630358677","0.12022542049601","3"
"Sometimes","2003","Saxony","vocational + Abi","4","","","","3"
"Sometimes","2003","Saxony","higher vocational","12","","","","3"
"Sometimes","2003","Saxony","higher education","45","0.135962349932918","0.101085536284813","0.170839163581023","3"
"Sometimes","2003","Saxony-Anhalt","in school","10","","","","3"
"Sometimes","2003","Saxony-Anhalt","inadequately","","","","","3"
"Sometimes","2003","Saxony-Anhalt","general elemantary","4","","","","3"
"Sometimes","2003","Saxony-Anhalt","middle vocational","53","0.109010058550939","0.0804991251699721","0.137520991931906","3"
"Sometimes","2003","Saxony-Anhalt","vocational + Abi","8","","","","3"
"Sometimes","2003","Saxony-Anhalt","higher vocational","13","","","","3"
"Sometimes","2003","Saxony-Anhalt","higher education","15","","","","3"
"Sometimes","2003","Thuringia","in school","8","","","","3"
"Sometimes","2003","Thuringia","inadequately","","","","","3"
"Sometimes","2003","Bremen","middle vocational","13","","","","3"
"Sometimes","2003","Bremen","vocational + Abi","1","","","","3"
"Sometimes","2003","Bremen","higher vocational","2","","","","3"
"Sometimes","2003","Bremen","higher education","6","","","","3"
"Sometimes","2003","North Rhine-Westphalia","in school","45","0.335897859394159","0.257662130816724","0.414133587971594","3"
"Sometimes","2003","North Rhine-Westphalia","inadequately","23","","","","3"
"Sometimes","2003","North Rhine-Westphalia","general elemantary","92","0.138253289231735","0.110282951428767","0.166223627034703","3"
"Sometimes","2003","North Rhine-Westphalia","middle vocational","271","0.109105565419316","0.0962318450887398","0.121979285749892","3"
"Sometimes","2003","North Rhine-Westphalia","vocational + Abi","63","0.219483894878525","0.175489140634981","0.263478649122068","3"
"Sometimes","2003","North Rhine-Westphalia","higher vocational","37","0.105344324395147","0.0724206430693524","0.138268005720942","3"
"Sometimes","2003","Bavaria","inadequately","2","","","","3"
"Sometimes","2003","Bavaria","general elemantary","54","0.127953996586655","0.0949705066481332","0.160937486525177","3"
"Sometimes","2003","Bavaria","middle vocational","240","0.146536427574024","0.129431280642868","0.163641574505179","3"
"Sometimes","2003","Bavaria","vocational + Abi","24","","","","3"
"Sometimes","2003","Bavaria","higher vocational","31","0.181600060157412","0.133522723303182","0.229677397011641","3"
"Sometimes","2003","Bavaria","higher education","92","0.159706701986994","0.130046349797291","0.189367054176696","3"
"Sometimes","2003","Berlin","in school","10","","","","3"
"Sometimes","2003","Berlin","inadequately","3","","","","3"
"Sometimes","2003","Berlin","general elemantary","16","","","","3"
"Sometimes","2003","Brandenburg","inadequately","","","","","3"
"Sometimes","2003","Brandenburg","general elemantary","9","","","","3"
"Sometimes","2003","Brandenburg","middle vocational","41","0.0819280179209403","0.0568927513965624","0.106963284445318","3"
"Sometimes","2003","Brandenburg","vocational + Abi","6","","","","3"
"Sometimes","2003","Thuringia","general elemantary","10","","","","3"
"Sometimes","2003","Thuringia","middle vocational","51","0.0864019743501495","0.0634176599192796","0.109386288781019","3"
"Sometimes","2003","Thuringia","vocational + Abi","5","","","","3"
"Sometimes","2003","Thuringia","higher vocational","2","","","","3"
"Sometimes","2003","Thuringia","higher education","12","","","","3"
"Very often","2003","Schleswig-Holstein","in school","","","","","1"
"Very often","2003","Schleswig-Holstein","inadequately","","","","","1"
"Very often","2003","Schleswig-Holstein","general elemantary","","","","","1"
"Very often","2003","Schleswig-Holstein","middle vocational","2","","","","1"
"Very often","2003","Schleswig-Holstein","vocational + Abi","","","","","1"
"Very often","2003","Schleswig-Holstein","higher vocational","","","","","1"
"Very often","2003","Schleswig-Holstein","higher education","","","","","1"
"Very often","2003","Hamburg","in school","1","","","","1"
"Very often","2003","Hamburg","inadequately","","","","","1"
"Very often","2003","Hamburg","general elemantary","","","","","1"
"Very often","2003","Hamburg","middle vocational","1","","","","1"
"Very often","2003","Hamburg","vocational + Abi","1","","","","1"
"Very often","2003","Hamburg","higher vocational","","","","","1"
"Very often","2003","Hamburg","higher education","","","","","1"
"Very often","2003","Lower Saxony","in school","2","","","","1"
"Very often","2003","Lower Saxony","inadequately","","","","","1"
"Very often","2003","Lower Saxony","general elemantary","4","","","","1"
"Very often","2003","Lower Saxony","middle vocational","6","","","","1"
"Very often","2003","Lower Saxony","vocational + Abi","","","","","1"
"Very often","2003","Lower Saxony","higher vocational","1","","","","1"
"Very often","2003","Lower Saxony","higher education","1","","","","1"
"Very often","2003","Bremen","in school","","","","","1"
"Very often","2003","Bremen","inadequately","","","","","1"
"Very often","2003","Bremen","general elemantary","","","","","1"
"Very often","2003","Bremen","middle vocational","","","","","1"
"Very often","2003","Bremen","vocational + Abi","","","","","1"
"Very often","2003","Bremen","higher vocational","","","","","1"
"Very often","2003","Bremen","higher education","","","","","1"
"Very often","2003","North Rhine-Westphalia","in school","5","","","","1"
"Very often","2003","North Rhine-Westphalia","inadequately","","","","","1"
"Very often","2003","North Rhine-Westphalia","general elemantary","7","","","","1"
"Very often","2003","North Rhine-Westphalia","middle vocational","12","","","","1"
"Very often","2003","North Rhine-Westphalia","vocational + Abi","4","","","","1"
"Very often","2003","North Rhine-Westphalia","higher vocational","1","","","","1"
"Very often","2003","North Rhine-Westphalia","higher education","6","","","","1"
"Very often","2003","Hesse","in school","3","","","","1"
"Very often","2003","Hesse","inadequately","","","","","1"
"Very often","2003","Hesse","general elemantary","6","","","","1"
"Very often","2003","Hesse","middle vocational","5","","","","1"
"Very often","2003","Hesse","vocational + Abi","1","","","","1"
"Very often","2003","Hesse","higher vocational","","","","","1"
"Very often","2003","Hesse","higher education","","","","","1"
"Very often","2003","Rhineland-Palatinate,Saarland","in school","3","","","","1"
"Very often","2003","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"Very often","2003","Rhineland-Palatinate,Saarland","general elemantary","1","","","","1"
"Very often","2003","Rhineland-Palatinate,Saarland","middle vocational","3","","","","1"
"Very often","2003","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"Very often","2003","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"Very often","2003","Rhineland-Palatinate,Saarland","higher education","1","","","","1"
"Very often","2003","Baden-Württemberg","in school","3","","","","1"
"Very often","2003","Baden-Württemberg","inadequately","","","","","1"
"Very often","2003","Baden-Württemberg","general elemantary","4","","","","1"
"Very often","2003","Baden-Württemberg","middle vocational","3","","","","1"
"Very often","2003","Baden-Württemberg","vocational + Abi","","","","","1"
"Very often","2003","Baden-Württemberg","higher vocational","","","","","1"
"Very often","2003","Baden-Württemberg","higher education","1","","","","1"
"Very often","2003","Bavaria","in school","5","","","","1"
"Very often","2003","Bavaria","inadequately","","","","","1"
"Very often","2003","Bavaria","general elemantary","4","","","","1"
"Very often","2003","Bavaria","middle vocational","13","","","","1"
"Very often","2003","Bavaria","vocational + Abi","","","","","1"
"Very often","2003","Bavaria","higher vocational","","","","","1"
"Very often","2003","Bavaria","higher education","","","","","1"
"Very often","2003","Berlin","in school","2","","","","1"
"Very often","2003","Berlin","inadequately","","","","","1"
"Very often","2003","Berlin","general elemantary","","","","","1"
"Very often","2003","Berlin","middle vocational","2","","","","1"
"Very often","2003","Berlin","vocational + Abi","","","","","1"
"Very often","2003","Berlin","higher vocational","2","","","","1"
"Very often","2003","Berlin","higher education","1","","","","1"
"Very often","2003","Brandenburg","in school","","","","","1"
"Very often","2003","Brandenburg","inadequately","","","","","1"
"Very often","2003","Brandenburg","general elemantary","1","","","","1"
"Very often","2003","Brandenburg","middle vocational","","","","","1"
"Very often","2003","Brandenburg","vocational + Abi","","","","","1"
"Very often","2003","Brandenburg","higher vocational","","","","","1"
"Very often","2003","Brandenburg","higher education","1","","","","1"
"Very often","2003","Mecklenburg-Western Pomerania","in school","","","","","1"
"Very often","2003","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Very often","2003","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Very often","2003","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"Very often","2003","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Very often","2003","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Very often","2003","Mecklenburg-Western Pomerania","higher education","","","","","1"
"Very often","2003","Saxony","in school","","","","","1"
"Very often","2003","Saxony","inadequately","","","","","1"
"Very often","2003","Saxony","general elemantary","","","","","1"
"Very often","2003","Saxony","middle vocational","1","","","","1"
"Very often","2003","Saxony","vocational + Abi","","","","","1"
"Very often","2003","Saxony","higher vocational","","","","","1"
"Very often","2003","Saxony","higher education","","","","","1"
"Very often","2003","Saxony-Anhalt","in school","","","","","1"
"Very often","2003","Saxony-Anhalt","inadequately","","","","","1"
"Very often","2003","Saxony-Anhalt","general elemantary","","","","","1"
"Very often","2003","Saxony-Anhalt","middle vocational","1","","","","1"
"Very often","2003","Saxony-Anhalt","vocational + Abi","","","","","1"
"Very often","2003","Saxony-Anhalt","higher vocational","","","","","1"
"Very often","2003","Saxony-Anhalt","higher education","1","","","","1"
"Very often","2003","Thuringia","in school","","","","","1"
"Very often","2003","Thuringia","inadequately","","","","","1"
"Very often","2003","Thuringia","general elemantary","1","","","","1"
"Very often","2003","Thuringia","middle vocational","1","","","","1"
"Very often","2003","Thuringia","vocational + Abi","","","","","1"
"Very often","2003","Thuringia","higher vocational","","","","","1"
"Very often","2003","Thuringia","higher education","","","","","1"
"Never","2004","Schleswig-Holstein","vocational + Abi","","","","","5"
"Never","2004","Schleswig-Holstein","middle vocational","","","","","5"
"Never","2004","Schleswig-Holstein","higher education","","","","","5"
"Never","2004","Schleswig-Holstein","general elemantary","","","","","5"
"Never","2004","Schleswig-Holstein","higher vocational","","","","","5"
"Never","2004","Schleswig-Holstein","inadequately","","","","","5"
"Never","2004","Hamburg","in school","","","","","5"
"Never","2004","Schleswig-Holstein","in school","","","","","5"
"Never","2004","Hamburg","inadequately","","","","","5"
"Never","2004","Hamburg","general elemantary","","","","","5"
"Never","2004","Hamburg","middle vocational","","","","","5"
"Never","2004","Hamburg","vocational + Abi","","","","","5"
"Never","2004","Hamburg","higher vocational","","","","","5"
"Never","2004","Hamburg","higher education","","","","","5"
"Never","2004","Lower Saxony","in school","","","","","5"
"Never","2004","Lower Saxony","inadequately","","","","","5"
"Never","2004","Lower Saxony","middle vocational","","","","","5"
"Never","2004","Lower Saxony","vocational + Abi","","","","","5"
"Never","2004","Lower Saxony","general elemantary","","","","","5"
"Never","2004","Lower Saxony","higher vocational","","","","","5"
"Never","2004","Lower Saxony","higher education","","","","","5"
"Never","2004","Bremen","in school","","","","","5"
"Never","2004","Bremen","inadequately","","","","","5"
"Never","2004","Bremen","general elemantary","","","","","5"
"Never","2004","Bremen","middle vocational","","","","","5"
"Never","2004","Bremen","vocational + Abi","","","","","5"
"Never","2004","Bremen","higher vocational","","","","","5"
"Never","2004","Bremen","higher education","","","","","5"
"Never","2004","North Rhine-Westphalia","in school","","","","","5"
"Never","2004","North Rhine-Westphalia","inadequately","","","","","5"
"Never","2004","North Rhine-Westphalia","general elemantary","","","","","5"
