"pgfamstd","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Single","1985","Brandenburg","no migration background","","","","","3"
"Single","1985","Brandenburg","direct migration background","","","","","3"
"Single","1985","Saxony","indirect migration background","","","","","3"
"Single","1985","Saxony-Anhalt","no migration background","","","","","3"
"Single","1985","Saxony-Anhalt","direct migration background","","","","","3"
"Single","1985","Saxony-Anhalt","indirect migration background","","","","","3"
"Single","1985","Thuringia","no migration background","","","","","3"
"Single","1985","Thuringia","direct migration background","","","","","3"
"Single","1985","Thuringia","indirect migration background","","","","","3"
"Widowed","1985","Mecklenburg-Western Pomerania","no migration background","","","","","5"
"Widowed","1985","Thuringia","indirect migration background","","","","","5"
"Widowed","1985","Brandenburg","indirect migration background","","","","","5"
"Widowed","1985","Bremen","indirect migration background","","","","","5"
"Widowed","1985","Schleswig-Holstein","direct migration background","4","","","","5"
"Widowed","1985","Thuringia","direct migration background","","","","","5"
"Widowed","1985","Schleswig-Holstein","no migration background","25","","","","5"
"Widowed","1985","Schleswig-Holstein","indirect migration background","","","","","5"
"Widowed","1985","Hamburg","no migration background","18","","","","5"
"Widowed","1985","Hamburg","direct migration background","1","","","","5"
"Widowed","1985","Hamburg","indirect migration background","","","","","5"
"Widowed","1985","Lower Saxony","no migration background","66","0.105065291981753","0.0847710139462571","0.125359570017248","5"
"Widowed","1985","Lower Saxony","direct migration background","2","","","","5"
"Widowed","1985","Lower Saxony","indirect migration background","1","","","","5"
"Widowed","1985","Bremen","no migration background","17","","","","5"
"Widowed","1985","Bremen","direct migration background","","","","","5"
"Widowed","1985","Mecklenburg-Western Pomerania","direct migration background","","","","","5"
"Widowed","1985","Mecklenburg-Western Pomerania","indirect migration background","","","","","5"
"Widowed","1985","Saxony","no migration background","","","","","5"
"Widowed","1985","Saxony","direct migration background","","","","","5"
"Widowed","1985","Saxony","indirect migration background","","","","","5"
"Widowed","1985","Saxony-Anhalt","no migration background","","","","","5"
"Widowed","1985","Saxony-Anhalt","direct migration background","","","","","5"
"Widowed","1985","Saxony-Anhalt","indirect migration background","","","","","5"
"Widowed","1985","Thuringia","no migration background","","","","","5"
"Widowed","1985","North Rhine-Westphalia","no migration background","149","0.11353860164455","0.0995752903944684","0.127501912894632","5"
"Widowed","1985","North Rhine-Westphalia","direct migration background","12","","","","5"
"Widowed","1985","North Rhine-Westphalia","indirect migration background","","","","","5"
"Widowed","1985","Hesse","no migration background","48","0.117332563753619","0.0925161132487237","0.142149014258514","5"
"Widowed","1985","Hesse","direct migration background","11","","","","5"
"Widowed","1985","Hesse","indirect migration background","","","","","5"
"Widowed","1985","Rhineland-Palatinate,Saarland","no migration background","63","0.138966142660362","0.11140260100364","0.166529684317085","5"
"Widowed","1985","Rhineland-Palatinate,Saarland","direct migration background","4","","","","5"
"Widowed","1985","Rhineland-Palatinate,Saarland","indirect migration background","","","","","5"
"Widowed","1985","Baden-Württemberg","no migration background","88","0.114177383231046","0.0957081164763365","0.132646649985755","5"
"Widowed","1985","Baden-Württemberg","direct migration background","18","","","","5"
"Widowed","1985","Baden-Württemberg","indirect migration background","","","","","5"
"Widowed","1985","Bavaria","no migration background","96","0.103326462765212","0.0869985596119904","0.119654365918434","5"
"Widowed","1985","Bavaria","direct migration background","6","","","","5"
"Widowed","1985","Bavaria","indirect migration background","","","","","5"
"Widowed","1985","Berlin","no migration background","28","","","","5"
"Widowed","1985","Berlin","direct migration background","2","","","","5"
"Widowed","1985","Berlin","indirect migration background","","","","","5"
"Widowed","1985","Brandenburg","no migration background","","","","","5"
"Widowed","1985","Brandenburg","direct migration background","","","","","5"
"Divorced","1986","Schleswig-Holstein","no migration background","17","","","","4"
"Divorced","1986","Bremen","indirect migration background","","","","","4"
"Divorced","1986","Baden-Württemberg","no migration background","43","0.0395233069229477","0.0283971418605771","0.0506494719853183","4"
"Divorced","1986","Baden-Württemberg","direct migration background","12","","","","4"
"Divorced","1986","Baden-Württemberg","indirect migration background","","","","","4"
"Divorced","1986","Bavaria","no migration background","40","0.0370429616758679","0.0269793122416798","0.0471066111100561","4"
"Divorced","1986","Brandenburg","indirect migration background","","","","","4"
"Divorced","1986","Mecklenburg-Western Pomerania","no migration background","","","","","4"
"Divorced","1986","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"Divorced","1986","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Divorced","1986","Saxony","no migration background","","","","","4"
"Divorced","1986","Thuringia","direct migration background","","","","","4"
"Divorced","1986","Thuringia","indirect migration background","","","","","4"
"Divorced","1986","Schleswig-Holstein","direct migration background","1","","","","4"
"Divorced","1986","Schleswig-Holstein","indirect migration background","","","","","4"
"Divorced","1986","Hamburg","no migration background","21","","","","4"
"Divorced","1986","Hamburg","direct migration background","4","","","","4"
"Divorced","1986","North Rhine-Westphalia","no migration background","77","0.0412721344767909","0.0325954047108393","0.0499488642427426","4"
"Divorced","1986","North Rhine-Westphalia","direct migration background","18","","","","4"
"Divorced","1986","North Rhine-Westphalia","indirect migration background","1","","","","4"
"Divorced","1986","Hamburg","indirect migration background","","","","","4"
"Divorced","1986","Lower Saxony","no migration background","26","","","","4"
"Divorced","1986","Lower Saxony","direct migration background","7","","","","4"
"Divorced","1986","Lower Saxony","indirect migration background","1","","","","4"
"Divorced","1986","Bremen","no migration background","2","","","","4"
"Divorced","1986","Bremen","direct migration background","","","","","4"
"Divorced","1986","Hesse","no migration background","21","","","","4"
"Divorced","1986","Hesse","direct migration background","11","","","","4"
"Divorced","1986","Hesse","indirect migration background","","","","","4"
"Divorced","1986","Rhineland-Palatinate,Saarland","no migration background","19","","","","4"
"Divorced","1986","Rhineland-Palatinate,Saarland","direct migration background","1","","","","4"
"Divorced","1986","Rhineland-Palatinate,Saarland","indirect migration background","","","","","4"
"Divorced","1986","Saxony","direct migration background","","","","","4"
"Divorced","1986","Saxony","indirect migration background","","","","","4"
"Divorced","1986","Saxony-Anhalt","no migration background","","","","","4"
"Divorced","1986","Saxony-Anhalt","direct migration background","","","","","4"
"Divorced","1986","Saxony-Anhalt","indirect migration background","","","","","4"
"Divorced","1986","Thuringia","no migration background","","","","","4"
"Divorced","1986","Bavaria","direct migration background","5","","","","4"
"Divorced","1986","Bavaria","indirect migration background","1","","","","4"
"Divorced","1986","Berlin","no migration background","22","","","","4"
