"erwst","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Full-time","1990","secondary school degree","indirect migration background","17","","",""
"Full-time","1990","college entrance qualification","no migration background","960","0.560468104868688","0.535971669413048","0.584964540324328"
"Full-time","1990","college entrance qualification","direct migration background","72","0.481540943980195","0.399646598820643","0.563435289139748"
"Full-time","1990","college entrance qualification","indirect migration background","7","","",""
"Full-time","1990","Other degree","no migration background","45","0.455727252508502","0.35395837789552","0.557496127121484"
"Full-time","1990","Other degree","direct migration background","640","0.656856348381144","0.626964044568055","0.686748652194233"
"Full-time","1990","Other degree","indirect migration background","5","","",""
"Full-time","1990","no degree/no degree yet","no migration background","24","","",""
"Full-time","1990","no degree/no degree yet","direct migration background","302","0.468126118616838","0.429497885408213","0.506754351825462"
"Full-time","1990","no degree/no degree yet","indirect migration background","3","","",""
"Part-time","1990","lower secondary degree","no migration background","493","0.0792911423355457","0.0721491526069153","0.0864331320641762"
"Part-time","1990","lower secondary degree","direct migration background","39","0.0837594176289202","0.0627829538692593","0.104735881388581"
"Part-time","1990","lower secondary degree","indirect migration background","9","","",""
"Part-time","1990","secondary school degree","no migration background","331","0.086645673938503","0.077323197904912","0.095968149972094"
"Part-time","1990","secondary school degree","direct migration background","14","","",""
"Part-time","1990","secondary school degree","indirect migration background","4","","",""
"Part-time","1990","college entrance qualification","no migration background","115","0.0758958328471842","0.0628250477515802","0.0889666179427882"
"Part-time","1990","college entrance qualification","direct migration background","10","","",""
"Part-time","1990","college entrance qualification","indirect migration background","2","","",""
"Part-time","1990","Other degree","no migration background","10","","",""
"Part-time","1990","Other degree","direct migration background","49","0.0462585415594907","0.0330334861177445","0.059483597001237"
"Part-time","1990","Other degree","indirect migration background","1","","",""
"Part-time","1990","no degree/no degree yet","no migration background","5","","",""
"Part-time","1990","no degree/no degree yet","direct migration background","34","0.0454279374732247","0.0293071985056332","0.0615486764408161"
"Part-time","1990","no degree/no degree yet","indirect migration background","2","","",""
"Non-working","1990","lower secondary degree","no migration background","2316","0.48440342361117","0.471193377374345","0.497613469847996"
"Non-working","1990","lower secondary degree","direct migration background","214","0.45480207805384","0.417097072788707","0.492507083318972"
"Non-working","1990","lower secondary degree","indirect migration background","43","0.418908842352522","0.336591669745191","0.501226014959853"
"Non-working","1990","secondary school degree","no migration background","725","0.280945919478059","0.266051268520402","0.295840570435715"
"Non-working","1990","secondary school degree","direct migration background","63","0.387732074846753","0.316355090624586","0.459109059068919"
"Non-working","1990","secondary school degree","indirect migration background","18","","",""
"Non-working","1990","college entrance qualification","no migration background","422","0.303533027458474","0.280840363376226","0.326225691540723"
"Non-working","1990","college entrance qualification","direct migration background","53","0.399083784977198","0.318820103626033","0.479347466328362"
"Non-working","1990","college entrance qualification","indirect migration background","12","","",""
"Non-working","1990","Other degree","no migration background","33","0.41229569679187","0.311709586601197","0.512881806982543"
"Non-working","1990","Other degree","direct migration background","274","0.287505536915755","0.259008476978993","0.316002596852517"
"Non-working","1990","Other degree","indirect migration background","6","","",""
"Non-working","1990","no degree/no degree yet","no migration background","162","0.810020768165031","0.755653910281921","0.864387626048142"
"Non-working","1990","no degree/no degree yet","direct migration background","297","0.478536984871663","0.439865701382765","0.517208268360561"
