"erwst","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Other","1988","no migration background","middle vocational","156","0.0358950460355417","0.0300088922310778","0.0417811998400056"
"Other","1988","no migration background","vocational + Abi","15","","",""
"Other","1988","no migration background","higher vocational","12","","",""
"Other","1988","no migration background","higher education","16","","",""
"Other","1988","direct migration background","in school","","","",""
"Other","1988","direct migration background","inadequately","10","","",""
"Other","1988","direct migration background","general elemantary","77","0.0703242731538665","0.0537748905971847","0.0868736557105483"
"Other","1988","direct migration background","middle vocational","30","0.0331161478716044","0.0209499566191206","0.0452823391240881"
"Other","1988","direct migration background","vocational + Abi","3","","",""
"Other","1988","direct migration background","higher vocational","2","","",""
"Other","1988","direct migration background","higher education","3","","",""
"Other","1988","indirect migration background","in school","","","",""
"Other","1988","indirect migration background","inadequately","2","","",""
"Other","1988","indirect migration background","general elemantary","20","","",""
"Other","1988","indirect migration background","middle vocational","12","","",""
"Other","1988","indirect migration background","vocational + Abi","1","","",""
"Other","1988","indirect migration background","higher vocational","1","","",""
"Other","1988","indirect migration background","higher education","1","","",""
"Full-time","1989","no migration background","in school","1","","",""
"Full-time","1989","no migration background","inadequately","19","","",""
"Full-time","1989","no migration background","general elemantary","367","0.204352092366016","0.184618965138473","0.224085219593559"
"Full-time","1989","no migration background","middle vocational","1882","0.481083769518973","0.465021356444728","0.497146182593218"
"Full-time","1989","no migration background","vocational + Abi","104","0.513436296611341","0.442737729065193","0.58413486415749"
"Full-time","1989","no migration background","higher vocational","270","0.555112989721417","0.509650071838653","0.600575907604181"
"Full-time","1989","no migration background","higher education","419","0.668295646127412","0.630809423437701","0.705781868817123"
"Full-time","1989","direct migration background","in school","","","",""
"Full-time","1989","direct migration background","inadequately","272","0.458267314374243","0.417752674216403","0.498781954532083"
"Full-time","1989","direct migration background","general elemantary","478","0.417757898940362","0.385154131152433","0.45036166672829"
"Full-time","1989","direct migration background","middle vocational","538","0.538813080008742","0.504920460597078","0.572705699420407"
"Full-time","1989","direct migration background","vocational + Abi","56","0.499661739867508","0.398584338220219","0.600739141514797"
"Full-time","1989","direct migration background","higher vocational","31","0.579172004627234","0.443678306870002","0.714665702384466"
"Full-time","1989","direct migration background","higher education","61","0.572524343762823","0.469745018949181","0.675303668576466"
"Full-time","1989","indirect migration background","in school","1","","",""
"Full-time","1989","indirect migration background","inadequately","6","","",""
"Full-time","1989","indirect migration background","general elemantary","24","","",""
"Full-time","1989","indirect migration background","middle vocational","41","0.318609363858108","0.222347518135397","0.414871209580819"
"Full-time","1989","indirect migration background","vocational + Abi","2","","",""
"Full-time","1989","indirect migration background","higher vocational","3","","",""
"Full-time","1989","indirect migration background","higher education","1","","",""
"Part-time","1989","no migration background","in school","1","","",""
"Part-time","1989","no migration background","inadequately","2","","",""
"Part-time","1989","no migration background","general elemantary","137","0.0786660395683983","0.0654911163784544","0.0918409627583423"
"Part-time","1989","no migration background","middle vocational","292","0.0710736619469775","0.0628133434114483","0.0793339804825067"
"Part-time","1989","no migration background","vocational + Abi","13","","",""
"Part-time","1989","no migration background","higher vocational","36","0.0717042139212033","0.0481017535401915","0.095306674302215"
"Part-time","1989","no migration background","higher education","43","0.0640298034055689","0.0445388145507323","0.0835207922604055"
"Part-time","1989","direct migration background","in school","1","","",""
