"erwst","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Other","1986","direct migration background","(3b) higher tertiary education","","","",""
"Other","1986","indirect migration background","(0) in school","","","",""
"Other","1986","indirect migration background","(1a) inadequately completed","","","",""
"Other","1986","indirect migration background","(1b) general elementary school","","","",""
"Other","1986","indirect migration background","(1c) basic vocational qualification","","","",""
"Other","1986","indirect migration background","(2b) intermediate general qualification","","","",""
"Other","1986","indirect migration background","(2a) intermediate vocational","","","",""
"Other","1986","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Other","1986","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Other","1986","indirect migration background","(3a) lower tertiary education","","","",""
"Other","1986","indirect migration background","(3b) higher tertiary education","","","",""
"Full-time","1987","no migration background","(0) in school","","","",""
"Full-time","1987","no migration background","(1a) inadequately completed","","","",""
"Full-time","1987","no migration background","(1b) general elementary school","353","0.210037088821124","0.18953255800267","0.230541619639579"
"Full-time","1987","no migration background","(1c) basic vocational qualification","1533","0.488558379355291","0.470446346508968","0.506670412201614"
"Full-time","1987","no migration background","(2b) intermediate general qualification","65","0.19191987268858","0.151011681337245","0.232828064039916"
"Full-time","1987","no migration background","(2a) intermediate vocational","679","0.524501798752942","0.496570132909729","0.552433464596155"
"Full-time","1987","no migration background","(2c_gen) general maturity certificate","","","",""
"Full-time","1987","no migration background","(2c_voc) vocational maturity certificate","149","0.507068675967618","0.448820614923716","0.56531673701152"
"Full-time","1987","no migration background","(3a) lower tertiary education","145","0.6109177063324","0.54707134200107","0.67476407066373"
"Full-time","1987","no migration background","(3b) higher tertiary education","298","0.687330234471194","0.642782349068847","0.731878119873542"
"Full-time","1987","direct migration background","(0) in school","","","",""
"Full-time","1987","direct migration background","(1a) inadequately completed","394","0.522523690481936","0.486799941463015","0.558247439500857"
"Full-time","1987","direct migration background","(1b) general elementary school","485","0.448248026614315","0.41561203562605","0.48088401760258"
"Full-time","1987","direct migration background","(1c) basic vocational qualification","443","0.605153214582744","0.566488849664522","0.643817579500967"
"Full-time","1987","direct migration background","(2b) intermediate general qualification","","","",""
"Full-time","1987","direct migration background","(2a) intermediate vocational","44","0.456638647801671","0.351969383909233","0.56130791169411"
"Full-time","1987","direct migration background","(2c_gen) general maturity certificate","50","0.342871657959832","0.254167772888668","0.431575543030996"
"Full-time","1987","direct migration background","(2c_voc) vocational maturity certificate","81","0.536761132582642","0.448277854954628","0.625244410210655"
"Full-time","1987","direct migration background","(3a) lower tertiary education","","","",""
"Full-time","1987","direct migration background","(3b) higher tertiary education","55","0.66733552087274","0.561406091873124","0.773264949872356"
"Full-time","1987","indirect migration background","(0) in school","","","",""
"Full-time","1987","indirect migration background","(1a) inadequately completed","","","",""
"Full-time","1987","indirect migration background","(1b) general elementary school","","","",""
"Full-time","1987","indirect migration background","(1c) basic vocational qualification","","","",""
"Full-time","1987","indirect migration background","(2b) intermediate general qualification","","","",""
"Full-time","1987","indirect migration background","(2a) intermediate vocational","","","",""
"Full-time","1987","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Full-time","1987","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Full-time","1987","indirect migration background","(3a) lower tertiary education","","","",""
"Full-time","1987","indirect migration background","(3b) higher tertiary education","","","",""
"Part-time","1987","no migration background","(0) in school","","","",""
"Part-time","1987","no migration background","(1a) inadequately completed","","","",""
"Part-time","1987","no migration background","(1b) general elementary school","135","0.0827711114629516","0.0689011023580539","0.0966411205678494"
"Part-time","1987","no migration background","(1c) basic vocational qualification","210","0.0635327692038838","0.0546947261006029","0.0723708123071648"
"Part-time","1987","no migration background","(2b) intermediate general qualification","","","",""
"Part-time","1987","no migration background","(2a) intermediate vocational","111","0.0808997842031822","0.0656485839609071","0.0961509844454574"
"Part-time","1987","no migration background","(2c_gen) general maturity certificate","","","",""
