"transab_cat2","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","1985","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","51","1","1","1"
"Very low transfer dependency","1985","Couple + C. GT 16 ","(3a) lower tertiary education","36","0.967508612854053","0.910379329604819","1.02463789610329"
"Very low transfer dependency","1985","Couple + C. GT 16 ","(3b) higher tertiary education","72","1","1","1"
"Very low transfer dependency","1985","Couple + C. LE and GT 16","(0) in school","75","0.951275974545437","0.904099232876983","0.99845271621389"
"Very low transfer dependency","1985","Couple + C. LE and GT 16","(1a) inadequately completed","184","0.849632888974138","0.801518802304414","0.897746975643862"
"Very low transfer dependency","1985","Couple + C. LE and GT 16","(1b) general elementary school","363","0.936095064243898","0.912005570283563","0.960184558204233"
"Very low transfer dependency","1985","Couple + C. LE and GT 16","(1c) basic vocational qualification","420","0.970861016852362","0.955127291726521","0.986594741978203"
"Very low transfer dependency","1985","Couple + C. LE and GT 16","(2b) intermediate general qualification","112","0.969894573407221","0.939063279957116","1.00072586685733"
"Very low transfer dependency","1985","Couple + C. LE and GT 16","(2a) intermediate vocational","103","0.996500770021135","0.985151799082886","1.00784974095938"
"Very low transfer dependency","1985","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","45","0.994628164633824","0.973504906870981","1.01575142239667"
"Very low transfer dependency","1985","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","17","","",""
"Very low transfer dependency","1985","Couple + C. LE and GT 16","(3a) lower tertiary education","16","","",""
"Very low transfer dependency","1985","Couple + C. LE and GT 16","(3b) higher tertiary education","32","1","1","1"
"Low transfer dependency","1985","1-pers.-HH","(0) in school","","","",""
"Low transfer dependency","1985","1-pers.-HH","(1a) inadequately completed","2","","",""
"Low transfer dependency","1985","1-pers.-HH","(1b) general elementary school","9","","",""
"Low transfer dependency","1985","1-pers.-HH","(1c) basic vocational qualification","6","","",""
"Low transfer dependency","1985","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Low transfer dependency","1985","1-pers.-HH","(2a) intermediate vocational","2","","",""
"Low transfer dependency","1985","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Low transfer dependency","1985","1-pers.-HH","(2c_voc) vocational maturity certificate","2","","",""
"Low transfer dependency","1985","1-pers.-HH","(3a) lower tertiary education","1","","",""
"Low transfer dependency","1985","1-pers.-HH","(3b) higher tertiary education","2","","",""
"Low transfer dependency","1985","(Married) couple without C. ","(0) in school","","","",""
"Low transfer dependency","1985","(Married) couple without C. ","(1a) inadequately completed","5","","",""
"Low transfer dependency","1985","(Married) couple without C. ","(1b) general elementary school","9","","",""
"Low transfer dependency","1985","(Married) couple without C. ","(1c) basic vocational qualification","21","","",""
"Low transfer dependency","1985","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Low transfer dependency","1985","(Married) couple without C. ","(2a) intermediate vocational","4","","",""
"Low transfer dependency","1985","(Married) couple without C. ","(2c_gen) general maturity certificate","5","","",""
"Low transfer dependency","1985","(Married) couple without C. ","(2c_voc) vocational maturity certificate","5","","",""
"Low transfer dependency","1985","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Low transfer dependency","1985","(Married) couple without C. ","(3b) higher tertiary education","1","","",""
"Low transfer dependency","1985","Single parent ","(0) in school","","","",""
"Low transfer dependency","1985","Single parent ","(1a) inadequately completed","5","","",""
"Low transfer dependency","1985","Single parent ","(1b) general elementary school","12","","",""
"Low transfer dependency","1985","Single parent ","(1c) basic vocational qualification","8","","",""
"Low transfer dependency","1985","Single parent ","(2b) intermediate general qualification","1","","",""
"Low transfer dependency","1985","Single parent ","(2a) intermediate vocational","1","","",""
"Low transfer dependency","1985","Single parent ","(2c_gen) general maturity certificate","2","","",""
"Low transfer dependency","1985","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"Low transfer dependency","1985","Single parent ","(3a) lower tertiary education","","","",""
"Low transfer dependency","1985","Single parent ","(3b) higher tertiary education","","","",""
"Low transfer dependency","1985","Couple + C. LE 16 ","(0) in school","1","","",""
"Low transfer dependency","1985","Couple + C. LE 16 ","(1a) inadequately completed","16","","",""
"Low transfer dependency","1985","Couple + C. LE 16 ","(1b) general elementary school","22","","",""
"Low transfer dependency","1985","Couple + C. LE 16 ","(1c) basic vocational qualification","43","0.037361734233273","0.0257119125995999","0.0490115558669462"
"Low transfer dependency","1985","Couple + C. LE 16 ","(2b) intermediate general qualification","3","","",""
"Low transfer dependency","1985","Couple + C. LE 16 ","(2a) intermediate vocational","6","","",""
"Low transfer dependency","1985","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Low transfer dependency","1985","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","3","","",""
"Low transfer dependency","1985","Couple + C. LE 16 ","(3a) lower tertiary education","2","","",""
"Low transfer dependency","1985","Couple + C. LE 16 ","(3b) higher tertiary education","2","","",""
"Low transfer dependency","1985","Couple + C. GT 16 ","(0) in school","2","","",""
"Low transfer dependency","1985","Couple + C. GT 16 ","(1a) inadequately completed","4","","",""
"Low transfer dependency","1985","Couple + C. GT 16 ","(1b) general elementary school","11","","",""
"Low transfer dependency","1985","Couple + C. GT 16 ","(1c) basic vocational qualification","14","","",""
"Low transfer dependency","1985","Couple + C. GT 16 ","(2b) intermediate general qualification","3","","",""
"Low transfer dependency","1985","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Low transfer dependency","1985","Couple + C. GT 16 ","(2c_gen) general maturity certificate","1","","",""
"Low transfer dependency","1985","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Low transfer dependency","1985","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Low transfer dependency","1985","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Low transfer dependency","1985","Couple + C. LE and GT 16","(0) in school","4","","",""
"Low transfer dependency","1985","Couple + C. LE and GT 16","(1a) inadequately completed","17","","",""
"Low transfer dependency","1985","Couple + C. LE and GT 16","(1b) general elementary school","27","","",""
"Low transfer dependency","1985","Couple + C. LE and GT 16","(1c) basic vocational qualification","11","","",""
"Low transfer dependency","1985","Couple + C. LE and GT 16","(2b) intermediate general qualification","5","","",""
"Low transfer dependency","1985","Couple + C. LE and GT 16","(2a) intermediate vocational","1","","",""
"Low transfer dependency","1985","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Low transfer dependency","1985","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","2","","",""
"Low transfer dependency","1985","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Low transfer dependency","1985","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"High transfer dependency","1985","1-pers.-HH","(0) in school","","","",""
"High transfer dependency","1985","1-pers.-HH","(1a) inadequately completed","","","",""
"High transfer dependency","1985","1-pers.-HH","(1b) general elementary school","5","","",""
"High transfer dependency","1985","1-pers.-HH","(1c) basic vocational qualification","6","","",""
"High transfer dependency","1985","1-pers.-HH","(2b) intermediate general qualification","","","",""
"High transfer dependency","1985","1-pers.-HH","(2a) intermediate vocational","1","","",""
"High transfer dependency","1985","1-pers.-HH","(2c_gen) general maturity certificate","5","","",""
"High transfer dependency","1985","1-pers.-HH","(2c_voc) vocational maturity certificate","4","","",""
"High transfer dependency","1985","1-pers.-HH","(3a) lower tertiary education","","","",""
"High transfer dependency","1985","1-pers.-HH","(3b) higher tertiary education","1","","",""
"High transfer dependency","1985","(Married) couple without C. ","(0) in school","","","",""
"High transfer dependency","1985","(Married) couple without C. ","(1a) inadequately completed","","","",""
"High transfer dependency","1985","(Married) couple without C. ","(1b) general elementary school","1","","",""
"High transfer dependency","1985","(Married) couple without C. ","(1c) basic vocational qualification","6","","",""
"High transfer dependency","1985","(Married) couple without C. ","(2b) intermediate general qualification","2","","",""
"High transfer dependency","1985","(Married) couple without C. ","(2a) intermediate vocational","2","","",""
"High transfer dependency","1985","(Married) couple without C. ","(2c_gen) general maturity certificate","1","","",""
"High transfer dependency","1985","(Married) couple without C. ","(2c_voc) vocational maturity certificate","4","","",""
"High transfer dependency","1985","(Married) couple without C. ","(3a) lower tertiary education","2","","",""
"High transfer dependency","1985","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"High transfer dependency","1985","Single parent ","(0) in school","","","",""
"High transfer dependency","1985","Single parent ","(1a) inadequately completed","","","",""
"High transfer dependency","1985","Single parent ","(1b) general elementary school","7","","",""
"High transfer dependency","1985","Single parent ","(1c) basic vocational qualification","3","","",""
"High transfer dependency","1985","Single parent ","(2b) intermediate general qualification","2","","",""
