"transab_cat2","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","1986","no migration background","(0) in school","3","","",""
"Very high transfer dependency","1986","no migration background","(1a) inadequately completed","8","","",""
"Very high transfer dependency","1986","no migration background","(1b) general elementary school","37","0.0238309209866824","0.0162743658266083","0.0313874761467566"
"Very high transfer dependency","1986","no migration background","(1c) basic vocational qualification","29","","",""
"Very high transfer dependency","1986","no migration background","(2b) intermediate general qualification","3","","",""
"Very high transfer dependency","1986","no migration background","(2a) intermediate vocational","6","","",""
"Very high transfer dependency","1986","no migration background","(2c_gen) general maturity certificate","12","","",""
"Very high transfer dependency","1986","no migration background","(2c_voc) vocational maturity certificate","4","","",""
"Very high transfer dependency","1986","no migration background","(3a) lower tertiary education","2","","",""
"Very high transfer dependency","1986","no migration background","(3b) higher tertiary education","2","","",""
"Very high transfer dependency","1986","direct migration background","(0) in school","","","",""
"Very high transfer dependency","1986","direct migration background","(1a) inadequately completed","17","","",""
"Very high transfer dependency","1986","direct migration background","(1b) general elementary school","17","","",""
"Very high transfer dependency","1986","direct migration background","(1c) basic vocational qualification","8","","",""
"Very high transfer dependency","1986","direct migration background","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","1986","direct migration background","(2a) intermediate vocational","1","","",""
"Very high transfer dependency","1986","direct migration background","(2c_gen) general maturity certificate","7","","",""
"Very high transfer dependency","1986","direct migration background","(2c_voc) vocational maturity certificate","5","","",""
"Very high transfer dependency","1986","direct migration background","(3a) lower tertiary education","2","","",""
"Very high transfer dependency","1986","direct migration background","(3b) higher tertiary education","2","","",""
"Very high transfer dependency","1986","indirect migration background","(0) in school","","","",""
"Very high transfer dependency","1986","indirect migration background","(1a) inadequately completed","","","",""
"Very high transfer dependency","1986","indirect migration background","(1b) general elementary school","","","",""
"Very high transfer dependency","1986","indirect migration background","(1c) basic vocational qualification","","","",""
"Very high transfer dependency","1986","indirect migration background","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","1986","indirect migration background","(2a) intermediate vocational","1","","",""
"Very high transfer dependency","1986","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","1986","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1986","indirect migration background","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1986","indirect migration background","(3b) higher tertiary education","","","",""
"Very low transfer dependency","1987","no migration background","(0) in school","141","0.95038121997144","0.915395630373416","0.985366809569464"
"Very low transfer dependency","1987","no migration background","(1a) inadequately completed","49","0.841168941143833","0.748681706192197","0.933656176095468"
"Very low transfer dependency","1987","no migration background","(1b) general elementary school","1417","0.936041133248743","0.923712172386286","0.9483700941112"
