"transab_cat2","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Very low transfer dependency","1984","Bavaria","middle vocational","983","0.961534450051196","0.949789589191644","0.973279310910747","0"
"Very low transfer dependency","1984","Bavaria","vocational + Abi","53","0.969794639660604","0.924562342276218","1.01502693704499","0"
"Very low transfer dependency","1984","Bavaria","higher vocational","123","0.951154849800108","0.913959420644654","0.988350278955563","0"
"Very low transfer dependency","1984","Bavaria","higher education","154","0.984980861062185","0.965955422431876","1.00400629969249","0"
"Very low transfer dependency","1984","Berlin","in school","7","","","","0"
"Very low transfer dependency","1984","Berlin","inadequately","36","0.924426950042904","0.840388880686477","1.00846501939933","0"
"Very low transfer dependency","1984","Berlin","general elemantary","95","0.958077047199094","0.918598910755491","0.997555183642697","0"
"Very low transfer dependency","1984","Berlin","middle vocational","181","0.966552656831166","0.940782274593318","0.992323039069014","0"
"Very low transfer dependency","1984","Berlin","vocational + Abi","10","","","","0"
"Very low transfer dependency","1984","Berlin","higher vocational","26","","","","0"
"Very low transfer dependency","1984","Berlin","higher education","35","0.927788792125328","0.844387247373437","1.01119033687722","0"
"Very low transfer dependency","1984","Brandenburg","in school","","","","","0"
"Very low transfer dependency","1984","Brandenburg","inadequately","","","","","0"
"Very low transfer dependency","1984","Brandenburg","general elemantary","","","","","0"
"Very low transfer dependency","1984","Brandenburg","middle vocational","","","","","0"
"Very low transfer dependency","1984","Brandenburg","vocational + Abi","","","","","0"
"Very low transfer dependency","1984","Brandenburg","higher vocational","","","","","0"
"Very low transfer dependency","1984","Brandenburg","higher education","","","","","0"
"Very low transfer dependency","1984","Mecklenburg-Western Pomerania","in school","","","","","0"
"Very low transfer dependency","1984","Mecklenburg-Western Pomerania","inadequately","","","","","0"
"Very low transfer dependency","1984","Mecklenburg-Western Pomerania","general elemantary","","","","","0"
"Very low transfer dependency","1984","Mecklenburg-Western Pomerania","middle vocational","","","","","0"
"Very low transfer dependency","1984","Mecklenburg-Western Pomerania","vocational + Abi","","","","","0"
"Very low transfer dependency","1984","Mecklenburg-Western Pomerania","higher vocational","","","","","0"
"Very low transfer dependency","1984","Mecklenburg-Western Pomerania","higher education","","","","","0"
"Very low transfer dependency","1984","Saxony","in school","","","","","0"
"Very low transfer dependency","1984","Saxony","inadequately","","","","","0"
"Very low transfer dependency","1984","Saxony","general elemantary","","","","","0"
"Very low transfer dependency","1984","Saxony","middle vocational","","","","","0"
"Very low transfer dependency","1984","Saxony","vocational + Abi","","","","","0"
"Very low transfer dependency","1984","Saxony","higher vocational","","","","","0"
"Very low transfer dependency","1984","Saxony","higher education","","","","","0"
"Very low transfer dependency","1984","Saxony-Anhalt","in school","","","","","0"
"Very low transfer dependency","1984","Saxony-Anhalt","inadequately","","","","","0"
"Very low transfer dependency","1984","Saxony-Anhalt","general elemantary","","","","","0"
"Very low transfer dependency","1984","Saxony-Anhalt","middle vocational","","","","","0"
"Very low transfer dependency","1984","Saxony-Anhalt","vocational + Abi","","","","","0"
"Very low transfer dependency","1984","Saxony-Anhalt","higher vocational","","","","","0"
"Very low transfer dependency","1984","Saxony-Anhalt","higher education","","","","","0"
"Very low transfer dependency","1984","Thuringia","in school","","","","","0"
"Very low transfer dependency","1984","Thuringia","inadequately","","","","","0"
"Very low transfer dependency","1984","Thuringia","general elemantary","","","","","0"
"Very low transfer dependency","1984","Thuringia","middle vocational","","","","","0"
"Very low transfer dependency","1984","Thuringia","vocational + Abi","","","","","0"
"Very low transfer dependency","1984","Thuringia","higher vocational","","","","","0"
"Very low transfer dependency","1984","Thuringia","higher education","","","","","0"
"High transfer dependency","1985","Schleswig-Holstein","higher vocational","1","","","","2"
"High transfer dependency","1985","Saxony","higher vocational","","","","","2"
"High transfer dependency","1985","Thuringia","in school","","","","","2"
"High transfer dependency","1985","Thuringia","inadequately","","","","","2"
"High transfer dependency","1985","Thuringia","vocational + Abi","","","","","2"
"High transfer dependency","1985","Thuringia","higher vocational","","","","","2"
"High transfer dependency","1985","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"High transfer dependency","1985","Schleswig-Holstein","in school","","","","","2"
"High transfer dependency","1985","Schleswig-Holstein","inadequately","","","","","2"
"High transfer dependency","1985","Schleswig-Holstein","general elemantary","","","","","2"
"High transfer dependency","1985","Schleswig-Holstein","middle vocational","","","","","2"
"High transfer dependency","1985","Schleswig-Holstein","vocational + Abi","","","","","2"
"High transfer dependency","1985","Thuringia","middle vocational","","","","","2"
"High transfer dependency","1985","Hamburg","higher vocational","2","","","","2"
"High transfer dependency","1985","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"High transfer dependency","1985","Saxony","in school","","","","","2"
"High transfer dependency","1985","Saxony","inadequately","","","","","2"
"High transfer dependency","1985","Saxony","general elemantary","","","","","2"
"High transfer dependency","1985","Saxony","middle vocational","","","","","2"
"High transfer dependency","1985","Saxony","vocational + Abi","","","","","2"
"High transfer dependency","1985","Saxony","higher education","","","","","2"
"High transfer dependency","1985","Saxony-Anhalt","in school","","","","","2"
"High transfer dependency","1985","Thuringia","general elemantary","","","","","2"
"High transfer dependency","1985","Thuringia","higher education","","","","","2"
"High transfer dependency","1985","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"High transfer dependency","1985","Mecklenburg-Western Pomerania","higher education","","","","","2"
"High transfer dependency","1985","Schleswig-Holstein","higher education","1","","","","2"
"High transfer dependency","1985","Hamburg","in school","","","","","2"
"High transfer dependency","1985","Hamburg","inadequately","2","","","","2"
"High transfer dependency","1985","Hamburg","general elemantary","2","","","","2"
"High transfer dependency","1985","Hamburg","middle vocational","4","","","","2"
"High transfer dependency","1985","Hamburg","vocational + Abi","","","","","2"
"High transfer dependency","1985","Hamburg","higher education","","","","","2"
"High transfer dependency","1985","Lower Saxony","in school","","","","","2"
"High transfer dependency","1985","Lower Saxony","inadequately","1","","","","2"
"High transfer dependency","1985","Lower Saxony","general elemantary","4","","","","2"
"High transfer dependency","1985","Bremen","middle vocational","2","","","","2"
"High transfer dependency","1985","Saxony-Anhalt","inadequately","","","","","2"
"High transfer dependency","1985","Saxony-Anhalt","general elemantary","","","","","2"
"High transfer dependency","1985","Saxony-Anhalt","middle vocational","","","","","2"
"High transfer dependency","1985","Saxony-Anhalt","vocational + Abi","","","","","2"
"High transfer dependency","1985","Saxony-Anhalt","higher vocational","","","","","2"
"High transfer dependency","1985","Saxony-Anhalt","higher education","","","","","2"
"High transfer dependency","1985","Lower Saxony","middle vocational","4","","","","2"
"High transfer dependency","1985","Lower Saxony","vocational + Abi","","","","","2"
"High transfer dependency","1985","Lower Saxony","higher vocational","","","","","2"
"High transfer dependency","1985","Lower Saxony","higher education","","","","","2"
"High transfer dependency","1985","Bremen","in school","","","","","2"
"High transfer dependency","1985","Bremen","inadequately","","","","","2"
"High transfer dependency","1985","Bremen","general elemantary","1","","","","2"
"High transfer dependency","1985","Bremen","vocational + Abi","1","","","","2"
"High transfer dependency","1985","Bremen","higher vocational","","","","","2"
"High transfer dependency","1985","Bremen","higher education","","","","","2"
"High transfer dependency","1985","North Rhine-Westphalia","in school","2","","","","2"
"High transfer dependency","1985","North Rhine-Westphalia","inadequately","4","","","","2"
"High transfer dependency","1985","Rhineland-Palatinate,Saarland","higher education","","","","","2"
"High transfer dependency","1985","Baden-Württemberg","in school","","","","","2"
"High transfer dependency","1985","Baden-Württemberg","inadequately","4","","","","2"
"High transfer dependency","1985","Baden-Württemberg","general elemantary","6","","","","2"
"High transfer dependency","1985","Baden-Württemberg","middle vocational","5","","","","2"
"High transfer dependency","1985","Rhineland-Palatinate,Saarland","in school","","","","","2"
"High transfer dependency","1985","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"High transfer dependency","1985","Rhineland-Palatinate,Saarland","general elemantary","2","","","","2"
"High transfer dependency","1985","Rhineland-Palatinate,Saarland","middle vocational","6","","","","2"
"High transfer dependency","1985","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","2"
"High transfer dependency","1985","Rhineland-Palatinate,Saarland","higher vocational","","","","","2"
"High transfer dependency","1985","Baden-Württemberg","vocational + Abi","1","","","","2"
"High transfer dependency","1985","Baden-Württemberg","higher vocational","1","","","","2"
"High transfer dependency","1985","Baden-Württemberg","higher education","","","","","2"
