"transab_cat2","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","1985","(1b) general elementary school","in school","","","",""
"Low transfer dependency","1985","(1b) general elementary school","inadequately","2","","",""
"Low transfer dependency","1985","(1b) general elementary school","general elemantary","98","0.0312298437816796","0.0245388438010254","0.0379208437623338"
"Low transfer dependency","1985","(1b) general elementary school","middle vocational","","","",""
"Low transfer dependency","1985","(1b) general elementary school","vocational + Abi","","","",""
"Low transfer dependency","1985","(1b) general elementary school","higher vocational","","","",""
"Low transfer dependency","1985","(1b) general elementary school","higher education","","","",""
"Low transfer dependency","1985","(1c) basic vocational qualification","in school","","","",""
"Low transfer dependency","1985","(1c) basic vocational qualification","inadequately","","","",""
"Low transfer dependency","1985","(1c) basic vocational qualification","general elemantary","","","",""
"Low transfer dependency","1985","(1c) basic vocational qualification","middle vocational","104","0.025085846774785","0.0199393101581582","0.0302323833914117"
"Low transfer dependency","1985","(1c) basic vocational qualification","vocational + Abi","","","",""
"Low transfer dependency","1985","(1c) basic vocational qualification","higher vocational","4","","",""
"Low transfer dependency","1985","(1c) basic vocational qualification","higher education","","","",""
"Low transfer dependency","1985","(2b) intermediate general qualification","in school","","","",""
"Low transfer dependency","1985","(2b) intermediate general qualification","inadequately","","","",""
"Low transfer dependency","1985","(2b) intermediate general qualification","general elemantary","15","","",""
"Low transfer dependency","1985","(2b) intermediate general qualification","middle vocational","","","",""
"Low transfer dependency","1985","(2b) intermediate general qualification","vocational + Abi","","","",""
"Low transfer dependency","1985","(2b) intermediate general qualification","higher vocational","","","",""
"Low transfer dependency","1985","(2b) intermediate general qualification","higher education","","","",""
"Low transfer dependency","1985","(2a) intermediate vocational","in school","","","",""
"Low transfer dependency","1985","(2a) intermediate vocational","inadequately","","","",""
"Low transfer dependency","1985","(2a) intermediate vocational","general elemantary","","","",""
"Low transfer dependency","1985","(2a) intermediate vocational","middle vocational","12","","",""
"Low transfer dependency","1985","(2a) intermediate vocational","vocational + Abi","","","",""
"Low transfer dependency","1985","(2a) intermediate vocational","higher vocational","7","","",""
"Low transfer dependency","1985","(2a) intermediate vocational","higher education","","","",""
"Low transfer dependency","1985","(2c_gen) general maturity certificate","in school","","","",""
"Low transfer dependency","1985","(2c_gen) general maturity certificate","inadequately","","","",""
"Low transfer dependency","1985","(2c_gen) general maturity certificate","general elemantary","","","",""
"Low transfer dependency","1985","(2c_gen) general maturity certificate","middle vocational","13","","",""
"Low transfer dependency","1985","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Low transfer dependency","1985","(2c_gen) general maturity certificate","higher vocational","","","",""
"Low transfer dependency","1985","(2c_gen) general maturity certificate","higher education","","","",""
"Low transfer dependency","1985","(2c_voc) vocational maturity certificate","in school","","","",""
"Low transfer dependency","1985","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Low transfer dependency","1985","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Low transfer dependency","1985","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Low transfer dependency","1985","(2c_voc) vocational maturity certificate","vocational + Abi","15","","",""
"Low transfer dependency","1985","(2c_voc) vocational maturity certificate","higher vocational","4","","",""
"Low transfer dependency","1985","(2c_voc) vocational maturity certificate","higher education","","","",""
"Low transfer dependency","1985","(3a) lower tertiary education","in school","","","",""
"Low transfer dependency","1985","(3a) lower tertiary education","inadequately","","","",""
"Low transfer dependency","1985","(3a) lower tertiary education","general elemantary","","","",""
"Low transfer dependency","1985","(3a) lower tertiary education","middle vocational","","","",""
"Low transfer dependency","1985","(3a) lower tertiary education","vocational + Abi","","","",""
"Low transfer dependency","1985","(3a) lower tertiary education","higher vocational","","","",""
"Low transfer dependency","1985","(3a) lower tertiary education","higher education","4","","",""
"Low transfer dependency","1985","(3b) higher tertiary education","in school","","","",""
"Low transfer dependency","1985","(3b) higher tertiary education","inadequately","","","",""
"Low transfer dependency","1985","(3b) higher tertiary education","general elemantary","","","",""
"Low transfer dependency","1985","(3b) higher tertiary education","middle vocational","","","",""
"Low transfer dependency","1985","(3b) higher tertiary education","vocational + Abi","","","",""
"Low transfer dependency","1985","(3b) higher tertiary education","higher vocational","","","",""
"Low transfer dependency","1985","(3b) higher tertiary education","higher education","6","","",""
"High transfer dependency","1985","(0) in school","in school","2","","",""
"High transfer dependency","1985","(0) in school","inadequately","","","",""
"High transfer dependency","1985","(0) in school","general elemantary","","","",""
"High transfer dependency","1985","(0) in school","middle vocational","","","",""
"High transfer dependency","1985","(0) in school","vocational + Abi","","","",""
"High transfer dependency","1985","(0) in school","higher vocational","","","",""
"High transfer dependency","1985","(0) in school","higher education","","","",""
"High transfer dependency","1985","(1a) inadequately completed","in school","","","",""
"High transfer dependency","1985","(1a) inadequately completed","inadequately","10","","",""
"High transfer dependency","1985","(1a) inadequately completed","general elemantary","","","",""
"High transfer dependency","1985","(1a) inadequately completed","middle vocational","1","","",""
