"transab_cat2","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","1987","North Rhine-Westphalia","Not Employed","995","0.891098317581386","0.872919164461144","0.909277470701628"
"Very low transfer dependency","1987","North Rhine-Westphalia","Employed","1631","0.962458842159177","0.953415018519954","0.971502665798401"
"Very low transfer dependency","1987","Hesse","Not Employed","327","0.918785559200019","0.890989396460142","0.946581721939896"
"Very low transfer dependency","1987","Hesse","Employed","666","0.968536457459037","0.955492310953563","0.981580603964511"
"Very low transfer dependency","1987","Rhineland-Palatinate,Saarland","Not Employed","301","0.963347485397512","0.942629480973106","0.984065489821919"
"Very low transfer dependency","1987","Rhineland-Palatinate,Saarland","Employed","441","0.968967253341731","0.953033905008202","0.98490060167526"
"Very low transfer dependency","1987","Baden-Württemberg","Not Employed","573","0.963705641436055","0.948888509658865","0.978522773213245"
"Very low transfer dependency","1987","Baden-Württemberg","Employed","1331","0.982921781385968","0.976040959737453","0.989802603034484"
"Very low transfer dependency","1987","Bavaria","Not Employed","517","0.92901137081949","0.907646193124385","0.950376548514595"
"Very low transfer dependency","1987","Bavaria","Employed","1139","0.962758269000756","0.951945199263592","0.97357133873792"
"Very low transfer dependency","1987","Berlin","Not Employed","105","0.959421300022909","0.923359042238874","0.995483557806943"
"Very low transfer dependency","1987","Berlin","Employed","238","0.971023466678332","0.95014683992868","0.991900093427983"
"Very low transfer dependency","1987","Brandenburg","Not Employed","","","",""
"Very low transfer dependency","1987","Brandenburg","Employed","","","",""
"Very low transfer dependency","1987","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Very low transfer dependency","1987","Mecklenburg-Western Pomerania","Employed","","","",""
"Very low transfer dependency","1987","Saxony","Not Employed","","","",""
"Very low transfer dependency","1987","Saxony","Employed","","","",""
"Very low transfer dependency","1987","Saxony-Anhalt","Not Employed","","","",""
"Very low transfer dependency","1987","Saxony-Anhalt","Employed","","","",""
"Very low transfer dependency","1987","Thuringia","Not Employed","","","",""
"Very low transfer dependency","1987","Thuringia","Employed","","","",""
"Low transfer dependency","1987","Schleswig-Holstein","Not Employed","8","","",""
"Low transfer dependency","1987","Schleswig-Holstein","Employed","6","","",""
"Low transfer dependency","1987","Hamburg","Not Employed","3","","",""
"Low transfer dependency","1987","Hamburg","Employed","6","","",""
"Low transfer dependency","1987","Lower Saxony","Not Employed","21","","",""
"Low transfer dependency","1987","Lower Saxony","Employed","20","","",""
"Low transfer dependency","1987","Bremen","Not Employed","4","","",""
"Low transfer dependency","1987","Bremen","Employed","2","","",""
"Low transfer dependency","1987","North Rhine-Westphalia","Not Employed","58","0.0428693639765448","0.0310484060923565","0.0546903218607331"
"Low transfer dependency","1987","North Rhine-Westphalia","Employed","48","0.0261391024200775","0.018548067849116","0.0337301369910391"
"Low transfer dependency","1987","Hesse","Not Employed","21","","",""
"Low transfer dependency","1987","Hesse","Employed","17","","",""
"Low transfer dependency","1987","Rhineland-Palatinate,Saarland","Not Employed","5","","",""
"Low transfer dependency","1987","Rhineland-Palatinate,Saarland","Employed","11","","",""
"Low transfer dependency","1987","Baden-Württemberg","Not Employed","24","","",""
"Low transfer dependency","1987","Baden-Württemberg","Employed","23","","",""
"Low transfer dependency","1987","Bavaria","Not Employed","19","","",""
"Low transfer dependency","1987","Bavaria","Employed","33","0.0296272589535552","0.0199446927172687","0.0393098251898417"
"Low transfer dependency","1987","Berlin","Not Employed","4","","",""
"Low transfer dependency","1987","Berlin","Employed","9","","",""
"Low transfer dependency","1987","Brandenburg","Not Employed","","","",""
"Low transfer dependency","1987","Brandenburg","Employed","","","",""
"Low transfer dependency","1987","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Low transfer dependency","1987","Mecklenburg-Western Pomerania","Employed","","","",""
"Low transfer dependency","1987","Saxony","Not Employed","","","",""
"Low transfer dependency","1987","Saxony","Employed","","","",""
"Low transfer dependency","1987","Saxony-Anhalt","Not Employed","","","",""
"Low transfer dependency","1987","Saxony-Anhalt","Employed","","","",""
"Low transfer dependency","1987","Thuringia","Not Employed","","","",""
"Low transfer dependency","1987","Thuringia","Employed","","","",""
"High transfer dependency","1987","Schleswig-Holstein","Not Employed","7","","",""
"High transfer dependency","1987","Schleswig-Holstein","Employed","6","","",""
"High transfer dependency","1987","Hamburg","Not Employed","4","","",""
"High transfer dependency","1987","Hamburg","Employed","1","","",""
"High transfer dependency","1987","Lower Saxony","Not Employed","6","","",""
"High transfer dependency","1987","Lower Saxony","Employed","3","","",""
"High transfer dependency","1987","Bremen","Not Employed","5","","",""
"High transfer dependency","1987","Bremen","Employed","7","","",""
"High transfer dependency","1987","North Rhine-Westphalia","Not Employed","19","","",""
"High transfer dependency","1987","North Rhine-Westphalia","Employed","12","","",""
"High transfer dependency","1987","Hesse","Not Employed","4","","",""
"High transfer dependency","1987","Hesse","Employed","3","","",""
"High transfer dependency","1987","Rhineland-Palatinate,Saarland","Not Employed","4","","",""
"High transfer dependency","1987","Rhineland-Palatinate,Saarland","Employed","3","","",""
"High transfer dependency","1987","Baden-Württemberg","Not Employed","8","","",""
"High transfer dependency","1987","Baden-Württemberg","Employed","7","","",""
"High transfer dependency","1987","Bavaria","Not Employed","1","","",""
"High transfer dependency","1987","Bavaria","Employed","6","","",""
"High transfer dependency","1987","Berlin","Not Employed","6","","",""
"High transfer dependency","1987","Berlin","Employed","1","","",""
"High transfer dependency","1987","Brandenburg","Not Employed","","","",""
"High transfer dependency","1987","Brandenburg","Employed","","","",""
"High transfer dependency","1987","Mecklenburg-Western Pomerania","Not Employed","","","",""
"High transfer dependency","1987","Mecklenburg-Western Pomerania","Employed","","","",""
"High transfer dependency","1987","Saxony","Not Employed","","","",""
"High transfer dependency","1987","Saxony","Employed","","","",""
"High transfer dependency","1987","Saxony-Anhalt","Not Employed","","","",""
"High transfer dependency","1987","Saxony-Anhalt","Employed","","","",""
"High transfer dependency","1987","Thuringia","Not Employed","","","",""
"High transfer dependency","1987","Thuringia","Employed","","","",""
"Very high transfer dependency","1987","Schleswig-Holstein","Not Employed","4","","",""
"Very high transfer dependency","1987","Schleswig-Holstein","Employed","","","",""
"Very high transfer dependency","1987","Hamburg","Not Employed","4","","",""
"Very high transfer dependency","1987","Hamburg","Employed","","","",""
"Very high transfer dependency","1987","Lower Saxony","Not Employed","17","","",""
"Very high transfer dependency","1987","Lower Saxony","Employed","4","","",""
"Very high transfer dependency","1987","Bremen","Not Employed","1","","",""
"Very high transfer dependency","1987","Bremen","Employed","","","",""
"Very high transfer dependency","1987","North Rhine-Westphalia","Not Employed","56","0.0523858635935341","0.0393836780112493","0.0653880491758189"
"Very high transfer dependency","1987","North Rhine-Westphalia","Employed","6","","",""
"Very high transfer dependency","1987","Hesse","Not Employed","19","","",""
"Very high transfer dependency","1987","Hesse","Employed","2","","",""
"Very high transfer dependency","1987","Rhineland-Palatinate,Saarland","Not Employed","6","","",""
"Very high transfer dependency","1987","Rhineland-Palatinate,Saarland","Employed","","","",""
"Very high transfer dependency","1987","Baden-Württemberg","Not Employed","7","","",""
"Very high transfer dependency","1987","Baden-Württemberg","Employed","1","","",""
"Very high transfer dependency","1987","Bavaria","Not Employed","18","","",""
"Very high transfer dependency","1987","Bavaria","Employed","","","",""
"Very high transfer dependency","1987","Berlin","Not Employed","","","",""
"Very high transfer dependency","1987","Berlin","Employed","","","",""
"Very high transfer dependency","1987","Brandenburg","Not Employed","","","",""
"Very high transfer dependency","1987","Brandenburg","Employed","","","",""
"Very high transfer dependency","1987","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Very high transfer dependency","1987","Mecklenburg-Western Pomerania","Employed","","","",""
"Very high transfer dependency","1987","Saxony","Not Employed","","","",""
"Very high transfer dependency","1987","Saxony","Employed","","","",""
"Very high transfer dependency","1987","Saxony-Anhalt","Not Employed","","","",""
"Very high transfer dependency","1987","Saxony-Anhalt","Employed","","","",""
"Very high transfer dependency","1987","Thuringia","Not Employed","","","",""
"Very high transfer dependency","1987","Thuringia","Employed","","","",""
"Very low transfer dependency","1988","Schleswig-Holstein","Not Employed","103","0.912465085252526","0.86147263607963","0.963457534425422"
"Very low transfer dependency","1988","Schleswig-Holstein","Employed","193","0.930493429265264","0.895765085864609","0.965221772665918"
"Very low transfer dependency","1988","Hamburg","Not Employed","71","0.946237750661608","0.897119325704341","0.995356175618875"
"Very low transfer dependency","1988","Hamburg","Employed","118","0.983800096740261","0.961398559750547","1.00620163372998"
"Very low transfer dependency","1988","Lower Saxony","Not Employed","361","0.900622512955536","0.871593423467071","0.929651602444002"
"Very low transfer dependency","1988","Lower Saxony","Employed","622","0.962431765552332","0.947734451589349","0.977129079515314"
"Very low transfer dependency","1988","Bremen","Not Employed","41","0.855551353356511","0.75811009837013","0.952992608342892"
"Very low transfer dependency","1988","Bremen","Employed","44","0.909674184493709","0.829414225833931","0.989934143153486"
"Very low transfer dependency","1988","North Rhine-Westphalia","Not Employed","928","0.896000275951322","0.877562689460255","0.914437862442389"
"Very low transfer dependency","1988","North Rhine-Westphalia","Employed","1560","0.954289748813419","0.944175396542913","0.964404101083925"
"Very low transfer dependency","1988","Hesse","Not Employed","310","0.947179408948031","0.923577001904397","0.970781815991665"
"Very low transfer dependency","1988","Hesse","Employed","640","0.990405343734352","0.982934314865686","0.997876372603018"
"Very low transfer dependency","1988","Rhineland-Palatinate,Saarland","Not Employed","287","0.953785728991253","0.930107016574711","0.977464441407795"
"Very low transfer dependency","1988","Rhineland-Palatinate,Saarland","Employed","422","0.983799263947452","0.971894334185003","0.995704193709902"
"Very low transfer dependency","1988","Baden-Württemberg","Not Employed","557","0.963885105264137","0.948817429891139","0.978952780637135"
"Very low transfer dependency","1988","Baden-Württemberg","Employed","1269","0.975098519569822","0.966634445970733","0.983562593168912"
