"transab_cat2","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","1986","college entrance qualification","(Married) couple without C. ","3","","",""
"High transfer dependency","1986","college entrance qualification","Single parent ","","","",""
"High transfer dependency","1986","college entrance qualification","Couple + C. LE 16 ","2","","",""
"High transfer dependency","1986","college entrance qualification","Couple + C. GT 16 ","","","",""
"High transfer dependency","1986","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"High transfer dependency","1986","Other degree","1-pers.-HH","2","","",""
"High transfer dependency","1986","Other degree","(Married) couple without C. ","6","","",""
"High transfer dependency","1986","Other degree","Single parent ","","","",""
"High transfer dependency","1986","Other degree","Couple + C. LE 16 ","7","","",""
"High transfer dependency","1986","Other degree","Couple + C. GT 16 ","3","","",""
"High transfer dependency","1986","Other degree","Couple + C. LE and GT 16","1","","",""
"High transfer dependency","1986","no degree/no degree yet","1-pers.-HH","1","","",""
"High transfer dependency","1986","no degree/no degree yet","(Married) couple without C. ","2","","",""
"High transfer dependency","1986","no degree/no degree yet","Single parent ","","","",""
"High transfer dependency","1986","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"High transfer dependency","1986","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"High transfer dependency","1986","no degree/no degree yet","Couple + C. LE and GT 16","7","","",""
"Very high transfer dependency","1986","lower secondary degree","1-pers.-HH","23","","",""
"Very high transfer dependency","1986","lower secondary degree","(Married) couple without C. ","12","","",""
"Very high transfer dependency","1986","lower secondary degree","Single parent ","15","","",""
"Very high transfer dependency","1986","lower secondary degree","Couple + C. LE 16 ","14","","",""
"Very high transfer dependency","1986","lower secondary degree","Couple + C. GT 16 ","6","","",""
"Very high transfer dependency","1986","lower secondary degree","Couple + C. LE and GT 16","5","","",""
"Very high transfer dependency","1986","secondary school degree","1-pers.-HH","2","","",""
"Very high transfer dependency","1986","secondary school degree","(Married) couple without C. ","1","","",""
"Very high transfer dependency","1986","secondary school degree","Single parent ","5","","",""
"Very high transfer dependency","1986","secondary school degree","Couple + C. LE 16 ","2","","",""
"Very high transfer dependency","1986","secondary school degree","Couple + C. GT 16 ","3","","",""
"Very high transfer dependency","1986","secondary school degree","Couple + C. LE and GT 16","","","",""
"Very high transfer dependency","1986","college entrance qualification","1-pers.-HH","16","","",""
"Very high transfer dependency","1986","college entrance qualification","(Married) couple without C. ","4","","",""
"Very high transfer dependency","1986","college entrance qualification","Single parent ","1","","",""
"Very high transfer dependency","1986","college entrance qualification","Couple + C. LE 16 ","3","","",""
"Very high transfer dependency","1986","college entrance qualification","Couple + C. GT 16 ","3","","",""
"Very high transfer dependency","1986","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very high transfer dependency","1986","Other degree","1-pers.-HH","4","","",""
"Very high transfer dependency","1986","Other degree","(Married) couple without C. ","3","","",""
"Very high transfer dependency","1986","Other degree","Single parent ","1","","",""
"Very high transfer dependency","1986","Other degree","Couple + C. LE 16 ","12","","",""
"Very high transfer dependency","1986","Other degree","Couple + C. GT 16 ","3","","",""
"Very high transfer dependency","1986","Other degree","Couple + C. LE and GT 16","","","",""
"Very high transfer dependency","1986","no degree/no degree yet","1-pers.-HH","4","","",""
"Very high transfer dependency","1986","no degree/no degree yet","(Married) couple without C. ","6","","",""
"Very high transfer dependency","1986","no degree/no degree yet","Single parent ","3","","",""
"Very high transfer dependency","1986","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Very high transfer dependency","1986","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Very high transfer dependency","1986","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"Very low transfer dependency","1987","lower secondary degree","1-pers.-HH","508","0.921469172664559","0.899028336042876","0.943910009286242"
"Very low transfer dependency","1987","lower secondary degree","(Married) couple without C. ","1337","0.978588319466865","0.970926097040344","0.986250541893385"
"Very low transfer dependency","1987","lower secondary degree","Single parent ","218","0.823462934492686","0.77764376087352","0.869282108111851"
"Very low transfer dependency","1987","lower secondary degree","Couple + C. LE 16 ","884","0.919592933258981","0.902400738615071","0.936785127902891"
"Very low transfer dependency","1987","lower secondary degree","Couple + C. GT 16 ","1014","0.977900091449535","0.968956913014401","0.98684326988467"
"Very low transfer dependency","1987","lower secondary degree","Couple + C. LE and GT 16","498","0.930117659577467","0.908574489058878","0.951660830096056"
"Very low transfer dependency","1987","secondary school degree","1-pers.-HH","205","0.970694699960098","0.948097448436791","0.993291951483404"
"Very low transfer dependency","1987","secondary school degree","(Married) couple without C. ","413","0.984021768698284","0.97202980926424","0.996013728132327"
"Very low transfer dependency","1987","secondary school degree","Single parent ","81","0.916892064343436","0.859217129925955","0.974566998760917"
"Very low transfer dependency","1987","secondary school degree","Couple + C. LE 16 ","391","0.963828363970116","0.945688467090577","0.981968260849654"
"Very low transfer dependency","1987","secondary school degree","Couple + C. GT 16 ","401","0.982037385113713","0.96921265386194","0.994862116365486"
"Very low transfer dependency","1987","secondary school degree","Couple + C. LE and GT 16","190","0.941719610929764","0.909332508802019","0.974106713057508"
"Very low transfer dependency","1987","college entrance qualification","1-pers.-HH","192","0.910780851997715","0.872408701233139","0.949153002762291"
"Very low transfer dependency","1987","college entrance qualification","(Married) couple without C. ","271","0.9488580554476","0.923372366066065","0.974343744829136"
"Very low transfer dependency","1987","college entrance qualification","Single parent ","56","0.867485928275957","0.784420497300336","0.950551359251579"
"Very low transfer dependency","1987","college entrance qualification","Couple + C. LE 16 ","269","0.974851744954152","0.956312330027857","0.993391159880447"
"Very low transfer dependency","1987","college entrance qualification","Couple + C. GT 16 ","250","0.975497372829424","0.956558789622496","0.994435956036351"
"Very low transfer dependency","1987","college entrance qualification","Couple + C. LE and GT 16","65","0.979856657422669","0.945962630779335","1.013750684066"
"Very low transfer dependency","1987","Other degree","1-pers.-HH","64","0.89408680250061","0.820946202853966","0.967227402147253"
"Very low transfer dependency","1987","Other degree","(Married) couple without C. ","144","0.947405836268228","0.912150526452787","0.982661146083669"
"Very low transfer dependency","1987","Other degree","Single parent ","32","0.976012338374238","0.924580713705084","1.02744396304339"
"Very low transfer dependency","1987","Other degree","Couple + C. LE 16 ","404","0.901966620632126","0.874244964245339","0.929688277018913"
"Very low transfer dependency","1987","Other degree","Couple + C. GT 16 ","173","0.965784782441371","0.939375157779887","0.992194407102855"
"Very low transfer dependency","1987","Other degree","Couple + C. LE and GT 16","185","0.938761269546636","0.905279712297953","0.972242826795318"
"Very low transfer dependency","1987","no degree/no degree yet","1-pers.-HH","50","0.887904550047773","0.805275794771983","0.970533305323562"
"Very low transfer dependency","1987","no degree/no degree yet","(Married) couple without C. ","91","0.957595012591346","0.91749341903732","0.997696606145372"
"Very low transfer dependency","1987","no degree/no degree yet","Single parent ","48","0.832079694304695","0.735881224428632","0.928278164180758"
"Very low transfer dependency","1987","no degree/no degree yet","Couple + C. LE 16 ","220","0.833401918556268","0.786838722389132","0.879965114723403"
"Very low transfer dependency","1987","no degree/no degree yet","Couple + C. GT 16 ","210","0.975972627347817","0.955828726988996","0.996116527706638"
"Very low transfer dependency","1987","no degree/no degree yet","Couple + C. LE and GT 16","193","0.908453364936478","0.870171564402563","0.946735165470394"
"Low transfer dependency","1987","lower secondary degree","1-pers.-HH","13","","",""
"Low transfer dependency","1987","lower secondary degree","(Married) couple without C. ","22","","",""
"Low transfer dependency","1987","lower secondary degree","Single parent ","32","0.118454267540613","0.0796209000894021","0.157287634991825"
"Low transfer dependency","1987","lower secondary degree","Couple + C. LE 16 ","57","0.0599911887132368","0.0449771997185406","0.0750051777079329"
"Low transfer dependency","1987","lower secondary degree","Couple + C. GT 16 ","12","","",""
"Low transfer dependency","1987","lower secondary degree","Couple + C. LE and GT 16","26","","",""
"Low transfer dependency","1987","secondary school degree","1-pers.-HH","1","","",""
"Low transfer dependency","1987","secondary school degree","(Married) couple without C. ","7","","",""
