"transab_cat2","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","1989","Part Time","no degree/no degree yet","","","",""
"Very high transfer dependency","1989","Not Working","lower secondary degree","68","0.0394327699794455","0.0305255751611152","0.0483399647977759"
"Very high transfer dependency","1989","Not Working","secondary school degree","12","","",""
"Very high transfer dependency","1989","Not Working","college entrance qualification","3","","",""
"Very high transfer dependency","1989","Not Working","Other degree","28","","",""
"Very high transfer dependency","1989","Not Working","no degree/no degree yet","24","","",""
"Very low transfer dependency","1990","Full Time","lower secondary degree","1913","0.985794950889731","0.980542700163221","0.991047201616241"
"Very low transfer dependency","1990","Full Time","secondary school degree","877","0.993845626516829","0.988684254201313","0.999006998832346"
"Very low transfer dependency","1990","Full Time","college entrance qualification","597","0.999309101639884","0.997203120384139","1.00141508289563"
"Very low transfer dependency","1990","Full Time","Other degree","610","0.989402585681782","0.98132948570236","0.997475685661204"
"Very low transfer dependency","1990","Full Time","no degree/no degree yet","281","0.982291233232678","0.966952015429298","0.997630451036059"
"Very low transfer dependency","1990","Part Time","lower secondary degree","724","0.919996172373543","0.901041812683906","0.938950532063179"
"Very low transfer dependency","1990","Part Time","secondary school degree","326","0.94919697852753","0.925889577630625","0.972504379424435"
"Very low transfer dependency","1990","Part Time","college entrance qualification","273","0.944280205832329","0.917788675803305","0.970771735861352"
"Very low transfer dependency","1990","Part Time","Other degree","120","0.883070679616446","0.828663634816211","0.937477724416681"
"Very low transfer dependency","1990","Part Time","no degree/no degree yet","111","0.883262855892811","0.826744858599446","0.939780853186176"
"Very low transfer dependency","1990","Not Working","lower secondary degree","1682","0.938529774750923","0.927418284888053","0.949641264613794"
"Very low transfer dependency","1990","Not Working","secondary school degree","434","0.956676650535641","0.938112687141632","0.975240613929651"
"Very low transfer dependency","1990","Not Working","college entrance qualification","301","0.948359143326485","0.923920564262096","0.972797722390873"
"Very low transfer dependency","1990","Not Working","Other degree","191","0.722015891221443","0.666811809073936","0.777219973368951"
"Very low transfer dependency","1990","Not Working","no degree/no degree yet","369","0.863694345401555","0.831073846377913","0.896314844425197"
"Low transfer dependency","1990","Full Time","lower secondary degree","29","","",""
"Low transfer dependency","1990","Full Time","secondary school degree","4","","",""
"Low transfer dependency","1990","Full Time","college entrance qualification","1","","",""
"Low transfer dependency","1990","Full Time","Other degree","7","","",""
"Low transfer dependency","1990","Full Time","no degree/no degree yet","3","","",""
"Low transfer dependency","1990","Part Time","lower secondary degree","39","0.044778108160869","0.0303288440663454","0.0592273722553926"
"Low transfer dependency","1990","Part Time","secondary school degree","8","","",""
"Low transfer dependency","1990","Part Time","college entrance qualification","11","","",""
"Low transfer dependency","1990","Part Time","Other degree","10","","",""
"Low transfer dependency","1990","Part Time","no degree/no degree yet","7","","",""
"Low transfer dependency","1990","Not Working","lower secondary degree","50","0.0238867731306478","0.0168228704746582","0.0309506757866374"
"Low transfer dependency","1990","Not Working","secondary school degree","13","","",""
"Low transfer dependency","1990","Not Working","college entrance qualification","8","","",""
"Low transfer dependency","1990","Not Working","Other degree","23","","",""
"Low transfer dependency","1990","Not Working","no degree/no degree yet","22","","",""
"High transfer dependency","1990","Full Time","lower secondary degree","7","","",""
"High transfer dependency","1990","Full Time","secondary school degree","1","","",""
"High transfer dependency","1990","Full Time","college entrance qualification","","","",""
"High transfer dependency","1990","Full Time","Other degree","1","","",""
"High transfer dependency","1990","Full Time","no degree/no degree yet","","","",""
"High transfer dependency","1990","Part Time","lower secondary degree","19","","",""
"High transfer dependency","1990","Part Time","secondary school degree","4","","",""
"High transfer dependency","1990","Part Time","college entrance qualification","4","","",""
"High transfer dependency","1990","Part Time","Other degree","3","","",""
"High transfer dependency","1990","Part Time","no degree/no degree yet","5","","",""
"High transfer dependency","1990","Not Working","lower secondary degree","24","","",""
"High transfer dependency","1990","Not Working","secondary school degree","4","","",""
"High transfer dependency","1990","Not Working","college entrance qualification","2","","",""
"High transfer dependency","1990","Not Working","Other degree","11","","",""
"High transfer dependency","1990","Not Working","no degree/no degree yet","12","","",""
"Very high transfer dependency","1990","Full Time","lower secondary degree","1","","",""
"Very high transfer dependency","1990","Full Time","secondary school degree","","","",""
"Very high transfer dependency","1990","Full Time","college entrance qualification","","","",""
"Very high transfer dependency","1990","Full Time","Other degree","","","",""
"Very high transfer dependency","1990","Full Time","no degree/no degree yet","","","",""
"Very high transfer dependency","1990","Part Time","lower secondary degree","5","","",""
"Very high transfer dependency","1990","Part Time","secondary school degree","3","","",""
"Very high transfer dependency","1990","Part Time","college entrance qualification","","","",""
"Very high transfer dependency","1990","Part Time","Other degree","1","","",""
"Very high transfer dependency","1990","Part Time","no degree/no degree yet","1","","",""
"Very high transfer dependency","1990","Not Working","lower secondary degree","39","0.0242345215064108","0.0171206533204644","0.0313483896923571"
"Very high transfer dependency","1990","Not Working","secondary school degree","11","","",""
"Very high transfer dependency","1990","Not Working","college entrance qualification","4","","",""
"Very high transfer dependency","1990","Not Working","Other degree","28","","",""
"Very high transfer dependency","1990","Not Working","no degree/no degree yet","22","","",""
"Very low transfer dependency","1991","Full Time","lower secondary degree","1935","0.986297360735724","0.981163772562558","0.991430948908891"
"Very low transfer dependency","1991","Full Time","secondary school degree","855","0.987510071236332","0.980104783000244","0.994915359472421"
"Very low transfer dependency","1991","Full Time","college entrance qualification","605","0.99610393734448","0.991156221615058","1.0010516530739"
"Very low transfer dependency","1991","Full Time","Other degree","591","0.975408324935349","0.963056904459255","0.987759745411444"
"Very low transfer dependency","1991","Full Time","no degree/no degree yet","278","0.967766622053058","0.947332999233207","0.98820024487291"
"Very low transfer dependency","1991","Part Time","lower secondary degree","698","0.92984432762555","0.911577436462404","0.948111218788696"
"Very low transfer dependency","1991","Part Time","secondary school degree","346","0.956384153375258","0.935344811774488","0.977423494976028"
