"pli0092_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Never","1987","North Rhine-Westphalia","East Germany","","","","","5"
"Never","1987","Hesse","West Germany","","","","","5"
"Never","1987","Hesse","East Germany","","","","","5"
"Never","1987","Rhineland-Palatinate,Saarland","West Germany","","","","","5"
"Never","1987","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","1987","Baden-Württemberg","West Germany","","","","","5"
"Never","1987","Baden-Württemberg","East Germany","","","","","5"
"Never","1987","Bavaria","West Germany","","","","","5"
"Never","1987","Bavaria","East Germany","","","","","5"
"Never","1987","Berlin","West Germany","","","","","5"
"Never","1987","Berlin","East Germany","","","","","5"
"Never","1987","Brandenburg","West Germany","","","","","5"
"Rarely","1987","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","1987","Hamburg","West Germany","","","","","4"
"Rarely","1987","Hamburg","East Germany","","","","","4"
"Rarely","1987","North Rhine-Westphalia","West Germany","","","","","4"
"Rarely","1987","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","1987","Hesse","West Germany","","","","","4"
"Rarely","1987","Baden-Württemberg","East Germany","","","","","4"
"Rarely","1987","Bavaria","West Germany","","","","","4"
"Rarely","1987","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","1987","Mecklenburg-Western Pomerania","East Germany","","","","","4"
"Rarely","1987","Saxony","West Germany","","","","","4"
"Rarely","1987","Thuringia","East Germany","","","","","4"
"Rarely","1987","Lower Saxony","West Germany","","","","","4"
"Rarely","1987","Lower Saxony","East Germany","","","","","4"
"Rarely","1987","Bremen","West Germany","","","","","4"
"Rarely","1987","Bremen","East Germany","","","","","4"
"Rarely","1987","Hesse","East Germany","","","","","4"
"Rarely","1987","Rhineland-Palatinate,Saarland","West Germany","","","","","4"
"Rarely","1987","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","1987","Baden-Württemberg","West Germany","","","","","4"
"Rarely","1987","Saxony","East Germany","","","","","4"
"Rarely","1987","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","1987","Saxony-Anhalt","East Germany","","","","","4"
"Rarely","1987","Thuringia","West Germany","","","","","4"
"Rarely","1987","Schleswig-Holstein","West Germany","","","","","4"
"Rarely","1987","Brandenburg","East Germany","","","","","4"
"Rarely","1987","Bavaria","East Germany","","","","","4"
"Rarely","1987","Berlin","West Germany","","","","","4"
"Rarely","1987","Berlin","East Germany","","","","","4"
"Rarely","1987","Brandenburg","West Germany","","","","","4"
"Daily","1988","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","1988","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","1988","Hesse","West Germany","","","","","1"
"Daily","1988","Hesse","East Germany","","","","","1"
"Daily","1988","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","1988","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","1988","Baden-Württemberg","West Germany","","","","","1"
"Daily","1988","Baden-Württemberg","East Germany","","","","","1"
"Daily","1988","Bavaria","West Germany","","","","","1"
"Daily","1988","Bavaria","East Germany","","","","","1"
"Daily","1988","Berlin","West Germany","","","","","1"
"Daily","1988","Berlin","East Germany","","","","","1"
"Daily","1988","Brandenburg","West Germany","","","","","1"
"Daily","1988","Schleswig-Holstein","West Germany","","","","","1"
"Daily","1988","Schleswig-Holstein","East Germany","","","","","1"
"Daily","1988","Hamburg","West Germany","","","","","1"
"Daily","1988","Hamburg","East Germany","","","","","1"
"Daily","1988","Lower Saxony","West Germany","","","","","1"
"Daily","1988","Lower Saxony","East Germany","","","","","1"
"Daily","1988","Bremen","West Germany","","","","","1"
"Daily","1988","Bremen","East Germany","","","","","1"
"Daily","1988","Brandenburg","East Germany","","","","","1"
"Daily","1988","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","1988","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","1988","Saxony","West Germany","","","","","1"
"Daily","1988","Saxony","East Germany","","","","","1"
"Daily","1988","Saxony-Anhalt","West Germany","","","","","1"
"Daily","1988","Saxony-Anhalt","East Germany","","","","","1"
"Daily","1988","Thuringia","West Germany","","","","","1"
"Daily","1988","Thuringia","East Germany","","","","","1"
"Min 1x per month","1988","Saxony","West Germany","","","","","3"
"Min 1x per month","1988","Hamburg","East Germany","","","","","3"
"Min 1x per month","1988","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","1988","Hamburg","West Germany","13","","","","3"
"Min 1x per month","1988","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","1988","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Min 1x per month","1988","Saxony","East Germany","","","","","3"
"Min 1x per month","1988","Schleswig-Holstein","West Germany","17","","","","3"
"Min 1x per month","1988","Brandenburg","East Germany","","","","","3"
"Min 1x per month","1988","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","1988","Saxony-Anhalt","East Germany","","","","","3"
"Min 1x per month","1988","Thuringia","West Germany","","","","","3"
"Min 1x per month","1988","Thuringia","East Germany","","","","","3"
"Min 1x per month","1988","Lower Saxony","West Germany","45","0.0406180110820289","0.028632147267065","0.0526038748969928","3"
"Min 1x per month","1988","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","1988","Bremen","West Germany","2","","","","3"
"Min 1x per month","1988","Bremen","East Germany","","","","","3"
"Min 1x per month","1988","North Rhine-Westphalia","West Germany","129","0.0475353772953467","0.0394884887453185","0.055582265845375","3"
"Min 1x per month","1988","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","1988","Hesse","West Germany","49","0.0538899527370095","0.0398668811715753","0.0679130243024436","3"
"Min 1x per month","1988","Hesse","East Germany","","","","","3"
"Min 1x per month","1988","Rhineland-Palatinate,Saarland","West Germany","41","0.0625799534945798","0.0449979216149007","0.0801619853742588","3"
"Min 1x per month","1988","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","1988","Baden-Württemberg","West Germany","111","0.0638760777769309","0.0528458904457098","0.074906265108152","3"
"Min 1x per month","1988","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","1988","Bavaria","West Germany","103","0.0600843309917034","0.0485476907827708","0.071620971200636","3"
"Min 1x per month","1988","Bavaria","East Germany","","","","","3"
"Min 1x per month","1988","Berlin","West Germany","11","","","","3"
"Min 1x per month","1988","Berlin","East Germany","","","","","3"
"Min 1x per month","1988","Brandenburg","West Germany","","","","","3"
"Min 1x per week","1988","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","1988","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Min 1x per week","1988","Saxony","West Germany","","","","","2"
"Min 1x per week","1988","Saxony","East Germany","","","","","2"
"Min 1x per week","1988","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","1988","Saxony-Anhalt","East Germany","","","","","2"
"Min 1x per week","1988","Thuringia","West Germany","","","","","2"
"Min 1x per week","1988","Thuringia","East Germany","","","","","2"
"Min 1x per week","1988","North Rhine-Westphalia","West Germany","676","0.255865933798184","0.239364301181917","0.272367566414451","2"
"Min 1x per week","1988","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","1988","Hesse","West Germany","211","0.226412607060376","0.200421581502637","0.252403632618114","2"
"Min 1x per week","1988","Hesse","East Germany","","","","","2"
"Min 1x per week","1988","Brandenburg","East Germany","","","","","2"
"Min 1x per week","1988","Schleswig-Holstein","West Germany","103","0.338803486695584","0.28661871802518","0.390988255365988","2"
"Min 1x per week","1988","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","1988","Hamburg","West Germany","56","0.308576258393894","0.244399917555814","0.372752599231975","2"
"Min 1x per week","1988","Hamburg","East Germany","","","","","2"
"Min 1x per week","1988","Lower Saxony","West Germany","310","0.281730145447689","0.254416811723144","0.309043479172235","2"
"Min 1x per week","1988","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","1988","Bremen","West Germany","19","","","","2"
"Min 1x per week","1988","Bremen","East Germany","","","","","2"
"Min 1x per week","1988","Rhineland-Palatinate,Saarland","West Germany","143","0.1945238455942","0.165789778985809","0.22325791220259","2"
"Min 1x per week","1988","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","1988","Baden-Württemberg","West Germany","413","0.228879696924058","0.209929584104935","0.247829809743181","2"
"Min 1x per week","1988","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","1988","Bavaria","West Germany","421","0.252763488900226","0.231665527108737","0.273861450691716","2"
"Min 1x per week","1988","Bavaria","East Germany","","","","","2"
"Min 1x per week","1988","Berlin","West Germany","67","0.208540364890342","0.164839654285192","0.252241075495492","2"
"Min 1x per week","1988","Berlin","East Germany","","","","","2"
"Min 1x per week","1988","Brandenburg","West Germany","","","","","2"
"Never","1988","Schleswig-Holstein","East Germany","","","","","5"
"Never","1988","Schleswig-Holstein","West Germany","147","0.465635473434918","0.410637537714519","0.520633409155316","5"
"Never","1988","Hamburg","East Germany","","","","","5"
"Never","1988","Hamburg","West Germany","103","0.507634677907733","0.438173695293421","0.577095660522045","5"
"Never","1988","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","1988","Mecklenburg-Western Pomerania","East Germany","","","","","5"
"Never","1988","Saxony","West Germany","","","","","5"
"Never","1988","Thuringia","East Germany","","","","","5"
"Never","1988","Lower Saxony","West Germany","559","0.559810044484981","0.529669253936989","0.589950835032973","5"
"Never","1988","Lower Saxony","East Germany","","","","","5"
"Never","1988","Bremen","West Germany","59","0.623957701824684","0.527561893847274","0.720353509802094","5"
"Never","1988","Bremen","East Germany","","","","","5"
"Never","1988","Brandenburg","East Germany","","","","","5"
"Never","1988","Saxony","East Germany","","","","","5"
"Never","1988","Saxony-Anhalt","West Germany","","","","","5"
"Never","1988","Saxony-Anhalt","East Germany","","","","","5"
"Never","1988","Thuringia","West Germany","","","","","5"
"Never","1988","North Rhine-Westphalia","West Germany","1530","0.561843455456677","0.543079802081793","0.580607108831561","5"
"Never","1988","North Rhine-Westphalia","East Germany","","","","","5"
"Never","1988","Hesse","West Germany","638","0.610911494773387","0.580633175052302","0.641189814494471","5"
"Never","1988","Hesse","East Germany","","","","","5"
"Never","1988","Rhineland-Palatinate,Saarland","West Germany","456","0.632674856885608","0.59768034478722","0.667669368983997","5"
"Never","1988","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","1988","Baden-Württemberg","West Germany","1104","0.557545678681703","0.535141886079383","0.579949471284023","5"
"Never","1988","Baden-Württemberg","East Germany","","","","","5"
"Never","1988","Bavaria","West Germany","837","0.529302699743969","0.505071372818789","0.553534026669149","5"
"Never","1988","Bavaria","East Germany","","","","","5"
"Never","1988","Berlin","West Germany","210","0.639616995227047","0.587972837649415","0.691261152804679","5"
"Never","1988","Berlin","East Germany","","","","","5"
"Never","1988","Brandenburg","West Germany","","","","","5"
"Rarely","1988","Hamburg","West Germany","27","","","","4"
"Rarely","1988","Hamburg","East Germany","","","","","4"
"Rarely","1988","Mecklenburg-Western Pomerania","East Germany","","","","","4"
"Rarely","1988","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","1988","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","1988","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","1988","Saxony","West Germany","","","","","4"
"Rarely","1988","Bavaria","West Germany","269","0.157849480364101","0.140149583834149","0.175549376894054","4"
"Rarely","1988","Schleswig-Holstein","West Germany","49","0.153487328414615","0.113744612266346","0.193230044562883","4"
"Rarely","1988","Lower Saxony","West Germany","128","0.117841798985301","0.0982652042024517","0.13741839376815","4"
"Rarely","1988","North Rhine-Westphalia","West Germany","351","0.134755233449793","0.121841928776022","0.147668538123563","4"
"Rarely","1988","Hesse","West Germany","98","0.108785945429228","0.0894486456315521","0.128123245226905","4"
"Rarely","1988","Hesse","East Germany","","","","","4"
"Rarely","1988","Saxony","East Germany","","","","","4"
"Rarely","1988","Thuringia","East Germany","","","","","4"
"Rarely","1988","Lower Saxony","East Germany","","","","","4"
"Rarely","1988","Bremen","West Germany","17","","","","4"
"Rarely","1988","Bremen","East Germany","","","","","4"
"Rarely","1988","Rhineland-Palatinate,Saarland","West Germany","89","0.110221344025612","0.0874882698012832","0.132954418249941","4"
"Rarely","1988","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","1988","Baden-Württemberg","West Germany","260","0.149698546617308","0.133605348835601","0.165791744399015","4"
"Rarely","1988","Baden-Württemberg","East Germany","","","","","4"
"Rarely","1988","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","1988","Saxony-Anhalt","East Germany","","","","","4"
