"pli0092_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Rarely","1990","general elemantary","Male","190","0.200070168736446","0.17523782978585","0.224902507687041","4"
"Rarely","1990","general elemantary","Female","240","0.114286647473642","0.100237197557339","0.128336097389945","4"
"Rarely","1990","middle vocational","Male","701","0.208086548691223","0.194926264619521","0.221246832762924","4"
"Rarely","1990","middle vocational","Female","583","0.182835707736318","0.169738753144374","0.195932662328262","4"
"Rarely","1990","vocational + Abi","Male","51","0.233517457760331","0.176567819300223","0.290467096220439","4"
"Rarely","1990","vocational + Abi","Female","32","0.198451250085465","0.1370351162783","0.25986738389263","4"
"Rarely","1990","higher vocational","Male","104","0.243085452598296","0.205259704387948","0.280911200808643","4"
"Rarely","1990","higher vocational","Female","51","0.179360371735967","0.13334192556096","0.225378817910974","4"
"Rarely","1990","higher education","Male","192","0.2054308589966","0.179181053907609","0.23168066408559","4"
"Rarely","1990","higher education","Female","170","0.23267194179424","0.202651414973475","0.262692468615005","4"
"Daily","1991","in school","Male","","","","","1"
"Daily","1991","in school","Female","","","","","1"
"Daily","1991","inadequately","Male","","","","","1"
"Daily","1991","inadequately","Female","","","","","1"
"Daily","1991","general elemantary","Male","","","","","1"
"Daily","1991","general elemantary","Female","","","","","1"
"Daily","1991","middle vocational","Male","","","","","1"
"Daily","1991","middle vocational","Female","","","","","1"
"Daily","1991","vocational + Abi","Male","","","","","1"
"Daily","1991","vocational + Abi","Female","","","","","1"
"Daily","1991","higher vocational","Male","","","","","1"
"Daily","1991","higher vocational","Female","","","","","1"
"Daily","1991","higher education","Male","","","","","1"
"Daily","1991","higher education","Female","","","","","1"
"Min 1x per month","1991","in school","Male","","","","","3"
"Min 1x per month","1991","in school","Female","","","","","3"
"Min 1x per month","1991","inadequately","Male","","","","","3"
"Min 1x per month","1991","inadequately","Female","","","","","3"
"Min 1x per month","1991","general elemantary","Male","","","","","3"
"Min 1x per month","1991","general elemantary","Female","","","","","3"
"Min 1x per month","1991","middle vocational","Male","","","","","3"
"Min 1x per month","1991","middle vocational","Female","","","","","3"
"Min 1x per month","1991","vocational + Abi","Male","","","","","3"
"Min 1x per month","1991","vocational + Abi","Female","","","","","3"
"Min 1x per month","1991","higher vocational","Male","","","","","3"
"Min 1x per month","1991","higher vocational","Female","","","","","3"
"Min 1x per month","1991","higher education","Male","","","","","3"
"Min 1x per month","1991","higher education","Female","","","","","3"
"Min 1x per week","1991","in school","Male","","","","","2"
"Min 1x per week","1991","in school","Female","","","","","2"
"Min 1x per week","1991","inadequately","Male","","","","","2"
"Min 1x per week","1991","inadequately","Female","","","","","2"
"Min 1x per week","1991","general elemantary","Male","","","","","2"
"Min 1x per week","1991","general elemantary","Female","","","","","2"
"Min 1x per week","1991","middle vocational","Male","","","","","2"
"Min 1x per week","1991","middle vocational","Female","","","","","2"
"Min 1x per week","1991","vocational + Abi","Male","","","","","2"
"Min 1x per week","1991","vocational + Abi","Female","","","","","2"
"Min 1x per week","1991","higher vocational","Male","","","","","2"
"Min 1x per week","1991","higher vocational","Female","","","","","2"
"Min 1x per week","1991","higher education","Male","","","","","2"
"Min 1x per week","1991","higher education","Female","","","","","2"
"Never","1991","in school","Male","","","","","5"
"Never","1991","in school","Female","","","","","5"
"Never","1991","inadequately","Male","","","","","5"
"Never","1991","inadequately","Female","","","","","5"
"Never","1991","general elemantary","Male","","","","","5"
"Never","1991","general elemantary","Female","","","","","5"
"Never","1991","middle vocational","Male","","","","","5"
"Never","1991","middle vocational","Female","","","","","5"
"Never","1991","vocational + Abi","Male","","","","","5"
"Never","1991","vocational + Abi","Female","","","","","5"
"Never","1991","higher vocational","Male","","","","","5"
"Never","1991","higher vocational","Female","","","","","5"
"Never","1991","higher education","Male","","","","","5"
"Never","1991","higher education","Female","","","","","5"
"Rarely","1991","in school","Male","","","","","4"
"Rarely","1991","in school","Female","","","","","4"
"Rarely","1991","inadequately","Male","","","","","4"
"Rarely","1991","inadequately","Female","","","","","4"
"Rarely","1991","general elemantary","Male","","","","","4"
"Rarely","1991","general elemantary","Female","","","","","4"
"Rarely","1991","middle vocational","Male","","","","","4"
"Rarely","1991","middle vocational","Female","","","","","4"
"Rarely","1991","vocational + Abi","Male","","","","","4"
"Rarely","1991","vocational + Abi","Female","","","","","4"
"Rarely","1991","higher vocational","Male","","","","","4"
"Rarely","1991","higher vocational","Female","","","","","4"
"Rarely","1991","higher education","Male","","","","","4"
"Rarely","1991","higher education","Female","","","","","4"
"Daily","1992","in school","Male","","","","","1"
"Daily","1992","in school","Female","","","","","1"
"Daily","1992","inadequately","Male","","","","","1"
"Daily","1992","inadequately","Female","","","","","1"
"Daily","1992","general elemantary","Male","","","","","1"
"Daily","1992","general elemantary","Female","","","","","1"
"Daily","1992","middle vocational","Male","","","","","1"
"Daily","1992","middle vocational","Female","","","","","1"
"Daily","1992","vocational + Abi","Male","","","","","1"
"Daily","1992","vocational + Abi","Female","","","","","1"
"Daily","1992","higher vocational","Male","","","","","1"
"Daily","1992","higher vocational","Female","","","","","1"
"Daily","1992","higher education","Male","","","","","1"
"Daily","1992","higher education","Female","","","","","1"
"Min 1x per month","1992","vocational + Abi","Female","13","","","","3"
"Min 1x per month","1992","higher vocational","Male","32","0.0705267649249978","0.0477639806703107","0.0932895491796848","3"
"Min 1x per month","1992","higher vocational","Female","22","","","","3"
"Min 1x per month","1992","higher education","Male","66","0.0909883579695074","0.0722616417786053","0.109715074160409","3"
"Min 1x per month","1992","higher education","Female","38","0.0633429456231503","0.0457574837647712","0.0809284074815294","3"
"Min 1x per month","1992","in school","Male","5","","","","3"
"Min 1x per month","1992","in school","Female","7","","","","3"
"Min 1x per month","1992","inadequately","Male","11","","","","3"
"Min 1x per month","1992","inadequately","Female","7","","","","3"
"Min 1x per month","1992","general elemantary","Male","69","0.0672857833150936","0.051430473158049","0.0831410934721381","3"
"Min 1x per month","1992","general elemantary","Female","72","0.0325098185539986","0.0242847804290678","0.0407348566789295","3"
"Min 1x per month","1992","middle vocational","Male","241","0.0733071288668154","0.0645307087058933","0.0820835490277375","3"
"Min 1x per month","1992","middle vocational","Female","136","0.0417756514601818","0.0348789654294899","0.0486723374908737","3"
"Min 1x per month","1992","vocational + Abi","Male","24","","","","3"
"Min 1x per week","1992","vocational + Abi","Female","51","0.354413556297813","0.282296647574554","0.426530465021072","2"
"Min 1x per week","1992","higher vocational","Male","98","0.240835396357944","0.202820125407593","0.278850667308296","2"
"Min 1x per week","1992","higher vocational","Female","79","0.309311495353639","0.2545831958815","0.364039794825778","2"
"Min 1x per week","1992","higher education","Male","268","0.335078359485306","0.304342708477283","0.36581401049333","2"
"Min 1x per week","1992","higher education","Female","176","0.287170021882456","0.254505457138851","0.319834586626061","2"
"Min 1x per week","1992","in school","Male","63","0.690062591360523","0.596071247748238","0.784053934972808","2"
"Min 1x per week","1992","in school","Female","54","0.628861204252577","0.530142429613303","0.727579978891851","2"
"Min 1x per week","1992","inadequately","Male","35","0.170026465087198","0.123553368062769","0.216499562111626","2"
"Min 1x per week","1992","inadequately","Female","12","","","","2"
"Min 1x per week","1992","general elemantary","Male","225","0.228215376380607","0.201653466461386","0.254777286299828","2"
"Min 1x per week","1992","general elemantary","Female","238","0.134530975617776","0.118705955382345","0.150355995853207","2"
"Min 1x per week","1992","middle vocational","Male","747","0.220025500826067","0.206076178768194","0.233974822883941","2"
"Min 1x per week","1992","middle vocational","Female","645","0.222463915447632","0.208127674097935","0.236800156797328","2"
"Min 1x per week","1992","vocational + Abi","Male","68","0.34368295121407","0.280050736107861","0.407315166320279","2"
"Never","1992","in school","Male","16","","","","5"
"Never","1992","in school","Female","11","","","","5"
"Never","1992","inadequately","Male","189","0.718639240104792","0.663010598104408","0.774267882105175","5"
"Never","1992","inadequately","Female","322","0.870676670765832","0.836392703336664","0.904960638195","5"
"Never","1992","general elemantary","Male","508","0.553373783461741","0.521909330638431","0.584838236285052","5"
"Never","1992","general elemantary","Female","1281","0.736973012214168","0.716554066635703","0.757391957792633","5"
"Never","1992","higher vocational","Female","115","0.384837573576735","0.327226436885727","0.442448710267742","5"
"Never","1992","higher education","Male","369","0.370041979686934","0.338603227907651","0.401480731466217","5"
"Never","1992","higher education","Female","364","0.466764759203265","0.430746493411595","0.502783024994936","5"
"Never","1992","middle vocational","Male","1799","0.53389560093754","0.517098042434911","0.550693159440169","5"
"Never","1992","middle vocational","Female","1930","0.585465922097377","0.568484417431821","0.602447426762933","5"
"Never","1992","vocational + Abi","Male","77","0.342322421344621","0.278750491540826","0.405894351148416","5"
"Never","1992","vocational + Abi","Female","68","0.340084888969794","0.268661172768858","0.411508605170729","5"
"Never","1992","higher vocational","Male","257","0.502348201232799","0.457895805574108","0.54680059689149","5"
"Rarely","1992","in school","Male","9","","","","4"
"Rarely","1992","in school","Female","20","","","","4"
"Rarely","1992","inadequately","Male","16","","","","4"
"Rarely","1992","inadequately","Female","27","","","","4"
"Rarely","1992","general elemantary","Male","157","0.151125056842558","0.128456238448203","0.173793875236913","4"
"Rarely","1992","general elemantary","Female","195","0.0959861936140581","0.082324665497854","0.109647721730262","4"
"Rarely","1992","middle vocational","Male","601","0.172771769369577","0.160041855823826","0.185501682915328","4"
