"ple0008","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Poor","2007","Rhineland-Palatinate,Saarland","direct migration background","5","","",""
"Poor","2007","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Poor","2007","Baden-Württemberg","no migration background","57","0.028855712285154","0.0211985203701656","0.0365129042001423"
"Poor","2007","Baden-Württemberg","direct migration background","26","","",""
"Poor","2007","Baden-Württemberg","indirect migration background","1","","",""
"Poor","2007","Bavaria","no migration background","89","0.0420601801532779","0.0342137857958391","0.0499065745107167"
"Poor","2007","Bavaria","direct migration background","18","","",""
"Poor","2007","Bavaria","indirect migration background","4","","",""
"Poor","2007","Berlin","no migration background","33","0.0606784658098888","0.0425604927634694","0.0787964388563082"
"Poor","2007","Berlin","direct migration background","3","","",""
"Poor","2007","Berlin","indirect migration background","1","","",""
"Poor","2007","Brandenburg","no migration background","36","0.048993730254659","0.0343965022565206","0.0635909582527973"
"Poor","2007","Brandenburg","direct migration background","1","","",""
"Poor","2007","Brandenburg","indirect migration background","","","",""
"Poor","2007","Mecklenburg-Western Pomerania","no migration background","10","","",""
"Poor","2007","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Poor","2007","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Poor","2007","Saxony","no migration background","60","0.0520465815420407","0.0407110553599019","0.0633821077241795"
"Poor","2007","Saxony","direct migration background","1","","",""
"Poor","2007","Saxony","indirect migration background","1","","",""
"Poor","2007","Saxony-Anhalt","no migration background","42","0.0571431837554696","0.0414928059547666","0.0727935615561727"
"Poor","2007","Saxony-Anhalt","direct migration background","2","","",""
"Poor","2007","Saxony-Anhalt","indirect migration background","","","",""
"Poor","2007","Thuringia","no migration background","28","","",""
"Poor","2007","Thuringia","direct migration background","1","","",""
"Poor","2007","Thuringia","indirect migration background","","","",""
"Very good","2008","Schleswig-Holstein","no migration background","31","0.0903496489884769","0.0652963697470735","0.11540292822988"
"Very good","2008","Schleswig-Holstein","direct migration background","3","","",""
"Very good","2008","Schleswig-Holstein","indirect migration background","4","","",""
"Very good","2008","Hamburg","no migration background","22","","",""
"Very good","2008","Hamburg","direct migration background","3","","",""
"Very good","2008","Hamburg","indirect migration background","2","","",""
"Very good","2008","Lower Saxony","no migration background","120","0.0675413452468304","0.0550680115909605","0.0800146789027003"
"Very good","2008","Lower Saxony","direct migration background","12","","",""
"Very good","2008","Lower Saxony","indirect migration background","7","","",""
"Very good","2008","Bremen","no migration background","19","","",""
"Very good","2008","Bremen","direct migration background","","","",""
"Very good","2008","Bremen","indirect migration background","1","","",""
"Very good","2008","North Rhine-Westphalia","no migration background","237","0.0696760582843991","0.0608698931749127","0.0784822233938854"
"Very good","2008","North Rhine-Westphalia","direct migration background","34","0.072716620268345","0.0502461330539415","0.0951871074827485"
"Very good","2008","North Rhine-Westphalia","indirect migration background","36","0.161372521132425","0.112199352156893","0.210545690107957"
"Very good","2008","Hesse","no migration background","97","0.0869976462359337","0.0700792501355417","0.103916042336326"
"Very good","2008","Hesse","direct migration background","13","","",""
"Very good","2008","Hesse","indirect migration background","12","","",""
"Very good","2008","Rhineland-Palatinate,Saarland","no migration background","68","0.0794773721040013","0.0619035438178953","0.0970512003901073"
"Very good","2008","Rhineland-Palatinate,Saarland","direct migration background","13","","",""
"Very good","2008","Rhineland-Palatinate,Saarland","indirect migration background","8","","",""
"Very good","2008","Baden-Württemberg","no migration background","194","0.113062157938369","0.0982635658665029","0.127860750010236"
"Very good","2008","Baden-Württemberg","direct migration background","43","0.105326763028542","0.0766111942665341","0.13404233179055"
"Very good","2008","Baden-Württemberg","indirect migration background","54","0.221868867449354","0.1608291283207","0.282908606578008"
"Very good","2008","Bavaria","no migration background","226","0.082386767898393","0.0712535550223281","0.0935199807744579"
"Very good","2008","Bavaria","direct migration background","28","","",""
"Very good","2008","Bavaria","indirect migration background","24","","",""
"Very good","2008","Berlin","no migration background","49","0.0573476137436966","0.039418232855904","0.0752769946314891"
"Very good","2008","Berlin","direct migration background","8","","",""
"Very good","2008","Berlin","indirect migration background","4","","",""
"Very good","2008","Brandenburg","no migration background","51","0.0652486704164357","0.048167241525026","0.0823300993078454"
"Very good","2008","Brandenburg","direct migration background","1","","",""
"Very good","2008","Brandenburg","indirect migration background","4","","",""
"Very good","2008","Mecklenburg-Western Pomerania","no migration background","29","","",""
"Very good","2008","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Very good","2008","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Very good","2008","Saxony","no migration background","104","0.093508257710028","0.0782683971673841","0.108748118252672"
"Very good","2008","Saxony","direct migration background","","","",""
"Very good","2008","Saxony","indirect migration background","1","","",""
"Very good","2008","Saxony-Anhalt","no migration background","65","0.0838125213904014","0.064586329418765","0.103038713362038"
"Very good","2008","Saxony-Anhalt","direct migration background","","","",""
"Very good","2008","Saxony-Anhalt","indirect migration background","","","",""
"Very good","2008","Thuringia","no migration background","71","0.0910458345405397","0.0717406210781127","0.110351048002967"
"Very good","2008","Thuringia","direct migration background","","","",""
"Very good","2008","Thuringia","indirect migration background","1","","",""
"Good","2008","Schleswig-Holstein","no migration background","213","0.385012182421148","0.342488135305373","0.427536229536923"
"Good","2008","Schleswig-Holstein","direct migration background","17","","",""
"Good","2008","Schleswig-Holstein","indirect migration background","","","",""
"Good","2008","Hamburg","no migration background","124","0.430552248525028","0.369538500738852","0.491565996311203"
"Good","2008","Hamburg","direct migration background","8","","",""
"Good","2008","Hamburg","indirect migration background","4","","",""
"Good","2008","Lower Saxony","no migration background","610","0.380707031056355","0.356573191687066","0.404840870425644"
"Good","2008","Lower Saxony","direct migration background","65","0.419157707661126","0.339930782607688","0.498384632714564"
"Good","2008","Lower Saxony","indirect migration background","29","","",""
"Good","2008","Bremen","no migration background","52","0.235227239570175","0.161169094524688","0.309285384615663"
"Good","2008","Bremen","direct migration background","4","","",""
"Good","2008","Bremen","indirect migration background","1","","",""
"Good","2008","North Rhine-Westphalia","no migration background","1270","0.375154819910934","0.358408498760745","0.391901141061123"
"Good","2008","North Rhine-Westphalia","direct migration background","196","0.351028643854444","0.309726418602258","0.39233086910663"
"Good","2008","North Rhine-Westphalia","indirect migration background","108","0.405467764864328","0.33983892443403","0.471096605294627"
"Good","2008","Hesse","no migration background","400","0.346980221330731","0.318405301789096","0.375555140872366"
"Good","2008","Hesse","direct migration background","63","0.319683040329414","0.252115518062468","0.38725056259636"
"Good","2008","Hesse","indirect migration background","35","0.46686706009759","0.348287998389489","0.585446121805692"
"Good","2008","Rhineland-Palatinate,Saarland","no migration background","390","0.388989570712563","0.357314274474856","0.420664866950271"
"Good","2008","Rhineland-Palatinate,Saarland","direct migration background","50","0.306717603077475","0.230332527862705","0.383102678292245"
"Good","2008","Rhineland-Palatinate,Saarland","indirect migration background","24","","",""
"Good","2008","Baden-Württemberg","no migration background","700","0.371544344438462","0.348962582836182","0.394126106040743"
"Good","2008","Baden-Württemberg","direct migration background","167","0.368078419374689","0.322963768372538","0.413193070376841"
