"pli0089","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2016","Employed","in school","","","","","2"
"Min 1x per week","2016","Employed","inadequately","","","","","2"
"Min 1x per week","2016","Employed","general elemantary","","","","","2"
"Min 1x per week","2016","Employed","middle vocational","","","","","2"
"Min 1x per week","2016","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2016","Employed","higher vocational","","","","","2"
"Min 1x per week","2016","Employed","higher education","","","","","2"
"Never","2016","Not Employed","in school","","","","","5"
"Never","2016","Not Employed","inadequately","","","","","5"
"Never","2016","Not Employed","general elemantary","","","","","5"
"Never","2016","Not Employed","middle vocational","","","","","5"
"Never","2016","Not Employed","vocational + Abi","","","","","5"
"Never","2016","Not Employed","higher vocational","","","","","5"
"Never","2016","Not Employed","higher education","","","","","5"
"Never","2016","Employed","in school","","","","","5"
"Never","2016","Employed","inadequately","","","","","5"
"Never","2016","Employed","general elemantary","","","","","5"
"Never","2016","Employed","middle vocational","","","","","5"
"Never","2016","Employed","vocational + Abi","","","","","5"
"Never","2016","Employed","higher vocational","","","","","5"
"Never","2016","Employed","higher education","","","","","5"
"Rarely","2016","Not Employed","in school","","","","","4"
"Rarely","2016","Not Employed","inadequately","","","","","4"
"Rarely","2016","Not Employed","general elemantary","","","","","4"
"Rarely","2016","Not Employed","middle vocational","","","","","4"
"Rarely","2016","Not Employed","vocational + Abi","","","","","4"
"Rarely","2016","Not Employed","higher vocational","","","","","4"
"Rarely","2016","Not Employed","higher education","","","","","4"
"Rarely","2016","Employed","in school","","","","","4"
"Rarely","2016","Employed","inadequately","","","","","4"
"Rarely","2016","Employed","general elemantary","","","","","4"
"Rarely","2016","Employed","middle vocational","","","","","4"
"Rarely","2016","Employed","vocational + Abi","","","","","4"
"Rarely","2016","Employed","higher vocational","","","","","4"
"Rarely","2016","Employed","higher education","","","","","4"
"Daily","2017","Not Employed","middle vocational","10","","","","1"
"Daily","2017","Not Employed","vocational + Abi","1","","","","1"
"Daily","2017","Not Employed","higher vocational","","","","","1"
"Daily","2017","Not Employed","higher education","7","","","","1"
"Daily","2017","Employed","in school","","","","","1"
"Daily","2017","Employed","inadequately","","","","","1"
"Daily","2017","Employed","general elemantary","","","","","1"
"Daily","2017","Employed","middle vocational","1","","","","1"
"Daily","2017","Employed","vocational + Abi","","","","","1"
"Daily","2017","Employed","higher vocational","","","","","1"
"Daily","2017","Employed","higher education","2","","","","1"
"Daily","2017","Not Employed","in school","1","","","","1"
"Daily","2017","Not Employed","inadequately","15","","","","1"
"Daily","2017","Not Employed","general elemantary","13","","","","1"
"Min 1x per month","2017","Not Employed","middle vocational","48","0.0532269171894818","0.0380006494893202","0.0684531848896434","3"
"Min 1x per month","2017","Not Employed","vocational + Abi","5","","","","3"
"Min 1x per month","2017","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2017","Not Employed","higher education","52","0.0644544597513786","0.0481745749516412","0.0807343445511161","3"
"Min 1x per month","2017","Employed","in school","","","","","3"
"Min 1x per month","2017","Employed","inadequately","4","","","","3"
"Min 1x per month","2017","Employed","general elemantary","9","","","","3"
"Min 1x per month","2017","Employed","middle vocational","7","","","","3"
"Min 1x per month","2017","Employed","vocational + Abi","1","","","","3"
"Min 1x per month","2017","Not Employed","in school","1","","","","3"
"Min 1x per month","2017","Not Employed","inadequately","93","0.0606785627160783","0.0504652499589251","0.0708918754732314","3"
"Min 1x per month","2017","Not Employed","general elemantary","64","0.0699380642100182","0.0544152145317029","0.0854609138883336","3"
"Min 1x per month","2017","Employed","higher vocational","","","","","3"
"Min 1x per month","2017","Employed","higher education","6","","","","3"
"Min 1x per week","2017","Not Employed","middle vocational","50","0.064110862337523","0.0474965310543712","0.0807251936206748","2"
"Min 1x per week","2017","Not Employed","vocational + Abi","4","","","","2"
"Min 1x per week","2017","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2017","Not Employed","higher education","48","0.0396921982225241","0.026748744387157","0.0526356520578911","2"
"Min 1x per week","2017","Employed","in school","","","","","2"
"Min 1x per week","2017","Employed","inadequately","6","","","","2"
"Min 1x per week","2017","Employed","general elemantary","3","","","","2"
"Min 1x per week","2017","Employed","middle vocational","6","","","","2"
"Min 1x per week","2017","Employed","vocational + Abi","2","","","","2"
"Min 1x per week","2017","Employed","higher vocational","","","","","2"
"Min 1x per week","2017","Employed","higher education","5","","","","2"
"Min 1x per week","2017","Not Employed","in school","3","","","","2"
"Min 1x per week","2017","Not Employed","inadequately","109","0.0647415508621496","0.0542146813116534","0.0752684204126458","2"
"Min 1x per week","2017","Not Employed","general elemantary","66","0.0805635696248815","0.063998665865794","0.0971284733839691","2"
"Never","2017","Not Employed","in school","13","","","","5"
"Never","2017","Not Employed","inadequately","1652","0.755938785259264","0.737563479675013","0.774314090843516","5"
"Never","2017","Not Employed","general elemantary","726","0.668316834913188","0.63966109492369","0.696972574902685","5"
"Never","2017","Not Employed","middle vocational","590","0.682359617080348","0.650781999048509","0.713937235112188","5"
"Never","2017","Not Employed","vocational + Abi","90","0.710339991205129","0.631137248497618","0.78954273391264","5"
"Never","2017","Not Employed","higher vocational","","","","","5"
"Never","2017","Not Employed","higher education","600","0.675508967114305","0.644469855410318","0.706548078818292","5"
"Never","2017","Employed","in school","","","","","5"
"Never","2017","Employed","inadequately","25","","","","5"
"Never","2017","Employed","general elemantary","26","","","","5"
"Never","2017","Employed","middle vocational","30","0.546404519647895","0.413621447690562","0.679187591605229","5"
"Never","2017","Employed","vocational + Abi","4","","","","5"
"Never","2017","Employed","higher vocational","","","","","5"
"Never","2017","Employed","higher education","24","","","","5"
"Rarely","2017","Not Employed","in school","4","","","","4"
"Rarely","2017","Not Employed","inadequately","230","0.111726880799914","0.0982498578248347","0.125203903774993","4"
"Rarely","2017","Not Employed","general elemantary","168","0.165597169559322","0.142972978909921","0.188221360208723","4"
"Rarely","2017","Not Employed","middle vocational","137","0.189425342675752","0.162847458482948","0.216003226868556","4"
"Rarely","2017","Not Employed","vocational + Abi","26","","","","4"
"Rarely","2017","Not Employed","higher vocational","","","","","4"
"Rarely","2017","Not Employed","higher education","167","0.21319453835955","0.186041771228291","0.240347305490808","4"
"Rarely","2017","Employed","in school","","","","","4"
"Rarely","2017","Employed","inadequately","18","","","","4"
"Rarely","2017","Employed","general elemantary","12","","","","4"
"Rarely","2017","Employed","middle vocational","10","","","","4"
"Rarely","2017","Employed","vocational + Abi","1","","","","4"
"Rarely","2017","Employed","higher vocational","","","","","4"
"Rarely","2017","Employed","higher education","18","","","","4"
"Daily","2018","Not Employed","in school","","","","","1"
"Daily","2018","Not Employed","inadequately","12","","","","1"
"Daily","2018","Not Employed","general elemantary","8","","","","1"
"Daily","2018","Not Employed","middle vocational","6","","","","1"
"Daily","2018","Not Employed","vocational + Abi","1","","","","1"
"Daily","2018","Not Employed","higher vocational","","","","","1"
"Daily","2018","Not Employed","higher education","4","","","","1"
"Daily","2018","Employed","in school","","","","","1"
"Daily","2018","Employed","inadequately","3","","","","1"
"Daily","2018","Employed","general elemantary","1","","","","1"
"Daily","2018","Employed","middle vocational","","","","","1"
"Daily","2018","Employed","vocational + Abi","","","","","1"
"Daily","2018","Employed","higher vocational","","","","","1"
"Daily","2018","Employed","higher education","","","","","1"
"Min 1x per month","2018","Not Employed","in school","1","","","","3"
"Min 1x per month","2018","Not Employed","inadequately","91","0.0802731259691589","0.0654970865342297","0.0950491654040881","3"
"Min 1x per month","2018","Not Employed","general elemantary","54","0.115987775872143","0.0909835702379636","0.140991981506322","3"
"Min 1x per month","2018","Not Employed","middle vocational","47","0.0710991194460698","0.0496605723068523","0.0925376665852873","3"
"Min 1x per month","2018","Not Employed","vocational + Abi","9","","","","3"
"Min 1x per month","2018","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2018","Not Employed","higher education","48","0.0958265349808944","0.071447144209575","0.120205925752214","3"
"Min 1x per month","2018","Employed","in school","","","","","3"
"Min 1x per month","2018","Employed","inadequately","25","","","","3"
"Min 1x per month","2018","Employed","general elemantary","13","","","","3"
"Min 1x per month","2018","Employed","middle vocational","13","","","","3"
"Min 1x per month","2018","Employed","vocational + Abi","2","","","","3"
"Min 1x per month","2018","Employed","higher vocational","","","","","3"
"Min 1x per month","2018","Employed","higher education","12","","","","3"
"Min 1x per week","2018","Not Employed","in school","1","","","","2"
"Min 1x per week","2018","Not Employed","inadequately","93","0.0938379755871357","0.0779804376401915","0.10969551353408","2"
"Min 1x per week","2018","Not Employed","general elemantary","54","0.0804164302470066","0.0591817457291082","0.101651114764905","2"
"Min 1x per week","2018","Not Employed","middle vocational","41","0.0778498621220397","0.05549827874575","0.100201445498329","2"
"Min 1x per week","2018","Not Employed","vocational + Abi","4","","","","2"
"Min 1x per week","2018","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2018","Not Employed","higher education","50","0.0994922726330356","0.0747013622680394","0.124283182998032","2"
"Min 1x per week","2018","Employed","in school","","","","","2"
"Min 1x per week","2018","Employed","inadequately","17","","","","2"
"Min 1x per week","2018","Employed","general elemantary","11","","","","2"
"Min 1x per week","2018","Employed","middle vocational","6","","","","2"
"Min 1x per week","2018","Employed","vocational + Abi","2","","","","2"
"Min 1x per week","2018","Employed","higher vocational","","","","","2"
"Min 1x per week","2018","Employed","higher education","6","","","","2"
"Never","2018","Not Employed","in school","2","","","","5"
"Never","2018","Not Employed","inadequately","894","0.648367467144531","0.622401850098108","0.674333084190953","5"
"Never","2018","Not Employed","general elemantary","388","0.576770595861984","0.538190145889857","0.615351045834112","5"
"Never","2018","Not Employed","middle vocational","358","0.632032365198803","0.591802088285467","0.67226264211214","5"
"Never","2018","Not Employed","vocational + Abi","46","0.760002994551957","0.662032066024476","0.857973923079438","5"
"Never","2018","Not Employed","higher vocational","","","","","5"
"Never","2018","Not Employed","higher education","330","0.554570262657998","0.51340584553341","0.595734679782587","5"
"Never","2018","Employed","in school","","","","","5"
"Never","2018","Employed","inadequately","71","0.428070538211776","0.348887645145117","0.507253431278435","5"
"Never","2018","Employed","general elemantary","64","0.516182173045898","0.422793504748452","0.609570841343344","5"
"Never","2018","Employed","middle vocational","50","0.460449051371652","0.365563042430761","0.555335060312542","5"
"Never","2018","Employed","vocational + Abi","8","","","","5"
"Never","2018","Employed","higher vocational","","","","","5"
"Never","2018","Employed","higher education","56","0.453543294842406","0.355477455746242","0.55160913393857","5"
"Rarely","2018","Not Employed","in school","1","","","","4"
"Rarely","2018","Not Employed","inadequately","209","0.167778662368849","0.147458306819681","0.188099017918016","4"
"Rarely","2018","Not Employed","general elemantary","126","0.220453294275062","0.18808221472135","0.252824373828773","4"
"Rarely","2018","Not Employed","middle vocational","100","0.211181692512166","0.177133412650667","0.245229972373665","4"
"Rarely","2018","Not Employed","vocational + Abi","13","","","","4"
"Rarely","2018","Not Employed","higher vocational","","","","","4"
"Rarely","2018","Not Employed","higher education","128","0.236284639993528","0.201101257844284","0.271468022142771","4"
"Rarely","2018","Employed","in school","","","","","4"
"Rarely","2018","Employed","inadequately","34","0.285741565917567","0.213445134584986","0.358037997250148","4"
"Rarely","2018","Employed","general elemantary","21","","","","4"
"Rarely","2018","Employed","middle vocational","37","0.364824355732258","0.273184586079453","0.456464125385064","4"
"Rarely","2018","Employed","vocational + Abi","1","","","","4"
"Rarely","2018","Employed","higher vocational","","","","","4"
"Rarely","2018","Employed","higher education","25","","","","4"
"Daily","2019","Not Employed","higher vocational","","","","","1"
"Daily","2019","Not Employed","higher education","11","","","","1"
"Daily","2019","Employed","in school","","","","","1"
"Daily","2019","Employed","inadequately","6","","","","1"
"Daily","2019","Employed","general elemantary","3","","","","1"
"Daily","2019","Employed","middle vocational","16","","","","1"
"Daily","2019","Employed","vocational + Abi","5","","","","1"
"Daily","2019","Employed","higher vocational","","","","","1"
"Daily","2019","Not Employed","in school","2","","","","1"
"Daily","2019","Not Employed","inadequately","8","","","","1"
"Daily","2019","Not Employed","general elemantary","8","","","","1"
"Daily","2019","Not Employed","middle vocational","15","","","","1"
"Daily","2019","Not Employed","vocational + Abi","1","","","","1"
"Daily","2019","Employed","higher education","4","","","","1"
"Min 1x per month","2019","Not Employed","in school","39","0.196441445071262","0.148424387725637","0.244458502416887","3"
"Min 1x per month","2019","Not Employed","inadequately","79","0.0496982926463849","0.0379164888383897","0.0614800964543802","3"
"Min 1x per month","2019","Not Employed","general elemantary","84","0.0379524544282762","0.0286988838017028","0.0472060250548496","3"
"Min 1x per month","2019","Not Employed","middle vocational","321","0.0704236146761103","0.0627149889676211","0.0781322403845995","3"
"Min 1x per month","2019","Not Employed","vocational + Abi","21","","","","3"
"Min 1x per month","2019","Not Employed","higher vocational","25","","","","3"
"Min 1x per month","2019","Not Employed","higher education","124","0.0662643484515262","0.0553954372782788","0.0771332596247736","3"
"Min 1x per month","2019","Employed","in school","15","","","","3"
"Min 1x per month","2019","Employed","inadequately","43","0.106069839238244","0.0774599724253081","0.13467970605118","3"
"Min 1x per month","2019","Employed","general elemantary","120","0.103567614761883","0.0880494157268652","0.119085813796902","3"
"Min 1x per month","2019","Employed","middle vocational","834","0.113878252078252","0.106659570159045","0.121096933997458","3"
"Min 1x per month","2019","Employed","vocational + Abi","230","0.141412483807913","0.125412849195035","0.15741211842079","3"
"Min 1x per month","2019","Employed","higher vocational","176","0.120425069048907","0.102281040143436","0.138569097954378","3"
"Min 1x per month","2019","Employed","higher education","751","0.123959049430282","0.115318127570054","0.13259997129051","3"
"Min 1x per week","2019","Not Employed","in school","23","","","","2"
"Min 1x per week","2019","Not Employed","inadequately","96","0.0455730823821348","0.0342663831792247","0.0568797815850449","2"
"Min 1x per week","2019","Not Employed","general elemantary","88","0.0315396120292979","0.0230759123131438","0.040003311745452","2"
"Min 1x per week","2019","Not Employed","middle vocational","206","0.039707608548963","0.0338244050426793","0.0455908120552467","2"
"Min 1x per week","2019","Not Employed","vocational + Abi","23","","","","2"
"Min 1x per week","2019","Not Employed","higher vocational","18","","","","2"
"Min 1x per week","2019","Not Employed","higher education","99","0.0302440618258783","0.0227608957242565","0.0377272279275001","2"
"Min 1x per week","2019","Employed","general elemantary","115","0.0757024120888747","0.0622304351612424","0.089174389016507","2"
"Min 1x per week","2019","Employed","middle vocational","546","0.0663351664331876","0.0606798328915879","0.0719904999747873","2"
"Min 1x per week","2019","Employed","vocational + Abi","129","0.0590150080506079","0.0481945290021802","0.0698354870990357","2"
"Min 1x per week","2019","Employed","higher vocational","107","0.0757787285844067","0.0610250440608872","0.0905324131079262","2"
"Min 1x per week","2019","Employed","in school","11","","","","2"
"Min 1x per week","2019","Employed","inadequately","35","0.0801406083860526","0.0549142171774338","0.105366999594671","2"
"Min 1x per week","2019","Employed","higher education","304","0.0416258804033085","0.0363885736690804","0.0468631871375366","2"
"Never","2019","Not Employed","in school","112","0.401173265660876","0.341937119076744","0.460409412245008","5"
"Never","2019","Not Employed","inadequately","932","0.799932015217772","0.778243709052208","0.821620321383336","5"
"Never","2019","Not Employed","general elemantary","1187","0.787444954744261","0.767632560851534","0.807257348636989","5"
"Never","2019","Not Employed","middle vocational","2709","0.660489338920337","0.646222266175674","0.674756411665","5"
"Never","2019","Not Employed","vocational + Abi","286","0.717429149590588","0.675069104398686","0.75978919478249","5"
"Never","2019","Not Employed","higher vocational","260","0.60918672219606","0.563014655475155","0.655358788916966","5"
"Never","2019","Not Employed","higher education","1253","0.661520615077178","0.640844358835507","0.68219687131885","5"
"Never","2019","Employed","in school","17","","","","5"
"Never","2019","Employed","inadequately","286","0.67120659087762","0.627559254726988","0.714853927028251","5"
"Never","2019","Employed","general elemantary","892","0.59651337019855","0.571527456991101","0.621499283405999","5"
"Never","2019","Employed","middle vocational","3684","0.495005637346588","0.483644046402754","0.506367228290422","5"
"Never","2019","Employed","vocational + Abi","773","0.441434051639495","0.418633568568834","0.464234534710157","5"
"Never","2019","Employed","higher vocational","469","0.405133293999461","0.377765004537895","0.432501583461027","5"
"Never","2019","Employed","higher education","2386","0.438723975844447","0.425712016871933","0.451735934816961","5"
"Rarely","2019","Not Employed","in school","87","0.306750461690262","0.251018077299586","0.362482846080939","4"
"Rarely","2019","Not Employed","inadequately","192","0.104107558342237","0.0875506454457513","0.120664471238722","4"
"Rarely","2019","Not Employed","general elemantary","271","0.138210344290089","0.121497050201231","0.154923638378948","4"
"Rarely","2019","Not Employed","middle vocational","981","0.227922432980054","0.215283824378261","0.240561041581847","4"
"Rarely","2019","Not Employed","vocational + Abi","103","0.220534701951194","0.181527923170435","0.259541480731952","4"
"Rarely","2019","Not Employed","higher vocational","126","0.309843659974444","0.266084951754992","0.353602368193896","4"
"Rarely","2019","Not Employed","higher education","525","0.239128410617815","0.220490150200198","0.257766671035432","4"
"Rarely","2019","Employed","in school","25","","","","4"
"Rarely","2019","Employed","inadequately","75","0.135835125550287","0.104002501908637","0.167667749191936","4"
"Rarely","2019","Employed","general elemantary","351","0.222034131640437","0.200867063699237","0.243201199581637","4"
"Rarely","2019","Employed","middle vocational","2359","0.321689945367596","0.311074855323506","0.332305035411687","4"
"Rarely","2019","Employed","higher vocational","484","0.398662908367225","0.371366797878992","0.425959018855457","4"
"Rarely","2019","Employed","higher education","2142","0.395278957575446","0.382458954079537","0.408098961071356","4"
"Rarely","2019","Employed","vocational + Abi","685","0.352633012359128","0.330694323813647","0.374571700904608","4"
