"pli0089","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","1998","Baden-Württemberg","West Germany","100","0.0564479151352215","0.0458070752794508","0.0670887549909922","2"
"Min 1x per week","1998","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","1998","Bavaria","West Germany","108","0.0475299141821401","0.0378630839443556","0.0571967444199245","2"
"Min 1x per week","1998","Bavaria","East Germany","","","","","2"
"Min 1x per week","1998","Berlin","West Germany","11","","","","2"
"Min 1x per week","1998","Berlin","East Germany","4","","","","2"
"Min 1x per week","1998","Brandenburg","West Germany","","","","","2"
"Min 1x per week","1998","Brandenburg","East Germany","12","","","","2"
"Min 1x per week","1998","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","1998","Mecklenburg-Western Pomerania","East Germany","13","","","","2"
"Min 1x per week","1998","Saxony","West Germany","","","","","2"
"Min 1x per week","1998","Saxony","East Germany","47","0.0350768909758807","0.0245665511088959","0.0455872308428656","2"
"Min 1x per week","1998","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","1998","Saxony-Anhalt","East Germany","35","0.0498172855307264","0.0335244603381034","0.0661101107233494","2"
"Min 1x per week","1998","Thuringia","West Germany","","","","","2"
"Min 1x per week","1998","Thuringia","East Germany","38","0.0472902079787689","0.0318926237864994","0.0626877921710385","2"
"Never","1998","Thuringia","East Germany","429","0.626258029645411","0.591162706142603","0.661353353148218","5"
"Never","1998","Thuringia","West Germany","","","","","5"
"Never","1998","Mecklenburg-Western Pomerania","East Germany","225","0.574427889033729","0.52597469246572","0.622881085601737","5"
"Never","1998","Saxony","West Germany","","","","","5"
"Never","1998","Saxony","East Germany","734","0.6656700023124","0.638718869422895","0.692621135201906","5"
"Never","1998","Saxony-Anhalt","West Germany","","","","","5"
"Never","1998","Saxony-Anhalt","East Germany","397","0.609326636886368","0.5727894768218","0.645863796950935","5"
"Never","1998","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","1998","Schleswig-Holstein","West Germany","182","0.501449341535894","0.448992328548341","0.553906354523447","5"
"Never","1998","Schleswig-Holstein","East Germany","","","","","5"
"Never","1998","North Rhine-Westphalia","West Germany","1579","0.5551063397796","0.536806764677202","0.573405914881998","5"
"Never","1998","Hamburg","West Germany","98","0.644277375651167","0.568667257808867","0.719887493493467","5"
"Never","1998","Hamburg","East Germany","","","","","5"
"Never","1998","Lower Saxony","West Germany","612","0.510159400502406","0.481840176312637","0.538478624692175","5"
"Never","1998","Lower Saxony","East Germany","","","","","5"
"Never","1998","Bremen","West Germany","57","0.638739513394367","0.544589537348406","0.732889489440328","5"
"Never","1998","Bremen","East Germany","","","","","5"
"Never","1998","North Rhine-Westphalia","East Germany","","","","","5"
"Never","1998","Hesse","West Germany","539","0.57651419944694","0.544960733525369","0.60806766536851","5"
"Never","1998","Hesse","East Germany","","","","","5"
"Never","1998","Rhineland-Palatinate,Saarland","West Germany","479","0.608230470338166","0.574488574471207","0.641972366205124","5"
"Never","1998","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","1998","Baden-Württemberg","West Germany","971","0.548743982259198","0.525800179352106","0.57168778516629","5"
"Never","1998","Baden-Württemberg","East Germany","","","","","5"
"Never","1998","Bavaria","West Germany","1046","0.585138630886004","0.562753698435141","0.607523563336867","5"
"Never","1998","Bavaria","East Germany","","","","","5"
"Never","1998","Berlin","West Germany","182","0.636146392251991","0.581338372314792","0.69095441218919","5"
"Never","1998","Berlin","East Germany","140","0.628687567232769","0.566516076616624","0.690859057848915","5"
"Never","1998","Brandenburg","West Germany","","","","","5"
"Never","1998","Brandenburg","East Germany","388","0.653245560257109","0.615842929727807","0.690648190786411","5"
"Rarely","1998","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","1998","Hesse","West Germany","265","0.291375768383494","0.262358444644814","0.320393092122175","4"
"Rarely","1998","Baden-Württemberg","East Germany","","","","","4"
"Rarely","1998","Bavaria","West Germany","560","0.302042403488999","0.28118196743487","0.322902839543128","4"
"Rarely","1998","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","1998","Hamburg","West Germany","36","0.22880899628703","0.162464445793623","0.295153546780437","4"
"Rarely","1998","Schleswig-Holstein","West Germany","109","0.324777597809091","0.275647024554643","0.373908171063538","4"
"Rarely","1998","Hamburg","East Germany","","","","","4"
"Rarely","1998","Lower Saxony","West Germany","406","0.344824958739566","0.31789851276309","0.371751404716042","4"
"Rarely","1998","North Rhine-Westphalia","West Germany","880","0.307271622324141","0.290282633920109","0.324260610728173","4"
"Rarely","1998","Hesse","East Germany","","","","","4"
"Rarely","1998","Rhineland-Palatinate,Saarland","West Germany","214","0.256626664165667","0.22643587636913","0.286817451962205","4"
"Rarely","1998","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","1998","Baden-Württemberg","West Germany","554","0.30563150366038","0.284391084735972","0.326871922584788","4"
"Rarely","1998","Lower Saxony","East Germany","","","","","4"
"Rarely","1998","Bremen","West Germany","29","","","","4"
"Rarely","1998","Bremen","East Germany","","","","","4"
"Rarely","1998","Thuringia","East Germany","205","0.245111160766937","0.213907201195581","0.276315120338293","4"
"Rarely","1998","Mecklenburg-Western Pomerania","East Germany","135","0.327589108993989","0.281595213690355","0.373583004297623","4"
"Rarely","1998","Saxony","West Germany","","","","","4"
"Rarely","1998","Saxony","East Germany","322","0.243363033207917","0.218848087133282","0.267877979282552","4"
"Rarely","1998","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","1998","Saxony-Anhalt","East Germany","205","0.260453839412016","0.22758753824325","0.293320140580781","4"
"Rarely","1998","Thuringia","West Germany","","","","","4"
"Rarely","1998","Bavaria","East Germany","","","","","4"
"Rarely","1998","Berlin","West Germany","81","0.262430857431352","0.212310858312782","0.312550856549922","4"
"Rarely","1998","Berlin","East Germany","79","0.3437252416576","0.282609559736801","0.404840923578398","4"
"Rarely","1998","Brandenburg","West Germany","","","","","4"
"Rarely","1998","Brandenburg","East Germany","185","0.269457146788451","0.234589663587589","0.304324629989313","4"
"Rarely","1998","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Daily","1999","Schleswig-Holstein","West Germany","","","","","1"
"Daily","1999","Schleswig-Holstein","East Germany","","","","","1"
"Daily","1999","Hamburg","West Germany","","","","","1"
"Daily","1999","Hamburg","East Germany","","","","","1"
"Daily","1999","Lower Saxony","West Germany","","","","","1"
"Daily","1999","Lower Saxony","East Germany","","","","","1"
"Daily","1999","Bremen","West Germany","","","","","1"
"Daily","1999","Bremen","East Germany","","","","","1"
"Daily","1999","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","1999","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","1999","Hesse","West Germany","","","","","1"
"Daily","1999","Hesse","East Germany","","","","","1"
"Daily","1999","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","1999","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","1999","Baden-Württemberg","West Germany","","","","","1"
"Daily","1999","Baden-Württemberg","East Germany","","","","","1"
"Daily","1999","Bavaria","West Germany","","","","","1"
"Daily","1999","Bavaria","East Germany","","","","","1"
"Daily","1999","Berlin","West Germany","","","","","1"
"Daily","1999","Berlin","East Germany","","","","","1"
"Daily","1999","Brandenburg","West Germany","","","","","1"
"Daily","1999","Brandenburg","East Germany","","","","","1"
"Daily","1999","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","1999","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","1999","Saxony","West Germany","","","","","1"
"Daily","1999","Saxony","East Germany","","","","","1"
"Daily","1999","Saxony-Anhalt","West Germany","","","","","1"
"Daily","1999","Saxony-Anhalt","East Germany","","","","","1"
"Daily","1999","Thuringia","West Germany","","","","","1"
"Daily","1999","Thuringia","East Germany","","","","","1"
"Min 1x per month","1999","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","1999","Hamburg","East Germany","","","","","3"
"Min 1x per month","1999","Hamburg","West Germany","","","","","3"
"Min 1x per month","1999","Schleswig-Holstein","West Germany","","","","","3"
"Min 1x per month","1999","Lower Saxony","West Germany","","","","","3"
"Min 1x per month","1999","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","1999","Bremen","West Germany","","","","","3"
"Min 1x per month","1999","Bremen","East Germany","","","","","3"
"Min 1x per month","1999","North Rhine-Westphalia","West Germany","","","","","3"
"Min 1x per month","1999","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","1999","Hesse","West Germany","","","","","3"
"Min 1x per month","1999","Hesse","East Germany","","","","","3"
"Min 1x per month","1999","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Min 1x per month","1999","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","1999","Baden-Württemberg","West Germany","","","","","3"
"Min 1x per month","1999","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","1999","Bavaria","West Germany","","","","","3"
"Min 1x per month","1999","Bavaria","East Germany","","","","","3"
"Min 1x per month","1999","Berlin","West Germany","","","","","3"
"Min 1x per month","1999","Berlin","East Germany","","","","","3"
"Min 1x per month","1999","Brandenburg","West Germany","","","","","3"
"Min 1x per month","1999","Brandenburg","East Germany","","","","","3"
"Min 1x per month","1999","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","1999","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Min 1x per month","1999","Saxony","West Germany","","","","","3"
"Min 1x per month","1999","Saxony","East Germany","","","","","3"
"Min 1x per month","1999","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","1999","Saxony-Anhalt","East Germany","","","","","3"
"Min 1x per month","1999","Thuringia","West Germany","","","","","3"
"Min 1x per month","1999","Thuringia","East Germany","","","","","3"
"Min 1x per week","1999","Hesse","West Germany","","","","","2"
"Min 1x per week","1999","Schleswig-Holstein","West Germany","","","","","2"
"Min 1x per week","1999","Hesse","East Germany","","","","","2"
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Min 1x per week","1999","Bremen","West Germany","","","","","2"
"Min 1x per week","1999","Hamburg","West Germany","","","","","2"
"Min 1x per week","1999","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","1999","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","1999","Hamburg","East Germany","","","","","2"
"Min 1x per week","1999","Lower Saxony","West Germany","","","","","2"
"Min 1x per week","1999","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","1999","Bremen","East Germany","","","","","2"
"Min 1x per week","1999","North Rhine-Westphalia","West Germany","","","","","2"
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","1999","Baden-Württemberg","West Germany","","","","","2"
"Min 1x per week","1999","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","1999","Bavaria","West Germany","","","","","2"
"Min 1x per week","1999","Bavaria","East Germany","","","","","2"
"Min 1x per week","1999","Berlin","West Germany","","","","","2"
"Min 1x per week","1999","Berlin","East Germany","","","","","2"
"Min 1x per week","1999","Brandenburg","West Germany","","","","","2"
"Min 1x per week","1999","Brandenburg","East Germany","","","","","2"
"Min 1x per week","1999","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","1999","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Min 1x per week","1999","Saxony","West Germany","","","","","2"
"Min 1x per week","1999","Saxony","East Germany","","","","","2"
"Min 1x per week","1999","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","1999","Saxony-Anhalt","East Germany","","","","","2"
"Min 1x per week","1999","Thuringia","West Germany","","","","","2"
"Min 1x per week","1999","Thuringia","East Germany","","","","","2"
"Never","1999","Schleswig-Holstein","East Germany","","","","","5"
"Never","1999","Schleswig-Holstein","West Germany","","","","","5"
"Never","1999","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","1999","Mecklenburg-Western Pomerania","East Germany","","","","","5"
"Never","1999","Saxony","West Germany","","","","","5"
"Never","1999","Saxony","East Germany","","","","","5"
"Never","1999","Saxony-Anhalt","West Germany","","","","","5"
"Never","1999","Saxony-Anhalt","East Germany","","","","","5"
"Never","1999","Thuringia","West Germany","","","","","5"
"Never","1999","Thuringia","East Germany","","","","","5"
"Never","1999","Hamburg","West Germany","","","","","5"
"Never","1999","Hamburg","East Germany","","","","","5"
"Never","1999","Lower Saxony","West Germany","","","","","5"
"Never","1999","Lower Saxony","East Germany","","","","","5"
"Never","1999","Bremen","West Germany","","","","","5"
"Never","1999","Bremen","East Germany","","","","","5"
"Never","1999","North Rhine-Westphalia","West Germany","","","","","5"
"Never","1999","North Rhine-Westphalia","East Germany","","","","","5"
