"pli0089","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Rarely","1995","Bavaria","Couple + C. LE and GT 16","52","0.376011960850176","0.299756455340585","0.452267466359766"
"Rarely","1995","Berlin","1-pers.-HH","21","","",""
"Rarely","1995","Berlin","(Married) couple without C. ","29","","",""
"Rarely","1995","Berlin","Single parent ","10","","",""
"Rarely","1995","Berlin","Couple + C. LE 16 ","42","0.27996702328648","0.208590411153696","0.351343635419265"
"Rarely","1995","Berlin","Couple + C. GT 16 ","15","","",""
"Rarely","1995","Berlin","Couple + C. LE and GT 16","9","","",""
"Rarely","1995","Brandenburg","1-pers.-HH","7","","",""
"Rarely","1995","Brandenburg","(Married) couple without C. ","34","0.223245480145941","0.158314377279703","0.288176583012179"
"Rarely","1995","Brandenburg","Single parent ","12","","",""
"Rarely","1995","Brandenburg","Couple + C. LE 16 ","29","","",""
"Rarely","1995","Brandenburg","Couple + C. GT 16 ","36","0.326383889692412","0.238359011736885","0.41440876764794"
"Rarely","1995","Brandenburg","Couple + C. LE and GT 16","28","","",""
"Rarely","1995","Mecklenburg-Western Pomerania","1-pers.-HH","7","","",""
"Rarely","1995","Mecklenburg-Western Pomerania","(Married) couple without C. ","27","","",""
"Rarely","1995","Mecklenburg-Western Pomerania","Single parent ","4","","",""
"Rarely","1995","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","20","","",""
"Rarely","1995","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","37","0.354411140010499","0.258726071849969","0.450096208171028"
"Rarely","1995","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","11","","",""
"Rarely","1995","Saxony","1-pers.-HH","16","","",""
"Rarely","1995","Saxony","(Married) couple without C. ","66","0.18328891516821","0.141029597491771","0.22554823284465"
"Rarely","1995","Saxony","Single parent ","8","","",""
"Rarely","1995","Saxony","Couple + C. LE 16 ","78","0.282604980339744","0.228897436305219","0.336312524374269"
"Rarely","1995","Saxony","Couple + C. GT 16 ","70","0.343722643030198","0.276366193161849","0.411079092898547"
"Rarely","1995","Saxony","Couple + C. LE and GT 16","33","0.280307734134755","0.197125603950257","0.363489864319253"
"Rarely","1995","Saxony-Anhalt","1-pers.-HH","7","","",""
"Rarely","1995","Saxony-Anhalt","(Married) couple without C. ","42","0.216169525878366","0.157639381198509","0.274699670558222"
"Rarely","1995","Saxony-Anhalt","Single parent ","6","","",""
"Rarely","1995","Saxony-Anhalt","Couple + C. LE 16 ","44","0.24660702533481","0.179818538363166","0.313395512306454"
"Rarely","1995","Saxony-Anhalt","Couple + C. GT 16 ","47","0.298225242337222","0.224521709597859","0.371928775076585"
"Rarely","1995","Saxony-Anhalt","Couple + C. LE and GT 16","30","0.417259265513104","0.302560273896174","0.531958257130033"
"Rarely","1995","Thuringia","1-pers.-HH","9","","",""
"Rarely","1995","Thuringia","(Married) couple without C. ","41","0.232266731831699","0.163534131514518","0.30099933214888"
"Rarely","1995","Thuringia","Single parent ","6","","",""
"Rarely","1995","Thuringia","Couple + C. LE 16 ","57","0.306594027108652","0.236872147874953","0.376315906342351"
"Rarely","1995","Thuringia","Couple + C. GT 16 ","38","0.230228369713998","0.158950278412592","0.301506461015403"
"Rarely","1995","Thuringia","Couple + C. LE and GT 16","25","","",""
"Never","1995","Schleswig-Holstein","1-pers.-HH","19","","",""
"Never","1995","Schleswig-Holstein","(Married) couple without C. ","63","0.658794920951725","0.559736906245101","0.757852935658349"
"Never","1995","Schleswig-Holstein","Single parent ","7","","",""
"Never","1995","Schleswig-Holstein","Couple + C. LE 16 ","39","0.517860689479215","0.397310230814285","0.638411148144145"
"Never","1995","Schleswig-Holstein","Couple + C. GT 16 ","17","","",""
"Never","1995","Schleswig-Holstein","Couple + C. LE and GT 16","11","","",""
"Never","1995","Hamburg","1-pers.-HH","26","","",""
"Never","1995","Hamburg","(Married) couple without C. ","28","","",""
"Never","1995","Hamburg","Single parent ","2","","",""
"Never","1995","Hamburg","Couple + C. LE 16 ","12","","",""
"Never","1995","Hamburg","Couple + C. GT 16 ","8","","",""
"Never","1995","Hamburg","Couple + C. LE and GT 16","5","","",""
"Never","1995","Lower Saxony","1-pers.-HH","71","0.639455235792795","0.55131375635759","0.727596715227999"
"Never","1995","Lower Saxony","(Married) couple without C. ","176","0.619219005380609","0.563901573950466","0.674536436810752"
"Never","1995","Lower Saxony","Single parent ","23","","",""
"Never","1995","Lower Saxony","Couple + C. LE 16 ","129","0.490222504055534","0.427625723023618","0.552819285087451"
"Never","1995","Lower Saxony","Couple + C. GT 16 ","98","0.566557675292057","0.49534138600184","0.637773964582275"
"Never","1995","Lower Saxony","Couple + C. LE and GT 16","34","0.423199894068549","0.305769890099084","0.540629898038014"
"Never","1995","Bremen","1-pers.-HH","19","","",""
"Never","1995","Bremen","(Married) couple without C. ","25","","",""
"Never","1995","Bremen","Single parent ","","","",""
"Never","1995","Bremen","Couple + C. LE 16 ","4","","",""
"Never","1995","Bremen","Couple + C. GT 16 ","7","","",""
"Never","1995","Bremen","Couple + C. LE and GT 16","1","","",""
"Never","1995","North Rhine-Westphalia","1-pers.-HH","196","0.698663586995944","0.646035628070558","0.751291545921329"
"Never","1995","North Rhine-Westphalia","(Married) couple without C. ","405","0.582910253034337","0.545292597313878","0.620527908754796"
"Never","1995","North Rhine-Westphalia","Single parent ","71","0.520020890544897","0.432086489135056","0.607955291954738"
"Never","1995","North Rhine-Westphalia","Couple + C. LE 16 ","342","0.500520748117699","0.461352811512477","0.539688684722921"
"Never","1995","North Rhine-Westphalia","Couple + C. GT 16 ","246","0.485614318341461","0.440573352173287","0.530655284509635"
"Never","1995","North Rhine-Westphalia","Couple + C. LE and GT 16","165","0.573249438321155","0.515108161799839","0.63139071484247"
"Never","1995","Hesse","1-pers.-HH","73","0.703652443249373","0.616721391529148","0.790583494969599"
"Never","1995","Hesse","(Married) couple without C. ","200","0.643079248804661","0.58895610809782","0.697202389511502"
"Never","1995","Hesse","Single parent ","23","","",""
"Never","1995","Hesse","Couple + C. LE 16 ","139","0.534077865613257","0.469469417279949","0.598686313946565"
"Never","1995","Hesse","Couple + C. GT 16 ","91","0.45955975225905","0.382579383259079","0.536540121259022"
"Never","1995","Hesse","Couple + C. LE and GT 16","31","0.425330365826086","0.303248787385798","0.547411944266374"
"Never","1995","Rhineland-Palatinate,Saarland","1-pers.-HH","53","0.862855413036635","0.77652943191866","0.949181394154611"
"Never","1995","Rhineland-Palatinate,Saarland","(Married) couple without C. ","128","0.715311849573615","0.649930338844835","0.780693360302395"
"Never","1995","Rhineland-Palatinate,Saarland","Single parent ","21","","",""
"Never","1995","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","101","0.568292662152856","0.494696662893519","0.641888661412192"
"Never","1995","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","79","0.521122395035259","0.439245341677525","0.602999448392993"
"Never","1995","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","23","","",""
"Never","1995","Baden-Württemberg","1-pers.-HH","120","0.755104194581355","0.692283034334176","0.817925354828534"
"Never","1995","Baden-Württemberg","(Married) couple without C. ","245","0.626510199562389","0.579457069349298","0.67356332977548"
"Never","1995","Baden-Württemberg","Single parent ","46","0.635411858323326","0.52720115440578","0.743622562240872"
"Never","1995","Baden-Württemberg","Couple + C. LE 16 ","220","0.502629249074744","0.454172928175346","0.551085569974141"
"Never","1995","Baden-Württemberg","Couple + C. GT 16 ","201","0.506809593152232","0.456342633753719","0.557276552550744"
"Never","1995","Baden-Württemberg","Couple + C. LE and GT 16","83","0.393444555106159","0.325909838021988","0.46097927219033"
"Never","1995","Bavaria","1-pers.-HH","132","0.691907710594615","0.628237409123887","0.755578012065343"
"Never","1995","Bavaria","(Married) couple without C. ","282","0.663331669771781","0.619125556753678","0.707537782789884"
"Never","1995","Bavaria","Single parent ","35","0.446975699752726","0.336640304883875","0.557311094621578"
"Never","1995","Bavaria","Couple + C. LE 16 ","241","0.578213755095262","0.529450757408751","0.626976752781772"
"Never","1995","Bavaria","Couple + C. GT 16 ","157","0.514299195996208","0.458752244343507","0.56984614764891"
"Never","1995","Bavaria","Couple + C. LE and GT 16","69","0.39028802133111","0.313492265919666","0.467083776742554"
"Never","1995","Berlin","1-pers.-HH","73","0.776738797225053","0.693867077161793","0.859610517288314"
"Never","1995","Berlin","(Married) couple without C. ","98","0.748045017754121","0.674263495173109","0.821826540335133"
"Never","1995","Berlin","Single parent ","28","","",""
"Never","1995","Berlin","Couple + C. LE 16 ","101","0.665375400147121","0.590362043457805","0.740388756836438"
"Never","1995","Berlin","Couple + C. GT 16 ","60","0.713646499135754","0.615802547751798","0.811490450519711"
"Never","1995","Berlin","Couple + C. LE and GT 16","10","","",""
"Never","1995","Brandenburg","1-pers.-HH","38","0.818099519339526","0.706621519667854","0.929577519011198"
"Never","1995","Brandenburg","(Married) couple without C. ","110","0.675073660744495","0.602045966574444","0.748101354914547"
"Never","1995","Brandenburg","Single parent ","28","","",""
"Never","1995","Brandenburg","Couple + C. LE 16 ","84","0.722502712046803","0.641712974052242","0.803292450041364"
"Never","1995","Brandenburg","Couple + C. GT 16 ","61","0.571826792232976","0.478935108207813","0.664718476258139"
"Never","1995","Brandenburg","Couple + C. LE and GT 16","40","0.541892394971221","0.429131701488767","0.654653088453674"
"Never","1995","Mecklenburg-Western Pomerania","1-pers.-HH","25","","",""
"Never","1995","Mecklenburg-Western Pomerania","(Married) couple without C. ","63","0.593107153944074","0.497771661663351","0.688442646224798"
"Never","1995","Mecklenburg-Western Pomerania","Single parent ","11","","",""
"Never","1995","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","73","0.70174635662631","0.610703644661434","0.792789068591187"
"Never","1995","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","48","0.520791672840296","0.420859192151139","0.620724153529454"
"Never","1995","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","28","","",""
"Never","1995","Saxony","1-pers.-HH","72","0.835105323946404","0.758862084936954","0.911348562955854"
"Never","1995","Saxony","(Married) couple without C. ","232","0.759111547238861","0.712404657823001","0.805818436654721"
"Never","1995","Saxony","Single parent ","31","0.58808850786532","0.447379317939283","0.728797697791357"
"Never","1995","Saxony","Couple + C. LE 16 ","168","0.629481122946154","0.571875784313929","0.687086461578378"
"Never","1995","Saxony","Couple + C. GT 16 ","106","0.576918077991818","0.506853144240243","0.646983011743393"
"Never","1995","Saxony","Couple + C. LE and GT 16","60","0.536603464981615","0.444252336410566","0.628954593552664"
"Never","1995","Saxony-Anhalt","1-pers.-HH","51","0.819660915378775","0.724722963110222","0.914598867647329"
"Never","1995","Saxony-Anhalt","(Married) couple without C. ","126","0.674027534883791","0.607377471291165","0.740677598476416"
"Never","1995","Saxony-Anhalt","Single parent ","13","","",""
"Never","1995","Saxony-Anhalt","Couple + C. LE 16 ","102","0.654217659853095","0.580520519587595","0.727914800118595"
"Never","1995","Saxony-Anhalt","Couple + C. GT 16 ","84","0.592203600521758","0.513031084139732","0.671376116903784"
"Never","1995","Saxony-Anhalt","Couple + C. LE and GT 16","30","0.403088091840191","0.288991145222723","0.517185038457659"
"Never","1995","Thuringia","1-pers.-HH","43","0.71730783423488","0.604304086464384","0.830311582005377"
"Never","1995","Thuringia","(Married) couple without C. ","93","0.684267226225677","0.608612373162631","0.759922079288724"
"Never","1995","Thuringia","Single parent ","15","","",""
"Never","1995","Thuringia","Couple + C. LE 16 ","88","0.545430408755539","0.47013589836116","0.620724919149918"
"Never","1995","Thuringia","Couple + C. GT 16 ","72","0.599932359770395","0.5169829026355","0.682881816905289"
"Never","1995","Thuringia","Couple + C. LE and GT 16","33","0.475461186885514","0.357627383642739","0.59329499012829"
"Daily","1996","Schleswig-Holstein","1-pers.-HH","","","",""
"Daily","1996","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Daily","1996","Schleswig-Holstein","Single parent ","","","",""
"Daily","1996","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Daily","1996","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Daily","1996","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Daily","1996","Hamburg","1-pers.-HH","","","",""
"Daily","1996","Hamburg","(Married) couple without C. ","","","",""
"Daily","1996","Hamburg","Single parent ","","","",""
"Daily","1996","Hamburg","Couple + C. LE 16 ","","","",""
"Daily","1996","Hamburg","Couple + C. GT 16 ","","","",""
"Daily","1996","Hamburg","Couple + C. LE and GT 16","","","",""
"Daily","1996","Lower Saxony","1-pers.-HH","","","",""
"Daily","1996","Lower Saxony","(Married) couple without C. ","","","",""
"Daily","1996","Lower Saxony","Single parent ","","","",""
"Daily","1996","Lower Saxony","Couple + C. LE 16 ","","","",""
"Daily","1996","Lower Saxony","Couple + C. GT 16 ","","","",""
"Daily","1996","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Daily","1996","Bremen","1-pers.-HH","","","",""
"Daily","1996","Bremen","(Married) couple without C. ","","","",""
"Daily","1996","Bremen","Single parent ","","","",""
"Daily","1996","Bremen","Couple + C. LE 16 ","","","",""
"Daily","1996","Bremen","Couple + C. GT 16 ","","","",""
"Daily","1996","Bremen","Couple + C. LE and GT 16","","","",""
"Daily","1996","North Rhine-Westphalia","1-pers.-HH","","","",""
"Daily","1996","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Daily","1996","North Rhine-Westphalia","Single parent ","","","",""
"Daily","1996","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Daily","1996","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Daily","1996","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Daily","1996","Hesse","1-pers.-HH","","","",""
"Daily","1996","Hesse","(Married) couple without C. ","","","",""
"Daily","1996","Hesse","Single parent ","","","",""
"Daily","1996","Hesse","Couple + C. LE 16 ","","","",""
"Daily","1996","Hesse","Couple + C. GT 16 ","","","",""
"Daily","1996","Hesse","Couple + C. LE and GT 16","","","",""
"Daily","1996","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Daily","1996","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Daily","1996","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Daily","1996","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Daily","1996","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Daily","1996","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Daily","1996","Baden-Württemberg","1-pers.-HH","","","",""
"Daily","1996","Baden-Württemberg","(Married) couple without C. ","","","",""
"Daily","1996","Baden-Württemberg","Single parent ","","","",""
"Daily","1996","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Daily","1996","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Daily","1996","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Daily","1996","Bavaria","1-pers.-HH","","","",""
"Daily","1996","Bavaria","(Married) couple without C. ","","","",""
"Daily","1996","Bavaria","Single parent ","","","",""
"Daily","1996","Bavaria","Couple + C. LE 16 ","","","",""
"Daily","1996","Bavaria","Couple + C. GT 16 ","","","",""
"Daily","1996","Bavaria","Couple + C. LE and GT 16","","","",""
"Daily","1996","Berlin","1-pers.-HH","","","",""
"Daily","1996","Berlin","(Married) couple without C. ","","","",""
"Daily","1996","Berlin","Single parent ","","","",""
"Daily","1996","Berlin","Couple + C. LE 16 ","","","",""
"Daily","1996","Berlin","Couple + C. GT 16 ","","","",""
"Daily","1996","Berlin","Couple + C. LE and GT 16","","","",""
"Daily","1996","Brandenburg","1-pers.-HH","","","",""
"Daily","1996","Brandenburg","(Married) couple without C. ","","","",""
"Daily","1996","Brandenburg","Single parent ","","","",""
"Daily","1996","Brandenburg","Couple + C. LE 16 ","","","",""
"Daily","1996","Brandenburg","Couple + C. GT 16 ","","","",""
"Daily","1996","Brandenburg","Couple + C. LE and GT 16","","","",""
