"pli0089","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Never","1991","Berlin","direct migration background","","","",""
"Never","1991","Berlin","indirect migration background","","","",""
"Never","1991","Brandenburg","no migration background","","","",""
"Never","1991","Brandenburg","direct migration background","","","",""
"Never","1991","Brandenburg","indirect migration background","","","",""
"Never","1991","Mecklenburg-Western Pomerania","no migration background","","","",""
"Never","1991","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","1991","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","1991","Saxony","no migration background","","","",""
"Never","1991","Saxony","direct migration background","","","",""
"Never","1991","Saxony","indirect migration background","","","",""
"Never","1991","Saxony-Anhalt","no migration background","","","",""
"Never","1991","Saxony-Anhalt","direct migration background","","","",""
"Never","1991","Saxony-Anhalt","indirect migration background","","","",""
"Never","1991","Thuringia","no migration background","","","",""
"Never","1991","Thuringia","direct migration background","","","",""
"Never","1991","Thuringia","indirect migration background","","","",""
"Daily","1992","Schleswig-Holstein","no migration background","","","",""
"Daily","1992","Schleswig-Holstein","direct migration background","","","",""
"Daily","1992","Schleswig-Holstein","indirect migration background","","","",""
"Daily","1992","Hamburg","no migration background","","","",""
"Daily","1992","Hamburg","direct migration background","","","",""
"Daily","1992","Hamburg","indirect migration background","","","",""
"Daily","1992","Lower Saxony","no migration background","","","",""
"Daily","1992","Lower Saxony","direct migration background","","","",""
"Daily","1992","Lower Saxony","indirect migration background","","","",""
"Daily","1992","Bremen","no migration background","","","",""
"Daily","1992","Bremen","direct migration background","","","",""
"Daily","1992","Bremen","indirect migration background","","","",""
"Daily","1992","North Rhine-Westphalia","no migration background","","","",""
"Daily","1992","North Rhine-Westphalia","direct migration background","","","",""
"Daily","1992","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","1992","Hesse","no migration background","","","",""
"Daily","1992","Hesse","direct migration background","","","",""
"Daily","1992","Hesse","indirect migration background","","","",""
"Daily","1992","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","1992","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","1992","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","1992","Baden-Württemberg","no migration background","","","",""
"Daily","1992","Baden-Württemberg","direct migration background","","","",""
"Daily","1992","Baden-Württemberg","indirect migration background","","","",""
"Daily","1992","Bavaria","no migration background","","","",""
"Daily","1992","Bavaria","direct migration background","","","",""
"Daily","1992","Bavaria","indirect migration background","","","",""
"Daily","1992","Berlin","no migration background","","","",""
"Daily","1992","Berlin","direct migration background","","","",""
"Daily","1992","Berlin","indirect migration background","","","",""
"Daily","1992","Brandenburg","no migration background","","","",""
"Daily","1992","Brandenburg","direct migration background","","","",""
"Daily","1992","Brandenburg","indirect migration background","","","",""
"Daily","1992","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","1992","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","1992","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","1992","Saxony","no migration background","","","",""
"Daily","1992","Saxony","direct migration background","","","",""
"Daily","1992","Saxony","indirect migration background","","","",""
"Daily","1992","Saxony-Anhalt","no migration background","","","",""
"Daily","1992","Saxony-Anhalt","direct migration background","","","",""
"Daily","1992","Saxony-Anhalt","indirect migration background","","","",""
"Daily","1992","Thuringia","no migration background","","","",""
"Daily","1992","Thuringia","direct migration background","","","",""
"Daily","1992","Thuringia","indirect migration background","","","",""
"Min 1x per week","1992","Schleswig-Holstein","no migration background","","","",""
"Min 1x per week","1992","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per week","1992","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","1992","Hamburg","no migration background","","","",""
"Min 1x per week","1992","Hamburg","direct migration background","","","",""
"Min 1x per week","1992","Hamburg","indirect migration background","","","",""
"Min 1x per week","1992","Lower Saxony","no migration background","","","",""
"Min 1x per week","1992","Lower Saxony","direct migration background","","","",""
"Min 1x per week","1992","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","1992","Bremen","no migration background","","","",""
"Min 1x per week","1992","Bremen","direct migration background","","","",""
"Min 1x per week","1992","Bremen","indirect migration background","","","",""
"Min 1x per week","1992","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per week","1992","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per week","1992","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per week","1992","Hesse","no migration background","","","",""
"Min 1x per week","1992","Hesse","direct migration background","","","",""
"Min 1x per week","1992","Hesse","indirect migration background","","","",""
"Min 1x per week","1992","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per week","1992","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per week","1992","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per week","1992","Baden-Württemberg","no migration background","","","",""
"Min 1x per week","1992","Baden-Württemberg","direct migration background","","","",""
"Min 1x per week","1992","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per week","1992","Bavaria","no migration background","","","",""
"Min 1x per week","1992","Bavaria","direct migration background","","","",""
"Min 1x per week","1992","Bavaria","indirect migration background","","","",""
"Min 1x per week","1992","Berlin","no migration background","","","",""
"Min 1x per week","1992","Berlin","direct migration background","","","",""
"Min 1x per week","1992","Berlin","indirect migration background","","","",""
"Min 1x per week","1992","Brandenburg","no migration background","","","",""
"Min 1x per week","1992","Brandenburg","direct migration background","","","",""
"Min 1x per week","1992","Brandenburg","indirect migration background","","","",""
"Min 1x per week","1992","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per week","1992","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","1992","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","1992","Saxony","no migration background","","","",""
"Min 1x per week","1992","Saxony","direct migration background","","","",""
"Min 1x per week","1992","Saxony","indirect migration background","","","",""
"Min 1x per week","1992","Saxony-Anhalt","no migration background","","","",""
"Min 1x per week","1992","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per week","1992","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","1992","Thuringia","no migration background","","","",""
"Min 1x per week","1992","Thuringia","direct migration background","","","",""
"Min 1x per week","1992","Thuringia","indirect migration background","","","",""
"Min 1x per month","1992","Schleswig-Holstein","no migration background","","","",""
"Min 1x per month","1992","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per month","1992","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per month","1992","Hamburg","no migration background","","","",""
"Min 1x per month","1992","Hamburg","direct migration background","","","",""
"Min 1x per month","1992","Hamburg","indirect migration background","","","",""
"Min 1x per month","1992","Lower Saxony","no migration background","","","",""
