"pli0089","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","1994","66 and older","in school","","","","","3"
"Min 1x per month","1994","66 and older","inadequately","","","","","3"
"Min 1x per month","1994","66 and older","general elemantary","","","","","3"
"Min 1x per week","1994","66 and older","inadequately","","","","","2"
"Min 1x per week","1994","66 and older","general elemantary","","","","","2"
"Min 1x per week","1994","66 and older","middle vocational","","","","","2"
"Min 1x per week","1994","66 and older","vocational + Abi","","","","","2"
"Min 1x per week","1994","66 and older","in school","","","","","2"
"Min 1x per week","1994","35-65 y.","in school","","","","","2"
"Min 1x per week","1994","35-65 y.","inadequately","","","","","2"
"Min 1x per week","1994","35-65 y.","general elemantary","","","","","2"
"Min 1x per week","1994","66 and older","higher vocational","","","","","2"
"Min 1x per week","1994","66 and older","higher education","","","","","2"
"Min 1x per week","1994","35-65 y.","middle vocational","","","","","2"
"Min 1x per week","1994","35-65 y.","vocational + Abi","","","","","2"
"Min 1x per week","1994","35-65 y.","higher vocational","","","","","2"
"Min 1x per week","1994","35-65 y.","higher education","","","","","2"
"Min 1x per week","1994","16-34 y.","in school","","","","","2"
"Min 1x per week","1994","16-34 y.","inadequately","","","","","2"
"Min 1x per week","1994","16-34 y.","general elemantary","","","","","2"
"Min 1x per week","1994","16-34 y.","middle vocational","","","","","2"
"Min 1x per week","1994","16-34 y.","vocational + Abi","","","","","2"
"Min 1x per week","1994","16-34 y.","higher vocational","","","","","2"
"Min 1x per week","1994","16-34 y.","higher education","","","","","2"
"Never","1994","66 and older","vocational + Abi","","","","","5"
"Never","1994","66 and older","in school","","","","","5"
"Never","1994","66 and older","inadequately","","","","","5"
"Never","1994","66 and older","general elemantary","","","","","5"
"Never","1994","66 and older","middle vocational","","","","","5"
"Never","1994","66 and older","higher vocational","","","","","5"
"Never","1994","66 and older","higher education","","","","","5"
"Never","1994","35-65 y.","in school","","","","","5"
"Never","1994","35-65 y.","inadequately","","","","","5"
"Never","1994","35-65 y.","general elemantary","","","","","5"
"Never","1994","35-65 y.","middle vocational","","","","","5"
"Never","1994","35-65 y.","vocational + Abi","","","","","5"
"Never","1994","35-65 y.","higher vocational","","","","","5"
"Never","1994","35-65 y.","higher education","","","","","5"
"Never","1994","16-34 y.","in school","","","","","5"
"Never","1994","16-34 y.","inadequately","","","","","5"
"Never","1994","16-34 y.","general elemantary","","","","","5"
"Never","1994","16-34 y.","middle vocational","","","","","5"
"Never","1994","16-34 y.","vocational + Abi","","","","","5"
"Never","1994","16-34 y.","higher vocational","","","","","5"
"Never","1994","16-34 y.","higher education","","","","","5"
"Rarely","1994","16-34 y.","general elemantary","","","","","4"
"Rarely","1994","16-34 y.","middle vocational","","","","","4"
"Rarely","1994","16-34 y.","vocational + Abi","","","","","4"
"Rarely","1994","16-34 y.","higher vocational","","","","","4"
"Rarely","1994","16-34 y.","higher education","","","","","4"
"Rarely","1994","35-65 y.","in school","","","","","4"
"Rarely","1994","35-65 y.","inadequately","","","","","4"
"Rarely","1994","35-65 y.","general elemantary","","","","","4"
"Rarely","1994","35-65 y.","middle vocational","","","","","4"
"Rarely","1994","35-65 y.","vocational + Abi","","","","","4"
"Rarely","1994","35-65 y.","higher vocational","","","","","4"
"Rarely","1994","35-65 y.","higher education","","","","","4"
"Rarely","1994","66 and older","in school","","","","","4"
"Rarely","1994","66 and older","inadequately","","","","","4"
"Rarely","1994","66 and older","vocational + Abi","","","","","4"
"Rarely","1994","66 and older","higher vocational","","","","","4"
"Rarely","1994","66 and older","higher education","","","","","4"
"Rarely","1994","16-34 y.","in school","","","","","4"
"Rarely","1994","16-34 y.","inadequately","","","","","4"
"Rarely","1994","66 and older","general elemantary","","","","","4"
"Rarely","1994","66 and older","middle vocational","","","","","4"
"Daily","1995","35-65 y.","general elemantary","","","","","1"
"Daily","1995","35-65 y.","middle vocational","3","","","","1"
"Daily","1995","35-65 y.","vocational + Abi","","","","","1"
"Daily","1995","35-65 y.","higher vocational","","","","","1"
"Daily","1995","35-65 y.","higher education","2","","","","1"
"Daily","1995","66 and older","in school","","","","","1"
"Daily","1995","66 and older","inadequately","","","","","1"
"Daily","1995","16-34 y.","in school","5","","","","1"
"Daily","1995","16-34 y.","inadequately","1","","","","1"
"Daily","1995","16-34 y.","general elemantary","3","","","","1"
"Daily","1995","16-34 y.","middle vocational","7","","","","1"
"Daily","1995","16-34 y.","vocational + Abi","","","","","1"
"Daily","1995","16-34 y.","higher vocational","","","","","1"
"Daily","1995","16-34 y.","higher education","","","","","1"
"Daily","1995","35-65 y.","in school","","","","","1"
"Daily","1995","35-65 y.","inadequately","","","","","1"
"Daily","1995","66 and older","general elemantary","","","","","1"
"Daily","1995","66 and older","middle vocational","1","","","","1"
"Daily","1995","66 and older","vocational + Abi","","","","","1"
"Daily","1995","66 and older","higher vocational","","","","","1"
"Daily","1995","66 and older","higher education","","","","","1"
"Min 1x per month","1995","16-34 y.","in school","54","0.170642521409612","0.126812731831602","0.214472310987622","3"
"Min 1x per month","1995","16-34 y.","inadequately","6","","","","3"
"Min 1x per month","1995","16-34 y.","general elemantary","108","0.126108934331696","0.104539985886129","0.147677882777263","3"
"Min 1x per month","1995","16-34 y.","middle vocational","275","0.118675587447169","0.1060008246534","0.131350350240938","3"
"Min 1x per month","1995","16-34 y.","vocational + Abi","27","","","","3"
"Min 1x per month","1995","16-34 y.","higher vocational","26","","","","3"
"Min 1x per month","1995","16-34 y.","higher education","38","0.0843233529304838","0.0580899603439537","0.110556745517014","3"
"Min 1x per month","1995","35-65 y.","in school","","","","","3"
"Min 1x per month","1995","35-65 y.","inadequately","11","","","","3"
"Min 1x per month","1995","35-65 y.","general elemantary","57","0.0485559104206521","0.0358018519756922","0.0613099688656121","3"
"Min 1x per month","1995","35-65 y.","middle vocational","243","0.0684037980438935","0.0600009766425386","0.0768066194452485","3"
"Min 1x per month","1995","35-65 y.","vocational + Abi","12","","","","3"
"Min 1x per month","1995","35-65 y.","higher vocational","34","0.0802677127793208","0.0554110449563973","0.105124380602244","3"
"Min 1x per month","1995","35-65 y.","higher education","72","0.0626616079371606","0.0487747455973824","0.0765484702769388","3"
"Min 1x per month","1995","66 and older","in school","","","","","3"
"Min 1x per month","1995","66 and older","inadequately","","","","","3"
"Min 1x per month","1995","66 and older","general elemantary","7","","","","3"
"Min 1x per month","1995","66 and older","middle vocational","27","","","","3"
"Min 1x per month","1995","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","1995","66 and older","higher vocational","4","","","","3"
"Min 1x per month","1995","66 and older","higher education","3","","","","3"
"Min 1x per week","1995","66 and older","in school","","","","","2"
"Min 1x per week","1995","66 and older","inadequately","1","","","","2"
"Min 1x per week","1995","66 and older","general elemantary","4","","","","2"
"Min 1x per week","1995","66 and older","vocational + Abi","2","","","","2"
"Min 1x per week","1995","66 and older","middle vocational","8","","","","2"
"Min 1x per week","1995","66 and older","higher vocational","","","","","2"
"Min 1x per week","1995","66 and older","higher education","5","","","","2"
"Min 1x per week","1995","35-65 y.","in school","","","","","2"
"Min 1x per week","1995","35-65 y.","inadequately","10","","","","2"
"Min 1x per week","1995","35-65 y.","general elemantary","25","","","","2"
"Min 1x per week","1995","35-65 y.","middle vocational","173","0.0583125585732569","0.0505123609107897","0.066112756235724","2"
"Min 1x per week","1995","35-65 y.","vocational + Abi","8","","","","2"
"Min 1x per week","1995","35-65 y.","higher vocational","23","","","","2"
"Min 1x per week","1995","35-65 y.","higher education","31","0.0338746274136324","0.0235086760315714","0.0442405787956934","2"
"Min 1x per week","1995","16-34 y.","in school","26","","","","2"
"Min 1x per week","1995","16-34 y.","inadequately","6","","","","2"
"Min 1x per week","1995","16-34 y.","general elemantary","89","0.106881049907058","0.0868071200339138","0.126954979780202","2"
"Min 1x per week","1995","16-34 y.","middle vocational","190","0.0738350669346632","0.0635864148934886","0.0840837189758378","2"
"Min 1x per week","1995","16-34 y.","vocational + Abi","22","","","","2"
"Min 1x per week","1995","16-34 y.","higher vocational","13","","","","2"
"Min 1x per week","1995","16-34 y.","higher education","12","","","","2"
"Never","1995","66 and older","higher vocational","70","0.851255874420904","0.774703438033342","0.927808310808466","5"
"Never","1995","35-65 y.","general elemantary","810","0.725941817842472","0.699474617217828","0.752409018467116","5"
"Never","1995","66 and older","in school","","","","","5"
"Never","1995","66 and older","vocational + Abi","17","","","","5"
"Never","1995","66 and older","higher education","127","0.885110329424182","0.833907477237076","0.936313181611288","5"
"Never","1995","35-65 y.","in school","1","","","","5"
"Never","1995","35-65 y.","inadequately","307","0.830943390982475","0.792753446702139","0.869133335262812","5"
"Never","1995","35-65 y.","middle vocational","2089","0.574031984712452","0.55757206504756","0.590491904377343","5"
"Never","1995","66 and older","inadequately","35","0.971588852803825","0.918763556770554","1.0244141488371","5"
"Never","1995","66 and older","general elemantary","451","0.937728059380521","0.916331955055174","0.959124163705867","5"
"Never","1995","66 and older","middle vocational","621","0.820467761879165","0.792852566418123","0.848082957340207","5"
"Never","1995","35-65 y.","vocational + Abi","117","0.659027970111008","0.589777434056731","0.728278506165286","5"
"Never","1995","35-65 y.","higher vocational","233","0.528622706797416","0.482956074620087","0.574289338974744","5"
"Never","1995","35-65 y.","higher education","692","0.586502630087942","0.558284611324965","0.614720648850919","5"
"Never","1995","16-34 y.","in school","83","0.288313672845167","0.235538240024208","0.341089105666126","5"
"Never","1995","16-34 y.","inadequately","80","0.677834110753438","0.594912130754204","0.760756090752672","5"
"Never","1995","16-34 y.","general elemantary","448","0.451028111646044","0.418698219675326","0.483358003616763","5"
"Never","1995","16-34 y.","middle vocational","1187","0.47222924438741","0.452663771663287","0.491794717111533","5"
"Never","1995","16-34 y.","vocational + Abi","125","0.409874466920646","0.351534738539775","0.468214195301516","5"
"Never","1995","16-34 y.","higher vocational","95","0.393478410434817","0.328329853281146","0.458626967588488","5"
"Never","1995","16-34 y.","higher education","235","0.503378366237061","0.456175372180976","0.550581360293145","5"
"Rarely","1995","66 and older","in school","","","","","4"
"Rarely","1995","66 and older","inadequately","2","","","","4"
"Rarely","1995","66 and older","general elemantary","28","","","","4"
"Rarely","1995","66 and older","middle vocational","85","0.124869000395068","0.101083626103537","0.148654374686598","4"
"Rarely","1995","66 and older","vocational + Abi","4","","","","4"
"Rarely","1995","66 and older","higher vocational","9","","","","4"
"Rarely","1995","66 and older","higher education","14","","","","4"
"Rarely","1995","16-34 y.","in school","115","0.426129316501505","0.368514710067206","0.483743922935804","4"
"Rarely","1995","16-34 y.","inadequately","29","","","","4"
"Rarely","1995","16-34 y.","general elemantary","262","0.313893831148783","0.283741947588788","0.344045714708778","4"
"Rarely","1995","16-34 y.","middle vocational","842","0.332580546647918","0.314115980954698","0.351045112341139","4"
"Rarely","1995","16-34 y.","vocational + Abi","99","0.376905844239804","0.319420115367946","0.434391573111662","4"
"Rarely","1995","16-34 y.","higher vocational","82","0.415059980585138","0.349349852498086","0.480770108672191","4"
