"pli0083","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Daily","2017","inadequately","West Germany","","","","","1"
"Min 1x per month","2017","inadequately","East Germany","","","","","3"
"Min 1x per month","2017","general elemantary","West Germany","","","","","3"
"Min 1x per month","2017","general elemantary","East Germany","","","","","3"
"Min 1x per month","2017","middle vocational","West Germany","","","","","3"
"Min 1x per month","2017","middle vocational","East Germany","","","","","3"
"Min 1x per month","2017","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2017","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2017","higher vocational","West Germany","","","","","3"
"Min 1x per month","2017","higher vocational","East Germany","","","","","3"
"Min 1x per month","2017","in school","West Germany","","","","","3"
"Min 1x per month","2017","in school","East Germany","","","","","3"
"Min 1x per month","2017","inadequately","West Germany","","","","","3"
"Min 1x per month","2017","higher education","West Germany","","","","","3"
"Min 1x per month","2017","higher education","East Germany","","","","","3"
"Min 1x per week","2017","inadequately","East Germany","","","","","2"
"Min 1x per week","2017","general elemantary","West Germany","","","","","2"
"Min 1x per week","2017","general elemantary","East Germany","","","","","2"
"Min 1x per week","2017","middle vocational","West Germany","","","","","2"
"Min 1x per week","2017","middle vocational","East Germany","","","","","2"
"Min 1x per week","2017","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2017","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2017","higher vocational","West Germany","","","","","2"
"Min 1x per week","2017","higher vocational","East Germany","","","","","2"
"Min 1x per week","2017","higher education","West Germany","","","","","2"
"Min 1x per week","2017","higher education","East Germany","","","","","2"
"Min 1x per week","2017","in school","West Germany","","","","","2"
"Min 1x per week","2017","in school","East Germany","","","","","2"
"Min 1x per week","2017","inadequately","West Germany","","","","","2"
"Never","2017","in school","West Germany","","","","","5"
"Never","2017","in school","East Germany","","","","","5"
"Never","2017","inadequately","West Germany","","","","","5"
"Never","2017","inadequately","East Germany","","","","","5"
"Never","2017","general elemantary","West Germany","","","","","5"
"Never","2017","general elemantary","East Germany","","","","","5"
"Never","2017","middle vocational","West Germany","","","","","5"
"Never","2017","middle vocational","East Germany","","","","","5"
"Never","2017","vocational + Abi","West Germany","","","","","5"
"Never","2017","vocational + Abi","East Germany","","","","","5"
"Never","2017","higher vocational","West Germany","","","","","5"
"Never","2017","higher vocational","East Germany","","","","","5"
"Never","2017","higher education","West Germany","","","","","5"
"Never","2017","higher education","East Germany","","","","","5"
"Rarely","2017","in school","West Germany","","","","","4"
"Rarely","2017","in school","East Germany","","","","","4"
"Rarely","2017","inadequately","West Germany","","","","","4"
"Rarely","2017","inadequately","East Germany","","","","","4"
"Rarely","2017","general elemantary","West Germany","","","","","4"
"Rarely","2017","general elemantary","East Germany","","","","","4"
"Rarely","2017","middle vocational","West Germany","","","","","4"
"Rarely","2017","middle vocational","East Germany","","","","","4"
"Rarely","2017","vocational + Abi","West Germany","","","","","4"
"Rarely","2017","vocational + Abi","East Germany","","","","","4"
"Rarely","2017","higher vocational","West Germany","","","","","4"
"Rarely","2017","higher vocational","East Germany","","","","","4"
"Rarely","2017","higher education","West Germany","","","","","4"
"Rarely","2017","higher education","East Germany","","","","","4"
"Daily","2018","in school","West Germany","","","","","1"
"Daily","2018","in school","East Germany","","","","","1"
"Daily","2018","inadequately","West Germany","","","","","1"
"Daily","2018","inadequately","East Germany","","","","","1"
"Daily","2018","general elemantary","West Germany","","","","","1"
"Daily","2018","general elemantary","East Germany","","","","","1"
"Daily","2018","middle vocational","West Germany","","","","","1"
"Daily","2018","middle vocational","East Germany","","","","","1"
"Daily","2018","vocational + Abi","West Germany","","","","","1"
"Daily","2018","vocational + Abi","East Germany","","","","","1"
"Daily","2018","higher vocational","West Germany","","","","","1"
"Daily","2018","higher vocational","East Germany","","","","","1"
"Daily","2018","higher education","West Germany","","","","","1"
"Daily","2018","higher education","East Germany","","","","","1"
"Min 1x per month","2018","in school","West Germany","","","","","3"
"Min 1x per month","2018","in school","East Germany","","","","","3"
"Min 1x per month","2018","inadequately","West Germany","","","","","3"
"Min 1x per month","2018","inadequately","East Germany","","","","","3"
"Min 1x per month","2018","general elemantary","West Germany","","","","","3"
"Min 1x per month","2018","general elemantary","East Germany","","","","","3"
"Min 1x per month","2018","middle vocational","West Germany","","","","","3"
"Min 1x per month","2018","middle vocational","East Germany","","","","","3"
"Min 1x per month","2018","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2018","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2018","higher vocational","West Germany","","","","","3"
"Min 1x per month","2018","higher vocational","East Germany","","","","","3"
"Min 1x per month","2018","higher education","West Germany","","","","","3"
"Min 1x per month","2018","higher education","East Germany","","","","","3"
"Min 1x per week","2018","in school","West Germany","","","","","2"
"Min 1x per week","2018","in school","East Germany","","","","","2"
"Min 1x per week","2018","inadequately","West Germany","","","","","2"
"Min 1x per week","2018","inadequately","East Germany","","","","","2"
"Min 1x per week","2018","general elemantary","West Germany","","","","","2"
"Min 1x per week","2018","general elemantary","East Germany","","","","","2"
"Min 1x per week","2018","middle vocational","West Germany","","","","","2"
"Min 1x per week","2018","middle vocational","East Germany","","","","","2"
"Min 1x per week","2018","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2018","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2018","higher vocational","West Germany","","","","","2"
"Min 1x per week","2018","higher vocational","East Germany","","","","","2"
"Min 1x per week","2018","higher education","West Germany","","","","","2"
"Min 1x per week","2018","higher education","East Germany","","","","","2"
"Never","2018","in school","West Germany","","","","","5"
"Never","2018","in school","East Germany","","","","","5"
"Never","2018","inadequately","West Germany","","","","","5"
"Never","2018","inadequately","East Germany","","","","","5"
"Never","2018","general elemantary","West Germany","","","","","5"
"Never","2018","general elemantary","East Germany","","","","","5"
"Never","2018","middle vocational","West Germany","","","","","5"
"Never","2018","middle vocational","East Germany","","","","","5"
"Never","2018","vocational + Abi","West Germany","","","","","5"
"Never","2018","vocational + Abi","East Germany","","","","","5"
"Never","2018","higher vocational","West Germany","","","","","5"
"Never","2018","higher vocational","East Germany","","","","","5"
"Never","2018","higher education","West Germany","","","","","5"
"Never","2018","higher education","East Germany","","","","","5"
"Rarely","2018","in school","West Germany","","","","","4"
"Rarely","2018","in school","East Germany","","","","","4"
"Rarely","2018","inadequately","West Germany","","","","","4"
"Rarely","2018","inadequately","East Germany","","","","","4"
"Rarely","2018","general elemantary","West Germany","","","","","4"
"Rarely","2018","general elemantary","East Germany","","","","","4"
"Rarely","2018","middle vocational","West Germany","","","","","4"
"Rarely","2018","middle vocational","East Germany","","","","","4"
"Rarely","2018","vocational + Abi","West Germany","","","","","4"
"Rarely","2018","vocational + Abi","East Germany","","","","","4"
"Rarely","2018","higher vocational","West Germany","","","","","4"
"Rarely","2018","higher vocational","East Germany","","","","","4"
"Rarely","2018","higher education","West Germany","","","","","4"
"Rarely","2018","higher education","East Germany","","","","","4"
"Daily","2019","general elemantary","East Germany","316","0.875673852643457","0.842144200331489","0.909203504955424","1"
"Daily","2019","middle vocational","West Germany","6791","0.815129079274849","0.806869276773768","0.823388881775929","1"
"Daily","2019","middle vocational","East Germany","2209","0.837009201462916","0.822847186592579","0.851171216333253","1"
"Daily","2019","vocational + Abi","West Germany","1341","0.741540108313969","0.721536742301897","0.761543474326042","1"
"Daily","2019","vocational + Abi","East Germany","246","0.747967801100909","0.700544735962529","0.79539086623929","1"
"Daily","2019","higher vocational","West Germany","903","0.741892634788108","0.717397852459055","0.766387417117162","1"
"Daily","2019","higher vocational","East Germany","361","0.799795985711185","0.762449065233085","0.837142906189285","1"
"Daily","2019","higher education","West Germany","3419","0.66803126985775","0.655464038670078","0.680598501045423","1"
"Daily","2019","in school","West Germany","180","0.702812581258892","0.649089530527258","0.756535631990527","1"
"Daily","2019","in school","East Germany","36","0.812252356352383","0.707118427644435","0.917386285060332","1"
"Daily","2019","inadequately","West Germany","290","0.830496009472819","0.790731669658873","0.870260349286766","1"
"Daily","2019","inadequately","East Germany","42","0.879991979865103","0.787086002906029","0.972897956824178","1"
"Daily","2019","general elemantary","West Germany","1652","0.82827349881877","0.811923670787729","0.844623326849811","1"
"Daily","2019","higher education","East Germany","1107","0.698256167934348","0.675687146267224","0.720825189601473","1"
"Min 1x per month","2019","in school","West Germany","11","","","","3"
"Min 1x per month","2019","in school","East Germany","2","","","","3"
"Min 1x per month","2019","inadequately","West Germany","5","","","","3"
"Min 1x per month","2019","inadequately","East Germany","1","","","","3"
"Min 1x per month","2019","general elemantary","West Germany","27","","","","3"
"Min 1x per month","2019","general elemantary","East Germany","3","","","","3"
"Min 1x per month","2019","middle vocational","West Germany","129","0.0147801773607226","0.0122125703010184","0.0173477844204268","3"
"Min 1x per month","2019","middle vocational","East Germany","29","","","","3"
"Min 1x per month","2019","vocational + Abi","West Germany","42","0.0238629162050683","0.0168893272735325","0.0308365051366042","3"
"Min 1x per month","2019","vocational + Abi","East Germany","8","","","","3"
"Min 1x per month","2019","higher vocational","West Germany","31","0.031964449417258","0.0221179440167831","0.0418109548177329","3"
"Min 1x per month","2019","higher vocational","East Germany","7","","","","3"
"Min 1x per month","2019","higher education","West Germany","178","0.0301948875289544","0.0256281972002516","0.0347615778576572","3"
"Min 1x per month","2019","higher education","East Germany","39","0.026289617928868","0.0184229072145356","0.0341563286432005","3"
"Min 1x per week","2019","in school","West Germany","70","0.227439477306116","0.17816467693548","0.276714277676751","2"
"Min 1x per week","2019","in school","East Germany","14","","","","2"
"Min 1x per week","2019","inadequately","West Germany","23","","","","2"
"Min 1x per week","2019","inadequately","East Germany","2","","","","2"
"Min 1x per week","2019","general elemantary","West Germany","256","0.108205551916011","0.0947387398414345","0.121672363990588","2"
"Min 1x per week","2019","general elemantary","East Germany","32","0.0756043493731403","0.0487398372468258","0.102468861499455","2"
"Min 1x per week","2019","middle vocational","West Germany","1178","0.125374282786142","0.118328365833409","0.132420199738875","2"
"Min 1x per week","2019","vocational + Abi","East Germany","53","0.183828827876155","0.141521305800021","0.226136349952289","2"
"Min 1x per week","2019","higher vocational","West Germany","221","0.171839846632252","0.150723345525685","0.192956347738818","2"
"Min 1x per week","2019","higher vocational","East Germany","50","0.142392671980835","0.109777711417918","0.175007632543753","2"
"Min 1x per week","2019","higher education","West Germany","1402","0.23282324650563","0.221544690312476","0.244101802698785","2"
"Min 1x per week","2019","middle vocational","East Germany","256","0.11598157098168","0.103704252014181","0.12825888994918","2"
"Min 1x per week","2019","vocational + Abi","West Germany","364","0.196102120636146","0.177960304293185","0.214243936979107","2"
"Min 1x per week","2019","higher education","East Germany","354","0.219965149426144","0.199598476699016","0.240331822153272","2"
"Never","2019","in school","West Germany","4","","","","5"
"Never","2019","in school","East Germany","","","","","5"
"Never","2019","inadequately","West Germany","12","","","","5"
"Never","2019","inadequately","East Germany","","","","","5"
"Never","2019","general elemantary","West Germany","27","","","","5"
"Never","2019","general elemantary","East Germany","5","","","","5"
"Never","2019","middle vocational","West Germany","100","0.013350639492378","0.0109085891001473","0.0157926898846087","5"
"Never","2019","middle vocational","East Germany","16","","","","5"
"Never","2019","vocational + Abi","West Germany","22","","","","5"
"Never","2019","vocational + Abi","East Germany","2","","","","5"
"Never","2019","higher vocational","West Germany","13","","","","5"
"Never","2019","higher vocational","East Germany","6","","","","5"
"Never","2019","higher education","West Germany","127","0.0241732839223768","0.0200745776302681","0.0282719902144855","5"
"Never","2019","higher education","East Germany","16","","","","5"
"Rarely","2019","in school","West Germany","13","","","","4"
"Rarely","2019","in school","East Germany","1","","","","4"
"Rarely","2019","inadequately","West Germany","12","","","","4"
"Rarely","2019","inadequately","East Germany","2","","","","4"
"Rarely","2019","general elemantary","West Germany","82","0.0372425506508857","0.0290336349151787","0.0454514663865926","4"
"Rarely","2019","general elemantary","East Germany","16","","","","4"
"Rarely","2019","middle vocational","West Germany","287","0.0313658210859086","0.027657046888735","0.0350745952830823","4"
"Rarely","2019","middle vocational","East Germany","103","0.0315931089308245","0.0248864919503003","0.0382997259113487","4"
"Rarely","2019","vocational + Abi","West Germany","71","0.0272889008260111","0.0198445961949854","0.0347332054570368","4"
"Rarely","2019","vocational + Abi","East Germany","13","","","","4"
"Rarely","2019","higher vocational","West Germany","58","0.0474108508389737","0.0355150264133414","0.059306675264606","4"
"Rarely","2019","higher education","West Germany","268","0.0447773121852882","0.0392581399786842","0.0502964843918922","4"
"Rarely","2019","higher education","East Germany","73","0.0466322954795893","0.0362651365222818","0.0569994544368968","4"
"Rarely","2019","higher vocational","East Germany","17","","","","4"
